arm,iv,seed,task,step,CE_before,CE_after,CE_improvement,acc_before,acc_after,logit_change_rms,credit_D_only,credit_N_only,credit_both,credit_rest,credit_downstream
SNA,none,2,2,20,3.736040721024298,0.99869451518717,2.7373462058371283,0.072265625,0.669921875,2.8970579261606306,0.3484149483535598,0.4141231103669138,0.16110257791105662,1.4718807899758772,0.3418247792297207
SNA,none,2,2,300,3.736040721024298,0.33450405042405396,3.401536670600244,0.072265625,0.91796875,4.329132699969089,0.5065209792809042,0.5758481237139774,0.22416139571933144,1.890456175886029,0.20454999600000198
SNA,none,2,2,625,3.736040721024298,0.24544482005407084,3.490595900970227,0.072265625,0.91796875,4.558072512889247,0.5240006166349216,0.6126010383805893,0.23740706253650737,1.9742149179069046,0.14237226551130422
SNA,none,2,3,20,5.345637559670011,1.1287959865930197,4.216841573076991,0.083984375,0.634765625,2.955834247902341,0.46573083667863646,0.5080101829770431,0.15886416913542964,2.2815417035796735,0.8026946807062085
SNA,none,2,3,300,5.345637559670011,0.3014727164860122,5.0441648431839985,0.083984375,0.919921875,4.736186741548319,0.758626309456834,0.7971832027392521,0.2774395521859092,2.4442740435702417,0.7666417352317619
SNA,none,2,3,625,5.345637559670011,0.26875733759924,5.076880222070771,0.083984375,0.9296875,4.998854753035376,0.8808766885290706,0.8095899529130537,0.2569420068444982,2.304749096204841,0.8247224775793076
SNA,none,2,4,20,3.279774743666161,1.0142692767811035,2.2655054668850574,0.091796875,0.666015625,2.109914479146025,0.29762758949402573,0.4411676351137883,0.07397209097705794,1.219776299266901,0.23296185203328404
SNA,none,2,4,300,3.279774743666161,0.4318941907929103,2.8478805528732507,0.091796875,0.876953125,4.6672766729929185,0.5396419979560001,0.5380959341359952,0.14763311548296612,1.4783973344778214,0.14411217082046734
SNA,none,2,4,625,3.279774743666161,0.25046800933322694,3.029306734332934,0.091796875,0.912109375,4.473190538399007,0.5439631935592827,0.5589043274980359,0.14869855183403038,1.580628929900241,0.19711173154134434
SNA,none,2,5,20,3.5982433377087966,1.1146931600490644,2.4835501776597324,0.080078125,0.595703125,2.4182190319231074,0.17500327285202752,0.6055004443028132,0.030763430551275023,1.2863821506299573,0.3859008793236593
SNA,none,2,5,300,3.5982433377087966,0.401982025219573,3.1962613124892236,0.080078125,0.890625,4.6075200347737315,0.35030997009078413,0.7586728276949043,0.034049647555203,1.6818551749415955,0.371373692206737
SNA,none,2,5,625,3.5982433377087966,0.27372084666385627,3.3245224910449402,0.080078125,0.912109375,4.983380691168813,0.36162675832566066,0.8493117260401086,0.031753848548726704,1.7352086562915776,0.34662150183886703
SNA,none,2,6,20,3.695098354084812,1.1096546286338325,2.5854437254509794,0.08203125,0.642578125,2.3197964739083274,0.44001442020910964,0.7169475515880771,0.0276203835918653,1.0331562627830848,0.3677051072788428
SNA,none,2,6,300,3.695098354084812,0.3251670383320617,3.3699313157527504,0.08203125,0.900390625,4.775427453612029,0.6702069217729327,0.8367937481438368,0.04902017924455525,1.4616766301865474,0.35223383640487815
SNA,none,2,6,625,3.695098354084812,0.3154500360791161,3.379648318005696,0.08203125,0.90625,4.848710846411461,0.7088034851073362,0.8927664112387865,0.0470583505436008,1.528825938580643,0.20219413253532922
SNA,none,2,7,20,4.5624541991202925,1.1358600234066085,3.426594175713684,0.103515625,0.609375,2.936544683817511,0.43147534862640075,0.6980761478312522,0.10321979708591938,1.4925265348914296,0.7012963472786821
