arm,iv,seed,task,step,n_D,recovery,leftover,returned_fraction,D_only_n,D_only_star_sum,D_only_star_negative_sum,D_only_star_mean,D_only_row_sum,D_only_bias_sum,D_only_gate_before,D_only_near_abs_zmax,N_only_n,N_only_star_sum,N_only_star_negative_sum,N_only_star_mean,N_only_row_sum,N_only_bias_sum,N_only_gate_before,N_only_near_abs_zmax,both_n,both_star_sum,both_star_negative_sum,both_star_mean,both_row_sum,both_bias_sum,both_gate_before,both_near_abs_zmax,rest_n,rest_star_sum,rest_star_negative_sum,rest_star_mean,rest_row_sum,rest_bias_sum,rest_gate_before,rest_near_abs_zmax,star_all_mean
LR,none,2,2,20,25,0.03669838234782219,1.1056773662567139,0.04,15,0.14979305863380432,-1.5140280723571777,0.009986204095184803,0.15505945682525635,-0.005266366060823202,0.4917578399181366,0.5506250858306885,15,-3.514263153076172,-4.536081790924072,-0.2342842072248459,-3.4586095809936523,-0.05565382540225983,0.5386328101158142,0.1242276281118393,10,-0.3678896725177765,-1.1668654680252075,-0.03678896650671959,-0.36904290318489075,0.0011533750221133232,0.5603710412979126,0.12300186604261398,60,-17.757213592529297,-21.433090209960938,-0.29595357179641724,-17.446582794189453,-0.3106330931186676,0.7106640934944153,1.2438714504241943,-0.21489574015140533
LR,none,2,2,300,25,0.4720764756202698,0.9218602776527405,0.2,15,0.8239080309867859,-1.8978772163391113,0.05492720380425453,0.8181323409080505,0.005775717087090015,0.4917578399181366,0.5506250858306885,15,-2.2268269062042236,-3.891146183013916,-0.14845512807369232,-2.2435100078582764,0.016683517023921013,0.5386328101158142,0.1242276281118393,10,0.6521167755126953,-1.0779529809951782,0.06521167606115341,0.5840011835098267,0.06811559200286865,0.5603710412979126,0.12300186604261398,60,-7.631748199462891,-17.747520446777344,-0.127195805311203,-7.559376239776611,-0.072371706366539,0.7106640934944153,1.2438714504241943,-0.0838254988193512
LR,none,2,2,625,25,0.3564513027667999,1.0687153339385986,0.12,15,-1.2076547145843506,-3.151118755340576,-0.08051031082868576,-1.0926638841629028,-0.11499065905809402,0.4917578399181366,0.5506250858306885,15,-3.3804774284362793,-4.104826927185059,-0.22536516189575195,-3.4475150108337402,0.06703753769397736,0.5386328101158142,0.1242276281118393,10,-0.41264989972114563,-1.757936716079712,-0.041264988481998444,-0.41821175813674927,0.005561985075473785,0.5603710412979126,0.12300186604261398,60,-11.224323272705078,-19.157190322875977,-0.1870720535516739,-11.294261932373047,0.06993897259235382,0.7106640934944153,1.2438714504241943,-0.1622510701417923
LR,none,2,3,20,25,-0.018617620691657066,1.0996253490447998,0.0,17,-1.556149959564209,-2.434839963912964,-0.09153823554515839,-1.5192300081253052,-0.03691999241709709,0.37059974670410156,1.7913284301757812,17,-5.861148357391357,-6.278467655181885,-0.34477344155311584,-5.736268043518066,-0.12488025426864624,0.48206570744514465,0.3247601091861725,8,0.2469102442264557,-0.4936428666114807,0.03086378052830696,0.25060194730758667,-0.003691666526719928,0.629101574420929,0.31198257207870483,58,-25.680856704711914,-26.857149124145508,-0.44277340173721313,-25.167865753173828,-0.5129902362823486,0.6227673888206482,1.9529039859771729,-0.3285124599933624
LR,none,2,3,300,25,0.7400778532028198,0.8150923848152161,0.12,17,1.1697680950164795,-1.8684836626052856,0.0688098892569542,1.1101946830749512,0.05957359820604324,0.37059974670410156,1.7913284301757812,17,-5.207059383392334,-6.032249450683594,-0.3062976002693176,-5.141810894012451,-0.06524831056594849,0.48206570744514465,0.3247601091861725,8,3.1912899017333984,0.0,0.3989112377166748,3.1537532806396484,0.03753643482923508,0.629101574420929,0.31198257207870483,58,-20.674707412719727,-26.14864730834961,-0.35646048188209534,-20.478897094726562,-0.1958092749118805,0.6227673888206482,1.9529039859771729,-0.2152070850133896
LR,none,2,3,625,25,0.5148324370384216,0.8451325297355652,0.12,17,-1.4855066537857056,-3.124358654022217,-0.0873827412724495,-1.4979122877120972,0.012405544519424438,0.37059974670410156,1.7913284301757812,17,-5.05783748626709,-5.698487281799316,-0.29751986265182495,-4.980074882507324,-0.07776238024234772,0.48206570744514465,0.3247601091861725,8,2.0536985397338867,-0.14873352646827698,0.25671231746673584,2.054527759552002,-0.0008292533457279205,0.629101574420929,0.31198257207870483,58,-23.073762893676758,-27.405603408813477,-0.3978235125541687,-22.961647033691406,-0.11211752891540527,0.6227673888206482,1.9529039859771729,-0.27563410997390747
LR,none,2,4,20,25,-0.30841243267059326,1.3750437498092651,0.0,20,-3.2756710052490234,-3.67303466796875,-0.16378355026245117,-3.24593448638916,-0.02973679080605507,0.406914085149765,2.9065418243408203,20,-6.77231502532959,-6.905092716217041,-0.338615745306015,-6.676838397979736,-0.09547697007656097,0.5273242592811584,0.41586488485336304,5,-1.6700412034988403,-1.9442574977874756,-0.33400824666023254,-1.6441447734832764,-0.025896474719047546,0.6150391101837158,0.311689168214798,55,-7.4100341796875,-9.320310592651367,-0.13472789525985718,-7.240807056427002,-0.1692274808883667,0.41295456886291504,1.8612556457519531,-0.19128061830997467
LR,none,2,4,300,25,0.40166109800338745,1.140143871307373,0.12,20,-0.3908925950527191,-3.7666592597961426,-0.019544629380106926,-0.4367712736129761,0.04587874189019203,0.406914085149765,2.9065418243408203,20,-7.0189971923828125,-7.51267147064209,-0.35094985365867615,-6.928250789642334,-0.09074560552835464,0.5273242592811584,0.41586488485336304,5,-1.2199918031692505,-2.166041612625122,-0.24399836361408234,-1.233731985092163,0.013739682734012604,0.6150391101837158,0.311689168214798,55,-2.7141973972320557,-9.439192771911621,-0.049349043518304825,-2.8062338829040527,0.09203707426786423,0.41295456886291504,1.8612556457519531,-0.11344078928232193
LR,none,2,4,625,25,0.12566816806793213,1.2493021488189697,0.12,20,-3.64556884765625,-4.7741217613220215,-0.18227843940258026,-3.654836654663086,0.009267049841582775,0.406914085149765,2.9065418243408203,20,-7.90268087387085,-8.139047622680664,-0.3951340317726135,-7.790251731872559,-0.11242857575416565,0.5273242592811584,0.41586488485336304,5,-2.104529857635498,-2.7079195976257324,-0.4209059774875641,-2.111870765686035,0.007340863347053528,0.6150391101837158,0.311689168214798,55,-8.792572021484375,-13.580641746520996,-0.15986494719982147,-8.8125638961792,0.019990727305412292,0.41295456886291504,1.8612556457519531,-0.22445350885391235
LR,none,2,5,20,25,-0.0457637682557106,1.1902649402618408,0.0,20,-1.3471636772155762,-2.3039426803588867,-0.06735818088054657,-1.308170199394226,-0.03899353742599487,0.34486329555511475,2.914386749267578,20,-5.343664169311523,-6.832962512969971,-0.26718321442604065,-5.251859188079834,-0.09180504083633423,0.5501757860183716,0.32352301478385925,5,-0.6479654312133789,-1.0760679244995117,-0.12959308922290802,-0.6400394439697266,-0.007925976067781448,0.46632808446884155,0.27505427598953247,55,-15.216001510620117,-16.13231086730957,-0.27665457129478455,-14.929091453552246,-0.286908894777298,0.37067118287086487,2.525096893310547,-0.22554796934127808
