arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
R,raw,0,0,0.001,1,none,0.22545625,0.1508333385,0.1508333385,0.9799999595,0.9799999595,-6.966256618,1.848003864,-34.96030045,0,1.544280422,0.25,0.25,-0.0906880796,0.2419812679,-0.9437229633,0.02916666679,3.949437645,0.66401577,0.7024787068,4.447325706
R,raw,0,0,0.001,2,none,0.1043354167,0.1108333394,0.1108333394,1,1,-6.966256618,1.848003864,-58.24822998,0,0,0.7699999809,0.7699999809,-0.06962106377,0,-1.023132801,0,1.000000897,0.66401577,0.6935367584,4.398111343
R,raw,0,0,0.001,3,none,0.1172604167,0.1174999997,0.1174999997,1,1,-6.966256618,1.848003864,-58.24822998,0,0,0.8700000048,0.8700000048,-0.06962106377,0,-1.023132801,0,1.000000635,0.66401577,0.6935367584,4.349967957
R,raw,0,0,0.001,4,none,0.1127583333,0.113333337,0.113333337,1,1,-6.966256618,1.848003864,-58.24822998,0,0,0.8899999857,0.8899999857,-0.06962106377,0,-1.023132801,0,1.000000558,0.66401577,0.6935367584,4.328386784
R,raw,0,0,0.001,5,none,0.119875,0.1200000048,0.1200000048,1,1,-6.966256618,1.848003864,-58.24822998,0,0,0.9199999571,0.9199999571,-0.06962106377,0,-1.023132801,0,1.00000047,0.66401577,0.6935367584,4.275013924
R,raw,0,0,0.001,6,none,0.1138791667,0.1141666695,0.1141666695,1,1,-6.966256618,1.848003864,-58.24822998,0,0,0.9599999785,0.9599999785,-0.06962106377,0,-1.023132801,0,1.000000065,0.66401577,0.6935367584,4.324533939
R,raw,0,0,0.001,7,none,0.1089041667,0.1091666669,0.1091666669,1,1,-6.966256618,1.848003864,-58.24822998,0,0,0.969999969,0.969999969,-0.06962106377,0,-1.023132801,0,1.000000142,0.66401577,0.6935367584,4.259887695
R,raw,0,0,0.001,8,none,0.10991875,0.1141666695,0.1141666695,1,1,-6.966256618,1.848003864,-58.24822998,0,0,0.9799999595,0.9799999595,-0.06962106377,0,-1.023132801,0,1,0.66401577,0.6935367584,4.269729137
R,raw,0,0,0.001,9,none,0.1189520833,0.1191666722,0.1191666722,1,1,-6.966256618,1.848003864,-58.24822998,0,0,1,1,-0.06962106377,0,-1.023132801,0,0,0.66401577,0.6935367584,4.23617363
R,raw,0,0,0.001,10,none,0.1220770833,0.1225000024,0.1225000024,1,1,-6.966256618,1.848003864,-58.24822998,0,0,1,1,-0.06962106377,0,-1.023132801,0,0,0.66401577,0.6935367584,4.23617363
