act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss,arm
R,none,0,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1,1,0,0.03319778038,0,0,1.474277606e-17,0,l2wt
R,none,0,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1,1,0,4.45198491e-05,0,0,0,0,l2wt
R,none,0,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1,1,0,0.03340909083,0,0,0,0,l2wt
R,none,0,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1,1,0,0.0003121393494,0,0,0,0,l2wt
R,none,0,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1,1,0,0.003260951522,0,0,0,0,l2wt
R,none,0,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1,1,0,4.022925306e-05,0,0,0,0,l2wt
R,none,0,0,1,W1,2,78400,12.03957979,3.469809763,5.761751502,0.6022144068,0.4384619635,5.263624014,0.01203957979,0.02770573776,0.005252996937,0.02245274082,0,l2wt
R,none,0,0,1,b1,1,100,0.0493016225,0.2220396868,0.2109972727,1.052334392,0.9207105589,0.08689832454,4.93016225e-05,7.551318807e-06,1.21934908e-07,7.429383899e-06,0,l2wt
R,none,0,0,1,W2,2,10000,9.478981299,3.07879543,5.78005976,0.532658062,0.7220918915,4.145832129,0.009478981299,0.01718792404,0.007296828981,0.009891095062,0,l2wt
R,none,0,0,1,b2,1,100,0.3234036727,0.5686859174,0.5586943256,1.017883826,0.9850787521,0.09788481629,0.0003234036727,9.581437259e-06,9.98319084e-08,9.481605351e-06,0,l2wt
R,none,0,0,1,W3,2,1000,3.625184903,1.903991834,1.805810489,1.054369683,0.9642395625,0.5055156893,0.003625184903,0.0002555461121,9.639576455e-06,0.0002459065356,0,l2wt
R,none,0,0,1,b3,1,10,0.03843953843,0.1960600378,0.2005723138,0.9775029968,0.9926561181,0.0244529225,3.843953843e-05,5.979454189e-07,2.036063451e-08,5.775847844e-07,0,l2wt
R,none,0,0,2,W1,2,78400,10.3457738,3.216484697,5.761751502,0.5582477299,0.2796971399,5.759907277,0.0103457738,0.03317653184,0.006478383113,0.02669814873,0,l2wt
R,none,0,0,2,b1,1,100,0.05136263932,0.2266332705,0.2109972727,1.074105213,0.8970314212,0.1004599113,5.136263932e-05,1.009219377e-05,2.444844278e-07,9.847709346e-06,0,l2wt
R,none,0,0,2,W2,2,10000,6.632761331,2.575414788,5.78005976,0.445568886,0.5716044903,4.798331432,0.006632761331,0.02302398453,0.0102697494,0.01275423514,0,l2wt
R,none,0,0,2,b2,1,100,0.3667361241,0.6055874207,0.5586943256,1.083933366,0.9735191341,0.1418377325,0.0003667361241,2.011794235e-05,2.198962372e-06,1.791897998e-05,0,l2wt
R,none,0,0,2,W3,2,1000,3.975509041,1.993867859,1.805810489,1.104140147,0.9407193527,0.6798905405,0.003975509041,0.000462251147,3.536557452e-05,0.0004268855725,0,l2wt
R,none,0,0,2,b3,1,10,0.02752739786,0.1659138266,0.2005723138,0.8272020373,0.9747001384,0.05371270018,2.752739786e-05,2.885054161e-06,1.201210734e-06,1.683843426e-06,0,l2wt
R,none,0,0,3,W1,2,78400,9.872761706,3.142095114,5.761751502,0.5453367978,0.1881783258,6.021377922,0.009872761706,0.03625699208,0.006862599593,0.02939439249,0,l2wt
R,none,0,0,3,b1,1,100,0.05620386653,0.2370735467,0.2109972727,1.123585834,0.875121662,0.11477486,5.620386653e-05,1.317326849e-05,6.799720627e-07,1.249329642e-05,0,l2wt
R,none,0,0,3,W2,2,10000,5.580604671,2.362330348,5.78005976,0.408703447,0.4730319797,5.106050309,0.005580604671,0.02607174976,0.01168087434,0.01439087543,0,l2wt
R,none,0,0,3,b2,1,100,0.3747004026,0.6121277666,0.5586943256,1.095639849,0.9580091314,0.1776970482,0.0003747004026,3.157624092e-05,2.855132618e-06,2.87211083e-05,0,l2wt
R,none,0,0,3,W3,2,1000,4.255679716,2.062929886,1.805810489,1.142384485,0.924904934,0.79095369,0.004255679716,0.0006256077398,6.611038442e-05,0.0005594973553,0,l2wt
R,none,0,0,3,b3,1,10,0.02285700295,0.1511853265,0.2005723138,0.7537696686,0.9498539229,0.0740289994,2.285700295e-05,5.480292753e-06,2.439074514e-06,3.041218239e-06,0,l2wt
