task,arm,seed,online_acc,online_loss,train_acc,train_loss,val_acc,val_loss,samples,steps,online_global_acc,train_global_acc,val_global_acc,train_seconds,seconds,online_chunks
15,GELU,0,0.845695972442627,0.42784874038028714,0.9436,0.15125306282043458,0.8,0.6014183349609376,62500,500,0.8451679944992065,0.9436,0.8,31.385955168982036,32.696311828971375,"[0.7370399832725525, 0.8373599648475647, 0.8608799576759338, 0.8887199759483337, 0.90447998046875]"
16,GELU,0,0.8830879926681519,0.3330698365821838,0.9548,0.1272822838306427,0.864,0.4525839080810547,62500,500,0.8827840089797974,0.9548,0.864,31.370191306981724,32.67754794098437,"[0.7699999809265137, 0.8761599659919739, 0.9081599712371826, 0.9262399673461914, 0.9348799586296082]"
17,GELU,0,0.9318400025367737,0.20607716770052908,0.9808,0.058542657136917114,0.896,0.41412025451660156,62500,500,0.9314079880714417,0.9808,0.896,31.36090371798491,32.67478605598444,"[0.8515999913215637, 0.9366399645805359, 0.9498399496078491, 0.9546399712562561, 0.9664799571037292]"
18,GELU,0,0.8118399977684021,0.5103658216638565,0.9264,0.2162554058074951,0.772,0.6969462585449219,62500,500,0.811519980430603,0.9264,0.772,31.35210575297242,32.66849853302119,"[0.6908000111579895, 0.7964800000190735, 0.8367999792098999, 0.8568799495697021, 0.8782399892807007]"
19,GELU,0,0.798367977142334,0.5415654678440094,0.9224,0.21116841888427734,0.784,0.6602341918945313,62500,500,0.7980480194091797,0.9224,0.784,31.37795247801114,32.68858898099279,"[0.657039999961853, 0.7821599841117859, 0.8238399624824524, 0.8552799820899963, 0.8735199570655823]"
20,GELU,0,0.8394719958305359,0.44214182173919675,0.9356,0.1882862967967987,0.772,0.858619140625,62500,500,0.8388959765434265,0.9356,0.772,31.37377965595806,32.77585342602106,"[0.710319995880127, 0.8236799836158752, 0.8629599809646606, 0.8919199705123901, 0.9084799885749817]"
21,GELU,0,0.8696479797363281,0.35735931660079956,0.95,0.13594522776603699,0.8,0.6339161987304688,62500,500,0.8693119883537292,0.95,0.8,31.383496088034008,32.69184848002624,"[0.747439980506897, 0.8659999966621399, 0.8908799886703491, 0.9131999611854553, 0.9307199716567993]"
22,GELU,0,0.8650079965591431,0.377964659198761,0.966,0.10484130048751832,0.84,0.47707620239257814,62500,500,0.8646720051765442,0.966,0.84,31.37857222004095,32.686645870038774,"[0.7228800058364868, 0.8599199652671814, 0.8951199650764465, 0.9148799777030945, 0.9322399497032166]"
23,GELU,0,0.8968799710273743,0.30169819620943067,0.9688,0.08370690088272095,0.876,0.3612426910400391,62500,500,0.8964800238609314,0.9688,0.876,31.368515832989942,32.67262298200512,"[0.7832799553871155, 0.8928799629211426, 0.9205600023269653, 0.9418399930000305, 0.9458400011062622]"
24,GELU,0,0.827023983001709,0.46639560336685176,0.9296,0.19289580974578857,0.76,0.731181640625,62500,500,0.8266239762306213,0.9296,0.76,31.37911479099421,32.701261745009106,"[0.7127199769020081, 0.8157599568367004, 0.8446399569511414, 0.8734399676322937, 0.8885599970817566]"
25,GELU,0,0.8728160262107849,0.35998444751262665,0.9596,0.11726814551353455,0.796,0.6680611572265625,62500,500,0.8723679780960083,0.9596,0.796,31.379958919947967,32.69086924800649,"[0.7559999823570251, 0.8642399907112122, 0.8934399485588074, 0.9165599942207336, 0.9338399767875671]"
26,GELU,0,0.8131679892539978,0.500389298213005,0.9372,0.18290254917144774,0.736,0.8085744018554688,62500,500,0.8128799796104431,0.9372,0.736,31.392799097986426,32.71651589800604,"[0.6825599670410156, 0.7924000024795532, 0.8341599702835083, 0.8632799983024597, 0.8934399485588074]"
27,GELU,0,0.9051520228385925,0.27605279286551476,0.9728,0.08395855062007904,0.856,0.4710651245117187,62500,500,0.9047359824180603,0.9728,0.856,31.379187175014522,32.77004735299852,"[0.8014400005340576, 0.8994399905204773, 0.9250399470329285, 0.9440799951553345, 0.9557600021362305]"
28,GELU,0,0.8739680051803589,0.35360850271892547,0.9732,0.08112457551956177,0.852,0.5534094848632812,62500,500,0.8735520243644714,0.9732,0.852,31.37776636198396,32.6859614480054,"[0.7404800057411194, 0.8616799712181091, 0.901199996471405, 0.9251199960708618, 0.9413599967956543]"
29,GELU,0,0.8385760188102722,0.43633875290203095,0.9396,0.1562809986114502,0.776,0.7720371398925782,62500,500,0.8382239937782288,0.9396,0.776,31.36947085498832,32.69514366000658,"[0.6940000057220459, 0.8151999711990356, 0.868399977684021, 0.8971199989318848, 0.9181599617004395]"
30,GELU,0,0.8283519744873047,0.43395697832107544,0.9352,0.17074382228851318,0.796,0.7719572448730468,62500,500,0.8279839754104614,0.9352,0.796,31.39041788096074,32.70156204502564,"[0.6924799680709839, 0.8045600056648254, 0.8586399555206299, 0.8804000020027161, 0.9056800007820129]"
31,GELU,0,0.8523200154304504,0.385226813662529,0.9548,0.13727049739360808,0.764,0.8540718383789062,62500,500,0.8523839712142944,0.9548,0.764,31.3835735199973,32.69672815001104,"[0.6994400024414062, 0.8307999968528748, 0.8829599618911743, 0.9157599806785583, 0.9326399564743042]"
32,GELU,0,0.8744159936904907,0.32663781457471847,0.9492,0.12828347389698028,0.796,0.6901343383789063,62500,500,0.8741120100021362,0.9492,0.796,31.381314600002952,32.715109150041826,"[0.7597599625587463, 0.8581599593162537, 0.8966400027275085, 0.9195199608802795, 0.937999963760376]"
33,GELU,0,0.9035360217094421,0.2706690620305538,0.9792,0.0688845947265625,0.856,0.5618728942871094,62500,500,0.9031680226325989,0.9792,0.856,31.381889512005728,32.71162320498843,"[0.7761600017547607, 0.8951199650764465, 0.9339999556541443, 0.9491199851036072, 0.9632799625396729]"
34,GELU,0,0.7988640069961548,0.5525740143537521,0.9376,0.19098578462600707,0.744,0.9817142028808594,62500,500,0.7982879877090454,0.9376,0.744,31.378130059049,32.787414157995954,"[0.627839982509613, 0.7708799839019775, 0.8277599811553955, 0.8700799942016602, 0.8977599740028381]"
35,GELU,0,0.8533920049667358,0.40559199711608884,0.964,0.11186347389221192,0.704,1.1092102661132812,62500,500,0.852895975112915,0.964,0.704,31.377716058981605,32.6972188220243,"[0.711679995059967, 0.8310399651527405, 0.8783999681472778, 0.911359965801239, 0.9344799518585205]"
36,GELU,0,0.8769599795341492,0.3390790457320213,0.9676,0.10117271614074708,0.808,0.8082529907226562,62500,500,0.8765599727630615,0.9676,0.808,31.367435975989792,32.696018840011675,"[0.7225599884986877, 0.8682399988174438, 0.9076799750328064, 0.9355999827384949, 0.950719952583313]"
37,GELU,0,0.8340319991111755,0.4461840480380058,0.9576,0.1262199489593506,0.736,0.9935819396972656,62500,500,0.8336960077285767,0.9576,0.736,31.370640659006312,32.69078621198423,"[0.6579200029373169, 0.8068000078201294, 0.8650400042533875, 0.9088000059127808, 0.9315999746322632]"
38,GELU,0,0.8898239731788635,0.31011817674398423,0.9764,0.07229516515731811,0.796,0.6189478454589844,62500,500,0.8893920183181763,0.9764,0.796,31.37291776604252,32.706524582987186,"[0.7579999566078186, 0.8777599930763245, 0.9193599820137024, 0.9390400052070618, 0.9549599885940552]"
39,GELU,0,0.8681759834289551,0.35365424115276334,0.9776,0.06056847858428955,0.784,0.8706085510253906,62500,500,0.867792010307312,0.9776,0.784,31.371442217030562,32.686266713018995,"[0.7046399712562561, 0.853119969367981, 0.9000799655914307, 0.9332000017166138, 0.9498399496078491]"
40,GELU,0,0.9136319756507874,0.24409580402326583,0.984,0.046264277005195614,0.856,0.5201289672851562,62500,500,0.9130719900131226,0.984,0.856,31.367639309028164,32.766332791012246,"[0.7886399626731873, 0.912559986114502, 0.9458400011062622, 0.9510399699211121, 0.9700799584388733]"
