step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac
44000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.1203,10.2375,0.168942,0.505514,0,0.0363054,6.04341,0.00600744,16.1461,0.208476,4.7967,4.7967,0,0.171879,-0.522237,nan,0.180862,-0.859682,-0.50794,-0.741709,-1.24414,0.1235,0.312725,nan,nan
45000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.0816,9.03108,0.181354,0.497744,0,0.0180634,3.70382,0.00487697,15.9551,0.246666,4.05407,4.05407,0,0.12283,-0.547218,nan,0.184574,-0.84145,-0.566147,-0.801603,-1.19383,0.118,0.292525,nan,nan
45000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.2138,10.6298,0.167132,0.506516,0,0.0274234,5.34011,0.00513535,16.3996,0.201317,4.96729,4.96729,0,0.14638,-0.523074,nan,0.172546,-0.860524,-0.502922,-0.763357,-1.20078,0.132,0.313775,nan,nan
46000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,16.8692,8.60549,0.186315,0.506266,0,0.00800207,3.01774,0.00265167,16.0947,0.272116,3.6749,3.6749,0,0.0928144,-0.536571,nan,0.197809,-0.854664,-0.556762,-0.825765,-1.2423,0.104,0.2975,nan,nan
46000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.1283,10.4981,0.168594,0.505764,0,0.0409975,7.40831,0.00553399,16.3259,0.206213,4.84934,4.84934,0,0.156278,-0.533602,nan,0.16488,-0.861728,-0.511596,-0.777949,-1.15377,0.136,0.308425,nan,nan
47000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,16.8976,8.80894,0.178633,0.500251,0,0.0178404,3.18886,0.00559461,16.1856,0.251816,3.97115,3.97115,0,0.118099,-0.53447,nan,0.201072,-0.855069,-0.551708,-0.849607,-1.21788,0.1045,0.29645,nan,nan
47000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.3406,11.1028,0.170638,0.500752,0,0.0352837,5.84062,0.00604109,16.2878,0.194937,5.12985,5.12985,0,0.143992,-0.553142,nan,0.148889,-0.864365,-0.524573,-0.771249,-1.1075,0.149,0.30465,nan,nan
48000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,16.9001,8.6257,0.17777,0.500251,0,0.0115705,2.764,0.00418615,16.0285,0.25499,3.92172,3.92172,0,0.0951076,-0.538606,nan,0.201226,-0.851293,-0.552703,-0.874493,-1.21085,0.1025,0.2959,nan,nan
48000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.3331,10.9492,0.16671,0.503759,0,0.073333,7.64748,0.00958918,16.08,0.193627,5.16458,5.16458,0,0.197422,-0.546973,nan,0.154575,-0.813994,-0.511598,-0.733435,-0.940434,0.1685,0.30825,nan,nan
49000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,16.8473,8.39431,0.182799,0.499499,0,0.030645,4.27109,0.00717497,16.0454,0.269782,3.7067,3.7067,0,0.116743,-0.529374,nan,0.204393,-0.829816,-0.538363,-0.864478,-1.13673,0.1295,0.301525,nan,nan
49000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.2568,10.3904,0.166866,0.507769,0,0.0431223,6.20341,0.00695139,16.0012,0.206304,4.84722,4.84722,0,0.12707,-0.567884,nan,0.159738,-0.831344,-0.533486,-0.758157,-0.95167,0.1615,0.2993,nan,nan
50000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.0391,8.87719,0.181946,0.492982,0,0.0115153,2.83947,0.00405545,16.2416,0.264578,3.7796,3.7796,0,0.0902394,-0.521392,nan,0.200711,-0.812741,-0.521618,-0.880446,-1.04244,0.1535,0.30745,nan,nan
50000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.2696,10.2402,0.167497,0.516792,0,0.0157593,4.14303,0.0038038,15.9505,0.218616,4.57423,4.57423,0,0.105667,-0.580318,nan,0.15788,-0.842356,-0.544147,-0.789187,-0.976228,0.1555,0.2967,nan,nan
51000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,16.879,9.15924,0.189274,0.486466,0,0.028335,5.1036,0.00555196,15.9488,0.232082,4.30882,4.30882,0,0.236946,-0.512489,nan,0.206706,-0.841399,-0.523312,-0.852847,-1.12152,0.1325,0.30655,nan,nan
51000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.1076,9.93458,0.191452,0.498246,0,0.0445301,7.15837,0.0062207,15.843,0.236628,4.22604,4.22604,0,0.249227,-0.561542,nan,0.208624,-0.884656,-0.528797,-0.880209,-0.991697,0.1495,0.3024,nan,nan
52000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,16.8635,8.97241,0.193832,0.495489,0,0.0250922,4.94735,0.00507185,16.0187,0.241027,4.14891,4.14891,0,0.194468,-0.503457,nan,0.209504,-0.838792,-0.515648,-0.83698,-1.10658,0.14,0.309,nan,nan
52000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.914,9.00221,0.211485,0.491729,0,0.0750719,9.62222,0.00780193,15.4651,0.287848,3.47406,3.47406,0,0.239527,-0.551558,nan,0.219759,-0.860315,-0.521162,-0.885606,-1.03382,0.1385,0.3059,nan,nan
53000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,16.8164,8.65029,0.191286,0.492481,0,0.013486,3.99058,0.00337946,16.1472,0.251836,3.97083,3.97083,0,0.143679,-0.508181,nan,0.212129,-0.843673,-0.523068,-0.826637,-1.10701,0.1425,0.307325,nan,nan
53000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.8899,8.77349,0.210559,0.490727,0,0.0352666,4.13759,0.00852346,15.4403,0.292505,3.41874,3.41874,0,0.233693,-0.557995,nan,0.220065,-0.865546,-0.534158,-0.907348,-1.04513,0.133,0.302475,nan,nan
54000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,16.9121,8.70328,0.190586,0.489223,0,0.0273302,4.67945,0.00584046,16.1149,0.255286,3.91717,3.91717,0,0.160582,-0.514529,nan,0.207489,-0.82177,-0.521824,-0.833706,-1.0278,0.1685,0.30675,nan,nan
54000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.8569,8.47218,0.214367,0.488471,0,0.0612756,7.65802,0.00800149,15.4371,0.307117,3.25609,3.25609,0,0.177017,-0.550432,nan,0.226089,-0.819436,-0.520693,-0.876727,-1.02421,0.1425,0.307575,nan,nan
55000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.0873,9.14131,0.183883,0.486967,0,0.0201525,4.63318,0.0043496,16.3164,0.251862,3.97043,3.97043,0,0.129272,-0.5275,nan,0.193622,-0.793694,-0.529927,-0.842392,-0.921656,0.18,0.304025,nan,nan
55000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.8705,8.77008,0.210849,0.492481,0,0.0379628,5.87613,0.00646052,15.5712,0.29507,3.38903,3.38903,0,0.167051,-0.565258,nan,0.216919,-0.840668,-0.541229,-0.926897,-1.06522,0.1315,0.30145,nan,nan
56000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.2455,9.49557,0.182743,0.493233,0,0.0433535,5.31615,0.00815507,16.258,0.245349,4.07582,4.07582,0,0.171378,-0.524727,nan,0.185401,-0.770852,-0.519471,-0.807182,-0.873429,0.1975,0.307025,nan,nan
56000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.961,9.15257,0.205464,0.493233,0,0.0232493,3.41755,0.0068029,15.6804,0.279047,3.58362,3.58362,0,0.152147,-0.56704,nan,0.210301,-0.825043,-0.541225,-0.907148,-1.06812,0.1325,0.30005,nan,nan
57000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.2838,9.77369,0.17863,0.49599,0,0.0200209,2.94186,0.00680552,16.585,0.233507,4.28253,4.28253,0,0.130839,-0.532143,nan,0.182838,-0.787208,-0.530307,-0.827979,-0.857677,0.1995,0.301925,nan,nan
57000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.8904,8.78187,0.209773,0.496742,0,0.0206184,3.32779,0.00619581,15.3772,0.284597,3.51375,3.51375,0,0.138742,-0.56609,nan,0.218059,-0.829337,-0.543253,-0.946287,-0.996176,0.147,0.30015,nan,nan
58000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.2905,9.84461,0.170099,0.486466,0,0.0124758,2.56374,0.00486626,16.7157,0.232276,4.30522,4.30522,0,0.116288,-0.535785,nan,0.183766,-0.803557,-0.532834,-0.846734,-0.871765,0.188,0.30195,nan,nan
58000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.7646,8.49623,0.215554,0.496241,0,0.0340943,5.21816,0.00653377,15.3143,0.301005,3.3222,3.3222,0,0.138929,-0.559136,nan,0.224278,-0.842792,-0.536624,-0.928839,-1.02485,0.1425,0.303375,nan,nan
59000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.359,10.2264,0.170254,0.491479,0,0.00869484,2.77183,0.00313687,16.5741,0.218354,4.57973,4.57973,0,0.0978626,-0.541998,nan,0.172519,-0.816191,-0.531373,-0.823515,-0.901445,0.1885,0.2998,nan,nan
59000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.7828,8.64106,0.21161,0.494987,0,0.0197198,4.08778,0.00482407,15.455,0.287926,3.47311,3.47311,0,0.126235,-0.56709,nan,0.220354,-0.840605,-0.547198,-0.934323,-1.01718,0.1445,0.299475,nan,nan
60000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.3478,10.3028,0.165145,0.489724,0,0.0147976,3.51836,0.00420583,16.7248,0.215043,4.65022,4.65022,0,0.113498,-0.544717,nan,0.17771,-0.818626,-0.534448,-0.854428,-0.901861,0.189,0.298375,nan,nan
60000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.7988,8.5551,0.215297,0.503258,0,0.0117046,2.96374,0.00394927,15.3368,0.295279,3.38663,3.38663,0,0.118235,-0.573633,nan,0.220361,-0.830172,-0.554536,-0.940382,-1.03636,0.14,0.297725,nan,nan
61000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.3986,10.5893,0.189455,0.493734,0,0.0438457,7.61373,0.00575877,16.1676,0.22009,4.5436,4.5436,0,0.219696,-0.532004,nan,0.186388,-0.778954,-0.509699,-0.821865,-0.931627,0.173,0.306525,nan,nan
61000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.2498,10.2474,0.208295,0.487719,0,0.0909493,12.7709,0.00712158,15.3805,0.216835,4.61181,4.61181,0,0.314335,-0.552928,nan,0.198649,-0.812486,-0.515468,-0.820689,-0.98297,0.1645,0.308525,nan,nan
62000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.0801,9.22052,0.200371,0.496241,0,0.0485405,7.85558,0.00617912,16.0492,0.256804,3.89403,3.89403,0,0.190981,-0.527784,nan,0.207657,-0.787846,-0.50947,-0.816696,-0.925957,0.1735,0.30745,nan,nan
62000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.1722,10.1389,0.222098,0.488722,0,0.0364927,7.147,0.00510601,15.4139,0.25784,3.87838,3.87838,0,0.181986,-0.538507,nan,0.200206,-0.817518,-0.502358,-0.814903,-0.982618,0.1595,0.31445,nan,nan
63000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.0878,9.10926,0.197152,0.487469,0,0.0662581,8.4297,0.00786007,15.9682,0.261048,3.83071,3.83071,0,0.203636,-0.525103,nan,0.212721,-0.787259,-0.507771,-0.804594,-0.966926,0.1635,0.308025,nan,nan
63000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.2024,10.3305,0.21644,0.492732,0,0.024964,4.34834,0.00574104,15.5618,0.25745,3.88425,3.88425,0,0.164945,-0.537658,nan,0.198966,-0.817019,-0.50455,-0.821205,-1.04549,0.146,0.3147,nan,nan
64000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.0483,8.82064,0.19849,0.499248,0,0.0243699,3.64794,0.00668045,15.8596,0.267276,3.74145,3.74145,0,0.158895,-0.524825,nan,0.217708,-0.78406,-0.510567,-0.764167,-0.980065,0.161,0.307725,nan,nan
64000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.3036,10.725,0.214692,0.492732,0,0.0167028,4.1747,0.00400096,15.5046,0.258102,3.87443,3.87443,0,0.142555,-0.537316,nan,0.191819,-0.789998,-0.499071,-0.816675,-1.04818,0.143,0.316275,nan,nan
65000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,16.9543,8.39991,0.198676,0.497995,0,0.0314786,5.00535,0.006289,15.8125,0.283934,3.52195,3.52195,0,0.155359,-0.532858,nan,0.220403,-0.791392,-0.520672,-0.784684,-0.997687,0.1585,0.3038,nan,nan
65000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.2313,10.4385,0.216107,0.492231,0,0.0129728,3.69848,0.0035076,15.4418,0.266662,3.75006,3.75006,0,0.125214,-0.532,nan,0.195008,-0.806824,-0.498388,-0.82312,-1.06304,0.1415,0.316275,nan,nan
66000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,16.9579,8.34993,0.20725,0.493484,0,0.0334467,5.04155,0.00663421,15.9184,0.296747,3.36987,3.36987,0,0.146713,-0.535651,nan,0.217554,-0.802598,-0.522622,-0.797508,-1.04288,0.1475,0.3048,nan,nan
66000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.1562,10.0563,0.217311,0.489724,0,0.00778096,3.24518,0.00239769,15.4574,0.275968,3.6236,3.6236,0,0.105893,-0.532573,nan,0.195854,-0.828472,-0.500257,-0.814435,-1.07749,0.14,0.317,nan,nan
67000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,16.8718,8.3987,0.198727,0.493985,0,0.021752,3.86338,0.00563029,15.9174,0.28463,3.51333,3.51333,0,0.14161,-0.549782,nan,0.214762,-0.806204,-0.542107,-0.832824,-1.05696,0.1445,0.299,nan,nan
67000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.1646,10.2555,0.214516,0.497494,0,0.0149489,3.17128,0.00471383,15.5693,0.269083,3.71633,3.71633,0,0.114713,-0.543848,nan,0.201525,-0.821285,-0.514363,-0.860055,-1.11074,0.1345,0.312225,nan,nan
68000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,16.9657,8.61263,0.19721,0.492231,0,0.0154117,3.95639,0.0038954,16.0437,0.279689,3.57541,3.57541,0,0.111168,-0.558194,nan,0.209074,-0.810925,-0.5468,-0.814336,-1.07708,0.142,0.296475,nan,nan
68000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.1404,10.153,0.207139,0.495238,0,0.0121328,2.88567,0.00420452,15.5507,0.259646,3.8514,3.8514,0,0.0996063,-0.548179,nan,0.205262,-0.793558,-0.518094,-0.854231,-1.13338,0.1325,0.31235,nan,nan
69000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,16.8628,8.49896,0.204241,0.491228,0,0.0222936,4.66656,0.00477731,15.9033,0.290074,3.44739,3.44739,0,0.11749,-0.555283,nan,0.212776,-0.814428,-0.545132,-0.892806,-1.09211,0.138,0.2971,nan,nan
69000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.1782,10.0343,0.211046,0.497744,0,0.0186597,3.56079,0.00524032,15.6381,0.27035,3.69891,3.69891,0,0.114663,-0.550052,nan,0.199746,-0.786605,-0.515769,-0.841168,-1.13458,0.1325,0.3122,nan,nan
70000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,16.8394,8.32526,0.20059,0.493233,0,0.0160816,3.09143,0.00520198,15.9256,0.290426,3.44322,3.44322,0,0.11681,-0.563603,nan,0.213528,-0.812865,-0.556751,-0.918415,-1.07949,0.1385,0.292825,nan,nan
70000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.1858,10.1661,0.210615,0.496241,0,0.0350714,4.23746,0.00827652,15.6806,0.265338,3.76877,3.76877,0,0.126318,-0.550283,nan,0.198765,-0.799677,-0.514053,-0.841697,-1.13749,0.1285,0.31315,nan,nan
71000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.2743,10.584,0.18992,0.502506,0,0.0363876,7.57237,0.00480531,16.0504,0.21638,4.6215,4.6215,0,0.270242,-0.547363,nan,0.191666,-0.818346,-0.531738,-0.885083,-1.11519,0.129,0.303425,nan,nan
71000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.3481,11.2575,0.206594,0.489724,0,0.0383734,8.4377,0.00454785,15.8371,0.240925,4.15066,4.15066,0,0.252339,-0.543609,nan,0.178499,-0.850918,-0.503387,-0.798655,-1.15761,0.1235,0.31725,nan,nan
72000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.3656,10.9219,0.199492,0.494737,0,0.0156248,3.85805,0.00404992,15.7419,0.210763,4.74466,4.74466,0,0.21478,-0.549912,nan,0.182707,-0.821162,-0.534509,-0.814483,-1.12554,0.13,0.302425,nan,nan
72000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.205,10.514,0.219456,0.490977,0,0.0115779,3.63028,0.00318926,15.4963,0.259775,3.84949,3.84949,0,0.191324,-0.545287,nan,0.178617,-0.838066,-0.510082,-0.864539,-1.18381,0.1185,0.316425,nan,nan
73000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.3167,10.9259,0.202323,0.498998,0,0.0171581,4.66746,0.00367611,15.6708,0.23257,4.29977,4.29977,0,0.192994,-0.55007,nan,0.184993,-0.82778,-0.536104,-0.835647,-1.14286,0.1285,0.303675,nan,nan
73000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.1252,9.93567,0.215748,0.490977,0,0.0199542,5.13412,0.00388658,15.4651,0.262143,3.81471,3.81471,0,0.184587,-0.548213,nan,0.188885,-0.832863,-0.516211,-0.885521,-1.20235,0.117,0.3144,nan,nan
74000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.1241,10.5253,0.202656,0.500752,0,0.0522986,7.54606,0.00693058,15.7819,0.241098,4.1477,4.1477,0,0.216528,-0.559082,nan,0.184899,-0.838346,-0.551392,-0.853361,-1.18892,0.118,0.29775,nan,nan
74000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.9894,9.28931,0.213934,0.494987,0,0.0143274,3.97148,0.00360757,15.2553,0.270898,3.69143,3.69143,0,0.170098,-0.543404,nan,0.197387,-0.832214,-0.519239,-0.88697,-1.17327,0.1225,0.312225,nan,nan
75000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.3232,11.0331,0.19682,0.498246,0,0.0104955,3.77374,0.00278121,16.0288,0.244481,4.0903,4.0903,0,0.143508,-0.577442,nan,0.169097,-0.847557,-0.567812,-0.866347,-1.20145,0.1165,0.29085,nan,nan
75000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.9073,8.91311,0.214075,0.492732,0,0.0316423,6.09756,0.00518934,15.2388,0.280431,3.56593,3.56593,0,0.181479,-0.553578,nan,0.199571,-0.852025,-0.532973,-0.906857,-1.14744,0.126,0.30755,nan,nan
76000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.2989,10.9444,0.195089,0.499248,0,0.0310791,4.39839,0.00706603,16.0991,0.242228,4.12834,4.12834,0,0.185367,-0.577256,nan,0.168872,-0.854771,-0.569086,-0.868881,-1.21132,0.114,0.292025,nan,nan
76000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.0365,9.36353,0.208184,0.487719,0,0.0142757,3.06542,0.00465702,15.3428,0.262395,3.81104,3.81104,0,0.162589,-0.560034,nan,0.192333,-0.8593,-0.543766,-0.831362,-1.16906,0.1215,0.3025,nan,nan
77000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.1972,10.8302,0.193097,0.496992,0,0.0317253,5.03209,0.0063046,15.924,0.240729,4.15405,4.15405,0,0.156206,-0.579836,nan,0.171265,-0.860966,-0.574918,-0.895787,-1.22108,0.113,0.290725,nan,nan
77000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.904,9.00973,0.20526,0.491228,0,0.0212655,4.15481,0.00511828,15.3602,0.265412,3.76773,3.76773,0,0.146466,-0.563431,nan,0.201267,-0.861928,-0.55138,-0.841085,-1.20606,0.1175,0.30125,nan,nan
78000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.2249,10.9089,0.186301,0.505263,0,0.0163025,3.68305,0.00442635,16.0681,0.22771,4.39155,4.39155,0,0.126684,-0.583437,nan,0.167925,-0.864901,-0.58006,-0.91777,-1.22842,0.111,0.2887,nan,nan
78000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.8349,8.74219,0.203885,0.492982,0,0.0198591,4.20786,0.00471952,15.6547,0.266533,3.75188,3.75188,0,0.133827,-0.567156,nan,0.210235,-0.863871,-0.557901,-0.833455,-1.23699,0.111,0.29965,nan,nan
79000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.3116,11.1604,0.182771,0.500251,0,0.0124692,3.19703,0.00390026,16.2403,0.221189,4.52102,4.52102,0,0.113332,-0.59296,nan,0.165975,-0.856413,-0.586156,-0.892574,-1.23725,0.111,0.28525,nan,nan
79000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.8646,8.9675,0.204509,0.495238,0,0.0140491,3.16843,0.0044341,15.5059,0.25715,3.88878,3.88878,0,0.129817,-0.565513,nan,0.208345,-0.860723,-0.556103,-0.84519,-1.22994,0.1135,0.299475,nan,nan
80000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.2633,11.0342,0.179794,0.497995,0,0.00790326,2.52898,0.00312508,16.1895,0.213621,4.68118,4.68118,0,0.113941,-0.599808,nan,0.161962,-0.868293,-0.597476,-0.904532,-1.25463,0.1055,0.281125,nan,nan
80000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,16.9755,9.29103,0.195046,0.491228,0,0.0144484,3.13806,0.00460426,15.5866,0.244629,4.08783,4.08783,0,0.132694,-0.573661,nan,0.203177,-0.860253,-0.564067,-0.87087,-1.21571,0.1195,0.29795,nan,nan
81000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.2785,11.486,0.1785,0.502506,0,0.0326472,5.28164,0.00618126,16.1658,0.198602,5.03521,5.03521,0,0.261589,-0.600983,nan,0.1821,-0.882614,-0.604873,-0.898354,-1.24302,0.107,0.2809,nan,nan
81000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.1331,10.4994,0.180778,0.492231,0,0.0254908,4.97478,0.00512402,15.8649,0.204338,4.89386,4.89386,0,0.253242,-0.575243,nan,0.203742,-0.856225,-0.570145,-0.921927,-1.22484,0.1145,0.294075,nan,nan
82000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.3244,11.4672,0.182469,0.496992,0,0.00701337,2.32014,0.00302283,15.9891,0.20332,4.91836,4.91836,0,0.154016,-0.600715,nan,0.185929,-0.879949,-0.607404,-0.912805,-1.20343,0.116,0.280275,nan,nan
82000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.0322,10.4595,0.189505,0.492982,0,0.012955,4.10901,0.00315282,15.5872,0.21071,4.74587,4.74587,0,0.181002,-0.560464,nan,0.215113,-0.862029,-0.557621,-0.930847,-1.21338,0.114,0.30015,nan,nan
83000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.4843,11.5029,0.182094,0.497744,0,0.0107201,2.42434,0.00442185,16.0035,0.206153,4.85077,4.85077,0,0.148787,-0.605335,nan,0.178428,-0.839184,-0.607875,-0.924178,-1.09987,0.1425,0.27715,nan,nan
83000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.1167,10.7209,0.186228,0.488722,0,0.0163179,3.87067,0.00421578,15.6709,0.212201,4.71251,4.71251,0,0.187723,-0.577846,nan,0.202852,-0.870122,-0.577521,-0.96567,-1.27163,0.106,0.2929,nan,nan
84000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.2479,10.8414,0.18836,0.495238,0,0.0110243,2.76289,0.00399014,15.8338,0.222212,4.5002,4.5002,0,0.1337,-0.602709,nan,0.195734,-0.877829,-0.61551,-0.951797,-1.17412,0.1225,0.276275,nan,nan
84000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.1493,11.2392,0.18463,0.492732,0,0.0164497,4.64801,0.00353908,15.787,0.206298,4.84735,4.84735,0,0.149303,-0.569482,nan,0.206502,-0.874687,-0.566073,-0.932702,-1.32368,0.097,0.2955,nan,nan
85000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.4267,11.1118,0.190984,0.493985,0,0.015931,3.05787,0.00520983,15.9292,0.227564,4.39437,4.39437,0,0.136848,-0.61184,nan,0.184461,-0.851727,-0.621492,-0.970383,-1.07179,0.1455,0.2738,nan,nan
85000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.1134,11.1393,0.184469,0.504261,0,0.010783,3.15647,0.00341616,15.827,0.203442,4.91542,4.91542,0,0.143805,-0.580555,nan,0.210948,-0.884355,-0.582483,-0.968199,-1.34476,0.095,0.290025,nan,nan
86000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.3229,10.6204,0.187279,0.491228,0,0.0256747,3.05598,0.00840145,16.0689,0.229344,4.36027,4.36027,0,0.153252,-0.61051,nan,0.199162,-0.849781,-0.625307,-0.984512,-1.11814,0.1345,0.27185,nan,nan
86000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.1632,11.5245,0.179982,0.494486,0,0.0134464,2.86276,0.004697,15.798,0.198157,5.04649,5.04649,0,0.136446,-0.582563,nan,0.205923,-0.878268,-0.584597,-0.993161,-1.34945,0.093,0.288625,nan,nan
87000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.3553,10.5328,0.186876,0.488972,0,0.00616076,1.95956,0.00314395,16.2735,0.223816,4.46796,4.46796,0,0.0965493,-0.611077,nan,0.201292,-0.836991,-0.623572,-0.96988,-1.04968,0.1515,0.27215,nan,nan
87000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.173,11.7028,0.175521,0.496241,0,0.0234916,3.33704,0.00703963,16.2124,0.192161,5.20397,5.20397,0,0.155596,-0.587021,nan,0.20979,-0.888858,-0.591063,-1.01816,-1.38661,0.086,0.285975,nan,nan
88000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.4099,10.8338,0.180013,0.493233,0,0.0194412,3.2288,0.0060212,16.2223,0.209786,4.76676,4.76676,0,0.111546,-0.62162,nan,0.191874,-0.843187,-0.632963,-0.986724,-1.01757,0.16,0.269325,nan,nan
88000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.129,11.5759,0.184093,0.499248,0,0.0212519,3.59682,0.00590853,16.0991,0.200825,4.97947,4.97947,0,0.127587,-0.600022,nan,0.204367,-0.891784,-0.605326,-1.03426,-1.40046,0.084,0.2816,nan,nan
89000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.433,11.069,0.180871,0.492231,0,0.00853415,2.20761,0.00386579,15.927,0.205798,4.85914,4.85914,0,0.0915992,-0.641334,nan,0.173375,-0.843169,-0.65632,-0.994265,-1.07142,0.153,0.262425,nan,nan
89000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.2498,11.9643,0.181967,0.489975,0,0.0172244,3.62382,0.0047531,16.1681,0.18512,5.4019,5.4019,0,0.121003,-0.607432,nan,0.193555,-0.893323,-0.608929,-1.04388,-1.39273,0.084,0.279275,nan,nan
