step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac
44000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.66557,3.60984,0.399017,0.438095,0,0.0174593,3.15441,0.00553491,4.40082,0.552223,1.81086,1.81086,0,0.258848,-0.0971838,nan,0.313542,-0.569216,-0.0700338,-0.360641,-0.439756,0.3345,0.4768,nan,nan
45000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.40663,2.89905,0.315775,0.47619,0,0.0100995,2.53949,0.003977,4.58211,0.498379,2.00651,2.00651,0,0.174468,-0.280623,nan,0.501929,-0.666012,-0.241088,-0.566398,-0.609272,0.253,0.402,nan,nan
45000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.6624,3.44058,0.421729,0.419048,0,0.013943,3.77441,0.00369409,4.35772,0.570652,1.75238,1.75238,0,0.201766,-0.0970099,nan,0.321481,-0.609307,-0.0667204,-0.360396,-0.469245,0.324,0.4822,nan,nan
46000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.44605,2.9773,0.290763,0.438095,0,0.0106777,3.12773,0.00341388,4.51965,0.486626,2.05497,2.05497,0,0.167586,-0.308382,nan,0.472816,-0.696353,-0.262019,-0.599834,-0.656185,0.2355,0.3938,nan,nan
46000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.6684,3.44526,0.422757,0.428571,0,0.0283275,5.26855,0.00537672,4.38131,0.564952,1.77006,1.77006,0,0.206663,-0.0891554,nan,0.326098,-0.631022,-0.0598797,-0.34981,-0.475929,0.328,0.4833,nan,nan
47000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.45086,2.98309,0.313145,0.447619,0,0.0100291,2.63145,0.00381126,4.51326,0.506314,1.97506,1.97506,0,0.167505,-0.324007,nan,0.455913,-0.703559,-0.271979,-0.593689,-0.670736,0.2325,0.395,nan,nan
47000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.69374,3.67309,0.371202,0.466667,0,0.0127781,4.49901,0.00284021,4.49299,0.527101,1.89717,1.89717,0,0.181816,-0.148974,nan,0.296838,-0.644131,-0.101559,-0.356335,-0.480139,0.321,0.4645,nan,nan
48000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.50899,3.13654,0.293184,0.447619,0,0.00967701,2.50358,0.00386527,4.56978,0.487875,2.0497,2.0497,0,0.163681,-0.36049,nan,0.409982,-0.680265,-0.292068,-0.578857,-0.642706,0.2305,0.385,nan,nan
48000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.70729,3.73634,0.355061,0.457143,0,0.014483,3.14692,0.00460227,4.49007,0.508379,1.96704,1.96704,0,0.192892,-0.154666,nan,0.268469,-0.619842,-0.106188,-0.33765,-0.452141,0.3255,0.4592,nan,nan
49000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.53829,3.26262,0.29183,0.419048,0,0.0095299,3.19771,0.00298023,4.60491,0.494033,2.02415,2.02415,0,0.155758,-0.361225,nan,0.36338,-0.682111,-0.290302,-0.582576,-0.647099,0.226,0.3843,nan,nan
49000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.70597,3.79991,0.324275,0.466667,0,0.0321084,5.16727,0.00621381,4.5487,0.478412,2.09025,2.09025,0,0.20285,-0.153819,nan,0.28645,-0.631026,-0.107502,-0.352941,-0.460558,0.3295,0.4619,nan,nan
50000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.59413,3.35079,0.28103,0.419048,0,0.0127161,2.16096,0.00588446,4.55624,0.495735,2.01721,2.01721,0,0.191805,-0.350897,nan,0.334712,-0.657292,-0.275708,-0.550536,-0.607462,0.244,0.3882,nan,nan
50000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.76024,3.95701,0.305849,0.485714,0,0.0110798,3.69976,0.00299473,4.59387,0.465724,2.1472,2.1472,0,0.16404,-0.175136,nan,0.251249,-0.610056,-0.117056,-0.323927,-0.426058,0.3395,0.4577,nan,nan
51000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.58452,3.6587,0.245308,0.447619,0,0.0429516,6.16958,0.00696183,4.49548,0.464134,2.15455,2.15455,0,0.365101,-0.268314,nan,0.304721,-0.677044,-0.21577,-0.526357,-0.641248,0.242,0.4165,nan,nan
51000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.74104,4.2039,0.276996,0.495238,0,0.0256997,3.85482,0.0066669,4.60236,0.406146,2.46217,2.46217,0,0.331691,-0.188331,nan,0.287878,-0.59275,-0.129119,-0.33479,-0.411443,0.3385,0.4538,nan,nan
52000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.51789,3.41863,0.300532,0.428572,0,0.0348802,3.64325,0.00957392,4.4473,0.50404,1.98397,1.98397,0,0.317045,-0.245234,nan,0.321154,-0.688492,-0.204345,-0.532527,-0.649416,0.236,0.4204,nan,nan
52000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.72285,4.2503,0.221899,0.466667,0,0.017541,4.22102,0.00415564,4.69139,0.400788,2.49508,2.49508,0,0.221275,-0.12967,nan,0.372133,-0.559908,-0.0835913,-0.320915,-0.380281,0.357,0.472,nan,nan
53000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.468,3.15973,0.353697,0.438095,0,0.0165885,4.91558,0.00337468,4.44609,0.546744,1.82901,1.82901,0,0.195072,-0.243191,nan,0.356482,-0.6582,-0.200886,-0.502783,-0.592053,0.2555,0.4197,nan,nan
53000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.73815,4.21544,0.217527,0.438095,0,0.0277066,5.46813,0.00506691,4.76405,0.392135,2.55014,2.55014,0,0.214145,-0.137364,nan,0.362074,-0.552807,-0.093429,-0.324596,-0.376473,0.3465,0.4643,nan,nan
54000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.45981,3.04698,0.379899,0.438095,0,0.0218921,3.22367,0.00679106,4.46386,0.568046,1.76042,1.76042,0,0.225815,-0.243872,nan,0.380218,-0.651226,-0.204773,-0.518357,-0.587177,0.2675,0.4187,nan,nan
54000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.76305,4.18813,0.24552,0.47619,0,0.0205158,4.53296,0.0045259,4.70052,0.415141,2.40882,2.40882,0,0.212385,-0.167196,nan,0.348298,-0.572196,-0.115028,-0.342508,-0.389649,0.334,0.4572,nan,nan
55000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.4572,3.07333,0.349115,0.485714,0,0.0090145,3.72079,0.00242274,4.46642,0.563721,1.77393,1.77393,0,0.171278,-0.260921,nan,0.345271,-0.633317,-0.213551,-0.517595,-0.558058,0.278,0.4204,nan,nan
55000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.73205,4.05858,0.250482,0.466667,0,0.0174411,3.06349,0.0056932,4.678,0.423952,2.35876,2.35876,0,0.21165,-0.153931,nan,0.368407,-0.541533,-0.108812,-0.337264,-0.37411,0.347,0.4578,nan,nan
56000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.46438,3.06674,0.363382,0.47619,0,0.0104178,3.35303,0.00310697,4.45685,0.578073,1.72988,1.72988,0,0.170608,-0.314014,nan,0.324966,-0.691928,-0.252391,-0.552658,-0.613637,0.255,0.4004,nan,nan
56000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.76598,4.08531,0.256448,0.457143,0,0.0163173,3.79143,0.00430372,4.65481,0.432477,2.31226,2.31226,0,0.175492,-0.227989,nan,0.283975,-0.499299,-0.164449,-0.332815,-0.342998,0.366,0.439,nan,nan
57000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.47927,3.05521,0.382044,0.428571,0,0.0115641,3.6522,0.00316634,4.41195,0.594699,1.68152,1.68152,0,0.171478,-0.317706,nan,0.301548,-0.647727,-0.246514,-0.516073,-0.543305,0.2865,0.4036,nan,nan
57000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.76577,4.10325,0.260578,0.47619,0,0.00576669,2.51883,0.00228943,4.67028,0.421877,2.37036,2.37036,0,0.153622,-0.247267,nan,0.280227,-0.477812,-0.180334,-0.327671,-0.331476,0.37,0.4328,nan,nan
58000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.48361,3.03961,0.373846,0.438095,0,0.00894689,3.41099,0.00262296,4.40517,0.601839,1.66157,1.66157,0,0.152778,-0.281049,nan,0.299378,-0.637861,-0.215351,-0.486933,-0.512226,0.2935,0.4167,nan,nan
58000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.77625,4.13322,0.244522,0.457143,0,0.0123449,3.05217,0.00404464,4.7216,0.417067,2.3977,2.3977,0,0.162336,-0.270798,nan,0.264123,-0.531791,-0.198367,-0.35266,-0.375677,0.3455,0.4268,nan,nan
59000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.52084,3.09289,0.337311,0.447619,0,0.00870389,2.78929,0.00312047,4.44932,0.581272,1.72037,1.72037,0,0.146838,-0.260254,nan,0.316707,-0.637338,-0.200466,-0.47447,-0.494818,0.307,0.4225,nan,nan
59000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.8021,4.20238,0.235874,0.438095,0,0.0540301,5.03399,0.010733,4.73225,0.406983,2.4571,2.4571,0,0.225292,-0.275329,nan,0.223557,-0.489823,-0.199466,-0.340036,-0.344081,0.3625,0.4265,nan,nan
60000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.56579,3.20756,0.366553,0.419048,0,0.0227125,4.72418,0.00480772,4.40373,0.587142,1.70316,1.70316,0,0.160067,-0.264348,nan,0.270416,-0.602592,-0.190015,-0.416045,-0.427865,0.3315,0.424,nan,nan
60000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.85145,4.2753,0.221732,0.466667,0,0.0317285,5.4794,0.0057905,4.73117,0.365564,2.7355,2.7355,0,0.172179,-0.303109,nan,0.173705,-0.500345,-0.214231,-0.326712,-0.350628,0.363,0.4147,nan,nan
61000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.75589,3.85387,0.363544,0.428571,0,0.0532225,8.60162,0.00618749,4.42097,0.4812,2.07814,2.07814,0,0.347074,-0.206075,nan,0.18818,-0.38497,-0.133474,-0.24037,-0.240485,0.3955,0.4498,nan,nan
61000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.82623,4.1388,0.333437,0.47619,0,0.0159846,3.12338,0.00511772,4.59448,0.486225,2.05666,2.05666,0,0.278366,-0.34318,nan,0.131267,-0.509707,-0.24501,-0.326924,-0.344128,0.3685,0.4085,nan,nan
62000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.75967,3.84826,0.369056,0.409524,0,0.0185031,4.9535,0.00373536,4.23844,0.514388,1.94406,1.94406,0,0.248131,-0.184741,nan,0.159283,-0.399552,-0.122649,-0.236108,-0.285993,0.3725,0.4561,nan,nan
62000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.7398,3.62239,0.397767,0.457143,0,0.0216409,3.7298,0.00580217,4.42677,0.573557,1.74351,1.74351,0,0.234593,-0.269387,nan,0.119189,-0.413685,-0.191998,-0.270458,-0.2939,0.3945,0.4294,nan,nan
63000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.72644,3.71825,0.363102,0.438095,0,0.0153853,3.56761,0.00431248,4.27015,0.520871,1.91986,1.91986,0,0.253745,-0.179996,nan,0.182762,-0.441298,-0.125545,-0.281324,-0.328071,0.359,0.4528,nan,nan
63000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.66569,3.28173,0.424836,0.438095,0,0.00711692,1.66255,0.00428072,4.27471,0.608616,1.64307,1.64307,0,0.200319,-0.262984,nan,0.12153,-0.439081,-0.193747,-0.295375,-0.323043,0.3795,0.4277,nan,nan
64000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.73671,3.81576,0.33248,0.419048,0,0.028998,5.1798,0.00559828,4.38373,0.509286,1.96353,1.96353,0,0.283018,-0.238146,nan,0.206258,-0.506275,-0.167164,-0.337559,-0.393212,0.3365,0.4345,nan,nan
64000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.60954,3.19395,0.470734,0.466667,0,0.00453156,2.00733,0.00225751,4.17329,0.650671,1.53688,1.53688,0,0.168106,-0.245904,nan,0.123248,-0.449308,-0.181236,-0.286885,-0.333294,0.3815,0.4356,nan,nan
65000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.70688,3.61259,0.354234,0.428571,0,0.0142916,3.72225,0.0038395,4.26975,0.551128,1.81446,1.81446,0,0.251169,-0.267496,nan,0.188867,-0.521504,-0.191103,-0.371135,-0.403304,0.333,0.42,nan,nan
65000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.58908,3.21694,0.479232,0.447619,0,0.00931123,2.45756,0.00378881,4.1805,0.651922,1.53393,1.53393,0,0.177618,-0.26673,nan,0.109637,-0.432603,-0.196849,-0.293471,-0.322387,0.3885,0.4276,nan,nan
66000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.68308,3.49013,0.334582,0.438095,0,0.00977559,3.67064,0.00266318,4.34345,0.566784,1.76434,1.76434,0,0.218427,-0.262662,nan,0.193866,-0.516396,-0.192735,-0.38852,-0.40036,0.3375,0.4205,nan,nan
66000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.56452,3.11536,0.482021,0.457143,0,0.0047472,1.57388,0.00301623,4.18587,0.671403,1.48942,1.48942,0,0.165977,-0.292708,nan,0.111766,-0.429572,-0.217263,-0.302008,-0.32217,0.3845,0.4199,nan,nan
67000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.70404,3.5549,0.29987,0.457143,0,0.012965,4.65094,0.00278761,4.45577,0.547018,1.82809,1.82809,0,0.213291,-0.295022,nan,0.160731,-0.527528,-0.214649,-0.390996,-0.417809,0.33,0.4153,nan,nan
67000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.60382,3.20069,0.458132,0.457143,0,0.0105892,2.4601,0.00430436,4.25716,0.654398,1.52812,1.52812,0,0.169068,-0.275132,nan,0.116242,-0.431179,-0.206722,-0.314198,-0.321499,0.3765,0.4216,nan,nan
68000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.68173,3.39146,0.306126,0.428571,0,0.0214981,4.50743,0.00476948,4.40138,0.575898,1.73642,1.73642,0,0.258128,-0.311966,nan,0.176596,-0.536927,-0.2323,-0.428118,-0.435615,0.315,0.4069,nan,nan
68000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.58237,3.1578,0.44758,0.447619,0,0.00546701,2.05707,0.00265767,4.31823,0.640152,1.56213,1.56213,0,0.156045,-0.271355,nan,0.118869,-0.418662,-0.204601,-0.316492,-0.322746,0.3775,0.4227,nan,nan
69000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.72668,3.60255,0.283704,0.419048,0,0.0123196,4.24749,0.00290044,4.38006,0.548449,1.82332,1.82332,0,0.212433,-0.367281,nan,0.153786,-0.601899,-0.264726,-0.447914,-0.496777,0.293,0.3902,nan,nan
69000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.62067,3.27152,0.424777,0.457143,0,0.00291516,1.5178,0.00192065,4.37741,0.619938,1.61307,1.61307,0,0.150249,-0.277867,nan,0.116256,-0.415365,-0.212802,-0.336255,-0.355434,0.374,0.4197,nan,nan
70000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.7403,3.6461,0.251248,0.447619,0,0.00817223,4.11758,0.00198472,4.51191,0.534,1.87266,1.87266,0,0.196611,-0.334482,nan,0.158569,-0.579814,-0.239968,-0.421907,-0.464154,0.3025,0.4007,nan,nan
70000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.66846,3.46137,0.397862,0.457143,0,0.00829922,2.55339,0.00325027,4.44187,0.581914,1.71847,1.71847,0,0.153274,-0.278026,nan,0.136975,-0.481645,-0.213286,-0.355341,-0.363587,0.353,0.4162,nan,nan
71000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.60964,3.55809,0.245966,0.438095,0,0.038074,7.50273,0.00507468,4.64109,0.427562,2.33884,2.33884,0,0.339079,-0.233058,nan,0.343283,-0.625037,-0.1846,-0.430487,-0.532358,0.2845,0.4267,nan,nan
71000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.65029,3.97847,0.331957,0.47619,0,0.0268451,5.28098,0.00508335,4.63303,0.446425,2.24002,2.24002,0,0.26709,-0.138296,nan,0.262116,-0.459371,-0.099438,-0.307289,-0.345901,0.369,0.463,nan,nan
72000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.45778,3.00185,0.301774,0.438095,0,0.0314126,6.01465,0.00522268,4.36207,0.508353,1.96714,1.96714,0,0.240985,-0.21523,nan,0.45088,-0.652928,-0.185147,-0.472578,-0.579173,0.274,0.4293,nan,nan
72000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.54373,3.44821,0.400831,0.495238,0,0.0614886,7.46229,0.00823991,4.43474,0.52863,1.89168,1.89168,0,0.262519,-0.0514435,nan,0.337002,-0.385344,-0.0360566,-0.270628,-0.272511,0.382,0.4856,nan,nan
73000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.44267,2.85957,0.322824,0.428571,0,0.0241483,5.00465,0.00482518,4.18647,0.547924,1.82507,1.82507,0,0.231996,-0.255902,nan,0.407459,-0.661515,-0.214888,-0.499826,-0.602747,0.2645,0.4204,nan,nan
73000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.60787,3.69623,0.373424,0.466667,0,0.0215208,3.53329,0.00609085,4.59107,0.509329,1.96337,1.96337,0,0.219116,-0.0565218,nan,0.366658,-0.445323,-0.0383013,-0.300879,-0.325461,0.362,0.4831,nan,nan
74000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.46599,2.84363,0.339674,0.438095,0,0.0203221,5.57068,0.00364805,4.29649,0.579588,1.72536,1.72536,0,0.22106,-0.287889,nan,0.356354,-0.666925,-0.23693,-0.525403,-0.612484,0.2635,0.4082,nan,nan
74000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.60351,3.63221,0.375715,0.447619,0,0.0107864,3.55775,0.00303181,4.5622,0.523552,1.91003,1.91003,0,0.159117,-0.0737661,nan,0.379048,-0.471533,-0.0498697,-0.32303,-0.356059,0.3505,0.4795,nan,nan
75000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.45308,2.81077,0.336197,0.438095,0,0.0273895,5.15254,0.00531573,4.26543,0.596609,1.67614,1.67614,0,0.243956,-0.315226,nan,0.345391,-0.682429,-0.257619,-0.555087,-0.636747,0.2585,0.4017,nan,nan
75000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.59246,3.51333,0.390092,0.457143,0,0.0166131,3.19635,0.00519752,4.41076,0.548872,1.82192,1.82192,0,0.164166,-0.0943889,nan,0.374956,-0.490366,-0.0654819,-0.34603,-0.380057,0.345,0.4729,nan,nan
76000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.4456,2.81311,0.306635,0.438095,0,0.0279507,5.24346,0.00533058,4.28762,0.600616,1.66496,1.66496,0,0.236645,-0.340096,nan,0.319359,-0.696991,-0.276583,-0.579709,-0.65272,0.2545,0.396,nan,nan
76000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.59611,3.49653,0.370874,0.457143,0,0.0210566,4.11655,0.00511512,4.40626,0.544749,1.83571,1.83571,0,0.179067,-0.130566,nan,0.34287,-0.510208,-0.0915441,-0.342738,-0.403881,0.335,0.4638,nan,nan
77000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.37577,2.62784,0.300502,0.438095,0,0.0119125,4.3406,0.00274445,4.2219,0.62507,1.59982,1.59982,0,0.194242,-0.343155,nan,0.328302,-0.717565,-0.287584,-0.611395,-0.680361,0.2435,0.3904,nan,nan
77000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.58462,3.47768,0.372978,0.447619,0,0.0108188,2.96196,0.00365257,4.49042,0.551138,1.81443,1.81443,0,0.153853,-0.171477,nan,0.354144,-0.546172,-0.122981,-0.383734,-0.441312,0.3195,0.4463,nan,nan
78000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.39692,2.70067,0.29263,0.447619,0,0.0170722,5.32925,0.0032035,4.2511,0.628008,1.59234,1.59234,0,0.194274,-0.357438,nan,0.311534,-0.726791,-0.295034,-0.620618,-0.677024,0.244,0.3874,nan,nan
78000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.6198,3.59339,0.356557,0.447619,0,0.0187173,4.02859,0.00464613,4.54191,0.542745,1.84248,1.84248,0,0.163471,-0.183943,nan,0.34583,-0.565149,-0.12858,-0.390534,-0.460041,0.308,0.4481,nan,nan
79000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.38852,2.62878,0.281854,0.419048,0,0.0348849,5.52146,0.00631806,4.25849,0.634855,1.57516,1.57516,0,0.224803,-0.344647,nan,0.314966,-0.722961,-0.288958,-0.615538,-0.653123,0.2535,0.3919,nan,nan
79000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.65904,3.66963,0.351675,0.438095,0,0.00892319,2.47728,0.003602,4.50941,0.545242,1.83405,1.83405,0,0.149364,-0.199913,nan,0.320172,-0.602371,-0.141224,-0.394528,-0.490189,0.299,0.4443,nan,nan
80000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.43244,2.73089,0.252366,0.447619,0,0.0187286,5.11211,0.00366358,4.30807,0.62577,1.59803,1.59803,0,0.186754,-0.365529,nan,0.276774,-0.704023,-0.292262,-0.594308,-0.60889,0.262,0.3863,nan,nan
80000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.58392,3.38072,0.408503,0.457143,0,0.0105709,2.48866,0.00424764,4.47524,0.588843,1.69825,1.69825,0,0.154014,-0.187566,nan,0.308476,-0.595231,-0.13073,-0.383807,-0.486673,0.3045,0.4484,nan,nan
81000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.4008,2.97897,0.170092,0.485714,0,0.0344079,4.24039,0.00811433,4.64,0.510804,1.9577,1.9577,0,0.406994,-0.342996,nan,0.329336,-0.808876,-0.291234,-0.65528,-0.784547,0.2105,0.3894,nan,nan
81000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.70033,4.18062,0.272602,0.447619,0,0.0494715,5.86454,0.0084357,4.63289,0.484641,2.06338,2.06338,0,0.31994,-0.126494,nan,0.385045,-0.54424,-0.0743406,-0.374551,-0.420576,0.3205,0.4675,nan,nan
82000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.33163,2.89785,0.182248,0.485714,0,0.0187849,4.4825,0.00419073,4.67806,0.471317,2.12172,2.12172,0,0.289214,-0.258362,nan,0.442962,-0.81937,-0.244613,-0.65347,-0.81475,0.203,0.4088,nan,nan
82000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.59721,3.88842,0.317946,0.428571,0,0.00919111,2.7182,0.00338132,4.49593,0.494551,2.02204,2.02204,0,0.178823,-0.0507923,nan,0.533865,-0.534404,0.00351552,-0.365063,-0.385338,0.341,0.4919,nan,nan
83000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.36825,2.96017,0.167631,0.504762,0,0.0129342,4.96094,0.00260721,4.65188,0.47912,2.08716,2.08716,0,0.255402,-0.253356,nan,0.454434,-0.818216,-0.236361,-0.631755,-0.816454,0.2065,0.4126,nan,nan
83000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.56819,3.65662,0.327604,0.447619,0,0.0182829,2.9913,0.00611205,4.44287,0.504237,1.98319,1.98319,0,0.167825,-0.0464513,nan,0.582844,-0.515655,0.00772653,-0.358331,-0.385893,0.339,0.4916,nan,nan
84000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.34699,2.89326,0.192992,0.495238,0,0.0238731,4.84141,0.00493101,4.56319,0.494944,2.02043,2.02043,0,0.284722,-0.222644,nan,0.493935,-0.839449,-0.22101,-0.639103,-0.86424,0.1915,0.4171,nan,nan
84000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.50634,3.31019,0.365563,0.447619,0,0.02067,4.39644,0.00470152,4.38119,0.532681,1.87729,1.87729,0,0.164086,-0.065517,nan,0.627207,-0.547726,0.00569931,-0.385347,-0.42315,0.3235,0.4867,nan,nan
85000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.34939,2.91448,0.191489,0.47619,0,0.0202036,4.21765,0.00479026,4.53717,0.508822,1.96532,1.96532,0,0.250945,-0.200498,nan,0.513844,-0.853765,-0.210907,-0.666033,-0.898649,0.183,0.4253,nan,nan
85000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.47313,3.12175,0.400181,0.447619,0,0.0104337,1.90823,0.00546773,4.34348,0.54771,1.82578,1.82578,0,0.168529,-0.0983355,nan,0.621818,-0.585789,-0.0182546,-0.405432,-0.43783,0.3175,0.4802,nan,nan
86000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.35571,2.985,0.207804,0.485714,0,0.0826943,9.34023,0.00885356,4.5315,0.513397,1.94781,1.94781,0,0.294298,-0.18875,nan,0.495479,-0.851698,-0.199271,-0.640173,-0.889728,0.192,0.4301,nan,nan
86000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.46393,3.03782,0.412623,0.438095,0,0.0100337,2.38868,0.00420053,4.39096,0.564056,1.77287,1.77287,0,0.1358,-0.110416,nan,0.604355,-0.555142,-0.0407676,-0.401891,-0.452557,0.3065,0.47,nan,nan
87000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.39561,2.94353,0.256752,0.447619,0,0.018153,4.344,0.00417888,4.48984,0.532924,1.87644,1.87644,0,0.2272,-0.241022,nan,0.465289,-0.862247,-0.234167,-0.651659,-0.8939,0.194,0.4144,nan,nan
87000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.46319,3.03974,0.393961,0.438095,0,0.0136566,3.2884,0.00415296,4.40615,0.548074,1.82457,1.82457,0,0.141352,-0.153675,nan,0.580921,-0.587775,-0.0862053,-0.427524,-0.485244,0.297,0.4526,nan,nan
88000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.40764,3.00132,0.278533,0.466667,0,0.0136727,4.42155,0.00309228,4.4753,0.526803,1.89824,1.89824,0,0.199892,-0.245004,nan,0.45948,-0.871988,-0.23609,-0.657603,-0.908038,0.186,0.4137,nan,nan
88000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.45538,2.96738,0.408626,0.447619,0,0.00650962,1.78391,0.00364907,4.38584,0.563646,1.77416,1.77416,0,0.143356,-0.169948,nan,0.561354,-0.60556,-0.103642,-0.44874,-0.514368,0.293,0.45,nan,nan
89000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.40254,3.0424,0.290597,0.457143,0,0.0403839,6.87276,0.00587594,4.4832,0.514306,1.94437,1.94437,0,0.235027,-0.278494,nan,0.459711,-0.898409,-0.260085,-0.68477,-0.945919,0.1765,0.4086,nan,nan
89000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.45482,2.96213,0.414546,0.428571,0,0.00533979,2.0499,0.0026049,4.4164,0.565144,1.76946,1.76946,0,0.127894,-0.187596,nan,0.563352,-0.628754,-0.11472,-0.463901,-0.529795,0.2815,0.4493,nan,nan
