arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,alpha_W_med_l2
SWA1u,8,0.001,1,none,0.9698770833,1,1,0,0,-0.5617980957,1.957664609,-3.144094467,0.3996329606,75.26680246,0,0,1.642934322,1.799362659,0.5759075284,0.8045736551,44.51247275,4.471122742,2.050724983,2.76332593,0.5278792381,0.2765967548,1.038154244,0,1,0.575011313,0.3323607147,0.6490830779,0,1
SWA1u,8,0.001,2,none,0.9534604167,1,1,0,0,-3.97938323,4.375576019,-10.78158474,0.2114583552,60.20695115,0,0,-5.359939098,6.472611904,-15.31003952,0.2566093802,53.43527033,7.48414135,3.456115961,4.839868546,0.2356226444,0.1472054273,0.4796724617,0,1,0.1596734226,0.1132746935,0.2310767919,0,1
SWA1u,8,0.001,3,none,0.9518291667,1,1,0,0,-5.331710815,6.425289154,-21.70441437,0.2358521968,56.44715955,0,0,-23.63049698,10.91620731,-46.77822876,-0.03444136307,51.29518382,10.64626503,4.487508297,5.779639244,0.1604643762,0.07766901702,0.2559788227,0,1,0.09393209219,0.05099794641,0.193473503,0,1
SWA1u,8,0.001,4,none,0.9439729167,1,1,0,0,-6.565487385,7.823923111,-27.35286713,0.223141551,53.81921797,0,0,-39.08860016,13.88242054,-93.77626801,-0.06361171603,43.7114558,13.62728882,5.399151802,6.662657738,0.1307989359,0.06775506586,0.2030603439,0,1,0.07407517731,0.03315060586,0.1253540963,0,1
SWA1u,8,0.001,5,none,0.9371291667,1,1,0,0,-8.078900337,9.70890522,-33.76736832,0.2311775982,60.18353991,0,0,-46.69796371,15.71413612,-100.5381851,-0.06436415017,44.40074346,16.46482658,6.044900894,6.889604568,0.1060972065,0.06932464987,0.2035102546,0,1,0.06554769725,0.03823184595,0.0940804407,0,1
SWA1u,8,0.001,6,none,0.9046270833,1,1,0,0,-12.42695999,11.18799496,-32.53751755,0.1736379713,66.4898326,0,0,-60.06794357,16.29654503,-112.9610062,-0.06005030498,44.25428384,19.64921379,6.619065762,6.917615891,0.09231133014,0.05711132288,0.2092050165,0,1,0.06197455525,0.04111580551,0.0845945254,0,1
SWA1u,8,0.001,7,none,0.88125,1,1,0,0,-15.10296249,13.35590363,-45.83803558,0.1494288146,73.38790106,0,0,-46.60180664,13.87603951,-103.432579,-0.06198165193,49.46768162,22.86527443,7.030509472,6.832161427,0.07650773972,0.04826838896,0.2332482189,0,1,0.07368751615,0.05115372688,0.09647291899,0,1
SWA1u,8,0.001,8,none,0.8511645833,1,1,0,0,-23.0309124,15.82618523,-67.97551727,0.07056626678,67.98316125,0,0,-43.63785172,13.18093395,-178.7927094,-0.06050411239,46.41429962,27.44104385,7.473269939,6.46524477,0.06509291381,0.03383978084,0.2400570661,0,1,0.0785151571,0.04504878446,0.1067013144,0,1
SWA1u,8,0.001,9,none,0.7911020833,0.9950000048,0.9950000048,0,0,-28.73071289,17.98155022,-75.49105835,0.0414808467,8.966032161,0,0,-1058.895264,281.7051392,-2115.699463,-0.05819672346,2.855173043,30.92689323,8.717801094,5.849816799,0.05749154091,0.01861182228,0.1012768671,0,1,0.003650459694,0.001775609679,0.03758889809,0,1
SWA1u,8,0.001,10,none,0.7048958333,0.9558333158,0.9558333158,0,0,-34.10667419,20.830616,-79.50454712,0.02664436772,4.574744211,0,0,-2142.955078,605.6384888,-4620.552246,-0.06482893974,1.837235601,34.58481979,9.436480522,5.826294899,0.04947530851,0.008989742026,0.08403318375,0,1,0.001670263824,0.000761740841,0.003907221835,0,1
