act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss,arm
LR,l2init,0.001,1,0,W1,2,78400,33.31122314,5.771587575,5.771587575,1,1,0,0.03331122314,0,0,-1.479315476e-17,0,l2init
LR,l2init,0.001,1,0,b1,1,100,0.04445929744,0.2108537347,0.2108537347,1,1,0,4.445929744e-05,0,0,-1.974389427e-20,0,l2init
LR,l2init,0.001,1,0,W2,2,10000,32.59850817,5.709510326,5.709510326,1,1,0,0.03259850817,0,0,0,0,l2init
LR,l2init,0.001,1,0,b2,1,100,0.3430667701,0.5857190198,0.5857190198,1,1,0,0.0003430667701,0,0,-1.523522509e-19,0,l2init
LR,l2init,0.001,1,0,W3,2,1000,3.237631366,1.799341926,1.799341926,1,1,0,0.003237631366,0,0,7.188985775e-19,0,l2init
LR,l2init,0.001,1,0,b3,1,10,0.02634508479,0.1623116902,0.1623116902,1,1,0,2.634508479e-05,0,0,-1.169956789e-20,0,l2init
LR,l2init,0.001,1,1,W1,2,78400,43.17441128,6.570723802,5.771587575,1.138460383,0.8825934319,3.089264722,0.04317441128,0.009543556521,0.0006386187093,0.008904937812,0.009543556521,l2init
LR,l2init,0.001,1,1,b1,1,100,0.05278849978,0.2297574804,0.2108537347,1.089653359,0.9378066564,0.07989550914,5.278849978e-05,6.38329238e-06,3.573516e-07,6.02594078e-06,6.38329238e-06,l2init
LR,l2init,0.001,1,1,W2,2,10000,35.10789867,5.925191868,5.709510326,1.037775839,0.9724089841,1.383229404,0.03510789867,0.001913323583,4.651852733e-05,0.001866805056,0.001913323583,l2init
LR,l2init,0.001,1,1,b2,1,100,0.3604816602,0.6004012493,0.5857190198,1.025067019,0.9851479567,0.1032545301,0.0003604816602,1.066149799e-05,2.155678639e-07,1.044593012e-05,1.066149799e-05,l2init
LR,l2init,0.001,1,1,W3,2,1000,3.536842242,1.88064942,1.799341926,1.045187351,0.9641910634,0.4989597929,0.003536842242,0.000248960875,6.610908665e-06,0.0002423499663,0.000248960875,l2init
LR,l2init,0.001,1,1,b3,1,10,0.02337690164,0.1528950674,0.1623116902,0.9419843215,0.9762495514,0.03560177316,2.337690164e-05,1.267486252e-06,8.867278556e-08,1.178813467e-06,1.267486252e-06,l2init
LR,l2init,0.001,1,2,W1,2,78400,43.96655799,6.630728315,5.771587575,1.148856918,0.8755438363,3.203740791,0.04396655799,0.01026395506,0.0007381228117,0.009525832244,0.01026395506,l2init
LR,l2init,0.001,1,2,b1,1,100,0.05617740039,0.2370177217,0.2108537347,1.124085955,0.9310341904,0.08705075943,5.617740039e-05,7.577834717e-06,6.84554215e-07,6.893280502e-06,7.577834717e-06,l2init
LR,l2init,0.001,1,2,W2,2,10000,35.71827797,5.976477054,5.709510326,1.046758253,0.9665321737,1.534698757,0.03571827797,0.002355300274,7.127123336e-05,0.002284029041,0.002355300274,l2init
LR,l2init,0.001,1,2,b2,1,100,0.3436082078,0.5861810367,0.5857190198,1.000788803,0.9754060639,0.1299547949,0.0003436082078,1.688824872e-05,2.134596824e-10,1.688803526e-05,1.688824872e-05,l2init
LR,l2init,0.001,1,2,W3,2,1000,3.647560731,1.909858825,1.799341926,1.061420733,0.9457660985,0.6204533849,0.003647560731,0.0003849624028,1.2213985e-05,0.0003727484178,0.0003849624028,l2init
LR,l2init,0.001,1,2,b3,1,10,0.02472407852,0.1572389218,0.1623116902,0.9687467461,0.9700410398,0.03943274117,2.472407852e-05,1.554941077e-06,2.573297996e-08,1.529208097e-06,1.554941077e-06,l2init
