act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,l2init,0.001,0.001,1,1,0.1280555556,0.1675000042,0.1675000042,0,0,-0.07358042151,0.3162740171,-1.018187523,0.4577499926,40.12164138,0,0,-0.06776811182,0.1768307537,-0.5335275531,0.4007499516,27.4288092,0.6558896303,0.5933508277,0.5991591215,0.01172415326,0.6040480789,0.6519014059,0.710386261,0.7337966188,1.130900288,0.001471632707,0.00219626422,0,0,nan,nan,nan,0.5454706846,0.5913289688,0.6286872173,0.6669434227,1.035737377,0.004530850471,-0.02137403004,0,0,nan,nan,nan
LR,l2init,0.001,0.001,1,2,0.1277777778,0.1958333403,0.1958333403,0,0,-0.2886739075,0.3213244081,-0.8676767945,0.2492499799,38.97707198,0,0,-0.04751355574,0.1698382497,-0.552015543,0.4149999917,35.81110865,0.6484864354,0.5965813994,0.5992071033,0.01303023876,0.5932528931,0.6456476017,0.7441472905,0.8108760139,1.112113264,0.001672769482,-0.001895340625,0.43,0,nan,nan,nan,0.5472191109,0.5923550788,0.6343903935,0.6899568899,1.043560454,0.004245836089,-0.01971959043,0.57,0,nan,nan,nan
