arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,two_alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,two_alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,two_alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,two_alpha_W_med_f2
SNAc3,1,0.001,11,none,0.9686854167,1,1,0,0,-0.2143168449,0.169683218,-0.3936284482,0.4345721006,0.5596857667,12.39984373,0,0,-0.4873148799,0.3538810909,-0.6259991527,0.8019639254,0.6124490499,14.13457988,0,0,-0.2446581125,1.649572968,-5.714978218,0.9921970963,80.12319696,0,0,0.4446243346,4.457645893,-5.650255203,1.010222554,55.85862732,1.024843931,3.228479385,6.546762466,1.993711948,1.590442777,3,3,3,1,1.016088247,3,3,3,1,2.121104717,1.873474836,0.7879737616,2.251781702,0,6,0.6939959526,0.3098496199,0.9310585856,0,6
SNAc3,1,0.001,12,none,0.96794375,1,1,0,0,-0.2419055551,0.1698173881,-0.3767504394,0.4158979952,0.4483723044,12.45118328,0,0,-0.4510497749,0.3483134508,-0.5910321474,0.7502215505,0.5784962177,14.22235166,0,0,-0.3507686555,1.650957704,-3.723764658,0.9969021082,82.00562283,0,0,0.1600970179,4.450104713,-4.896160603,1.005305767,59.04686242,1.052918196,3.353326559,6.841263771,2.03357935,1.541551828,3,3,3,1,1.015762091,3,3,3,1,2.080994844,1.864204884,0.8819220066,2.16314888,0,6,0.6987159252,0.4037800133,0.9346288443,0,6
SNAc3,1,0.001,13,none,0.9690979167,1,1,0,0,-0.2361362278,0.1768320799,-0.4105774164,0.4103224277,0.4968591928,12.24338296,0,0,-0.5226328373,0.3621379137,-0.6579684615,0.8928956389,0.6298411489,14.0112352,0,0,-0.275716722,1.791515946,-4.89689827,0.9890040159,77.88439318,0,0,0.06202924252,4.729385376,-12.17680359,1.006911874,57.96519722,1.048076391,3.43788147,7.091768742,2.096600056,1.543167233,3,3,3,1,1.060608149,3,3,3,1,2.168680906,1.729450822,0.6606066823,2.015768528,0,6,0.6494784951,0.3281878233,0.9573767185,0,6
SNAc3,1,0.001,14,none,0.9680416667,1,1,0,0,-0.2432271093,0.1697290093,-0.3144707382,0.4152245224,0.421163857,12.54027489,0,0,-0.4816967845,0.3647443652,-0.650182426,0.8054580092,0.628990531,14.29199971,0,0,-0.09764811397,1.992338419,-4.608938694,0.9949222803,79.32770727,0,0,0.6209084392,5.305324554,-7.29373312,1.009779334,58.30945276,1.108320832,3.553948164,7.377271175,2.155993938,1.552960515,3,3,3,1,1.01755774,3,3,3,1,2.186479092,1.555448413,0.5209641457,1.851592302,0,6,0.5834847689,0.3702192307,0.7967834473,0,6
SNAc3,1,0.001,15,none,0.9661729167,1,1,0,0,-0.2562446296,0.1778366417,-0.4018106759,0.4395849109,0.4503823519,12.59810544,0,0,-0.5321828127,0.3827728629,-0.6280092597,0.9314491749,0.6484162211,14.22621563,0,0,-0.1593286544,2.186282396,-5.942221642,0.9949182272,80.70493859,0,0,0.03301210329,5.705327988,-7.388610363,1.000569105,61.92047526,1.112617135,3.666833162,7.667484283,2.15049839,1.515072703,3,3,3,1,1.061159134,3,3,3,1,2.283845186,1.419507384,0.6265197992,1.671990395,0,6,0.5413485765,0.3301709592,0.7581406832,0,6
SNAc3,1,0.001,16,none,0.9593625,1,1,0,0,-0.2822930515,0.190517053,-0.4050310254,0.4145794511,0.4127418101,12.17201991,0,0,-0.530221343,0.3756560981,-0.6847038865,0.8980853558,0.6391786337,14.15360581,0,0,-0.2836501598,2.207053185,-6.349256992,0.9955620766,78.02786133,0,0,-0.7762628198,5.68029213,-8.178598404,1.000041485,64.04065417,1.121850133,3.774259806,7.93262291,2.187712193,1.537332296,3,3,3,1,1.143024921,3,3,3,1,2.25316596,1.396448374,0.6042365432,1.692005157,0,6,0.5447450876,0.3470461369,0.7597995996,0,6
SNAc3,1,0.001,17,none,0.9682125,1,1,0,0,-0.2470164299,0.17136316,-0.4511347413,0.3629104495,0.4214626849,11.94093897,0,0,-0.4990063012,0.3934803307,-0.7142471671,0.8638073802,0.6476545334,14.42262961,0,0,-0.1221744791,2.481020451,-3.568085909,0.996714592,83.41280612,0,0,0.3584110141,6.548409939,-6.343150139,1.001549482,64.3439134,1.161468267,3.808992386,8.158696175,2.197255373,1.563553214,3,3,3,1,1.027338743,3,3,3,1,2.357653618,1.241896868,0.443487525,1.536819458,0,6,0.4722623527,0.1702783555,0.6606258154,0,6
SNAc3,1,0.001,18,none,0.9652479167,1,1,0,0,-0.2805447876,0.1864713877,-0.4617231786,0.4324581921,0.4006385505,11.91554993,0,0,-0.5157858133,0.3806180358,-0.63584131,0.9369054437,0.6126426458,14.34079451,0,0,-0.2974440753,2.338068485,-5.784186363,0.997759223,83.19749795,0,0,-0.4189652205,6.017581463,-7.54846859,1.005129814,65.78662097,1.167496204,3.915838957,8.34502697,2.201850176,1.568885922,3,3,3,1,1.117869735,3,3,3,1,2.287873983,1.298022985,0.4976040423,1.576812267,0,6,0.5138199925,0.3339757323,0.7542094588,0,6
SNAc3,1,0.001,19,none,0.9634770833,1,1,0,0,-0.31067276,0.1751368344,-0.4534367025,0.3805649281,0.3666682839,11.65082716,0,0,-0.5717269182,0.3933582902,-0.6297395825,0.9507494569,0.6329445243,14.1234807,0,0,-0.3283016682,2.464943409,-7.43475914,1.003597975,81.53799884,0,0,-0.5283662081,6.302786827,-8.558912277,1.003946543,66.94371727,1.185305715,3.987916231,8.576016426,2.250001669,1.55168438,3,3,3,1,1.048182011,3,3,3,1,2.355107307,1.250858784,0.4918625951,1.525295019,0,6,0.4915912151,0.3249744177,0.7126645446,0,6
SNAc3,1,0.001,20,none,0.97018125,1,1,0,0,-0.2414145917,0.1728508025,-0.3659725487,0.4452123046,0.4176941514,12.29968888,0,0,-0.5754157901,0.4751570225,-0.6842188835,0.9255657196,0.744043529,14.31288024,0,0,-0.3953765035,2.989969015,-7.170688629,0.9924302697,87.85485801,0,0,-0.8924050331,7.674170971,-8.174310684,0.9925939441,71.05886771,1.202244401,4.028092861,8.738380432,2.268519402,1.463819027,3,3,3,1,1.035292149,3,3,3,1,2.853670835,1.035459042,0.5168305635,1.175587058,0,6,0.4036657512,0.3006073833,0.5460706949,0,6
SNAc3,1,0.001,21,none,0.9655125,1,1,0,0,-0.2479985654,0.193046838,-0.4431147277,0.3951934278,0.4222788215,11.76514292,0,0,-0.5390859842,0.4330740273,-0.6457455158,0.9173888564,0.6710915565,14.35410423,0,0,-0.344006598,2.871950865,-3.312251568,0.992186904,87.83009943,0,0,-0.2150030881,7.535029888,-9.676242828,0.9983225465,69.01207093,1.190549135,4.115771294,9.001731873,2.317316055,1.481191993,3,3,3,1,1.157464027,3,3,3,1,2.595724583,1.077291489,0.6477797031,1.278204203,0,6,0.4085144699,0.2961910665,0.5352244973,0,6
SNAc3,1,0.001,22,none,0.9708041667,1,1,0,0,-0.3060951829,0.1948027462,-0.5157266259,0.4425563812,0.3994705081,11.65058776,0,0,-0.5776902437,0.388915658,-0.6806724072,0.9884912372,0.6441681981,14.03022743,0,0,-0.1814333349,2.517831564,-3.759428024,0.9977747798,85.80882779,0,0,-0.2501974106,6.565171242,-11.74659824,0.9963659048,68.35371571,1.199706435,4.161101341,9.081647873,2.357572556,1.659549236,3,3,3,1,1.168180585,3,3,3,1,2.334996223,1.224864602,0.6298677921,1.423051119,0,6,0.460185796,0.3297239542,0.6663480997,0,6
SNAc3,1,0.001,23,none,0.9650854167,1,1,0,0,-0.3514000773,0.1802623272,-0.5027258396,0.4286628366,0.3752231896,11.32509882,0,0,-0.58451581,0.3753378093,-0.7046517134,1.030927539,0.639495492,13.95195703,0,0,-0.3479388654,2.550650358,-3.983181953,0.9995643497,87.3425718,0,0,-0.03917837515,6.682582378,-7.12266922,1.001169682,71.34942107,1.227792978,4.225334167,9.253627777,2.360793114,1.606663465,3,3,3,1,1.078500509,3,3,3,1,2.251984119,1.217828751,0.7087368965,1.413450718,0,6,0.4628875852,0.2935656309,0.6512229443,0,6
SNAc3,1,0.001,24,none,0.9705854167,1,1,0,0,-0.3033029735,0.1584522277,-0.4799024165,0.4716909528,0.3835358322,11.57210759,0,0,-0.5972787142,0.3811613917,-0.6534234285,1.018099427,0.6151687503,13.97135269,0,0,-0.4568009675,2.481792927,-3.417233467,1.000261307,89.43519689,0,0,-0.4645726681,6.581653118,-6.103724957,0.9954323769,72.43270962,1.221784949,4.22552824,9.399924278,2.382629633,1.615361929,3,3,3,1,0.9499849677,3,3,3,1,2.287092924,1.247703195,0.8844890594,1.419180274,0,6,0.4679831862,0.302500546,0.6487951279,0,6
SNAc3,1,0.001,25,none,0.9564541667,1,1,0,0,-0.33839342,0.1743794233,-0.5047085881,0.4395250678,0.3691368401,11.70940645,0,0,-0.5763505101,0.3810096979,-0.6287379861,1.02556932,0.6540535688,14.04007589,0,0,-0.1206272542,2.534303904,-3.040635347,0.9955579638,90.1542728,0,0,0.2570797205,6.559564114,-6.900140762,1.001507998,72.96867755,1.255714536,4.245413303,9.580683708,2.367841244,1.599158764,3,3,3,1,1.04518795,3,3,3,1,2.281806946,1.220918059,0.9239271283,1.457463861,0,6,0.4715198278,0.3075597286,0.6188713908,0,6
SNAc3,1,0.001,26,none,0.96915,1,1,0,0,-0.3366599977,0.1630109698,-0.5407605171,0.3982338011,0.3570585251,11.46731642,0,0,-0.5696449876,0.3817155063,-0.6708123088,0.9469727874,0.5961229801,14.08237241,0,0,-0.2602119148,2.618593693,-3.128498077,1.003908277,89.59370583,0,0,-0.05368230864,6.834667683,-7.801530838,0.9967513084,72.82521726,1.243796825,4.224844933,9.711362839,2.405430079,1.705155969,3,3,3,1,0.9706566334,3,3,3,1,2.292406082,1.182366252,0.9003754854,1.400475502,0,6,0.4520165026,0.2770527303,0.6177948713,0,6
SNAc3,1,0.001,27,none,0.9695416667,1,1,0,0,-0.332934767,0.1599571854,-0.493609637,0.3863439262,0.3232398629,11.19407063,0,0,-0.5548149943,0.3839235306,-0.6864409447,0.9573195577,0.5910692215,14.0002261,0,0,-0.3680352867,2.595309973,-2.796744585,0.9990615249,90.68718567,0,0,0.1237905249,7.004855156,-6.79885149,0.9955143332,72.56056138,1.261910915,4.267751694,9.852111816,2.468203545,1.69829154,3,3,3,1,0.9564505816,3,3,3,1,2.301000357,1.188944936,0.9391735792,1.410072088,0,6,0.4405122399,0.2778471112,0.6150779128,0,6
SNAc3,1,0.001,28,none,0.96598125,1,1,0,0,-0.3319545686,0.147982493,-0.4824605286,0.3719035983,0.3402272165,11.29139041,0,0,-0.5792044997,0.3787402809,-0.7374951839,1.016390443,0.6381679177,13.88968107,0,0,-0.3107533455,2.597898245,-3.0152812,0.9945725799,90.40602382,0,0,-0.1017394662,6.786338329,-12.68417835,0.9948488474,73.33062772,1.236914873,4.300197601,10.03393364,2.437496901,1.662665606,3,3,3,1,0.8878520727,3,3,3,1,2.269999504,1.193187237,0.9756411314,1.437139153,0,6,0.4553016424,0.2843843102,0.5823604465,0,6
SNAc3,1,0.001,29,none,0.9638020833,1,1,0,0,-0.3260433078,0.1694484502,-0.4691456258,0.3879631162,0.3278494477,11.834617,0,0,-0.5577107668,0.3935478032,-0.7615541816,0.938002944,0.6473254561,14.04396702,0,0,-0.6139000058,2.776631355,-3.296808958,0.9890879393,90.3625351,0,0,-0.6308835149,7.335865021,-9.797158241,0.9998557568,73.26251237,1.274252295,4.362671852,10.16366863,2.458804131,1.621744514,3,3,3,1,1.016093731,3,3,3,1,2.366420269,1.113155007,0.9115131497,1.308518767,0,6,0.4221380353,0.289204061,0.5702673793,0,6
SNAc3,1,0.001,30,none,0.9562770833,1,1,0,0,-0.255066216,0.1678116173,-0.5388761163,0.37243554,0.4451113343,11.40463118,0,0,-0.6052457094,0.4521623552,-0.7646355033,0.9791282415,0.6982972026,14.03076687,0,0,-0.3693731725,3.320368528,-3.808811426,0.9971370697,91.32745001,0,0,-0.5443578362,8.734841347,-7.004934311,0.9942203164,75.04201255,1.277917147,4.43883276,10.33899975,2.439742565,1.491515756,3,3,3,1,1.005186558,3,3,3,1,2.712373972,0.9304192066,0.699097991,1.067733526,0,6,0.3527880609,0.1904634237,0.4600487351,0,6
SNAc3,1,0.001,31,none,0.96338125,1,1,0,0,-0.3065692186,0.1647788286,-0.4750719368,0.3997303247,0.4177963734,11.38199282,0,0,-0.5874342918,0.4292214513,-0.6958924532,0.9639115334,0.6812629104,14.16604067,0,0,-0.4971405268,3.169976711,-3.405678749,0.9926786423,91.61512212,0,0,-0.3208302259,8.610048294,-7.52615881,0.9973415136,74.95330658,1.297265291,4.490766048,10.47659683,2.474651337,1.511708617,3,3,3,1,0.9899536371,3,3,3,1,2.583681345,0.9670127034,0.6955062747,1.095552444,0,6,0.354392767,0.240099147,0.472917527,0,6
SNAc3,1,0.001,32,none,0.9681208333,1,1,0,0,-0.3416720331,0.1614441723,-0.5134400725,0.3602794707,0.3808004856,11.27562066,0,0,-0.587051928,0.3815518916,-0.7296961546,0.988742888,0.6243212819,13.80841472,0,0,-0.5608273149,2.693902969,-3.86076498,0.9952278733,90.94625967,0,0,0.09848668426,7.510583878,-5.789749146,0.9912977219,74.84736185,1.308949709,4.53055048,10.58651257,2.543028831,1.599671245,3,3,3,1,0.9677954912,3,3,3,1,2.284149647,1.144403934,0.9273253083,1.310439587,0,6,0.4141790271,0.2951885462,0.577645123,0,6
SNAc3,1,0.001,33,none,0.9660770833,1,1,0,0,-0.3296168745,0.161515981,-0.5313965082,0.3577219546,0.3252580166,11.1433971,0,0,-0.5794781446,0.3970707953,-0.6746814251,0.9699313641,0.6226021647,13.95124835,0,0,-0.6268969774,2.84911561,-3.025458097,0.9995869398,91.27908543,0,0,-0.5392552614,7.957541943,-7.076069355,0.9971275926,74.66087431,1.36403966,4.51695919,10.72106171,2.565376997,1.598549843,3,3,3,1,0.9673837423,3,3,3,1,2.381968975,1.084890127,0.7335004807,1.261686325,0,6,0.3890759647,0.2484692931,0.5556387901,0,6
SNAc3,1,0.001,34,none,0.9654125,1,1,0,0,-0.3081743419,0.1478153169,-0.4621223509,0.3426787853,0.3559903502,11.52511463,0,0,-0.6340707541,0.4255290627,-0.7431304455,1.035027742,0.7102143168,13.92324382,0,0,-0.5887610912,3.283415556,-4.666858196,0.9939556122,90.90262846,0,0,0.06792170554,9.121126175,-12.52731895,0.9989542961,73.53572159,1.350595474,4.602032185,10.82786846,2.598413229,1.61654079,3,3,3,1,0.8859977722,3,3,3,1,2.54393816,0.9480727315,0.6962908506,1.085229993,0,6,0.3401391208,0.2085716128,0.4600300491,0,6
SNAc3,1,0.001,35,none,0.95686875,1,1,0,0,-0.2940595448,0.1480573565,-0.5358577371,0.3661795557,0.3400125504,11.35483748,0,0,-0.6517043114,0.4406683147,-0.718680203,1.011991143,0.6581363082,13.91944085,0,0,-0.3520302773,3.347110033,-4.001988888,0.9937239885,91.7035452,0,0,0.4411223531,9.181455612,-9.422964096,0.9977632761,74.72105732,1.369127512,4.721454144,10.97716808,2.582991123,1.614200711,3,3,3,1,0.8853830099,3,3,3,1,2.640700579,0.9247321486,0.6669491529,1.055532455,0,6,0.3374429643,0.199750185,0.4467222095,0,6
SNAc3,1,0.001,36,none,0.95426875,1,1,0,0,-0.3342024088,0.1722580194,-0.479174763,0.4358026683,0.3752134144,11.91782205,0,0,-0.60981071,0.4608543515,-0.725155592,1.03654623,0.7160671353,14.1756694,0,0,-0.3529380262,3.721641064,-3.856020689,0.9944911003,91.47829483,0,0,0.7166088223,10.43927765,-15.12967968,0.996927917,73.17996078,1.383391857,4.714345455,11.0981369,2.583554268,1.60387671,3,3,3,1,1.029185534,3,3,3,1,2.759145737,0.8342863321,0.6567418575,0.9473627806,0,6,0.2960219383,0.1986071765,0.3983568549,0,6
SNAc3,1,0.001,37,none,0.9322145833,1,1,0,0,-0.3283319771,0.1764801741,-0.4304800034,0.4492525458,0.3872490823,11.91407576,0,0,-0.6619808674,0.5008779764,-0.7399168611,1.038090587,0.7633807063,14.18214887,0,0,-0.5469236374,4.101405144,-3.143671036,0.9968078732,92.7107676,0,0,-0.1500595361,11.0364666,-7.632957458,0.9906138182,76.02596966,1.372415543,4.759686947,11.25034428,2.556847572,1.537007451,3,3,3,1,1.054019928,3,3,3,1,2.994098902,0.7554171085,0.5847577453,0.8462629318,0,6,0.2783076763,0.1774636805,0.3723146319,0,6
SNAc3,1,0.001,38,none,0.95674375,1,1,0,0,-0.3115514219,0.163653791,-0.4877312481,0.3903085291,0.3810639381,11.76538332,0,0,-0.6184017062,0.5140470862,-0.8089329004,0.9748390913,0.7398015261,14.24147991,0,0,-0.7357852459,4.072854519,-3.819640875,0.9957872629,93.6662398,0,0,0.08684644103,11.45385075,-10.82774639,0.9856619239,76.82866747,1.397064447,4.826458931,11.39717484,2.588641882,1.481695652,3,3,3,1,0.9802135229,3,3,3,1,3.075039864,0.7635390759,0.6261762977,0.8508336544,0,6,0.2703715563,0.2027682364,0.36582762,0,6
SNAc3,1,0.001,39,none,0.9604625,1,1,0,0,-0.3588782847,0.1639039516,-0.5325856209,0.5026370287,0.3974728584,11.51576546,0,0,-0.6447384953,0.4968885481,-0.7426475286,1.038335443,0.749576509,14.11347723,0,0,-0.8864123821,3.986562014,-3.664018631,0.9994132519,92.9507268,0,0,0.04981593043,10.91023922,-11.09285164,0.9894769788,77.37094564,1.424160361,4.854032993,11.53742123,2.590730906,1.446049213,3,3,3,1,0.9777271748,3,3,3,1,2.980196953,0.7765815854,0.5348621607,0.8865305185,0,6,0.2810686231,0.1963881254,0.3776618242,0,6
SNAc3,1,0.001,40,none,0.9625916667,1,1,0,0,-0.3694707155,0.1707088798,-0.5832576752,0.4777408838,0.3520745337,11.18144521,0,0,-0.6118513942,0.4857447445,-0.7269003391,0.9687004089,0.6802833676,14.18410713,0,0,-0.5085753202,3.882445097,-4.206384182,0.9934558272,92.10219014,0,0,-0.4705562592,10.55671787,-9.466942787,0.9887195826,76.95126762,1.400556087,4.841742039,11.62594128,2.591290474,1.476194263,3,3,3,1,1.024181008,3,3,3,1,2.91554904,0.7955712676,0.4894592464,0.9231663942,0,6,0.2923673391,0.2081854343,0.3909361959,0,6
SNAc3,1,0.001,41,none,0.9524354167,1,1,0,0,-0.3495114446,0.1810119301,-0.5013234615,0.4804275632,0.3885357082,11.68811651,0,0,-0.7048632503,0.5401098728,-0.8162978292,1.048149586,0.7905510664,14.04950564,0,0,-0.2775703073,4.536750793,-4.735436916,1.001474023,92.04658727,0,0,-0.3526186347,12.04069138,-9.530510902,0.9887086153,77.0950827,1.423947453,4.874955177,11.74993229,2.543138742,1.413774729,3,3,3,1,1.085292935,3,3,3,1,3.238119602,0.6814951897,0.460854739,0.7639132738,0,6,0.2554687262,0.1934191883,0.3459826708,0,6
SNAc3,1,0.001,42,none,0.96449375,1,1,0,0,-0.3061808944,0.1795956194,-0.5624901652,0.4087242782,0.3785088658,11.36521923,0,0,-0.7020721436,0.5585261583,-0.7580348253,1.042791724,0.7978390455,14.24560189,0,0,-0.5255137682,4.728652,-4.273357868,0.9913045764,93.19562123,0,0,-0.01598457433,12.45353794,-8.289888382,0.9936751723,77.59474104,1.466167808,4.967521667,11.83547497,2.540736437,1.384159684,3,3,3,1,1.075464368,3,3,3,1,3.35381341,0.6535108685,0.5398010612,0.7355959415,0,6,0.2474877238,0.1770560741,0.3312335312,0,6
SNAc3,1,0.001,43,none,0.9694020833,1,1,0,0,-0.3284167945,0.1921212524,-0.4729811847,0.5076421499,0.3956109285,11.79478618,0,0,-0.7002184987,0.56174016,-0.771122098,1.047599077,0.8000546694,14.20977557,0,0,-0.6279628873,4.669411182,-3.958272457,0.9948095679,94.03408811,0,0,-0.2471390367,12.34553528,-8.105000496,0.9936819673,79.11615826,1.46289587,4.957440853,11.95897198,2.533307791,1.379646897,3,3,3,1,1.153671384,3,3,3,1,3.371012688,0.6638926268,0.5481629372,0.7361435294,0,6,0.2505584359,0.1855190843,0.3186170459,0,6
