fork_set,t,seed,src_arm,hit999_A,hit99_A,hit_full_A,hit_full_source_A,horizon_A,last_correct_A,correct_at_hit999_plus_500_A,hit_plus_500_observed_A,min_correct_after_hit999_A,stop_step_A,bundle_steps_A,correct_at_stop_A,stop_observed_A,min_correct_after_hit_A,memo_acc_A,tc_A,slot_status_A,parent_sha256_A,N_all_stop_A,sigma_med_stop_A,hit999_B,hit99_B,hit_full_B,hit_full_source_B,horizon_B,last_correct_B,correct_at_hit999_plus_500_B,hit_plus_500_observed_B,min_correct_after_hit999_B,stop_step_B,bundle_steps_B,correct_at_stop_B,stop_observed_B,min_correct_after_hit_B,memo_acc_B,tc_B,slot_status_B,parent_sha256_B,N_all_stop_B,sigma_med_stop_B,hit999_C,hit99_C,hit_full_C,hit_full_source_C,horizon_C,last_correct_C,correct_at_hit999_plus_500_C,hit_plus_500_observed_C,min_correct_after_hit999_C,stop_step_C,bundle_steps_C,correct_at_stop_C,stop_observed_C,min_correct_after_hit_C,memo_acc_C,tc_C,slot_status_C,parent_sha256_C,N_all_stop_C,sigma_med_stop_C,ratio_AC_hit999_lo,ratio_AC_hit999_hi,ratio_AC_hit999,sign_AC_hit999,censoring_AC_hit999,ratio_nextC_hit999_lo,ratio_nextC_hit999_hi,ratio_nextC_hit999,sign_nextC_hit999,censoring_nextC_hit999,ratio_AC_hit99_lo,ratio_AC_hit99_hi,ratio_AC_hit99,sign_AC_hit99,censoring_AC_hit99,ratio_nextC_hit99_lo,ratio_nextC_hit99_hi,ratio_nextC_hit99,sign_nextC_hit99,censoring_nextC_hit99,ratio_AC_hit_full_lo,ratio_AC_hit_full_hi,ratio_AC_hit_full,sign_AC_hit_full,censoring_AC_hit_full,ratio_nextC_hit_full_lo,ratio_nextC_hit_full_hi,ratio_nextC_hit_full,sign_nextC_hit_full,censoring_nextC_hit_full,status,hit999_next,hit99_next,hit_full_next,hit_full_source_next,horizon_next,last_correct_next,correct_at_hit999_plus_500_next,hit_plus_500_observed_next,min_correct_after_hit999_next,stop_step_next,bundle_steps_next,correct_at_stop_next,stop_observed_next,min_correct_after_hit_next,memo_acc_next,tc_next,slot_status_next,parent_sha256_next,N_all_stop_next,sigma_med_stop_next
LR_abab_fork,20,5,LR_abab,400,300,500,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,600900,alive,a28ca4bbb11363524d3019ce3015c48dad3ae0c60db71777e4d3f98031bf1fef,20672.10697,43.74476133,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,600600,alive,a28ca4bbb11363524d3019ce3015c48dad3ae0c60db71777e4d3f98031bf1fef,20564.24855,43.39970361,2200,2000,2200,bundle_trace,2900,1200,1200,True,1200,2700,2900,1200,1,1200,1,602900,alive,a28ca4bbb11363524d3019ce3015c48dad3ae0c60db71777e4d3f98031bf1fef,20893.01153,44.57140184,0.1818181818,0.1818181818,0.1818181818,-1,observed,,,,,branch_missing,0.15,0.15,0.15,-1,observed,,,,,branch_missing,0.2272727273,0.2272727273,0.2272727273,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,20,6,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,600900,alive,a28ca4bbb11363524d3019ce3015c48dad3ae0c60db71777e4d3f98031bf1fef,20354.27049,43.12060659,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,600600,alive,a28ca4bbb11363524d3019ce3015c48dad3ae0c60db71777e4d3f98031bf1fef,20209.48079,42.88626584,1900,1800,1900,bundle_trace,2900,1200,1200,True,1200,2400,2900,1200,1,1200,1,602900,alive,a28ca4bbb11363524d3019ce3015c48dad3ae0c60db71777e4d3f98031bf1fef,20412.01378,44.10012321,0.2105263158,0.2105263158,0.2105263158,-1,observed,,,,,branch_missing,0.1666666667,0.1666666667,0.1666666667,-1,observed,,,,,branch_missing,0.2105263158,0.2105263158,0.2105263158,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,20,7,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,600900,alive,a28ca4bbb11363524d3019ce3015c48dad3ae0c60db71777e4d3f98031bf1fef,21190.45705,44.6355981,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,600600,alive,a28ca4bbb11363524d3019ce3015c48dad3ae0c60db71777e4d3f98031bf1fef,21107.74762,42.68268631,2200,1700,2400,bundle_trace,2900,1200,1200,True,1198,2700,2900,1200,1,1198,1,602900,alive,a28ca4bbb11363524d3019ce3015c48dad3ae0c60db71777e4d3f98031bf1fef,21368.94383,44.88791431,0.1818181818,0.1818181818,0.1818181818,-1,observed,,,,,branch_missing,0.1764705882,0.1764705882,0.1764705882,-1,observed,,,,,branch_missing,0.1666666667,0.1666666667,0.1666666667,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,20,8,LR_abab,400,300,500,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,600900,alive,a28ca4bbb11363524d3019ce3015c48dad3ae0c60db71777e4d3f98031bf1fef,21313.38835,45.02100619,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,600600,alive,a28ca4bbb11363524d3019ce3015c48dad3ae0c60db71777e4d3f98031bf1fef,21210.67228,44.42809433,2100,1800,2100,bundle_trace,2900,1200,1200,True,1199,2600,2900,1200,1,1199,1,602900,alive,a28ca4bbb11363524d3019ce3015c48dad3ae0c60db71777e4d3f98031bf1fef,21446.30733,45.386184,0.1904761905,0.1904761905,0.1904761905,-1,observed,,,,,branch_missing,0.1666666667,0.1666666667,0.1666666667,-1,observed,,,,,branch_missing,0.2380952381,0.2380952381,0.2380952381,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,20,9,LR_abab,300,300,300,bundle_trace,900,1200,1200,True,1192,800,900,1200,1,1192,1,600900,alive,a28ca4bbb11363524d3019ce3015c48dad3ae0c60db71777e4d3f98031bf1fef,20917.84992,43.72079087,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,600600,alive,a28ca4bbb11363524d3019ce3015c48dad3ae0c60db71777e4d3f98031bf1fef,20826.49699,42.85511403,2000,1800,2100,bundle_trace,2900,1200,1200,True,1200,2500,2900,1200,1,1200,1,602900,alive,a28ca4bbb11363524d3019ce3015c48dad3ae0c60db71777e4d3f98031bf1fef,20987.12226,44.87334145,0.15,0.15,0.15,-1,observed,,,,,branch_missing,0.1666666667,0.1666666667,0.1666666667,-1,observed,,,,,branch_missing,0.1428571429,0.1428571429,0.1428571429,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,30,0,LR_abab,300,300,400,bundle_trace,900,1200,1200,True,1200,800,900,1200,1,1200,1,900900,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,28366.92053,47.59116329,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,900600,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,28295.26999,47.91703911,2300,1800,2700,bundle_trace,4000,1200,1200,True,1199,2800,4000,1200,1,1199,1,904000,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,28451.03493,49.95492963,0.1304347826,0.1304347826,0.1304347826,-1,observed,,,,,branch_missing,0.1666666667,0.1666666667,0.1666666667,-1,observed,,,,,branch_missing,0.1481481481,0.1481481481,0.1481481481,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,30,1,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,900900,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29364.36922,50.24121492,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,900600,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29379.47316,50.90685592,2800,2200,2800,bundle_trace,4000,1200,1200,True,1200,3300,4000,1200,1,1200,1,904000,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29646.50946,50.70417938,0.1428571429,0.1428571429,0.1428571429,-1,observed,,,,,branch_missing,0.1363636364,0.1363636364,0.1363636364,-1,observed,,,,,branch_missing,0.1428571429,0.1428571429,0.1428571429,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,30,2,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,900900,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29033.06283,48.5256203,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,900600,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,28986.85112,47.2689848,2000,1800,2100,bundle_trace,4000,1200,1200,True,1200,2500,4000,1200,1,1200,1,904000,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29149.43608,49.70830249,0.2,0.2,0.2,-1,observed,,,,,branch_missing,0.1666666667,0.1666666667,0.1666666667,-1,observed,,,,,branch_missing,0.1904761905,0.1904761905,0.1904761905,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,30,3,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,900900,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29242.95831,48.96898097,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,900600,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29120.35854,48.86349107,3500,2100,3600,bundle_trace,4000,1200,1200,True,1200,4000,4000,1200,1,1200,1,904000,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29812.4556,50.90403824,0.1142857143,0.1142857143,0.1142857143,-1,observed,,,,,branch_missing,0.1428571429,0.1428571429,0.1428571429,-1,observed,,,,,branch_missing,0.1111111111,0.1111111111,0.1111111111,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,30,4,LR_abab,300,300,400,bundle_trace,900,1200,1200,True,1200,800,900,1200,1,1200,1,900900,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,28331.69407,45.81992194,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,900600,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,28248.75619,45.97480223,1900,1700,2000,bundle_trace,4000,1200,1200,True,1200,2400,4000,1200,1,1200,1,904000,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,28360.29285,47.9257184,0.1578947368,0.1578947368,0.1578947368,-1,observed,,,,,branch_missing,0.1764705882,0.1764705882,0.1764705882,-1,observed,,,,,branch_missing,0.2,0.2,0.2,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,30,5,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,900900,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,28912.90557,48.5834895,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,900600,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,28829.79996,47.973568,2200,1900,2200,bundle_trace,4000,1200,1200,True,1200,2700,4000,1200,1,1200,1,904000,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29007.64222,51.45094682,0.1818181818,0.1818181818,0.1818181818,-1,observed,,,,,branch_missing,0.1578947368,0.1578947368,0.1578947368,-1,observed,,,,,branch_missing,0.1818181818,0.1818181818,0.1818181818,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,30,6,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,900900,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,28733.58069,47.77224256,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,900600,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,28669.82284,48.58038994,2300,2000,2400,bundle_trace,4000,1200,1200,True,1200,2800,4000,1200,1,1200,1,904000,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,28847.42454,49.30944005,0.1739130435,0.1739130435,0.1739130435,-1,observed,,,,,branch_missing,0.15,0.15,0.15,-1,observed,,,,,branch_missing,0.1666666667,0.1666666667,0.1666666667,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,30,7,LR_abab,300,300,400,bundle_trace,900,1200,1200,True,1200,800,900,1200,1,1200,1,900900,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29588.12081,48.29787654,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,900600,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29552.43367,48.06465021,2400,1800,2500,bundle_trace,4000,1200,1200,True,1200,2900,4000,1200,1,1200,1,904000,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29648.59673,48.64639271,0.125,0.125,0.125,-1,observed,,,,,branch_missing,0.1666666667,0.1666666667,0.1666666667,-1,observed,,,,,branch_missing,0.16,0.16,0.16,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,30,8,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,900900,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29893.0504,51.14194324,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,900600,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29820.5929,49.55797042,2200,1800,2200,bundle_trace,4000,1200,1200,True,1200,2700,4000,1200,1,1200,1,904000,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29936.92048,50.10444446,0.1818181818,0.1818181818,0.1818181818,-1,observed,,,,,branch_missing,0.1666666667,0.1666666667,0.1666666667,-1,observed,,,,,branch_missing,0.1818181818,0.1818181818,0.1818181818,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,30,9,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,900900,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29255.75398,50.33015072,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,900600,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29207.96724,48.37884315,2400,1900,2800,bundle_trace,4000,1200,1200,True,1199,2900,4000,1200,1,1199,1,904000,alive,099c86ec308e6da8e6ec99dc04391cd59b18b95b176b8bac119f2daf3658364c,29243.80518,51.36431651,0.1666666667,0.1666666667,0.1666666667,-1,observed,,,,,branch_missing,0.1578947368,0.1578947368,0.1578947368,-1,observed,,,,,branch_missing,0.1428571429,0.1428571429,0.1428571429,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,40,0,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,1200900,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,36319.91976,51.58865952,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1200600,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,36305.23274,51.44463161,2400,2000,3100,bundle_trace,3200,1200,1199,True,1199,2900,3200,1199,1,1199,1,1203200,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,36422.71644,53.27195986,0.1666666667,0.1666666667,0.1666666667,-1,observed,,,,,branch_missing,0.15,0.15,0.15,-1,observed,,,,,branch_missing,0.1290322581,0.1290322581,0.1290322581,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,40,1,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,1200900,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,37766.93598,54.17149198,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1200600,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,37767.3701,55.59867534,2700,2100,2700,bundle_trace,3200,1200,1200,True,1199,3200,3200,1200,1,1199,1,1203200,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,37728.31901,57.45855201,0.1481481481,0.1481481481,0.1481481481,-1,observed,,,,,branch_missing,0.1428571429,0.1428571429,0.1428571429,-1,observed,,,,,branch_missing,0.1481481481,0.1481481481,0.1481481481,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,40,2,LR_abab,300,300,300,bundle_trace,900,1200,1200,True,1200,800,900,1200,1,1200,1,1200900,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,36953.73182,50.89046382,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1200600,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,36916.82806,51.61011184,2500,2000,2500,bundle_trace,3200,1200,1200,True,1200,3000,3200,1200,1,1200,1,1203200,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,36973.80142,54.70956039,0.12,0.12,0.12,-1,observed,,,,,branch_missing,0.15,0.15,0.15,-1,observed,,,,,branch_missing,0.12,0.12,0.12,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,40,3,LR_abab,300,300,500,bundle_trace,900,1200,1200,True,1193,800,900,1200,1,1193,1,1200900,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,37168.41603,51.2160039,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1200600,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,37067.7349,51.89533743,2300,2000,2400,bundle_trace,3200,1200,1200,True,1200,2800,3200,1200,1,1200,1,1203200,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,37139.7089,55.2326788,0.1304347826,0.1304347826,0.1304347826,-1,observed,,,,,branch_missing,0.15,0.15,0.15,-1,observed,,,,,branch_missing,0.2083333333,0.2083333333,0.2083333333,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,40,4,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,1200900,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,35930.65392,50.17866186,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1200600,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,35859.46814,49.05044337,2300,2000,2300,bundle_trace,3200,1200,1200,True,1199,2800,3200,1200,1,1199,1,1203200,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,35935.10849,51.49968536,0.1739130435,0.1739130435,0.1739130435,-1,observed,,,,,branch_missing,0.15,0.15,0.15,-1,observed,,,,,branch_missing,0.1739130435,0.1739130435,0.1739130435,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,40,5,LR_abab,300,300,300,bundle_trace,900,1200,1200,True,1200,800,900,1200,1,1200,1,1200900,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,36892.08238,52.47774637,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1200600,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,36816.69825,50.57849743,2700,2000,2800,bundle_trace,3200,1200,1200,True,1199,3200,3200,1200,1,1199,1,1203200,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,36936.632,54.05104311,0.1111111111,0.1111111111,0.1111111111,-1,observed,,,,,branch_missing,0.15,0.15,0.15,-1,observed,,,,,branch_missing,0.1071428571,0.1071428571,0.1071428571,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,40,6,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,1200900,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,37181.02243,52.47656828,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1200600,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,37093.97254,51.46095968,2300,2000,2400,bundle_trace,3200,1200,1200,True,1200,2800,3200,1200,1,1200,1,1203200,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,37125.31647,54.37876183,0.1739130435,0.1739130435,0.1739130435,-1,observed,,,,,branch_missing,0.15,0.15,0.15,-1,observed,,,,,branch_missing,0.1666666667,0.1666666667,0.1666666667,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,40,7,LR_abab,300,200,300,bundle_trace,900,1200,1200,True,1200,800,900,1200,1,1200,1,1200900,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,38055.89005,51.63022763,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1200600,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,38016.68848,53.25868039,2300,2000,2500,bundle_trace,3200,1200,1200,True,1199,2800,3200,1200,1,1199,1,1203200,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,38002.27206,54.31140301,0.1304347826,0.1304347826,0.1304347826,-1,observed,,,,,branch_missing,0.1,0.1,0.1,-1,observed,,,,,branch_missing,0.12,0.12,0.12,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,40,8,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,1200900,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,38191.07069,55.6166908,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1200600,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,38174.86157,53.60606964,2300,2100,2500,bundle_trace,3200,1200,1200,True,1197,2800,3200,1200,1,1197,1,1203200,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,38181.13669,55.37180341,0.1739130435,0.1739130435,0.1739130435,-1,observed,,,,,branch_missing,0.1428571429,0.1428571429,0.1428571429,-1,observed,,,,,branch_missing,0.16,0.16,0.16,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,40,9,LR_abab,400,300,500,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,1200900,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,37419.7032,53.62427052,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1200600,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,37367.81169,51.26008717,2400,2100,2500,bundle_trace,3200,1200,1200,True,1199,2900,3200,1200,1,1199,1,1203200,alive,3b5f00d79be1d34d7a4461e9ba86d1ce8c47c287747611988ae59ac195b18beb,37398.14275,53.00729061,0.1666666667,0.1666666667,0.1666666667,-1,observed,,,,,branch_missing,0.1428571429,0.1428571429,0.1428571429,-1,observed,,,,,branch_missing,0.2,0.2,0.2,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,48,0,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,1440900,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,42784.64395,53.48315876,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1440600,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,42740.4156,52.45821133,2500,1900,2500,bundle_trace,3800,1200,1200,True,1199,3000,3800,1200,1,1199,1,1443800,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,42631.53416,54.20564617,0.16,0.16,0.16,-1,observed,,,,,branch_missing,0.1578947368,0.1578947368,0.1578947368,-1,observed,,,,,branch_missing,0.16,0.16,0.16,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,48,1,LR_abab,300,200,300,bundle_trace,900,1200,1200,True,1200,800,900,1200,1,1200,1,1440900,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,43906.80995,56.48288025,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1440600,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,43932.28174,56.54309018,2600,2400,2600,bundle_trace,3800,1200,1200,True,1200,3100,3800,1200,1,1200,1,1443800,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,43903.5456,57.61242588,0.1153846154,0.1153846154,0.1153846154,-1,observed,,,,,branch_missing,0.08333333333,0.08333333333,0.08333333333,-1,observed,,,,,branch_missing,0.1153846154,0.1153846154,0.1153846154,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
LR_abab_fork,48,2,LR_abab,400,300,400,bundle_trace,900,1200,1200,True,1200,900,900,1200,1,1200,1,1440900,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,42972.24595,53.9542338,100,100,100,bundle_trace,600,1200,1200,True,1200,600,600,1200,1,1200,1,1440600,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,42970.87192,54.12029395,2500,2000,2900,bundle_trace,3800,1200,1200,True,1198,3000,3800,1200,1,1198,1,1443800,alive,472a408067cd801b8820127567b0b846da5f730d3315641f13e6f60300ca3822,42980.65304,55.78844588,0.16,0.16,0.16,-1,observed,,,,,branch_missing,0.15,0.15,0.15,-1,observed,,,,,branch_missing,0.1379310345,0.1379310345,0.1379310345,-1,observed,,,,,branch_missing,ok,,,,,,,,,,,,,,,,,,,,
