fork_set,t,seed,branch,slot,band,N,V,sigma_med,H,snap,status
LR_abab_fork,10,3,B,end,mu,0.8158137665,0,36.86133496,1.107520989,snap/fork_t10_B_seed3_end.npz,ok
LR_abab_fork,10,3,B,end,comp,54.80268347,0,36.86133496,1.107520989,snap/fork_t10_B_seed3_end.npz,ok
LR_abab_fork,10,3,B,end,all,11639.42234,150485.3021,36.86133496,1.107520989,snap/fork_t10_B_seed3_end.npz,ok
LR_abab_fork,10,3,C,stop,top,650.2601545,105397.8758,38.27571795,1.106752723,snap/fork_t10_C_seed3_stop.npz,ok
LR_abab_fork,10,3,C,stop,mid1,4950.810031,51932.54032,38.27571795,1.106752723,snap/fork_t10_C_seed3_stop.npz,ok
LR_abab_fork,10,3,C,stop,mid2,5087.166745,4711.602912,38.27571795,1.106752723,snap/fork_t10_C_seed3_stop.npz,ok
LR_abab_fork,10,3,C,stop,low,1342.51249,100.6398859,38.27571795,1.106752723,snap/fork_t10_C_seed3_stop.npz,ok
LR_abab_fork,10,3,C,stop,mu,0.9602017878,0,38.27571795,1.106752723,snap/fork_t10_C_seed3_stop.npz,ok
LR_abab_fork,10,3,C,stop,comp,57.33748249,0,38.27571795,1.106752723,snap/fork_t10_C_seed3_stop.npz,ok
LR_abab_fork,10,3,C,stop,all,12089.04711,162142.6589,38.27571795,1.106752723,snap/fork_t10_C_seed3_stop.npz,ok
LR_abab_fork,10,3,C,end,top,661.5529082,107259.6944,38.54597483,1.107382949,snap/fork_t10_C_seed3_end.npz,ok
LR_abab_fork,10,3,C,end,mid1,4991.272444,52442.77672,38.54597483,1.107382949,snap/fork_t10_C_seed3_end.npz,ok
LR_abab_fork,10,3,C,end,mid2,5106.041143,4730.695448,38.54597483,1.107382949,snap/fork_t10_C_seed3_end.npz,ok
LR_abab_fork,10,3,C,end,low,1346.401781,100.925449,38.54597483,1.107382949,snap/fork_t10_C_seed3_end.npz,ok
LR_abab_fork,10,3,C,end,mu,0.9550367862,0,38.54597483,1.107382949,snap/fork_t10_C_seed3_end.npz,ok
LR_abab_fork,10,3,C,end,comp,57.37308197,0,38.54597483,1.107382949,snap/fork_t10_C_seed3_end.npz,ok
LR_abab_fork,10,3,C,end,all,12163.59639,164534.092,38.54597483,1.107382949,snap/fork_t10_C_seed3_end.npz,ok
LR_abab_fork,10,4,A,stop,top,521.7970954,86607.25388,35.41854058,1.093234435,snap/fork_t10_A_seed4_stop.npz,ok
LR_abab_fork,10,4,A,stop,mid1,4517.080928,45798.72902,35.41854058,1.093234435,snap/fork_t10_A_seed4_stop.npz,ok
LR_abab_fork,10,4,A,stop,mid2,5134.186631,4636.933008,35.41854058,1.093234435,snap/fork_t10_A_seed4_stop.npz,ok
LR_abab_fork,10,4,A,stop,low,1361.534947,100.3941415,35.41854058,1.093234435,snap/fork_t10_A_seed4_stop.npz,ok
LR_abab_fork,10,4,A,stop,mu,1.036903696,0,35.41854058,1.093234435,snap/fork_t10_A_seed4_stop.npz,ok
LR_abab_fork,10,4,A,stop,comp,55.89835657,0,35.41854058,1.093234435,snap/fork_t10_A_seed4_stop.npz,ok
LR_abab_fork,10,4,A,stop,all,11591.53486,137143.31,35.41854058,1.093234435,snap/fork_t10_A_seed4_stop.npz,ok
LR_abab_fork,10,4,A,end,top,521.7970954,86607.25388,35.41854058,1.093234435,snap/fork_t10_A_seed4_end.npz,ok
LR_abab_fork,10,4,A,end,mid1,4517.080928,45798.72902,35.41854058,1.093234435,snap/fork_t10_A_seed4_end.npz,ok
LR_abab_fork,10,4,A,end,mid2,5134.186631,4636.933008,35.41854058,1.093234435,snap/fork_t10_A_seed4_end.npz,ok
LR_abab_fork,10,4,A,end,low,1361.534947,100.3941415,35.41854058,1.093234435,snap/fork_t10_A_seed4_end.npz,ok
LR_abab_fork,10,4,A,end,mu,1.036903696,0,35.41854058,1.093234435,snap/fork_t10_A_seed4_end.npz,ok
LR_abab_fork,10,4,A,end,comp,55.89835657,0,35.41854058,1.093234435,snap/fork_t10_A_seed4_end.npz,ok
LR_abab_fork,10,4,A,end,all,11591.53486,137143.31,35.41854058,1.093234435,snap/fork_t10_A_seed4_end.npz,ok
LR_abab_fork,10,4,B,stop,top,538.314738,81677.72177,34.9484829,1.084439688,snap/fork_t10_B_seed4_stop.npz,ok
LR_abab_fork,10,4,B,stop,mid1,4519.605327,46109.43424,34.9484829,1.084439688,snap/fork_t10_B_seed4_stop.npz,ok
LR_abab_fork,10,4,B,stop,mid2,5033.522763,4568.759117,34.9484829,1.084439688,snap/fork_t10_B_seed4_stop.npz,ok
LR_abab_fork,10,4,B,stop,low,1317.958104,97.16419337,34.9484829,1.084439688,snap/fork_t10_B_seed4_stop.npz,ok
LR_abab_fork,10,4,B,stop,mu,0.9673824101,0,34.9484829,1.084439688,snap/fork_t10_B_seed4_stop.npz,ok
LR_abab_fork,10,4,B,stop,comp,54.15973836,0,34.9484829,1.084439688,snap/fork_t10_B_seed4_stop.npz,ok
LR_abab_fork,10,4,B,stop,all,11464.52805,132453.0793,34.9484829,1.084439688,snap/fork_t10_B_seed4_stop.npz,ok
LR_abab_fork,10,4,B,end,top,538.314738,81677.72177,34.9484829,1.084439688,snap/fork_t10_B_seed4_end.npz,ok
LR_abab_fork,10,4,B,end,mid1,4519.605327,46109.43424,34.9484829,1.084439688,snap/fork_t10_B_seed4_end.npz,ok
LR_abab_fork,10,4,B,end,mid2,5033.522763,4568.759117,34.9484829,1.084439688,snap/fork_t10_B_seed4_end.npz,ok
LR_abab_fork,10,4,B,end,low,1317.958104,97.16419337,34.9484829,1.084439688,snap/fork_t10_B_seed4_end.npz,ok
LR_abab_fork,10,4,B,end,mu,0.9673824101,0,34.9484829,1.084439688,snap/fork_t10_B_seed4_end.npz,ok
LR_abab_fork,10,4,B,end,comp,54.15973836,0,34.9484829,1.084439688,snap/fork_t10_B_seed4_end.npz,ok
LR_abab_fork,10,4,B,end,all,11464.52805,132453.0793,34.9484829,1.084439688,snap/fork_t10_B_seed4_end.npz,ok
LR_abab_fork,10,4,C,stop,top,597.5820226,94574.07496,36.5126391,1.11699753,snap/fork_t10_C_seed4_stop.npz,ok
LR_abab_fork,10,4,C,stop,mid1,4778.377244,49537.65062,36.5126391,1.11699753,snap/fork_t10_C_seed4_stop.npz,ok
LR_abab_fork,10,4,C,stop,mid2,5166.269899,4703.999476,36.5126391,1.11699753,snap/fork_t10_C_seed4_stop.npz,ok
LR_abab_fork,10,4,C,stop,low,1347.433487,99.34888968,36.5126391,1.11699753,snap/fork_t10_C_seed4_stop.npz,ok
LR_abab_fork,10,4,C,stop,mu,1.137490078,0,36.5126391,1.11699753,snap/fork_t10_C_seed4_stop.npz,ok
LR_abab_fork,10,4,C,stop,comp,57.2002446,0,36.5126391,1.11699753,snap/fork_t10_C_seed4_stop.npz,ok
LR_abab_fork,10,4,C,stop,all,11948.00039,148915.0739,36.5126391,1.11699753,snap/fork_t10_C_seed4_stop.npz,ok
LR_abab_fork,10,4,C,end,top,607.1547891,96171.06484,37.01084537,1.102844119,snap/fork_t10_C_seed4_end.npz,ok
LR_abab_fork,10,4,C,end,mid1,4820.196085,50073.24416,37.01084537,1.102844119,snap/fork_t10_C_seed4_end.npz,ok
LR_abab_fork,10,4,C,end,mid2,5186.225644,4723.922769,37.01084537,1.102844119,snap/fork_t10_C_seed4_end.npz,ok
LR_abab_fork,10,4,C,end,low,1351.291455,99.65061907,37.01084537,1.102844119,snap/fork_t10_C_seed4_end.npz,ok
LR_abab_fork,10,4,C,end,mu,1.130873079,0,37.01084537,1.102844119,snap/fork_t10_C_seed4_end.npz,ok
LR_abab_fork,10,4,C,end,comp,57.24219969,0,37.01084537,1.102844119,snap/fork_t10_C_seed4_end.npz,ok
LR_abab_fork,10,4,C,end,all,12023.24105,151067.8824,37.01084537,1.102844119,snap/fork_t10_C_seed4_end.npz,ok
LR_abab_fork,10,5,A,stop,top,564.4318635,95107.73324,35.60226707,1.166494653,snap/fork_t10_A_seed5_stop.npz,ok
LR_abab_fork,10,5,A,stop,mid1,4638.865336,48015.90673,35.60226707,1.166494653,snap/fork_t10_A_seed5_stop.npz,ok
LR_abab_fork,10,5,A,stop,mid2,5099.454174,4629.121763,35.60226707,1.166494653,snap/fork_t10_A_seed5_stop.npz,ok
LR_abab_fork,10,5,A,stop,low,1358.42592,102.9341958,35.60226707,1.166494653,snap/fork_t10_A_seed5_stop.npz,ok
LR_abab_fork,10,5,A,stop,mu,0.9510199965,0,35.60226707,1.166494653,snap/fork_t10_A_seed5_stop.npz,ok
LR_abab_fork,10,5,A,stop,comp,56.77376453,0,35.60226707,1.166494653,snap/fork_t10_A_seed5_stop.npz,ok
LR_abab_fork,10,5,A,stop,all,11718.90208,147855.6959,35.60226707,1.166494653,snap/fork_t10_A_seed5_stop.npz,ok
LR_abab_fork,10,5,A,end,top,564.4318635,95107.73324,35.60226707,1.166494653,snap/fork_t10_A_seed5_end.npz,ok
LR_abab_fork,10,5,A,end,mid1,4638.865336,48015.90673,35.60226707,1.166494653,snap/fork_t10_A_seed5_end.npz,ok
LR_abab_fork,10,5,A,end,mid2,5099.454174,4629.121763,35.60226707,1.166494653,snap/fork_t10_A_seed5_end.npz,ok
LR_abab_fork,10,5,A,end,low,1358.42592,102.9341958,35.60226707,1.166494653,snap/fork_t10_A_seed5_end.npz,ok
LR_abab_fork,10,5,A,end,mu,0.9510199965,0,35.60226707,1.166494653,snap/fork_t10_A_seed5_end.npz,ok
LR_abab_fork,10,5,A,end,comp,56.77376453,0,35.60226707,1.166494653,snap/fork_t10_A_seed5_end.npz,ok
LR_abab_fork,10,5,A,end,all,11718.90208,147855.6959,35.60226707,1.166494653,snap/fork_t10_A_seed5_end.npz,ok
LR_abab_fork,10,5,B,stop,top,556.4600157,83404.03325,35.15338512,1.105819406,snap/fork_t10_B_seed5_stop.npz,ok
LR_abab_fork,10,5,B,stop,mid1,4633.218886,48621.70885,35.15338512,1.105819406,snap/fork_t10_B_seed5_stop.npz,ok
LR_abab_fork,10,5,B,stop,mid2,4967.702397,4527.750547,35.15338512,1.105819406,snap/fork_t10_B_seed5_stop.npz,ok
LR_abab_fork,10,5,B,stop,low,1310.035778,99.29997234,35.15338512,1.105819406,snap/fork_t10_B_seed5_stop.npz,ok
LR_abab_fork,10,5,B,stop,mu,0.8778771308,0,35.15338512,1.105819406,snap/fork_t10_B_seed5_stop.npz,ok
LR_abab_fork,10,5,B,stop,comp,54.45029039,0,35.15338512,1.105819406,snap/fork_t10_B_seed5_stop.npz,ok
LR_abab_fork,10,5,B,stop,all,11522.74524,136652.7926,35.15338512,1.105819406,snap/fork_t10_B_seed5_stop.npz,ok
LR_abab_fork,10,5,B,end,top,556.4600157,83404.03325,35.15338512,1.105819406,snap/fork_t10_B_seed5_end.npz,ok
LR_abab_fork,10,5,B,end,mid1,4633.218886,48621.70885,35.15338512,1.105819406,snap/fork_t10_B_seed5_end.npz,ok
LR_abab_fork,10,5,B,end,mid2,4967.702397,4527.750547,35.15338512,1.105819406,snap/fork_t10_B_seed5_end.npz,ok
LR_abab_fork,10,5,B,end,low,1310.035778,99.29997234,35.15338512,1.105819406,snap/fork_t10_B_seed5_end.npz,ok
LR_abab_fork,10,5,B,end,mu,0.8778771308,0,35.15338512,1.105819406,snap/fork_t10_B_seed5_end.npz,ok
LR_abab_fork,10,5,B,end,comp,54.45029039,0,35.15338512,1.105819406,snap/fork_t10_B_seed5_end.npz,ok
LR_abab_fork,10,5,B,end,all,11522.74524,136652.7926,35.15338512,1.105819406,snap/fork_t10_B_seed5_end.npz,ok
LR_abab_fork,10,5,C,stop,top,631.2192524,100446.5167,36.95683333,1.141354171,snap/fork_t10_C_seed5_stop.npz,ok
LR_abab_fork,10,5,C,stop,mid1,4825.946183,50676.73596,36.95683333,1.141354171,snap/fork_t10_C_seed5_stop.npz,ok
LR_abab_fork,10,5,C,stop,mid2,5110.232755,4662.585288,36.95683333,1.141354171,snap/fork_t10_C_seed5_stop.npz,ok
LR_abab_fork,10,5,C,stop,low,1335.150522,101.1742174,36.95683333,1.141354171,snap/fork_t10_C_seed5_stop.npz,ok
LR_abab_fork,10,5,C,stop,mu,1.035089196,0,36.95683333,1.141354171,snap/fork_t10_C_seed5_stop.npz,ok
LR_abab_fork,10,5,C,stop,comp,57.51221315,0,36.95683333,1.141354171,snap/fork_t10_C_seed5_stop.npz,ok
LR_abab_fork,10,5,C,stop,all,11961.09602,155887.0122,36.95683333,1.141354171,snap/fork_t10_C_seed5_stop.npz,ok
LR_abab_fork,10,5,C,end,top,644.5193897,102569.7535,36.89238513,1.165352559,snap/fork_t10_C_seed5_end.npz,ok
LR_abab_fork,10,5,C,end,mid1,4872.807671,51251.67337,36.89238513,1.165352559,snap/fork_t10_C_seed5_end.npz,ok
LR_abab_fork,10,5,C,end,mid2,5134.515893,4687.162718,36.89238513,1.165352559,snap/fork_t10_C_seed5_end.npz,ok
LR_abab_fork,10,5,C,end,low,1339.287435,101.4967852,36.89238513,1.165352559,snap/fork_t10_C_seed5_end.npz,ok
LR_abab_fork,10,5,C,end,mu,1.029447288,0,36.89238513,1.165352559,snap/fork_t10_C_seed5_end.npz,ok
LR_abab_fork,10,5,C,end,comp,57.56045679,0,36.89238513,1.165352559,snap/fork_t10_C_seed5_end.npz,ok
LR_abab_fork,10,5,C,end,all,12049.72029,158610.0864,36.89238513,1.165352559,snap/fork_t10_C_seed5_end.npz,ok
LR_abab_fork,10,6,A,stop,top,549.1302423,101957.3584,36.22203,1.181310001,snap/fork_t10_A_seed6_stop.npz,ok
LR_abab_fork,10,6,A,stop,mid1,4460.985274,48202.70915,36.22203,1.181310001,snap/fork_t10_A_seed6_stop.npz,ok
LR_abab_fork,10,6,A,stop,mid2,5008.338164,4732.687507,36.22203,1.181310001,snap/fork_t10_A_seed6_stop.npz,ok
LR_abab_fork,10,6,A,stop,low,1292.842887,99.30575497,36.22203,1.181310001,snap/fork_t10_A_seed6_stop.npz,ok
LR_abab_fork,10,6,A,stop,mu,1.032789654,0,36.22203,1.181310001,snap/fork_t10_A_seed6_stop.npz,ok
LR_abab_fork,10,6,A,stop,comp,61.61249497,0,36.22203,1.181310001,snap/fork_t10_A_seed6_stop.npz,ok
LR_abab_fork,10,6,A,stop,all,11373.94185,154992.0608,36.22203,1.181310001,snap/fork_t10_A_seed6_stop.npz,ok
LR_abab_fork,10,6,A,end,top,549.1302423,101957.3584,36.22203,1.181310001,snap/fork_t10_A_seed6_end.npz,ok
LR_abab_fork,10,6,A,end,mid1,4460.985274,48202.70915,36.22203,1.181310001,snap/fork_t10_A_seed6_end.npz,ok
LR_abab_fork,10,6,A,end,mid2,5008.338164,4732.687507,36.22203,1.181310001,snap/fork_t10_A_seed6_end.npz,ok
LR_abab_fork,10,6,A,end,low,1292.842887,99.30575497,36.22203,1.181310001,snap/fork_t10_A_seed6_end.npz,ok
LR_abab_fork,10,6,A,end,mu,1.032789654,0,36.22203,1.181310001,snap/fork_t10_A_seed6_end.npz,ok
LR_abab_fork,10,6,A,end,comp,61.61249497,0,36.22203,1.181310001,snap/fork_t10_A_seed6_end.npz,ok
LR_abab_fork,10,6,A,end,all,11373.94185,154992.0608,36.22203,1.181310001,snap/fork_t10_A_seed6_end.npz,ok
LR_abab_fork,10,6,B,stop,top,547.8866597,83759.19745,36.08054556,1.05339444,snap/fork_t10_B_seed6_stop.npz,ok
LR_abab_fork,10,6,B,stop,mid1,4456.676296,48644.27353,36.08054556,1.05339444,snap/fork_t10_B_seed6_stop.npz,ok
LR_abab_fork,10,6,B,stop,mid2,4890.929812,4632.081082,36.08054556,1.05339444,snap/fork_t10_B_seed6_stop.npz,ok
LR_abab_fork,10,6,B,stop,low,1247.87997,95.94371792,36.08054556,1.05339444,snap/fork_t10_B_seed6_stop.npz,ok
LR_abab_fork,10,6,B,stop,mu,0.949651835,0,36.08054556,1.05339444,snap/fork_t10_B_seed6_stop.npz,ok
LR_abab_fork,10,6,B,stop,comp,59.55058955,0,36.08054556,1.05339444,snap/fork_t10_B_seed6_stop.npz,ok
LR_abab_fork,10,6,B,stop,all,11203.87298,137131.4958,36.08054556,1.05339444,snap/fork_t10_B_seed6_stop.npz,ok
LR_abab_fork,10,6,B,end,top,547.8866597,83759.19745,36.08054556,1.05339444,snap/fork_t10_B_seed6_end.npz,ok
LR_abab_fork,10,6,B,end,mid1,4456.676296,48644.27353,36.08054556,1.05339444,snap/fork_t10_B_seed6_end.npz,ok
LR_abab_fork,10,6,B,end,mid2,4890.929812,4632.081082,36.08054556,1.05339444,snap/fork_t10_B_seed6_end.npz,ok
LR_abab_fork,10,6,B,end,low,1247.87997,95.94371792,36.08054556,1.05339444,snap/fork_t10_B_seed6_end.npz,ok
LR_abab_fork,10,6,B,end,mu,0.949651835,0,36.08054556,1.05339444,snap/fork_t10_B_seed6_end.npz,ok
LR_abab_fork,10,6,B,end,comp,59.55058955,0,36.08054556,1.05339444,snap/fork_t10_B_seed6_end.npz,ok
LR_abab_fork,10,6,B,end,all,11203.87298,137131.4958,36.08054556,1.05339444,snap/fork_t10_B_seed6_end.npz,ok
LR_abab_fork,10,6,C,stop,top,598.5060927,96397.26271,37.49907318,1.078193062,snap/fork_t10_C_seed6_stop.npz,ok
LR_abab_fork,10,6,C,stop,mid1,4640.092574,50349.33456,37.49907318,1.078193062,snap/fork_t10_C_seed6_stop.npz,ok
LR_abab_fork,10,6,C,stop,mid2,5014.435192,4768.981237,37.49907318,1.078193062,snap/fork_t10_C_seed6_stop.npz,ok
LR_abab_fork,10,6,C,stop,low,1273.309073,97.82619873,37.49907318,1.078193062,snap/fork_t10_C_seed6_stop.npz,ok
LR_abab_fork,10,6,C,stop,mu,1.078558132,0,37.49907318,1.078193062,snap/fork_t10_C_seed6_stop.npz,ok
LR_abab_fork,10,6,C,stop,comp,61.98921242,0,37.49907318,1.078193062,snap/fork_t10_C_seed6_stop.npz,ok
LR_abab_fork,10,6,C,stop,all,11589.4107,151613.4047,37.49907318,1.078193062,snap/fork_t10_C_seed6_stop.npz,ok
LR_abab_fork,10,6,C,end,top,613.8419969,99190.98528,37.87791825,1.081120027,snap/fork_t10_C_seed6_end.npz,ok
LR_abab_fork,10,6,C,end,mid1,4689.25107,51028.19911,37.87791825,1.081120027,snap/fork_t10_C_seed6_end.npz,ok
LR_abab_fork,10,6,C,end,mid2,5039.259154,4794.89919,37.87791825,1.081120027,snap/fork_t10_C_seed6_end.npz,ok
LR_abab_fork,10,6,C,end,low,1277.810685,98.17344949,37.87791825,1.081120027,snap/fork_t10_C_seed6_end.npz,ok
LR_abab_fork,10,6,C,end,mu,1.070590223,0,37.87791825,1.081120027,snap/fork_t10_C_seed6_end.npz,ok
LR_abab_fork,10,6,C,end,comp,62.03877405,0,37.87791825,1.081120027,snap/fork_t10_C_seed6_end.npz,ok
LR_abab_fork,10,6,C,end,all,11683.27227,155112.257,37.87791825,1.081120027,snap/fork_t10_C_seed6_end.npz,ok
LR_abab_fork,10,7,A,stop,top,582.5798263,89201.94534,36.03833515,1.109173945,snap/fork_t10_A_seed7_stop.npz,ok
LR_abab_fork,10,7,A,stop,mid1,4882.433558,50205.68293,36.03833515,1.109173945,snap/fork_t10_A_seed7_stop.npz,ok
LR_abab_fork,10,7,A,stop,mid2,5107.267978,4540.591143,36.03833515,1.109173945,snap/fork_t10_A_seed7_stop.npz,ok
LR_abab_fork,10,7,A,stop,low,1461.217874,107.033307,36.03833515,1.109173945,snap/fork_t10_A_seed7_stop.npz,ok
LR_abab_fork,10,7,A,stop,mu,0.9565650234,0,36.03833515,1.109173945,snap/fork_t10_A_seed7_stop.npz,ok
LR_abab_fork,10,7,A,stop,comp,58.64394411,0,36.03833515,1.109173945,snap/fork_t10_A_seed7_stop.npz,ok
LR_abab_fork,10,7,A,stop,all,12093.09974,144055.2527,36.03833515,1.109173945,snap/fork_t10_A_seed7_stop.npz,ok
LR_abab_fork,10,7,A,end,top,582.5798263,89201.94534,36.03833515,1.109173945,snap/fork_t10_A_seed7_end.npz,ok
LR_abab_fork,10,7,A,end,mid1,4882.433558,50205.68293,36.03833515,1.109173945,snap/fork_t10_A_seed7_end.npz,ok
LR_abab_fork,10,7,A,end,mid2,5107.267978,4540.591143,36.03833515,1.109173945,snap/fork_t10_A_seed7_end.npz,ok
LR_abab_fork,10,7,A,end,low,1461.217874,107.033307,36.03833515,1.109173945,snap/fork_t10_A_seed7_end.npz,ok
LR_abab_fork,10,7,A,end,mu,0.9565650234,0,36.03833515,1.109173945,snap/fork_t10_A_seed7_end.npz,ok
LR_abab_fork,10,7,A,end,comp,58.64394411,0,36.03833515,1.109173945,snap/fork_t10_A_seed7_end.npz,ok
LR_abab_fork,10,7,A,end,all,12093.09974,144055.2527,36.03833515,1.109173945,snap/fork_t10_A_seed7_end.npz,ok
LR_abab_fork,10,7,B,stop,top,579.7901883,87619.463,36.03655518,1.105537337,snap/fork_t10_B_seed7_stop.npz,ok
LR_abab_fork,10,7,B,stop,mid1,4914.856852,51384.53399,36.03655518,1.105537337,snap/fork_t10_B_seed7_stop.npz,ok
LR_abab_fork,10,7,B,stop,mid2,5003.945894,4460.972219,36.03655518,1.105537337,snap/fork_t10_B_seed7_stop.npz,ok
LR_abab_fork,10,7,B,stop,low,1418.099104,103.7918522,36.03655518,1.105537337,snap/fork_t10_B_seed7_stop.npz,ok
LR_abab_fork,10,7,B,stop,mu,0.8598667487,0,36.03655518,1.105537337,snap/fork_t10_B_seed7_stop.npz,ok
LR_abab_fork,10,7,B,stop,comp,56.44715319,0,36.03655518,1.105537337,snap/fork_t10_B_seed7_stop.npz,ok
LR_abab_fork,10,7,B,stop,all,11973.99906,143568.7611,36.03655518,1.105537337,snap/fork_t10_B_seed7_stop.npz,ok
LR_abab_fork,10,7,B,end,top,579.7901883,87619.463,36.03655518,1.105537337,snap/fork_t10_B_seed7_end.npz,ok
LR_abab_fork,10,7,B,end,mid1,4914.856852,51384.53399,36.03655518,1.105537337,snap/fork_t10_B_seed7_end.npz,ok
LR_abab_fork,10,7,B,end,mid2,5003.945894,4460.972219,36.03655518,1.105537337,snap/fork_t10_B_seed7_end.npz,ok
LR_abab_fork,10,7,B,end,low,1418.099104,103.7918522,36.03655518,1.105537337,snap/fork_t10_B_seed7_end.npz,ok
LR_abab_fork,10,7,B,end,mu,0.8598667487,0,36.03655518,1.105537337,snap/fork_t10_B_seed7_end.npz,ok
LR_abab_fork,10,7,B,end,comp,56.44715319,0,36.03655518,1.105537337,snap/fork_t10_B_seed7_end.npz,ok
LR_abab_fork,10,7,B,end,all,11973.99906,143568.7611,36.03655518,1.105537337,snap/fork_t10_B_seed7_end.npz,ok
LR_abab_fork,10,7,C,stop,top,654.6614213,104776.0873,39.34567148,1.052302501,snap/fork_t10_C_seed7_stop.npz,ok
LR_abab_fork,10,7,C,stop,mid1,5082.450682,53427.49824,39.34567148,1.052302501,snap/fork_t10_C_seed7_stop.npz,ok
LR_abab_fork,10,7,C,stop,mid2,5117.765962,4595.787802,39.34567148,1.052302501,snap/fork_t10_C_seed7_stop.npz,ok
LR_abab_fork,10,7,C,stop,low,1443.490756,105.6683998,39.34567148,1.052302501,snap/fork_t10_C_seed7_stop.npz,ok
LR_abab_fork,10,7,C,stop,mu,0.9861789964,0,39.34567148,1.052302501,snap/fork_t10_C_seed7_stop.npz,ok
LR_abab_fork,10,7,C,stop,comp,59.56082664,0,39.34567148,1.052302501,snap/fork_t10_C_seed7_stop.npz,ok
LR_abab_fork,10,7,C,stop,all,12358.91583,162905.0418,39.34567148,1.052302501,snap/fork_t10_C_seed7_stop.npz,ok
LR_abab_fork,10,7,C,end,top,664.8907258,106223.5946,39.53530204,1.054490378,snap/fork_t10_C_seed7_end.npz,ok
LR_abab_fork,10,7,C,end,mid1,5117.435083,53880.03658,39.53530204,1.054490378,snap/fork_t10_C_seed7_end.npz,ok
LR_abab_fork,10,7,C,end,mid2,5133.001921,4611.532975,39.53530204,1.054490378,snap/fork_t10_C_seed7_end.npz,ok
LR_abab_fork,10,7,C,end,low,1446.662443,105.9111823,39.53530204,1.054490378,snap/fork_t10_C_seed7_end.npz,ok
LR_abab_fork,10,7,C,end,mu,0.9819049557,0,39.53530204,1.054490378,snap/fork_t10_C_seed7_end.npz,ok
LR_abab_fork,10,7,C,end,comp,59.60403026,0,39.53530204,1.054490378,snap/fork_t10_C_seed7_end.npz,ok
LR_abab_fork,10,7,C,end,all,12422.57611,164821.0754,39.53530204,1.054490378,snap/fork_t10_C_seed7_end.npz,ok
LR_abab_fork,10,8,A,stop,top,547.9016423,103282.5148,36.89448847,1.169435324,snap/fork_t10_A_seed8_stop.npz,ok
LR_abab_fork,10,8,A,stop,mid1,4817.04795,50837.35624,36.89448847,1.169435324,snap/fork_t10_A_seed8_stop.npz,ok
LR_abab_fork,10,8,A,stop,mid2,5331.471397,4960.454684,36.89448847,1.169435324,snap/fork_t10_A_seed8_stop.npz,ok
LR_abab_fork,10,8,A,stop,low,1390.970305,103.593991,36.89448847,1.169435324,snap/fork_t10_A_seed8_stop.npz,ok
LR_abab_fork,10,8,A,stop,mu,1.030510327,0,36.89448847,1.169435324,snap/fork_t10_A_seed8_stop.npz,ok
LR_abab_fork,10,8,A,stop,comp,55.53094431,0,36.89448847,1.169435324,snap/fork_t10_A_seed8_stop.npz,ok
LR_abab_fork,10,8,A,stop,all,12143.95275,159183.9198,36.89448847,1.169435324,snap/fork_t10_A_seed8_stop.npz,ok
LR_abab_fork,10,8,A,end,top,547.9016423,103282.5148,36.89448847,1.169435324,snap/fork_t10_A_seed8_end.npz,ok
LR_abab_fork,10,8,A,end,mid1,4817.04795,50837.35624,36.89448847,1.169435324,snap/fork_t10_A_seed8_end.npz,ok
LR_abab_fork,10,8,A,end,mid2,5331.471397,4960.454684,36.89448847,1.169435324,snap/fork_t10_A_seed8_end.npz,ok
LR_abab_fork,10,8,A,end,low,1390.970305,103.593991,36.89448847,1.169435324,snap/fork_t10_A_seed8_end.npz,ok
LR_abab_fork,10,8,A,end,mu,1.030510327,0,36.89448847,1.169435324,snap/fork_t10_A_seed8_end.npz,ok
LR_abab_fork,10,8,A,end,comp,55.53094431,0,36.89448847,1.169435324,snap/fork_t10_A_seed8_end.npz,ok
LR_abab_fork,10,8,A,end,all,12143.95275,159183.9198,36.89448847,1.169435324,snap/fork_t10_A_seed8_end.npz,ok
LR_abab_fork,10,8,B,stop,top,555.0572398,85637.45413,36.63456963,1.059549095,snap/fork_t10_B_seed8_stop.npz,ok
LR_abab_fork,10,8,B,stop,mid1,4821.506142,51610.02412,36.63456963,1.059549095,snap/fork_t10_B_seed8_stop.npz,ok
LR_abab_fork,10,8,B,stop,mid2,5191.231012,4853.601841,36.63456963,1.059549095,snap/fork_t10_B_seed8_stop.npz,ok
LR_abab_fork,10,8,B,stop,low,1343.950459,100.1236776,36.63456963,1.059549095,snap/fork_t10_B_seed8_stop.npz,ok
LR_abab_fork,10,8,B,stop,mu,0.9428081927,0,36.63456963,1.059549095,snap/fork_t10_B_seed8_stop.npz,ok
LR_abab_fork,10,8,B,stop,comp,53.7078658,0,36.63456963,1.059549095,snap/fork_t10_B_seed8_stop.npz,ok
LR_abab_fork,10,8,B,stop,all,11966.39553,142201.2038,36.63456963,1.059549095,snap/fork_t10_B_seed8_stop.npz,ok
LR_abab_fork,10,8,B,end,top,555.0572398,85637.45413,36.63456963,1.059549095,snap/fork_t10_B_seed8_end.npz,ok
LR_abab_fork,10,8,B,end,mid1,4821.506142,51610.02412,36.63456963,1.059549095,snap/fork_t10_B_seed8_end.npz,ok
LR_abab_fork,10,8,B,end,mid2,5191.231012,4853.601841,36.63456963,1.059549095,snap/fork_t10_B_seed8_end.npz,ok
