arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
R,std,0,0,0.001,1,1,5,0.8494791667,0.9587999582,0.7460000515,0.9587999582,0,0,-0.8758460879,9.726171494,-9.596158981,0.4499999881,61.23713126,0.009999999776,0.009999999776,0.6790753603,5.282391071,-9.247912407,0.5191999674,45.0250601,1.573180318,0.6688007116,0.6619924903
R,std,0,0,0.001,2,0,1,0.9905849359,1,1,1,0,0,-9.331156731,11.24758148,-22.88931274,0.1900000125,41.75292345,0.3700000048,0.3700000048,-8.574985504,5.261978149,-17.97546577,0.006000000052,11.66893182,1.650045872,0.6953350902,0.7826605439
R,std,0,0,0.001,3,1,5,0.7564102564,0.9523999691,0.6740000248,0.9523999691,0,0,-9.199660301,19.59525681,-22.73231125,0.2795999944,49.56444841,0.1700000018,0.1700000018,-12.9344902,14.31049633,-26.26976204,0.0719999969,25.95511815,2.326045513,0.7585076094,1.284847975
R,std,0,0,0.001,4,0,1,0.9733573718,1,1,1,0,0,-6.33432579,20.71590424,-28.16697311,0.3060000241,30.41036712,0.4299999774,0.4299999774,-30.6458683,23.24713898,-81.78069305,0.002000000095,4.103190307,2.477894545,0.7755020261,1.467690587
R,std,0,0,0.001,5,1,5,0.7507211538,0.9095999599,0.6940000057,0.9095999599,0,0,-13.3955965,30.88190269,-33.03269577,0.2983999848,41.20728608,0.349999994,0.349999994,-36.3716774,29.82167244,-62.87498093,0.001199999941,11.58610625,2.97175765,0.8275503516,1.796586037
R,std,0,0,0.001,6,0,1,0.9715544872,1,1,1,0,0,-14.99828625,27.71334076,-36.73434448,0.2720000148,25.52588686,0.8700000048,0.8700000048,-44.51535797,36.98478317,-98.37493896,0,2.497610683,3.093366146,0.8392240405,1.9260149
R,std,0,0,0.001,7,1,5,0.6296474359,0.8367999792,0.7180000544,0.8367999792,0,0,-3.18877697,30.79023361,-13.12057304,0.4571999907,37.45325478,0.5399999619,0.5399999619,-63.39487457,47.20222855,-128.5212402,0,7.993032247,3.279465914,0.8776147366,2.127902031
R,std,0,0,0.001,8,0,1,0.9801682692,1,1,1,0,0,-16.10932922,26.07563972,-47.35798264,0.2560000122,27.20632809,0.9199999571,0.9199999571,-67.54075623,34.4436264,-172.2989807,0,1.298438486,3.397776604,0.8776147366,2.167060852
R,std,0,0,0.001,9,1,5,0.4647435897,0.6747999787,0.5,0.6747999787,0,0,-10.03632641,29.80973244,-30.72729874,0.349999994,47.18162294,0.5600000024,0.5600000024,-48.73814011,42.88855743,-88.96189117,0,6.517289151,3.687969923,0.9155495167,2.485318661
R,std,0,0,0.001,10,0,1,0.9594551282,1,1,1,0,0,-13.27448082,29.09002304,-28.77157211,0.30400002,34.27248972,0.8799999952,0.8799999952,-58.60929489,47.09710693,-115.425148,0,2.737784783,3.7445755,0.9155495167,2.609305143
R,std,0,0,0.001,11,1,5,0.5778044872,0.7251999974,0.6000000238,0.7251999974,0,0,-12.64953518,36.4807663,-28.29345894,0.3623999953,38.67702882,0.5600000024,0.5600000024,-71.40549469,70.6984787,-123.041069,0,6.922769258,4.051489353,0.9295723438,2.894104958
R,std,0,0,0.001,12,0,1,0.9697516026,1,1,1,0,0,-5.567700863,32.01105881,-50.4707222,0.3940000236,33.54368659,0.8799999952,0.8799999952,-79.83541107,71.54730225,-138.7573547,0,1.672857244,4.032588482,0.935166657,2.994059086
R,std,0,0,0.001,13,1,5,0.5448717949,0.7555999756,0.6120000482,0.7555999756,0,0,-13.34767628,32.63081741,-52.57255554,0.3331999779,37.63601992,0.7299999595,0.7299999595,-68.41330719,52.15993881,-121.1868973,0,6.382583405,4.002729416,0.9774879217,3.168664455
R,std,0,0,0.001,14,0,1,0.9356570513,1,0.9899999499,1,0,0,-27.82727051,34.8027153,-129.9582825,0.150000006,20.58013431,0.9199999571,0.9199999571,-120.9293213,65.0188446,-243.9902496,0,1.172909109,4.179651737,0.9774879217,3.255524635
R,std,0,0,0.001,15,1,5,0.251963141,0.4995999932,0.4720000327,0.4995999932,0,0,-5.396334171,40.19379807,-24.14707756,0.4099999964,26.39088173,0.6899999976,0.6899999976,-112.729332,107.3407516,-189.0736847,0,2.216050155,4.319226742,0.9774879217,3.495393276
R,std,0,0,0.001,16,0,1,0.8491987179,0.9980000257,0.9899999499,0.9980000257,0,0,-4.55194521,48.58386993,-30.92617226,0.4800000191,24.95963453,0.9399999976,0.9399999976,-145.6687622,113.3674164,-207.9274139,0,1.454147867,4.411454678,0.9789558053,3.567750931
R,std,0,0,0.001,17,1,5,0.4502003205,0.6575999856,0.5580000281,0.6575999856,0,0,-6.961326599,35.56504059,-29.79808998,0.4223999977,33.80100744,0.7400000095,0.7400000095,-109.2852478,86.79684448,-166.0547485,0,4.180680009,4.455632687,0.9908973575,3.789181709
R,std,0,0,0.001,18,0,1,0.8632211538,1,1,1,0,0,-17.08330917,35.76295471,-142.109787,0.200000003,23.28062746,0.9099999666,0.9099999666,-126.1965103,80.98051453,-219.2167969,0,1.051119075,4.568658829,0.9952266216,3.871644497
R,std,0,0,0.001,19,1,5,0.3397035256,0.5867999792,0.4680000246,0.5867999792,0,0,-7.469263077,30.5638237,-21.45624542,0.4019999802,31.05541225,0.7299999595,0.7299999595,-108.4554214,80.30760193,-166.9755096,0,3.885325562,4.453847885,1.003830194,4.119066238
R,std,0,0,0.001,20,0,1,0.7660657051,1,1,1,0,0,-13.69680309,35.72280121,-54.27690125,0.3120000064,24.8899574,0.9599999785,0.9599999785,-124.1769867,76.3298645,-200.5811157,0,1.096020984,4.497995853,1.017677069,4.220461845
R,std,0,0,0.001,21,1,5,0.368349359,0.4975999892,0.4340000153,0.4975999892,0,0,-9.205869675,33.31606293,-31.48308754,0.3763999939,30.75450484,0.8399999738,0.8399999738,-107.4681473,73.9686203,-162.359436,0,3.394395142,4.661877632,1.019140363,4.348522663
R,std,0,0,0.001,22,0,1,0.937900641,1,1,1,0,0,-2.600973129,44.7448616,-34.37903595,0.4900000095,15.26599612,0.9599999785,0.9599999785,-219.464447,142.7059479,-343.4884644,0,1.003514199,4.715448856,1.019140363,4.404019833
R,std,0,0,0.001,23,1,5,0.2094551282,0.3964000046,0.3680000305,0.3964000046,0,0,-14.5812273,45.60305786,-87.18248749,0.3172000051,25.5536761,0.8399999738,0.8399999738,-148.5046234,112.0875397,-243.3066406,0,2.20948735,4.810304165,1.034827232,4.57627964
R,std,0,0,0.001,24,0,1,0.7266826923,1,1,1,0,0,-8.346403122,51.13698578,-33.42725754,0.4360000193,26.54407664,0.9499999881,0.9499999881,-176.6136475,115.2105331,-275.6268311,0,1.047424819,4.918186188,1.035919428,4.656998158
R,std,0,0,0.001,25,1,5,0.3158253205,0.5031999946,0.4900000095,0.5031999946,0,0,-4.147616863,41.3447876,-95.36653137,0.4287999868,24.95784983,0.8199999928,0.8199999928,-150.5275726,133.065033,-264.4844055,0,3.09385919,4.916181087,1.034976602,4.952062607
R,std,0,0,0.001,26,0,1,0.8109775641,1,1,1,0,0,-3.752793074,31.41601753,-27.23688698,0.4300000072,20.52592087,0.8999999762,0.8999999762,-143.0338135,113.8407364,-264.9277039,0,1.762884265,4.766699314,1.034976602,5.079057217
R,std,0,0,0.001,27,1,5,0.0006810897436,0.0027999999,0,0.0027999999,0,0,-4.352608681,51.37583923,-15.25168419,0.4691999853,25.77632426,0.9300000072,0.9300000072,-170.3563995,121.9268494,-290.8686829,0,4.24822763,5.114443302,1.041194439,5.210101604
R,std,0,0,0.001,28,0,1,0.9257612179,1,1,1,0,0,-6.346197605,43.06834793,-54.64151001,0.4240000248,33.17378858,0.9899999499,0.9899999499,-134.3354187,93.18973541,-218.9915161,0,1,5.013068676,1.041194439,5.239888191
R,std,0,0,0.001,29,1,5,0.2696714744,0.3964000046,0.3840000033,0.3964000046,0,0,-11.00091648,60.92379379,-34.42869949,0.4019999802,27.21576762,0.8799999952,0.8799999952,-184.4539642,144.8348541,-272.8649292,0,2.242574369,5.182037354,1.051932216,5.443562984
R,std,0,0,0.001,30,0,1,0.002283653846,0.00400000019,0,0.00400000019,0,0,-31.1304512,71.69153595,-104.3529358,0.3660000265,19.833281,0.9399999976,0.9399999976,-222.7708588,150.5454102,-382.1540222,0,2.593886019,5.470595837,1.052066684,5.530455112
R,std,1,1,0.001,1,1,5,0.8180288462,0.983199954,0.6780000329,0.983199954,0,0,-0.2153416425,9.176800728,-9.665333748,0.4919999838,61.70894134,0.04999999702,0.04999999702,1.061466813,5.06364727,-10.9618063,0.5703999996,44.57429933,1.643216968,0.6712626219,0.7002757192
R,std,1,1,0.001,2,0,1,0.9906650641,1,1,1,0,0,-6.579606056,12.32959652,-15.03380585,0.2860000134,43.29158281,0.3400000036,0.3400000036,-9.810810089,7.297657967,-19.4620018,0.00800000038,11.26671908,1.705690265,0.7051444054,0.8258880973
R,std,1,1,0.001,3,1,5,0.6727163462,0.880400002,0.584000051,0.880400002,0,0,-5.221948147,18.35915947,-12.96000481,0.3739999831,48.03379985,0.1999999881,0.1999999881,-17.89822769,15.49735641,-31.27781868,0.01040000003,20.15653326,2.16214776,0.7619953752,1.179154038
R,std,1,1,0.001,4,0,1,0.9824919872,1,1,1,0,0,-19.09295845,18.32379913,-47.90032959,0.1000000015,17.33401875,0.4199999869,0.4199999869,-19.94846725,15.24369049,-72.33106232,0.00400000019,4.315325457,2.305504084,0.7777038813,1.401366353
R,std,1,1,0.001,5,1,5,0.6268830128,0.8223999739,0.682000041,0.8223999739,0,0,-5.430104733,28.41198921,-16.31893921,0.4068000019,32.987614,0.3999999762,0.3999999762,-47.99333954,41.82709503,-92.14456177,0.0007999999798,8.983326875,2.83911252,0.8191531897,1.637209296
R,std,1,1,0.001,6,0,1,0.9674679487,1,1,1,0,0,-13.23191547,27.89026642,-43.215271,0.2680000067,25.49896589,0.719999969,0.719999969,-42.7213707,32.40855026,-82.21002197,0,2.883556144,2.969855547,0.8196073771,1.737766027
R,std,1,1,0.001,7,1,5,0.6330128205,0.8163999915,0.6320000291,0.8163999915,0,0,-4.133607388,24.67857742,-19.46826172,0.4223999977,39.54008342,0.4399999976,0.4399999976,-46.62197495,36.56229401,-84.76074982,0.0003999999899,11.51046195,3.225361586,0.8814044595,1.969313025
R,std,1,1,0.001,8,0,1,0.9685096154,1,1,1,0,0,-0.7187657356,48.92270279,-26.15108299,0.5020000339,19.58449133,0.8399999738,0.8399999738,-116.361824,86.25131226,-189.5888214,0,1.475891562,3.306078911,0.8877778053,2.03358531
R,std,1,1,0.001,9,1,5,0.6675480769,0.861199975,0.6660000086,0.861199975,0,0,-8.580618858,28.57407379,-21.15360832,0.3628000021,36.96158341,0.4299999774,0.4299999774,-55.82891083,48.54659271,-87.20969391,0.0007999999798,10.92611718,3.593942404,0.9181060195,2.257515669
R,std,1,1,0.001,10,0,1,0.9664262821,1,1,1,0,0,-16.85940933,39.55286789,-129.1303101,0.3100000024,14.55803327,0.719999969,0.719999969,-138.9823303,99.24292755,-259.1598816,0,2.077313409,3.65826416,0.9253900051,2.382366419
