seed,env,checkpoint,layer,branch,task,step,ce,acc,online_ce,online_acc
1,PM,50,2,RB20,51,6000,0.00011892795737367123,1.0,0.05244547873735428,0.9891562461853027
1,PM,50,2,RC20,51,6000,0.00019236028310842812,1.0,0.13015992939472198,0.984375
1,PM,50,2,RD20,51,6000,0.00032450645812787116,1.0,0.18457360565662384,0.9791666269302368
2,PM,50,2,A,51,6000,9.884675819193944e-05,1.0,0.06018981710076332,0.9865729212760925
2,PM,50,2,B20,51,6000,0.00010101318912347779,1.0,0.060122571885585785,0.9865103960037231
2,PM,50,2,C20,51,6000,0.0002120820718118921,1.0,0.08512771129608154,0.9836145639419556
2,PM,50,2,D20,51,6000,0.00023459276417270303,1.0,0.09147334843873978,0.9828124642372131
2,PM,50,2,C5,51,6000,0.00013714075612369925,1.0,0.07418514788150787,0.9855416417121887
2,PM,50,2,D5,51,6000,0.00015609264664817601,1.0,0.07953127473592758,0.9844374656677246
2,PM,50,2,C10,51,6000,0.0002120820718118921,1.0,0.08512771129608154,0.9836145639419556
2,PM,50,2,D10,51,6000,0.00023459276417270303,1.0,0.09147334843873978,0.9828124642372131
2,PM,50,2,RB20,51,6000,0.00010730981739470735,1.0,0.060194771736860275,0.9866666793823242
2,PM,50,2,RC20,51,6000,0.00014174100942909718,1.0,0.11181478947401047,0.9833958148956299
2,PM,50,2,RD20,51,6000,0.00023250294907484204,1.0,0.14043445885181427,0.9811354279518127
0,PM,50,2,A,52,0,13.56637191772461,0.08583333343267441,,
0,PM,50,2,B20,52,0,13.553024291992188,0.09166666865348816,,
0,PM,50,2,C20,52,0,15.482508659362793,0.08666666597127914,,
0,PM,50,2,D20,52,0,16.216461181640625,0.0833333358168602,,
0,PM,50,2,C5,52,0,15.482508659362793,0.08666666597127914,,
0,PM,50,2,D5,52,0,16.216461181640625,0.0833333358168602,,
0,PM,50,2,C10,52,0,15.482508659362793,0.08666666597127914,,
0,PM,50,2,D10,52,0,16.216461181640625,0.0833333358168602,,
0,PM,50,2,RB20,52,0,13.776755332946777,0.10083333402872086,,
0,PM,50,2,RC20,52,0,14.145589828491211,0.08916667103767395,,
0,PM,50,2,RD20,52,0,15.829395294189453,0.10333333909511566,,
1,PM,50,2,A,52,0,20.66779899597168,0.09916666895151138,,
1,PM,50,2,B20,52,0,21.251266479492188,0.09666667133569717,,
1,PM,50,2,C20,52,0,19.45124053955078,0.10999999940395355,,
1,PM,50,2,D20,52,0,25.245176315307617,0.10083333402872086,,
1,PM,50,2,C5,52,0,21.486005783081055,0.1041666716337204,,
1,PM,50,2,D5,52,0,22.812318801879883,0.1041666716337204,,
1,PM,50,2,C10,52,0,22.51027488708496,0.10583333671092987,,
1,PM,50,2,D10,52,0,24.933900833129883,0.0741666704416275,,
1,PM,50,2,RB20,52,0,20.767675399780273,0.09000000357627869,,
1,PM,50,2,RC20,52,0,22.61641502380371,0.10333333909511566,,
1,PM,50,2,RD20,52,0,29.657123565673828,0.09333333373069763,,
2,PM,50,2,A,52,0,12.80317211151123,0.11666666716337204,,
2,PM,50,2,B20,52,0,12.743638038635254,0.11749999970197678,,
2,PM,50,2,C20,52,0,15.0143461227417,0.07916666567325592,,
2,PM,50,2,D20,52,0,18.27142333984375,0.09000000357627869,,
2,PM,50,2,C5,52,0,13.076032638549805,0.10333333909511566,,
2,PM,50,2,D5,52,0,14.434537887573242,0.10249999910593033,,
2,PM,50,2,C10,52,0,15.0143461227417,0.07916666567325592,,
2,PM,50,2,D10,52,0,18.27142333984375,0.09000000357627869,,
2,PM,50,2,RB20,52,0,12.88233470916748,0.12333333492279053,,
2,PM,50,2,RC20,52,0,18.616559982299805,0.0833333358168602,,
2,PM,50,2,RD20,52,0,22.67507553100586,0.08083333820104599,,
0,PM,50,2,A,52,75,0.5756160020828247,0.8133333325386047,2.6051528453826904,0.565833330154419
0,PM,50,2,B20,52,75,0.5706773996353149,0.8100000023841858,2.606623649597168,0.5608333349227905
0,PM,50,2,C20,52,75,0.6800803542137146,0.7991666793823242,2.632077932357788,0.5641666650772095
0,PM,50,2,D20,52,75,0.7122429609298706,0.7783333659172058,2.855266571044922,0.5491666793823242
0,PM,50,2,C5,52,75,0.6800803542137146,0.7991666793823242,2.632077932357788,0.5641666650772095
0,PM,50,2,D5,52,75,0.7122429609298706,0.7783333659172058,2.855266571044922,0.5491666793823242
0,PM,50,2,C10,52,75,0.6800803542137146,0.7991666793823242,2.632077932357788,0.5641666650772095
0,PM,50,2,D10,52,75,0.7122429609298706,0.7783333659172058,2.855266571044922,0.5491666793823242
0,PM,50,2,RB20,52,75,0.6596699357032776,0.7983333468437195,2.686145782470703,0.5666666626930237
0,PM,50,2,RC20,52,75,0.6904787421226501,0.78083336353302,2.913282871246338,0.5275000333786011
0,PM,50,2,RD20,52,75,0.8183920383453369,0.7800000309944153,3.3957290649414062,0.5441666841506958
1,PM,50,2,A,52,75,0.6667409539222717,0.7908333539962769,3.2067911624908447,0.5391666889190674
1,PM,50,2,B20,52,75,0.6661339998245239,0.7875000238418579,3.2056503295898438,0.5383333563804626
1,PM,50,2,C20,52,75,0.6408246159553528,0.8058333396911621,3.237788677215576,0.550000011920929
1,PM,50,2,D20,52,75,0.7570457458496094,0.7883333563804626,3.8111789226531982,0.5275000333786011
1,PM,50,2,C5,52,75,0.637313961982727,0.7983333468437195,3.261648654937744,0.5433333516120911
1,PM,50,2,D5,52,75,0.677311897277832,0.7850000262260437,3.5098490715026855,0.5291666984558105
1,PM,50,2,C10,52,75,0.6628386378288269,0.8075000047683716,3.222337484359741,0.559166669845581
1,PM,50,2,D10,52,75,0.7604007124900818,0.7691667079925537,3.587876558303833,0.5366666913032532
1,PM,50,2,RB20,52,75,0.6407060623168945,0.8050000071525574,3.2113053798675537,0.5316666960716248
1,PM,50,2,RC20,52,75,0.726051926612854,0.7758333683013916,3.5682053565979004,0.53083336353302
1,PM,50,2,RD20,52,75,1.2263977527618408,0.7333333492279053,5.19371223449707,0.4583333432674408
2,PM,50,2,A,52,75,0.6751738786697388,0.7733333706855774,2.62341570854187,0.5508333444595337
2,PM,50,2,B20,52,75,0.6767962574958801,0.7758333683013916,2.5821797847747803,0.5575000047683716
2,PM,50,2,C20,52,75,0.6926440596580505,0.7825000286102295,2.701138973236084,0.5350000262260437
2,PM,50,2,D20,52,75,0.801294207572937,0.7633333802223206,2.965050220489502,0.5266667008399963
2,PM,50,2,C5,52,75,0.7013287544250488,0.784166693687439,2.6996679306030273,0.5458333492279053
2,PM,50,2,D5,52,75,0.7224006056785583,0.7875000238418579,2.9371914863586426,0.5325000286102295
2,PM,50,2,C10,52,75,0.6926440596580505,0.7825000286102295,2.701138973236084,0.5350000262260437
2,PM,50,2,D10,52,75,0.801294207572937,0.7633333802223206,2.965050220489502,0.5266667008399963
2,PM,50,2,RB20,52,75,0.7148478627204895,0.768333375453949,2.5948872566223145,0.5550000071525574
2,PM,50,2,RC20,52,75,0.7113465666770935,0.7908333539962769,3.288649320602417,0.5066666603088379
2,PM,50,2,RD20,52,75,1.043935775756836,0.7391666769981384,4.746434211730957,0.46416667103767395
0,PM,50,2,A,52,375,0.10922244191169739,0.9691666960716248,0.7742496132850647,0.8373333215713501
0,PM,50,2,B20,52,375,0.108175128698349,0.9675000309944153,0.7683966159820557,0.8371666669845581
0,PM,50,2,C20,52,375,0.09635985642671585,0.9733333587646484,0.7856331467628479,0.8349999785423279
0,PM,50,2,D20,52,375,0.10582428425550461,0.9725000262260437,0.8639737963676453,0.8190000057220459
0,PM,50,2,C5,52,375,0.09635985642671585,0.9733333587646484,0.7856331467628479,0.8349999785423279
0,PM,50,2,D5,52,375,0.10582428425550461,0.9725000262260437,0.8639737963676453,0.8190000057220459
0,PM,50,2,C10,52,375,0.09635985642671585,0.9733333587646484,0.7856331467628479,0.8349999785423279
0,PM,50,2,D10,52,375,0.10582428425550461,0.9725000262260437,0.8639737963676453,0.8190000057220459
0,PM,50,2,RB20,52,375,0.09296026080846786,0.9741666913032532,0.7959632277488708,0.8414999842643738
0,PM,50,2,RC20,52,375,0.08779221773147583,0.9775000214576721,0.847958505153656,0.8286666870117188
0,PM,50,2,RD20,52,375,0.08444094657897949,0.9725000262260437,0.9734190702438354,0.8296666741371155
1,PM,50,2,A,52,375,0.14617955684661865,0.9575000405311584,0.9375765919685364,0.8171666860580444
1,PM,50,2,B20,52,375,0.14947235584259033,0.9591667056083679,0.9369028806686401,0.815666675567627
1,PM,50,2,C20,52,375,0.14472371339797974,0.9575000405311584,0.934887170791626,0.8223333358764648
1,PM,50,2,D20,52,375,0.19272522628307343,0.9475000500679016,1.1084500551223755,0.8034999966621399
1,PM,50,2,C5,52,375,0.15235167741775513,0.9600000381469727,0.9412730932235718,0.8199999928474426
1,PM,50,2,D5,52,375,0.170929417014122,0.9516667127609253,1.0142310857772827,0.8079999685287476
1,PM,50,2,C10,52,375,0.16302870213985443,0.95250004529953,0.9478693604469299,0.8191666603088379
1,PM,50,2,D10,52,375,0.17313507199287415,0.9508333802223206,1.0490944385528564,0.8059999942779541
1,PM,50,2,RB20,52,375,0.14542193710803986,0.9641667008399963,0.9316154718399048,0.815666675567627
1,PM,50,2,RC20,52,375,0.1798989325761795,0.9500000476837158,1.0491745471954346,0.7981666326522827
1,PM,50,2,RD20,52,375,0.253843754529953,0.925000011920929,1.5598163604736328,0.7615000009536743
2,PM,50,2,A,52,375,0.13863696157932281,0.9625000357627869,0.7775956392288208,0.8271666765213013
2,PM,50,2,B20,52,375,0.13152970373630524,0.9666666984558105,0.7704289555549622,0.8303333520889282
2,PM,50,2,C20,52,375,0.14958859980106354,0.9600000381469727,0.8187463879585266,0.8188333511352539
2,PM,50,2,D20,52,375,0.19328346848487854,0.9500000476837158,0.9365602135658264,0.8025000095367432
2,PM,50,2,C5,52,375,0.1357693076133728,0.9675000309944153,0.8237327933311462,0.8174999952316284
2,PM,50,2,D5,52,375,0.1396329551935196,0.9600000381469727,0.8766583800315857,0.8183333277702332
2,PM,50,2,C10,52,375,0.14958859980106354,0.9600000381469727,0.8187463879585266,0.8188333511352539
2,PM,50,2,D10,52,375,0.19328346848487854,0.9500000476837158,0.9365602135658264,0.8025000095367432
2,PM,50,2,RB20,52,375,0.14591267704963684,0.9583333730697632,0.7834256887435913,0.8246666789054871
2,PM,50,2,RC20,52,375,0.14917166531085968,0.9616667032241821,0.9432691931724548,0.8148333430290222
