act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2,pen_wt_total,pen_rest_total
R,l2,0.001,0.001,1,1,0.1202777778,0.1566666663,0.1566666663,0.150000006,0.150000006,-0.08145275712,0.2599184811,-0.6280983686,0.3174999952,26.77480719,0.2199999988,0.2199999988,-0.05167341977,0.09995739162,-0.4085402191,0.3033333421,13.53602475,0.36077106,0.3361208737,0.4600939155,0.02584479524,0.07716071097,0.3608244314,0.4659801168,0.5326135122,0.6207196463,0.001086897594,0.0001957436834,0,0,nan,nan,nan,0.1502424612,0.3392280127,0.4176813837,0.4896615488,0.6196790502,0.002364820884,-0.01720838342,0,0,nan,nan,nan,0.02271095951,0.003133835724
R,l2,0.001,0.001,1,2,0.1233333333,0.1525000036,0.1525000036,0.2399999946,0.2399999946,-0.09632376581,0.2512779236,-0.679354012,0.03500000015,24.18234337,0.200000003,0.200000003,-0.02351549082,0.08552942425,-0.2897707522,0.2558333278,19.63298812,0.2666585445,0.2803084552,0.4356625378,0.0192675685,0.01029974215,0.2656855582,0.4850684791,0.5729617868,0.4652841414,0.00107492621,-0.0005255780707,0.23,0,nan,nan,nan,0.04882119918,0.2797118297,0.3760567016,0.4084344634,0.4951000686,0.002136602254,-0.0151099884,0.01,0,nan,nan,nan,0.01659246649,0.002675102013
