arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,pool
SN3_avg,9,0.001,11,none,0.9460625,1,1,0,0,-0.1198886633,0.1588555872,-0.2174071372,0.5539072156,0.8340983391,13.90670012,0,0,-0.1582110375,0.222294867,-0.2287623435,0.5937439203,1.008417487,15.631489,0,0,-0.3861649036,0.7016891241,-3.120569229,0.9833450317,64.87586952,0,0,0.04717714339,2.755217075,-5.674724102,0.9929828048,40.08525124,0.9630203247,2.649615049,6.277122974,2.908636332,1.717700243,avg
SN3_avg,9,0.001,12,none,0.9626875,1,1,0,0,-0.1073607057,0.1381584704,-0.1725466251,0.6137647629,0.8961904049,13.94809313,0,0,-0.1247540191,0.2141589075,-0.1748654246,0.62414217,1.127486467,15.73401621,0,0,-0.1857765615,0.7286114097,-2.478755474,0.9822903872,73.76051817,0,0,-0.01031055488,2.907678843,-4.290844917,0.9889544845,43.55242144,0.9536110759,2.694635153,6.528301716,3.016955853,1.653356552,avg
SN3_avg,9,0.001,13,none,0.95961875,1,1,0,0,-0.1265992224,0.1462527514,-0.1645302922,0.556000948,0.7926410437,13.86461523,0,0,-0.1329302937,0.2164438814,-0.2316618711,0.6501144767,1.154395223,15.72430248,0,0,-0.1050648168,0.7053485513,-2.437930107,0.9828894138,74.03274299,0,0,0.25088045,3.001674652,-4.575399399,0.9956423044,44.87885826,0.9676493406,2.73661232,6.789217949,3.107960701,1.699326277,avg
SN3_avg,9,0.001,14,none,0.9547791667,1,1,0,0,-0.1156232506,0.1482744664,-0.2258334458,0.5875371695,0.7888464332,14.01646028,0,0,-0.1408965141,0.2277359217,-0.2164441496,0.620954752,1.097053409,15.68557967,0,0,-0.1991673857,0.7618778944,-2.640201569,0.9800699949,71.13981484,0,0,-0.2207632214,3.155679464,-5.816318512,0.9926889539,46.81228166,0.9956232309,2.820975304,7.028049469,3.19647336,1.707170963,avg
SN3_avg,9,0.001,15,none,0.9630833333,1,1,0,0,-0.1121447682,0.1432036906,-0.170000881,0.548135519,0.7793765664,13.72804015,0,0,-0.1189546138,0.2252008766,-0.2006630749,0.6962345839,1.216470003,15.74809424,0,0,-0.2804894447,0.7705630064,-2.174091101,0.9872849584,79.81422573,0,0,0.2080500126,3.270272255,-4.108248711,0.9926766157,49.03592514,0.9854189157,2.871281385,7.293151379,3.264993906,1.686715603,avg
SN3_avg,9,0.001,16,none,0.9560229167,1,1,0,0,-0.09717658907,0.1468432695,-0.1952511966,0.6216488481,0.8631837964,13.98151223,0,0,-0.1241697744,0.2288778573,-0.1990787089,0.6861786246,1.191516042,15.75481569,0,0,-0.1444095224,0.8039590716,-1.930917859,0.9891378284,79.3611705,0,0,0.6499887109,3.489089251,-4.273879051,0.9917612672,49.14440107,0.9737362862,2.925934076,7.530695438,3.287204266,1.620381117,avg
SN3_avg,9,0.001,17,none,0.9573958333,1,1,0,0,-0.1096185595,0.14623712,-0.1840784699,0.6083467007,0.8642226458,14.06266018,0,0,-0.1237021685,0.2297832072,-0.2228225321,0.6775342226,1.13903451,15.71006757,0,0,-0.1779602319,0.8877694607,-1.986453891,0.9881978631,80.5430867,0,0,0.2290470898,3.778568029,-3.967167139,0.9910506606,51.08850694,0.9991361499,3.018934727,7.776524067,3.344866514,1.602257729,avg
SN3_avg,9,0.001,18,none,0.9582770833,1,1,0,0,-0.08163126558,0.1495817304,-0.1809821874,0.6475877166,0.9412985444,14.14886849,0,0,-0.1392815411,0.2478749007,-0.219026044,0.6873383522,1.137012482,15.72135273,0,0,-0.103750281,0.9006906152,-2.27697897,0.9860283732,81.68340647,0,0,0.1158350781,3.818659306,-4.56385088,0.9966000319,52.48227674,1.015746951,3.035217524,7.970960617,3.357566118,1.628148317,avg
SN3_avg,9,0.001,19,none,0.9607791667,1,1,0,0,-0.09818787873,0.1412443966,-0.1469240338,0.5867720842,0.8744469285,14.13952451,0,0,-0.110600397,0.2331385165,-0.2063103318,0.7149918675,1.243220448,15.70645823,0,0,-0.09726559371,0.8696642518,-1.896665931,0.9870792627,83.04216681,0,0,0.7499261498,3.787165165,-4.339800358,0.9927043915,52.96153792,1.03929317,3.098952055,8.16841507,3.424181938,1.636845469,avg
SN3_avg,9,0.001,20,none,0.9519979167,1,1,0,0,-0.09918396175,0.1534923464,-0.2386275083,0.569860816,0.8603064418,14.50362009,0,0,-0.1534786969,0.2385540754,-0.2155075669,0.6368297338,1.106195331,15.73566745,0,0,-0.2605768442,0.9030572772,-2.491016388,0.9849336743,80.92062488,0,0,0.0207761731,4.077691078,-4.4677701,0.9952983856,53.55536724,1.060467601,3.105772972,8.414502144,3.484816551,1.620128274,avg
SN3_avg,9,0.001,21,none,0.9489666667,1,1,0,0,-0.1388517618,0.1529304683,-0.2608006299,0.5286487341,0.7729029655,14.28398719,0,0,-0.1434740722,0.2448311895,-0.241626665,0.6801741719,1.14740181,15.75939319,0,0,-0.1682942808,0.9796642065,-1.854902744,0.9955123067,83.07287446,0,0,-0.1365028471,4.425430298,-5.468236446,0.9997745752,55.62303727,1.132768154,3.195166826,8.728908539,3.49963975,1.586233735,avg
SN3_avg,9,0.001,22,none,0.9528625,1,1,0,0,-0.1051296145,0.1507231742,-0.1889515966,0.6020099521,0.8897576332,14.30908851,0,0,-0.1421843618,0.2711479664,-0.2438328415,0.7048704028,1.186690211,15.78454975,0,0,-0.1062170193,1.191953659,-1.62500751,0.9976121187,84.76109663,0,0,0.6697518826,5.317981243,-4.694446564,0.9919371009,55.32989914,1.143084049,3.321583033,9.001479149,3.517285824,1.538043022,avg
SN3_avg,9,0.001,23,none,0.959125,1,1,0,0,-0.1166117489,0.1528744996,-0.2616839111,0.5660954714,0.819324851,13.9227589,0,0,-0.1415009499,0.255292207,-0.1920591444,0.679323256,1.132851601,15.75391943,0,0,-0.160103634,1.111798048,-1.547590137,0.9948248267,85.60548787,0,0,0.1596723795,4.853906155,-3.938228369,0.9966243505,58.23436372,1.160385489,3.328291655,9.174942017,3.528596878,1.570569873,avg
SN3_avg,9,0.001,24,none,0.9543791667,1,1,0,0,-0.1256557256,0.1474571228,-0.2527671158,0.5527707338,0.8370622993,14.01720131,0,0,-0.1546889842,0.2533025444,-0.1879786402,0.66495049,1.113050818,15.75196983,0,0,-0.05301188305,1.120843053,-1.778375268,0.9927251339,85.34087389,0,0,0.2245387137,4.951233864,-6.059187889,0.9930835366,58.42368058,1.164011478,3.308226824,9.386266708,3.539011955,1.598523736,avg
SN3_avg,9,0.001,25,none,0.9538270833,1,1,0,0,-0.1026790813,0.1492668986,-0.2405707389,0.6068274975,0.8576629758,14.15598291,0,0,-0.1306594908,0.2769373059,-0.2000732571,0.7323861122,1.212843418,15.68875051,0,0,-0.1265292317,1.231937408,-2.097640514,0.9953789711,86.56644459,0,0,0.414091289,5.358486652,-5.259486675,0.9959427118,59.2066528,1.176173329,3.402006626,9.666234016,3.551658154,1.545593143,avg
SN3_avg,9,0.001,26,none,0.9508895833,1,1,0,0,-0.1483892053,0.15945898,-0.2371421605,0.5247189403,0.7878926992,14.09778892,0,0,-0.1372988075,0.2822000086,-0.230299592,0.7317970991,1.203004122,15.71928265,0,0,-0.0366159752,1.26231277,-1.903179526,0.9946991205,87.61225086,0,0,0.1924925596,5.501765728,-5.27336216,0.9961397648,60.29197015,1.185794353,3.463589191,9.91798687,3.579592943,1.484377265,avg
SN3_avg,9,0.001,27,none,0.9591958333,1,1,0,0,-0.1222875267,0.1534847915,-0.2343696952,0.5608085394,0.8049995899,14.12087937,0,0,-0.1320092827,0.2906836569,-0.2411803454,0.7692098022,1.253876805,15.72463174,0,0,-0.182138145,1.353159308,-2.191656828,0.9956817627,88.16426176,0,0,-0.02702292241,5.788806915,-4.934285641,0.9925647378,61.56566449,1.220156908,3.486436605,10.11583424,3.597355843,1.537422538,avg
SN3_avg,9,0.001,28,none,0.9558020833,1,1,0,0,-0.1157718524,0.1551307887,-0.2617532313,0.5855677724,0.8543471694,14.16614632,0,0,-0.1307442188,0.2919585109,-0.1967785954,0.7661984563,1.227179646,15.71322821,0,0,-0.1151988134,1.435454011,-1.53904283,0.9966780543,87.57730599,0,0,0.4037353098,6.116743565,-5.310097694,0.9920225143,61.52645699,1.219001651,3.53654027,10.33667374,3.57604146,1.506866217,avg
SN3_avg,9,0.001,29,none,0.95430625,1,1,0,0,-0.1243762001,0.1603111327,-0.2228054404,0.5708832145,0.8614950776,13.71639457,0,0,-0.1278990656,0.2902669907,-0.2254146338,0.7431969643,1.208410859,15.68796071,0,0,-0.1098653972,1.415282845,-1.855056167,0.9989863038,88.25677752,0,0,0.2436759025,6.020095348,-4.819100857,0.9892041087,62.86144974,1.226584673,3.581465244,10.55904579,3.574909925,1.4820714,avg
SN3_avg,9,0.001,30,none,0.95475,1,1,0,0,-0.1136591509,0.1521247476,-0.240259856,0.5940272212,0.8881660104,13.96706444,0,0,-0.148106724,0.3011535108,-0.2189040482,0.6994153857,1.134729385,15.68388158,0,0,-0.1988202184,1.522855639,-1.65594244,1.000001073,87.58710579,0,0,0.2765244544,6.494939327,-4.724882126,0.9914343357,63.57037567,1.247766852,3.656775713,10.79458714,3.568476677,1.545137167,avg
SN3_avg,9,0.001,31,none,0.9560958333,1,1,0,0,-0.1114428341,0.1515298784,-0.1990726143,0.626283586,0.9162964821,14.06527355,0,0,-0.1470786482,0.3062025309,-0.2418682873,0.7209080458,1.134038925,15.67934991,0,0,-0.1585198343,1.580444694,-1.97292459,0.9999629855,87.661436,0,0,0.0947297588,6.654503345,-6.692420483,0.9931374192,64.99876552,1.267403245,3.68408227,11.00471401,3.551301241,1.49101603,avg
SN3_avg,9,0.001,32,none,0.9511270833,1,1,0,0,-0.1227039099,0.1638131142,-0.2001035064,0.5800479054,0.8600734472,14.05028058,0,0,-0.1502262503,0.3195839226,-0.2010263354,0.7705277205,1.172715664,15.681534,0,0,-0.2667361498,1.714596629,-2.623842001,0.9941467643,87.55387348,0,0,0.404401809,7.08298254,-7.378695011,0.9885575771,65.42092169,1.298436284,3.712399006,11.16021252,3.541106462,1.421754718,avg
SN3_avg,9,0.001,33,none,0.9537541667,1,1,0,0,-0.1373677105,0.1683487892,-0.2295450419,0.532597959,0.7850649953,14.13882077,0,0,-0.1704178154,0.3226118386,-0.2444937229,0.7255515456,1.089248776,15.70066091,0,0,-0.2906289697,1.722280025,-2.245481014,0.9983136058,88.65826525,0,0,0.538597703,7.109232903,-7.018280506,0.9933462739,67.0339156,1.319783568,3.749715805,11.40359974,3.574574471,1.447663069,avg
SN3_avg,9,0.001,34,none,0.94955,1,1,0,0,-0.1368044764,0.1701883227,-0.2252155095,0.5418097973,0.8125017285,14.04138687,0,0,-0.1501807272,0.3124216199,-0.212709263,0.7457516789,1.133643508,15.72827191,0,0,-0.137035504,1.71572113,-2.192081451,1.000387549,89.43892883,0,0,0.09983238578,6.974547863,-6.157215595,0.9935953021,66.85209682,1.354709625,3.82265687,11.62510586,3.552743196,1.462055445,avg
SN3_avg,9,0.001,35,none,0.9539458333,1,1,0,0,-0.1483129412,0.1824256927,-0.2341338396,0.5050618649,0.7620630264,13.86204182,0,0,-0.1749584079,0.3053742647,-0.2717428207,0.7160148025,1.095165968,15.73781007,0,0,-0.1942676753,1.661906719,-2.452345133,1.001630068,87.98784609,0,0,-0.4369411469,6.819700241,-8.96007061,0.9894411564,67.18895119,1.334869623,3.813019276,11.82687283,3.552769661,1.424940944,avg
SN3_avg,9,0.001,36,none,0.94565625,1,1,0,0,-0.1549057811,0.1757788956,-0.2878400683,0.5184029937,0.763974905,13.87127472,0,0,-0.1666542292,0.3208659589,-0.2988713086,0.7063828111,1.089329481,15.72897002,0,0,-0.1956314743,1.787394166,-3.113320112,0.9986584783,88.37100607,0,0,0.275277704,7.186597347,-7.398462296,0.9938209057,67.91723922,1.362880826,3.871973276,11.98316765,3.553924084,1.466407061,avg
SN3_avg,9,0.001,37,none,0.9528833333,1,1,0,0,-0.1306731254,0.1750610173,-0.2137652189,0.5667661428,0.8420689106,13.95534104,0,0,-0.1736930907,0.3389061987,-0.2355703861,0.736525476,1.093546867,15.7088473,0,0,-0.1784434766,1.933085918,-1.915940404,0.999884665,90.32026462,0,0,0.2081127912,7.681231976,-5.521240234,0.9943300486,69.58189448,1.392798424,3.929091692,12.20055866,3.566815376,1.418668747,avg
SN3_avg,9,0.001,38,none,0.95801875,1,1,0,0,-0.118094407,0.1642818749,-0.2056787312,0.5697939396,0.8015493155,14.05680305,0,0,-0.1581721604,0.3337220848,-0.2113152593,0.7747033238,1.131359696,15.67998201,0,0,-0.2047009617,1.890473127,-1.888541341,1.002842069,90.76811934,0,0,0.7877751589,7.584496975,-5.590003967,0.9879183173,69.67783948,1.387437105,3.969927073,12.34468842,3.535709858,1.458937168,avg
SN3_avg,9,0.001,39,none,0.951575,1,1,0,0,-0.1268828362,0.18182078,-0.2717064619,0.5533723235,0.7962286472,14.02967429,0,0,-0.1505379677,0.3405140638,-0.2681545615,0.7614806294,1.143469572,15.707023,0,0,-0.008857632056,1.989930034,-2.881025791,0.9959696531,89.93096467,0,0,1.524297118,7.893149376,-9.269263268,0.9939280152,69.95030815,1.392667055,4.012543201,12.5497694,3.535108805,1.456409335,avg
SN3_avg,9,0.001,40,none,0.9531666667,1,1,0,0,-0.1692160219,0.1734287441,-0.2377087176,0.5025506616,0.7494849563,13.8249784,0,0,-0.1414576918,0.3270709217,-0.1684802771,0.7362821102,1.150444508,15.68735966,0,0,-0.1260184944,1.936784387,-2.325811148,0.9975162148,91.09280487,0,0,0.09128586948,7.648276806,-5.243902206,0.9944065809,71.33049519,1.401543975,4.033994675,12.6943264,3.524910927,1.481695652,avg
SN3_avg,9,0.001,41,none,0.9533145833,1,1,0,0,-0.1608732194,0.1791966856,-0.2050889879,0.4726374447,0.7090546489,13.83538608,0,0,-0.1435620338,0.3444056511,-0.2949673235,0.7835088372,1.164112687,15.70427726,0,0,-0.1713754386,2.041138411,-2.783229589,0.9952170849,89.47236412,0,0,0.8633730412,7.94545126,-9.325748444,0.9878569841,70.30943963,1.386743307,4.083744526,12.88210392,3.521552801,1.437005281,avg
SN3_avg,9,0.001,42,none,0.9514791667,1,1,0,0,-0.1411525607,0.1792171001,-0.2714398801,0.5173361897,0.7811438441,13.90872134,0,0,-0.1538312584,0.3470896482,-0.2750748694,0.7624112368,1.118288517,15.6788366,0,0,-0.2503038049,2.061133385,-3.382312059,1.00095284,89.33833546,0,0,0.1566462219,8.0321064,-7.298633099,0.9922996163,70.22173843,1.369574547,4.092018127,13.08287334,3.541217089,1.461950541,avg
SN3_avg,9,0.001,43,none,0.9517354167,1,1,0,0,-0.1423317939,0.1685824394,-0.2165348083,0.5129192472,0.7430459857,13.80422835,0,0,-0.1659600884,0.3398838043,-0.2370526642,0.7511268258,1.123997569,15.73347382,0,0,0.1582401842,2.078487873,-2.530376673,0.9988165498,89.78097774,0,0,0.4664710462,8.063269615,-8.468967438,0.9955271482,70.57791061,1.388749599,4.085255623,13.29513073,3.542142153,1.492025495,avg
SN3_avg,9,0.001,44,none,0.9494,1,1,0,0,-0.1566295922,0.1898722351,-0.2220638841,0.5035977364,0.6965107322,13.83146542,0,0,-0.1313904077,0.3439364135,-0.2092676014,0.7663346529,1.164839268,15.78892565,0,0,-0.1889701635,2.162963152,-2.899089575,0.9980440736,90.03068,0,0,0.7266782522,8.491374969,-8.247626305,0.9965234399,70.96146386,1.412579179,4.145142078,13.4911232,3.534045219,1.421932817,avg
SN3_avg,9,0.001,45,none,0.94469375,1,1,0,0,-0.1492568702,0.1869491339,-0.2251120061,0.5100582838,0.7760298848,13.88309092,0,0,-0.1421178281,0.3393463492,-0.1829156131,0.7781454921,1.164859653,15.71758808,0,0,-0.2900510132,2.156659842,-1.771870375,1.00143981,91.25445868,0,0,0.4528408051,8.168917656,-6.969746113,0.9955104589,72.16894878,1.401468873,4.114078045,13.63224411,3.5200212,1.445952773,avg
SN3_avg,9,0.001,46,none,0.95339375,1,1,0,0,-0.1495716125,0.1937258691,-0.2487627715,0.4964189827,0.7215148807,13.994796,0,0,-0.1614718139,0.3493589461,-0.2292900085,0.7733685374,1.147772789,15.67164238,0,0,-0.08171765506,2.158936977,-2.095807791,1.000033975,91.61773972,0,0,0.2936315536,8.444980621,-9.47303009,0.9910768867,73.75784701,1.410637379,4.142465591,13.75555515,3.542159081,1.413021564,avg
SN3_avg,9,0.001,47,none,0.9491291667,1,1,0,0,-0.1297771037,0.1656787992,-0.2288681269,0.5710967779,0.8257641792,14.18335112,0,0,-0.16993469,0.3566364646,-0.2666540146,0.7696843743,1.172425508,15.65822106,0,0,-0.2291531414,2.252727032,-2.0346632,0.9972833395,91.18651786,0,0,0.3230548203,8.534856796,-8.596042633,0.9968652725,73.89126578,1.421783566,4.166392326,13.96122646,3.498274326,1.446029305,avg
SN3_avg,9,0.001,48,none,0.9504979167,1,1,0,0,-0.1411526352,0.1796732396,-0.2165372521,0.5036759377,0.7407132387,13.99692822,0,0,-0.1694103777,0.3437067866,-0.2606750131,0.7418417335,1.105202913,15.71455596,0,0,-0.04934668913,2.186583519,-1.780473113,0.9972326756,91.13136628,0,0,0.1564857215,8.358230591,-7.735897064,0.996290803,74.6081736,1.423708916,4.234631538,14.13103962,3.503225088,1.432529092,avg
SN3_avg,9,0.001,49,none,0.9478270833,1,1,0,0,-0.1405333728,0.17954202,-0.1984843761,0.4937538803,0.7346387506,14.06433995,0,0,-0.1420127451,0.3469076753,-0.2783083618,0.7983322144,1.185874701,15.70434903,0,0,-0.1123524606,2.253627062,-2.856551886,0.9994238615,90.83514953,0,0,0.8511713743,8.466753006,-8.749624252,0.9908415079,73.46705905,1.481312156,4.253162861,14.25541496,3.462219477,1.417351961,avg
SN3_avg,9,0.001,50,none,0.9508791667,1,1,0,0,-0.1561843902,0.1790257543,-0.2512438297,0.5337984562,0.7358983755,14.09399615,0,0,-0.1728751361,0.360688597,-0.2865007222,0.7768014073,1.105261922,15.73734768,0,0,-0.01699744351,2.362416983,-3.194890022,0.999332428,90.74192459,0,0,0.6303661466,8.749720573,-7.010808468,0.9959788322,75.04939129,1.47197938,4.259345531,14.43124294,3.445536375,1.412237287,avg
