act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2,pen_wt_total,pen_rest_total
R,l2rest,0,0.001,7,1,0.97038125,1,1,0.1400000006,0.1400000006,-0.2823283076,2.055066586,-4.012260914,0.4666666687,64.25775753,0.009999999776,0.009999999776,4.737695694,3.797397614,-5.099921703,0.9100000262,30.57812105,5.866380692,3.945274353,0.5089275837,0.002549573639,0.6065429002,5.876534652,6.674506827,8.185376281,10.15633433,6.480838952e-06,2.195711568e-05,0,0.86,nan,nan,nan,3.628430552,3.948712071,4.360242459,4.572981205,6.870462897,0.0001089889379,0.0001689891651,0,1,nan,nan,nan,4.755426542,0.002549573639
R,l2rest,0,0.001,7,2,0.9695229167,1,1,0.1599999964,0.1599999964,-3.109328508,3.835440159,-9.407485008,0.1599999964,65.92513634,0,0,1.397309542,8.267363548,-5.270699978,0.5625,61.12974641,9.857258797,6.344569206,0.6222102642,0.003807974316,0.6065429002,9.858747302,11.20986613,12.04135647,16.96758007,2.851904699e-06,0.0002001409812,0.86,0.86,nan,nan,nan,5.849352886,6.353612284,6.902574513,7.467263319,11.15420824,6.738905795e-06,0.000872775825,1,1,nan,nan,nan,12.72900469,0.003807974316
R,l2rest,0,0.001,7,3,0.96333125,1,1,0.1599999964,0.1599999964,-5.449201107,5.695120335,-13.97555542,0.1166666672,69.31227773,0,0,-1.3744663,14.07034874,-11.18263149,0.464166671,74.07125174,13.67049789,8.388559341,0.772533536,0.006080095605,0.6065429002,13.67414959,16.18683382,17.6442593,23.41334816,1.017338695e-06,-0.002508172882,0.86,0.86,nan,nan,nan,7.62786602,8.38869772,9.029461616,9.883925307,14.62542297,2.440557e-06,-0.001680759131,1,1,nan,nan,nan,24.27493196,0.006080095605
R,l2rest,0,0.001,7,4,0.9450854167,0.9966666698,0.9966666698,0.1599999964,0.1599999964,-7.990156174,7.036501884,-17.26969528,0.07999999821,71.49830239,0,0,-3.991127491,16.37740707,-15.65423203,0.4241666794,78.98035112,15.89312267,9.589049339,1.0467906,0.01377273264,0.6065429002,15.90185685,18.3926771,21.34393183,27.3744901,1.831006231e-06,5.107312513e-41,0.86,0.86,nan,nan,nan,8.833328103,9.590454642,10.39462235,11.65980151,16.74101262,5.547842156e-06,-0.0003818392142,1,1,nan,nan,nan,32.30546146,0.01377273264
R,l2rest,0,0.001,7,5,0.89575625,0.9741666913,0.9741666913,0.1599999964,0.1599999964,-11.48171616,8.203897476,-20.12984276,0.04666666687,70.68453401,0,0,-6.658880711,18.54037476,-22.47759819,0.3866666555,80.26529564,17.4484024,10.96844959,1.375189781,0.02489636323,0.6065429002,17.51776872,20.24469371,24.87974371,30.31375094,1.234731586e-05,-0.0001445257731,0.86,0.86,nan,nan,nan,9.923695758,10.97446066,11.91130837,13.17249367,19.15034639,4.341270309e-05,-0.004002369242,1,1,nan,nan,nan,40.48194422,0.02489636323
R,l2rest,0,0.001,7,6,0.7886333333,0.926666677,0.926666677,0.1599999964,0.1599999964,-14.12702942,9.006221771,-21.86604691,0.03416666761,73.82513748,0,0,-5.043588638,18.091856,-19.66856384,0.4283333421,80.47429004,18.87638664,12.24820518,1.891748309,0.05082801412,0.6065429002,18.999663,22.03039282,27.26714775,32.64955088,5.09595949e-06,-7.78323206e-41,0.86,0.86,nan,nan,nan,10.72592319,12.25091718,13.43021121,15.22385681,21.29220814,1.888718805e-05,0.0002102319559,1,1,nan,nan,nan,47.84736332,0.05082801412
R,l2rest,0,0.001,7,7,0.6771770833,0.8216666579,0.8216666579,0.1599999964,0.1599999964,-17.20884514,9.772592545,-28.10156631,0.01916666701,72.95496112,0,0,-5.900141716,17.69722748,-22.0214653,0.3983333409,79.87388088,19.90426445,13.01586723,1.955373645,0.06322958139,0.6065429002,19.90743412,23.2801947,29.55472126,34.31936769,5.779280363e-06,1.336817715e-40,0.86,0.86,nan,nan,nan,11.6886252,13.02312909,14.83285267,16.50949657,23.09114216,4.290296696e-05,-0.004177215276,1,1,nan,nan,nan,54.09981767,0.06322958139
R,l2rest,0,0.001,7,8,0.5598708333,0.6675000191,0.6675000191,0.1599999964,0.1599999964,-19.88829231,10.20560646,-29.73328209,0.01250000019,70.51384444,0,0,-5.174442768,17.19806099,-19.448246,0.4441666603,78.23637108,20.55845833,14.11112118,1.818913102,0.05472414595,0.6065429002,20.5721902,24.7125384,32.05970874,35.40086918,3.883650204e-06,-7.78323206e-41,0.86,0.86,nan,nan,nan,12.63736371,14.12088625,15.92707562,16.82966068,24.6350423,1.463280991e-05,-0.002158884425,1,1,nan,nan,nan,59.65425665,0.05472414595
R,l2rest,0,0.001,7,9,0.46081875,0.5358333588,0.5358333588,0.2099999934,0.2099999934,-21.12928772,10.51232147,-32.77668762,0.009166666307,67.95668554,0,0,-5.53224659,16.9119072,-23.80042458,0.4458333254,77.67893798,20.91245461,14.53801823,1.630453706,0.04835005583,0.6065429002,20.9296365,25.61499897,35.15997201,36.19130956,1.841806937e-06,-6.484438579e-41,0.86,0.86,nan,nan,nan,13.1387936,14.6506635,16.7195152,17.61559131,26.01461253,1.263245242e-05,-0.002554866136,1,1,nan,nan,nan,64.18283519,0.04835005583
R,l2rest,0,0.001,7,10,0.4219125,0.5291666389,0.5291666389,0.2099999934,0.2099999934,-22.71355438,11.2714529,-32.77668762,0.008333333768,65.50210564,0,0,-10.69048786,20.0887146,-41.7505455,0.3733333349,76.66889465,21.26045036,15.2695303,1.659998178,0.04952416369,0.6065429002,21.35385227,26.05798704,38.54075839,37.12212215,4.363459269e-06,-7.78323206e-41,0.86,0.86,nan,nan,nan,13.8001487,15.32976413,17.29242135,18.69338262,27.15547017,1.44481333e-05,-0.009098585462,1,1,nan,nan,nan,68.25463878,0.04952416369
R,l2rest,0,0.001,7,11,0.4296520833,0.5366666913,0.5366666913,0.2099999934,0.2099999934,-22.57092094,11.27152634,-33.3019371,0.01083333325,62.16866524,0,0,-19.06726646,26.33109856,-74.75149536,0.2325000018,75.45765168,21.9600563,15.83879471,1.654648185,0.04099672703,0.6065429002,21.99332646,26.89315077,42.3273731,38.08773569,2.310477872e-06,6.218332e-41,0.86,0.86,nan,nan,nan,13.79913754,15.88486916,17.75846357,19.37125868,27.93268248,5.682148039e-06,-0.001167591312,1,1,nan,nan,nan,72.82530279,0.04099672703
R,l2rest,0,0.001,7,12,0.4509125,0.5908333063,0.5908333063,0.2199999988,0.2199999988,-22.68424988,11.71613598,-35.39438248,0.01250000019,54.95853725,0,0,-40.33116913,35.40711212,-146.3968964,0.08333333582,71.49857774,22.65314674,16.42625046,1.567837954,0.03598623233,0.6065429002,22.66713672,28.4582354,45.7193817,38.88315405,6.329049864e-06,4.692598232e-41,0.86,0.86,nan,nan,nan,14.62920005,16.44892108,17.94939603,20.05700644,28.72668285,2.013349207e-05,0.004771662992,1,1,nan,nan,nan,77.62509458,0.03598623233
R,l2rest,0,0.001,7,13,0.48978125,0.5983333588,0.5983333588,0.2199999988,0.2199999988,-22.47107506,12.12457943,-34.97417831,0.01166666672,54.51159947,0,0,-44.68860245,35.85589981,-172.8778229,0.05249999836,70.85313986,23.51476288,16.99694061,1.505546689,0.02846768154,0.6065429002,23.53403971,29.85116038,55.03957134,40.88883595,3.946429963e-06,-2.750398561e-41,0.86,0.86,nan,nan,nan,14.90295246,17.01116463,18.71833739,20.19733004,29.72939466,7.498541381e-06,-0.0001778829392,1,1,nan,nan,nan,83.99552943,0.02846768154
R,l2rest,0,0.001,7,14,0.4292104167,0.540833354,0.540833354,0.2199999988,0.2199999988,-25.5457325,12.75885296,-38.75016785,0.009999999776,54.97283843,0,0,-42.22090149,35.01175308,-163.0070648,0.0566666685,72.79071495,24.37892532,17.4714222,1.486951113,0.02647589173,0.6065429002,24.44295432,30.73016621,54.33769094,42.09871534,1.518634161e-06,-5.052731938e-41,0.86,0.86,nan,nan,nan,15.51080974,17.49601947,19.17547146,20.93840206,30.48885045,8.819208015e-06,-0.001334165107,1,1,nan,nan,nan,88.4676471,0.02647589173
R,l2rest,0,0.001,7,15,0.4303104167,0.521666646,0.521666646,0.2199999988,0.2199999988,-26.93822861,13.08739185,-39.60507584,0.009166666307,55.15125527,0,0,-40.40397644,36.97127914,-146.6014252,0.07249999791,73.71984315,24.60276604,17.87281227,1.432399511,0.02486581177,0.6065429002,25.02771222,32.04456159,54.93779314,42.75378594,7.089050699e-06,-7.78323206e-41,0.86,0.86,nan,nan,nan,16.01544716,17.89066283,19.60016073,21.46576039,31.30195187,1.73950009e-05,-0.0001374599869,1,1,nan,nan,nan,92.57133252,0.02486581177
R,l2rest,0,0.001,7,16,0.406575,0.4799999893,0.4799999893,0.25,0.25,-27.67678642,13.74194527,-47.25761795,0.005833333358,50.58963616,0,0,-47.88952637,38.30027771,-165.4270172,0.06083333492,73.09275843,25.42580032,18.31245041,1.299327612,0.02027433047,0.6065429002,25.46968377,32.29129341,57.28764237,43.80770685,3.970773164e-06,7.127564509e-41,0.86,0.86,nan,nan,nan,16.20682277,18.32122388,19.96007729,22.95111931,31.99585263,5.304952792e-06,-0.0007371689426,1,1,nan,nan,nan,96.84276376,0.02027433047
R,l2rest,0,0.001,7,17,0.3836625,0.4699999988,0.4699999988,0.2599999905,0.2599999905,-30.04370689,14.48904324,-51.3337326,0.006666666828,49.93277021,0,0,-54.39949799,41.00384521,-185.6229706,0.04916666821,72.58274382,26.17206001,18.68802071,1.287402391,0.02167422686,0.6065429002,26.23306743,33.09772276,60.05096057,45.51278445,2.714733436e-06,7.986700597e-42,0.86,0.86,nan,nan,nan,16.4700614,18.71370469,20.41534508,23.32950913,32.60861985,9.738961235e-06,-0.001424890594,1,1,nan,nan,nan,101.2267184,0.02167422686
R,l2rest,0,0.001,7,18,0.4152645833,0.5375000238,0.5375000238,0.2599999905,0.2599999905,-28.38027,14.8557291,-51.3337326,0.01166666672,45.28181788,0,0,-81.23812866,49.27193069,-276.7162476,0.03333333507,71.38384734,26.78668785,19.06665421,1.260353565,0.01870668815,0.6065429002,26.80366361,34.67396192,65.59075259,46.88505057,3.125716199e-06,2.931586452e-41,0.86,0.86,nan,nan,nan,16.97559944,19.09614982,20.83381271,25.26460177,33.28641014,4.171971232e-06,-0.0005789955903,1,1,nan,nan,nan,107.5962575,0.01870668815
R,l2rest,0,0.001,7,19,0.42641875,0.5550000072,0.5550000072,0.2599999905,0.2599999905,-29.53046227,15.34165192,-51.3337326,0.009999999776,43.62809122,0,0,-79.58512878,48.90996552,-287.5146484,0.03166666627,72.12476569,27.41138077,19.20745659,1.194448113,0.01881238027,0.6065429002,27.45354751,35.09947714,72.24719085,47.71817813,4.491256119e-06,4.692598232e-41,0.86,0.86,nan,nan,nan,17.26156206,19.21385565,21.55839398,26.67734162,33.8537397,4.208125174e-06,-0.0001185304864,1,1,nan,nan,nan,112.5525801,0.01881238027
