arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,hit99,hit999,correct_at_hit_plus_500,hit_plus_500_observed,min_correct_after_hit,switch_step,pin_step,pf_disp_l1,pf_disp_l2,pf_disp_l3,pf_P_same,pf_mv_same,pf_mv_restored
LR,std,0,0,0.001,13,none,0.98763125,1,1,0,0,-4.573905945,19.72159386,-12.23658943,0.4607501328,79.58127552,0,0,-29.04363632,16.64110947,-44.01366043,0.1044999734,50.03665237,6.289679527,1.338848114,3.766588926,1200,1600,1200,1,1192,2100,2100,1.09117084,4.454199265,1.750126209,0,1,1
LR,std,0,0,0.001,14,none,0.9862833333,1,1,0,0,-5.160170078,19.20869637,-11.7412672,0.454750061,80.19752922,0,0,-28.76243591,16.53841972,-42.24840164,0.1044999659,48.63379176,6.395198345,1.338232517,3.90138936,1300,1700,1200,1,1199,2200,2200,1.175380953,4.759349276,1.71341636,0,1,1
LR,std,0,0,0.001,15,none,0.9872958333,1,1,0,0,-6.149773121,19.28028679,-12.65893269,0.434500128,80.34080052,0,0,-27.32777023,17.42152214,-39.399189,0.1074999645,51.14204803,6.447191715,1.299348354,3.961684704,1200,1500,1200,1,1199,2000,2000,1.161105154,4.736501719,1.536618141,0,1,1
LR,std,0,0,0.001,16,none,0.9871083333,1,1,0,0,-5.418161869,19.36672974,-11.57308578,0.4352500439,81.01972074,0,0,-26.54386711,16.74505043,-40.04925156,0.1119999737,54.34697221,6.542059422,1.274301291,4.03501749,1200,1700,1200,1,1200,2200,2200,0.8272085654,3.852047662,1.139431298,0,1,1
LR,std,0,0,0.001,17,none,0.9872395833,1,1,0,0,-6.118199825,19.59791183,-11.63901901,0.4375001192,80.72731183,0,0,-27.25787926,16.80025482,-40.57270432,0.1067499593,50.86606997,6.603002071,1.284577489,4.105689049,1200,1500,1200,1,1195,2000,2000,1.064174451,4.763793754,1.359499672,0,1,1
LR,std,0,0,0.001,18,none,0.9871354167,1,1,0,0,-5.845854759,19.58554649,-13.01468086,0.4322500825,80.79103254,0,0,-26.50586128,15.96404266,-40.08750153,0.1089999676,52.80379574,6.641990662,1.280007958,4.226761341,1200,1400,1200,1,1200,1900,1900,1.218308,5.294583085,1.466960419,0,1,1
LR,std,0,0,0.001,19,none,0.98714375,1,1,0,0,-6.214925289,18.71555328,-13.76936436,0.4240001142,80.97623086,0,0,-25.87083817,15.72032833,-39.75295639,0.1082499623,52.7321339,6.696225643,1.292925239,4.305191994,1200,1600,1200,1,1199,2100,2100,1.065377146,4.763791461,1.269971801,0,1,1
LR,std,0,0,0.001,20,none,0.987225,1,1,0,0,-6.0934062,18.82847595,-12.58769226,0.4322501123,81.03950013,0,0,-26.91054344,15.42653275,-40.52649307,0.1052499637,51.71065315,6.776068211,1.310986876,4.377108574,1200,1500,1200,1,1199,2000,2000,1.347790292,5.531551874,1.465827292,0,1,1
LR,std,0,0,0.001,21,none,0.9865270833,1,1,0,0,-6.158448696,19.01158524,-14.61425686,0.4292500913,81.1774098,0,0,-26.15271187,15.37773323,-45.91071701,0.1074999645,52.59145016,6.832405567,1.297781706,4.455651283,1400,1700,1200,1,1200,2200,2200,0.9509329224,4.554352072,1.111035405,0,1,1
LR,std,0,0,0.001,22,none,0.9870416667,1,1,0,0,-6.804965973,19.55873108,-12.5908289,0.423250109,81.3370662,0,0,-26.31846428,15.91245461,-46.14557266,0.1067499593,52.82221441,6.897001743,1.293354869,4.479695797,1200,1600,1200,1,1200,2100,2100,1.102425488,4.913292261,1.162710512,0,1,1
LR,std,0,0,0.001,23,none,0.9882375,1,1,0,0,-7.012973785,19.8453846,-12.74786472,0.4172501266,81.01123849,0,0,-27.07272339,15.96603775,-49.09645462,0.1052499637,50.45812933,6.971051216,1.2974087,4.528700352,1200,1500,1200,1,1199,2000,2000,1.128769438,4.769734493,1.06383219,0,1,1
LR,std,0,0,0.001,24,none,0.986475,1,1,0,0,-6.884888649,19.73810959,-13.95278645,0.4277501106,81.22577777,0,0,-27.08514023,15.45799923,-51.08846664,0.1037499607,49.03268953,7.070800781,1.288843989,4.569589138,1300,1700,1200,1,1200,2200,2200,1.05555265,4.624943968,1.093548951,0,1,1
LR,std,0,0,0.001,25,none,0.98733125,1,1,0,0,-6.792067051,19.02029419,-13.26718044,0.4172500968,81.69458064,0,0,-25.86478996,16.13920212,-49.99280167,0.1074999496,51.70816465,7.106928825,1.293791771,4.642025948,1300,1600,1200,1,1199,2100,2100,1.144315885,4.882082462,1.065219792,0,1,1
LR,std,0,0,0.001,26,none,0.9869895833,1,1,0,0,-6.976828098,19.74371529,-13.80768871,0.420250088,81.73924399,0,0,-25.97985268,15.7028923,-48.87383652,0.1067499667,52.27873,7.203010082,1.306346893,4.681737423,1300,1500,1200,1,1200,2000,2000,1.170748229,5.187764399,1.109937285,0,1,1
LR,std,0,0,0.001,27,none,0.9875791667,1,1,0,0,-7.063160896,19.88830566,-14.52479172,0.4187501073,81.02307284,0,0,-27.19078255,15.92630959,-54.14570618,0.1044999585,48.36319998,7.218132019,1.300868154,4.773461819,1400,1600,1200,1,1199,2100,2100,1.084246779,4.582050627,1.022065246,0,1,1
LR,std,0,0,0.001,28,none,0.98820625,1,1,0,0,-7.850699902,19.56561279,-15.86720753,0.4052501023,80.8542801,0,0,-26.0974884,16.54062843,-51.94854736,0.1052499637,50.1620857,7.274283886,1.307965159,4.803643227,1100,1500,1200,1,1200,2000,2000,1.118449928,4.830331911,1.044195277,0,1,1
LR,std,0,0,0.001,29,none,0.9873104167,1,1,0,0,-7.695688725,19.37220192,-14.84174538,0.4007500708,81.65109888,0,0,-26.37036133,15.41889095,-53.29418564,0.1052499637,50.44950298,7.338281631,1.316778302,4.859906197,1200,1700,1200,1,1199,2200,2200,1.140648593,4.903302031,1.065107697,0,1,1
LR,std,0,0,0.001,30,none,0.9876854167,1,1,0,0,-7.970744133,20.08485413,-15.44293022,0.4030000865,81.19945778,0,0,-26.85573959,16.24582481,-52.57919312,0.1067499667,49.72762676,7.382688522,1.326958179,4.906300068,1300,1600,1200,1,1200,2100,2100,1.246784169,4.977115548,1.076185081,0,1,1
LR,std,0,0,0.001,31,none,0.9870166667,1,1,0,0,-8.390991211,19.91727829,-14.79412937,0.4000001252,81.40555952,0,0,-26.20856285,16.58171082,-50.94366837,0.1082499698,51.83750334,7.452479839,1.320812821,4.925718307,1300,1700,1200,1,1200,2200,2200,1.012007178,4.286679766,0.8959406627,0,1,1
LR,std,0,0,0.001,32,none,0.9869,1,1,0,0,-8.630720139,20.00843239,-15.23093414,0.3917500973,81.41865263,0,0,-26.40635109,15.81435299,-61.08163452,0.1052499637,50.94161143,7.498424053,1.325406194,4.997116566,1400,1600,1200,1,1200,2100,2100,1.26037919,5.465665865,1.176628252,0,1,1
LR,std,0,0,0.001,33,none,0.98715,1,1,0,0,-7.940382004,19.52651405,-15.67306328,0.4000001252,82.11687987,0,0,-27.00556564,15.48150349,-54.68346405,0.1044999734,51.5187059,7.534416199,1.366790175,5.046265602,1300,1400,1200,1,1200,1900,1900,1.274609608,5.279840521,1.060995162,0,1,1
LR,std,0,0,0.001,34,none,0.98754375,1,1,0,0,-7.75803566,20.09007645,-16.7107296,0.3962500989,81.73450201,0,0,-27.15046692,16.09467316,-54.21259308,0.1067499593,52.50915222,7.581569195,1.359943151,5.121965408,1100,1500,1199,1,1199,2000,2000,1.48433606,5.303475403,1.144347643,0,1,1
LR,std,0,0,0.001,35,none,0.9868291667,1,1,0,0,-8.093580246,19.91137695,-15.97139645,0.3985000849,80.97729533,0,0,-29.09355545,16.58526611,-66.38729858,0.1044999585,48.35822838,7.610804081,1.387761593,5.178427219,1300,1600,1200,1,1199,2100,2100,1.285399316,5.199208162,1.035220149,0,1,1
LR,std,0,0,0.001,36,none,0.9869895833,1,1,0,0,-8.626562119,19.71050072,-16.67784309,0.3820000887,81.21064436,0,0,-27.31975937,16.96899414,-63.86786652,0.1059999764,50.89367963,7.675169468,1.412511826,5.219035625,1200,1500,1199,1,1199,2000,2000,1.390314519,5.171582226,1.124201955,0,1,1
LR,std,0,0,0.001,37,none,0.9863958333,1,1,0,0,-9.044633865,19.80523872,-16.55075836,0.3902500868,82.24948982,0,0,-26.88563538,15.21886635,-59.86149216,0.1052499637,50.61533691,7.7003932,1.414808512,5.223686218,1400,1600,1200,1,1032,2100,2100,2.50356765,7.822024403,0.9626897486,0,1,1
LR,std,0,0,0.001,38,none,0.9871729167,1,1,0,0,-8.751410484,20.09921837,-17.44757462,0.3910001218,81.25744482,0,0,-28.28979492,16.11160088,-70.88295746,0.1044999659,48.50916417,7.743459702,1.42961216,5.279954433,1300,1400,1200,1,1199,1900,1900,1.864334243,6.072788228,1.255292692,0,1,1
LR,std,0,0,0.001,39,none,0.9869395833,1,1,0,0,-8.813064575,19.61948586,-16.37050247,0.3872500956,81.6466132,0,0,-27.06124496,16.28120422,-65.72090149,0.1059999615,51.42814204,7.758769512,1.437692046,5.331409931,1200,1600,1200,1,1200,2100,2100,1.353888463,4.921364941,1.054586094,0,1,1
LR,std,0,0,0.001,40,none,0.9860958333,1,1,0,0,-9.435803413,19.70301628,-17.45826721,0.3805000782,81.3553832,0,0,-27.52038765,16.94119644,-76.64517975,0.1089999676,51.38055912,7.822316647,1.455878973,5.364884853,1500,1900,1200,1,1198,2400,2400,1.290769825,4.545526819,0.9713973089,0,1,1
LR,std,0,0,0.001,41,none,0.9874354167,1,1,0,0,-9.192234993,20.32774162,-17.82565689,0.3752500415,81.47902795,0,0,-28.43148232,16.68734741,-72.94342804,0.1059999615,51.46868621,7.87583828,1.458801031,5.391504765,1500,1600,1200,1,1200,2100,2100,1.302050564,4.631101823,0.9264674289,0,1,1
LR,std,0,0,0.001,42,none,0.9860583333,1,1,0,0,-9.916909218,20.91177559,-16.22185516,0.3865000904,80.71168367,0,0,-30.68229866,17.30560112,-82.29441833,0.1029999703,45.33762909,7.963891506,1.472998023,5.457026005,1500,1900,1200,1,1199,2400,2400,1.349148944,4.695921156,0.9390920836,0,1,1
LR,std,0,0,0.001,43,none,0.9874229167,1,1,0,0,-10.04607487,20.52458191,-16.8694706,0.3790000975,81.5777742,0,0,-28.49069023,17.45714951,-76.18346405,0.1074999496,50.39562632,8.030490875,1.479122639,5.514439106,1100,1600,1200,1,1199,2100,2100,1.125703803,4.315213342,0.8599130526,0,1,1
LR,std,0,0,0.001,44,none,0.986625,1,1,0,0,-9.615932465,20.69765854,-18.08625603,0.3842501044,81.15668665,0,0,-30.19167328,17.14018631,-87.38990784,0.1037499607,47.57619921,8.055478096,1.515386224,5.592242241,1300,1500,1200,1,1200,2000,2000,1.514692679,5.743852272,1.139878451,0,1,1
LR,std,0,0,0.001,45,none,0.9836354167,1,1,0,0,-10.29061222,20.95943069,-17.83260727,0.3707500696,81.49670952,0,0,-30.97062492,18.01097107,-82.93012238,0.1037499607,47.85317337,8.252195358,1.513004303,5.536855698,1400,2700,1200,1,1200,3200,3200,0.6043377413,1.942195951,0.3732962608,0,1,1
LR,std,0,0,0.001,46,none,0.98524375,1,1,0,0,-10.05193996,21.35470009,-19.86667442,0.3760001063,80.87582009,0,0,-32.60759354,18.72535324,-95.69070435,0.1052499637,46.78682888,8.268155098,1.526766896,5.620419025,1500,1800,1200,1,1199,2300,2300,1.285141136,4.995015786,0.9288725897,0,1,1
LR,std,0,0,0.001,47,none,0.9853979167,1,1,0,0,-10.51394749,21.47307587,-17.29780006,0.3760001063,80.12216626,0,0,-33.93899918,19.08511734,-93.21688843,0.1029999703,43.83947958,8.30858326,1.521688938,5.679053307,1500,2000,1200,1,1199,2500,2500,1.117333845,4.498426637,0.8657364315,0,1,1
LR,std,0,0,0.001,48,none,0.9816166667,1,1,0,0,-10.6860323,20.84512329,-19.39705849,0.3715001047,82.72622008,0,0,-28.26820755,17.36951828,-82.87081909,0.1089999676,54.1264819,8.405218124,1.591887474,5.506942272,1600,2000,1200,1,471,2500,2500,13.47538028,25.0698464,1.739494515,0,1,1
LR,std,0,0,0.001,49,none,0.9876645833,1,1,0,0,-11.1349678,22.05758095,-19.46872139,0.3692500591,79.82101427,0,0,-32.65962982,19.78910255,-95.13262939,0.1044999585,46.94802418,8.446857452,1.581044555,5.52608633,1300,1600,1199,1,1199,2100,2100,2.050682068,4.734471561,1.122283328,0,1,1
LR,std,0,0,0.001,50,none,0.9848979167,1,1,0,0,-10.80091381,21.5841732,-19.03122139,0.3617500663,79.73230485,0,0,-32.67197418,19.8465519,-93.59923553,0.1044999585,46.32083395,8.452819824,1.578186154,5.52729845,1400,2400,1200,1,1200,2900,2900,1.111461,3.261102072,0.762010942,0,1,1
LR,std,1,1,0.001,1,none,0.98424375,1,1,0,0,-0.8798581362,11.93868637,-6.092091084,0.5192500949,71.68414915,0,0,-0.6258335114,7.625174046,-7.731163979,0.5042501092,69.74223999,2.560354233,0.8392189741,1.23900795,1500,1600,1200,1,1200,2100,2100,0.08748106912,0.4209945092,0.8388670338,0,1,1
LR,std,1,1,0.001,2,none,0.9818395833,1,1,0,0,-2.953616619,18.0476017,-8.841320992,0.4832500815,72.57300285,0,0,-10.55414867,13.12159538,-21.61092567,0.2852500081,79.15113515,3.80717063,1.035491824,1.492156863,1400,2500,1200,1,1200,3000,3000,0.06604077835,0.4267009196,0.4254423034,0,1,1
LR,std,1,1,0.001,3,none,0.98296875,1,1,0,0,-2.907619715,20.38650894,-7.780806541,0.4945000708,72.55012055,0,0,-15.12545109,15.22247791,-34.19950485,0.2259999663,78.82528129,4.36907959,1.166121364,1.648211002,1600,2000,1200,1,1200,2500,2500,0.1208140994,0.8369027752,1.112631334,0,1,1
LR,std,1,1,0.001,4,none,0.9825791667,1,1,0,0,-3.449424744,22.34331894,-11.93119717,0.4825001061,74.63259152,0,0,-22.00235367,17.36520958,-35.03879166,0.1734999567,75.94135924,5.033360481,1.274080276,1.77945447,1400,2300,1200,1,1200,2800,2800,0.1552567972,0.9826112,0.9508859274,0,1,1
LR,std,1,1,0.001,5,none,0.984175,1,1,0,0,-3.880224228,21.72228813,-13.58508205,0.4832501411,75.66859517,0,0,-23.66833305,18.62622643,-37.08169174,0.1659999639,73.94183565,5.326463223,1.323606133,2.037981033,1400,1600,1200,1,1199,2100,2100,0.3619657088,2.032065065,2.300333267,0,1,1
LR,std,1,1,0.001,6,none,0.9847583333,1,1,0,0,-4.26112318,22.27800941,-13.22763348,0.4765000939,76.09561187,0,0,-27.12157059,19.45543289,-39.63491821,0.1352499574,66.08579956,5.53589201,1.343606591,2.276207447,1500,1800,1200,1,1200,2300,2300,0.4309389888,2.326624954,2.469332259,0,1,1
LR,std,1,1,0.001,7,none,0.9857270833,1,1,0,0,-4.318403721,22.42321968,-11.79533768,0.4780001044,77.04078851,0,0,-29.30177498,17.77332497,-44.98046112,0.1172499657,62.62882168,5.728752136,1.356532097,2.538633347,1400,1700,1200,1,1200,2200,2200,0.5851791134,2.880052633,2.743851618,0,1,1
LR,std,1,1,0.001,8,none,0.9865083333,1,1,0,0,-4.258865833,21.9593792,-12.68858719,0.4735001326,77.17120991,0,0,-28.61698723,19.03841972,-40.4353714,0.1217499599,62.94381652,5.836051941,1.348833084,2.763735294,1200,1500,1200,1,1199,2000,2000,0.8070508804,3.631780999,2.778082737,0,1,1
LR,std,1,1,0.001,9,none,0.9864729167,1,1,0,0,-5.059088707,21.95705795,-14.08804703,0.4705000818,78.01041216,0,0,-28.31761551,18.03017998,-39.38160324,0.1149999499,59.00702441,5.933741093,1.351903796,3.0213449,1200,1400,1200,1,1199,1900,1900,1.051972166,4.555761602,2.984683402,0,1,1
LR,std,1,1,0.001,10,none,0.98645625,1,1,0,0,-5.238457203,20.99261093,-12.94834709,0.463750124,78.4123867,0,0,-28.98730278,17.02388573,-39.53161621,0.1097499654,54.79747629,6.002654552,1.34721756,3.269471169,1300,1500,1200,1,1199,2000,2000,1.191277073,4.667013177,2.694756015,0,1,1
LR,std,1,1,0.001,11,none,0.9870583333,1,1,0,0,-5.94626379,20.01015663,-15.22398663,0.4555000961,79.26198586,0,0,-28.24993896,16.74159622,-37.82559967,0.1089999676,53.7189355,6.074551105,1.346388459,3.434972763,1300,1400,1200,1,1200,1900,1900,1.33851308,4.994597611,2.445974111,0,1,1
LR,std,1,1,0.001,12,none,0.9869083333,1,1,0,0,-5.764337063,20.45542336,-12.7485714,0.4532500803,79.5862903,0,0,-27.89335632,16.4939003,-37.1612854,0.1082499698,52.56991929,6.137400627,1.341648102,3.601010323,1200,1300,1200,1,1198,1800,1800,1.389212313,5.277382843,2.346742476,0,1,1
LR,std,1,1,0.001,13,none,0.9863541667,1,1,0,0,-6.099932671,20.22036362,-14.23043537,0.4420001209,79.48836692,0,0,-27.25730133,16.48413849,-36.63793564,0.1082499698,51.93764331,6.206882,1.336106181,3.730471849,1300,1700,1200,1,1200,2200,2200,1.064999189,4.279603492,1.626419709,0,1,1
LR,std,1,1,0.001,14,none,0.98723125,1,1,0,0,-6.746568203,20.22313309,-12.16887379,0.4382501245,79.83422319,0,0,-26.44183731,16.36853981,-35.1762352,0.1104999706,55.49100922,6.28260994,1.326708555,3.79776454,1200,1400,1200,1,1196,1900,1900,1.143231722,4.531840722,1.571704067,0,1,1
LR,std,1,1,0.001,15,none,0.9870916667,1,1,0,0,-6.949385643,19.84559059,-13.14581203,0.4337501228,79.90036673,0,0,-26.22448921,16.49213409,-34.80506134,0.1097499654,52.96119769,6.353541374,1.326612473,3.946794271,1300,1500,1200,1,1199,2000,2000,1.219569884,5.013282136,1.619507832,0,1,1
LR,std,1,1,0.001,16,none,0.9875208333,1,1,0,0,-6.514631271,20.63401794,-14.10871792,0.4300001264,79.31358383,0,0,-26.23511505,16.87214851,-36.48545837,0.1104999557,53.79612919,6.405926704,1.323255301,4.01473093,1200,1300,1200,1,1197,1800,1800,1.316655121,5.099876052,1.544677388,0,1,1
LR,std,1,1,0.001,17,none,0.9873833333,1,1,0,0,-6.97845459,19.86071014,-14.77985668,0.431500107,79.41821968,0,0,-26.50661469,15.98453903,-36.54243088,0.1074999645,52.20376714,6.472428322,1.329971075,4.143474579,1200,1500,1200,1,1200,2000,2000,1.240774026,4.81345729,1.469969964,0,1,1
LR,std,1,1,0.001,18,none,0.98776875,1,1,0,0,-6.21449995,19.51898575,-14.50969887,0.4307501316,80.29965965,0,0,-26.61605453,14.3779459,-33.95749283,0.1052499637,51.75281099,6.544410229,1.318794489,4.232526779,1100,1400,1200,1,1200,1900,1900,1.284764934,5.15577433,1.461879,0,1,1
LR,std,1,1,0.001,19,none,0.9877333333,1,1,0,0,-6.640843391,20.12304497,-14.55184937,0.4382501245,79.87236673,0,0,-27.61557388,15.02247906,-36.96165848,0.1059999615,52.25233983,6.572564125,1.315752864,4.35363102,1200,1300,1200,1,1199,1800,1800,1.525753641,5.440808421,1.51237771,0,1,1
LR,std,1,1,0.001,20,none,0.9872916667,1,1,0,0,-6.925173283,19.64558601,-15.98062515,0.4187501073,80.13886001,0,0,-26.23803139,14.99219322,-37.90864182,0.1052499637,52.0475835,6.638628006,1.311106443,4.4403162,1200,1400,1200,1,1199,1900,1900,1.439284571,5.180734128,1.374060365,0,1,1
LR,std,1,1,0.001,21,none,0.9876916667,1,1,0,0,-7.377982616,19.58902168,-16.24809647,0.4112501144,80.46287574,0,0,-25.9363842,14.94626713,-37.1267128,0.1074999645,53.2788219,6.741369247,1.301828146,4.477601528,1200,1500,1200,1,1200,2000,2000,1.358905929,4.741609329,1.244013378,0,1,1
LR,std,1,1,0.001,22,none,0.9872416667,1,1,0,0,-7.389667988,19.45561028,-17.32809639,0.4142501056,81.10502259,0,0,-25.17578506,14.73634529,-36.93338776,0.1067499667,54.41073073,6.794669628,1.306100368,4.547636509,1300,1500,1200,1,1200,2000,2000,1.266561281,5.015097317,1.275984921,0,1,1
LR,std,1,1,0.001,23,none,0.9876166667,1,1,0,0,-7.942002296,20.11610222,-16.1658535,0.4165000916,80.51447349,0,0,-25.03537178,15.29901409,-37.32313538,0.1059999615,51.87220094,6.850781441,1.320309997,4.588799477,1100,1400,1200,1,1200,1900,1900,1.28782296,5.212266051,1.301808624,0,1,1
LR,std,1,1,0.001,24,none,0.9871333333,1,1,0,0,-8.446516037,20.39225197,-16.13025093,0.4037501216,80.21846375,0,0,-25.08969498,15.99149895,-39.20817947,0.1089999676,53.20000166,6.886274338,1.312992334,4.654922009,1200,1500,1200,1,1200,2000,2000,1.169343206,4.898844796,1.127661219,0,1,1
LR,std,1,1,0.001,25,none,0.9872,1,1,0,0,-8.259237289,19.87441063,-16.85422325,0.4007500708,80.91441818,0,0,-25.28717995,15.56676769,-39.02992249,0.1097499654,54.90246413,6.953424931,1.316669703,4.710948467,1200,1600,1200,1,1199,2100,2100,1.122940415,4.573267827,1.063189989,0,1,1
LR,std,1,1,0.001,26,none,0.9869208333,1,1,0,0,-8.823163033,20.71593857,-16.63710785,0.4022501111,80.16673303,0,0,-27.82533264,15.3424015,-45.55524063,0.1037499607,48.71867757,7.012488365,1.346362114,4.793823242,1200,1500,1200,1,1200,2000,2000,1.297483714,5.428388982,1.201606684,0,1,1
LR,std,1,1,0.001,27,none,0.9868208333,1,1,0,0,-8.345564842,20.4641037,-17.74249458,0.3917500973,80.68447206,0,0,-26.12322044,15.35595608,-41.23477554,0.1074999645,51.93113432,7.051176548,1.35083437,4.820932388,1300,1700,1200,1,1200,2200,2200,1.128607317,4.588715308,0.9563115276,0,1,1
LR,std,1,1,0.001,28,none,0.9862125,1,1,0,0,-9.37683773,20.8471756,-18.48023605,0.3910000622,80.70301338,0,0,-26.20365334,15.79388523,-44.23889923,0.1067499667,51.13728837,7.180238247,1.340722919,4.864797115,1300,1800,1200,1,1199,2300,2300,1.129200258,4.685438188,1.020581727,0,1,1
LR,std,1,1,0.001,29,none,0.9868020833,1,1,0,0,-8.871817589,20.4128933,-16.41691017,0.3902500868,80.90195718,0,0,-26.16861725,15.58337212,-44.83526611,0.1067499667,52.31186797,7.223978519,1.357703567,4.888970852,1300,1500,1200,1,1199,2000,2000,1.245730456,5.176497996,1.044966755,0,1,1
LR,std,1,1,0.001,30,none,0.9871541667,1,1,0,0,-8.98000145,20.92522812,-16.6354332,0.3977500498,80.68535779,0,0,-26.31820679,15.29216671,-47.49355698,0.1059999615,50.46342067,7.28227663,1.366835237,4.941038609,1300,1700,1200,1,1200,2200,2200,1.155620252,4.74650903,1.000671647,0,1,1
LR,std,1,1,0.001,31,none,0.9873354167,1,1,0,0,-9.262605667,20.77871323,-18.39497375,0.3880001009,81.1367235,0,0,-26.04933739,15.66170406,-45.77151871,0.1082499698,52.68896705,7.33460474,1.366757631,4.967548847,1300,1700,1200,1,1198,2200,2200,1.109882552,4.380089791,0.8710013933,0,1,1
LR,std,1,1,0.001,32,none,0.9865958333,1,1,0,0,-9.229355812,21.00500488,-18.83477974,0.3835000992,81.21490062,0,0,-26.93737793,15.76140308,-49.35790634,0.1052499637,49.84662339,7.391013145,1.374634743,5.032141685,1300,1500,1200,1,1200,2000,2000,1.460873734,5.690536112,1.19303966,0,1,1
