step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,cos_e1W_e1Sig,cos_e1W_e1M2,cos_e1W_e1Sig_pca,cos_e1W_mu,cos_e1W_e1Sig_signed,top1_frac_alive,w_norm_mean,e1_stability
2000,A_w5_T10000_centered_lr0.01_s1,0,0,0,4.27416,3.19522,0.0976124,0.5,0,0.018298,4.25798,0.00429735,4.84499,0.33892,2.95055,2.95055,0,0.529717,nan,nan,nan,0.0526385,nan,0.33892,1.57565,0.986822
2000,A_w5_T10000_centered_lr0.01_s2,0,0,0,3.87172,2.88046,0.270837,0.44,0,0.084413,5.56162,0.0151778,4.76306,0.464404,2.1533,2.1533,0,0.398695,nan,nan,nan,0.393231,nan,0.464404,1.64614,0.929844
2000,A_w5_T10000_centered_lr0.01_s3,0,0,0,3.85672,1.88558,0.172235,0.51,0,0.0454721,2.78089,0.0163517,4.77205,0.39526,2.52998,2.52998,0,0.230866,nan,nan,nan,0.131201,nan,0.39526,1.54411,0.978175
2000,A_w5_T10000_centered_lr0.01_s4,0,0,0,3.72007,2.02565,0.148515,0.49,0,0.0502853,3.8664,0.0130057,4.85333,0.404974,2.4693,2.4693,0,0.207513,nan,nan,nan,0.272585,nan,0.404974,1.78897,0.983967
3000,A_w5_T10000_std_lr0.01_s0,0.4,0,0.4,2.52354,2.16311,0.170931,0.47,0,1.92549,35.6432,0.0540213,4.60004,0.521219,1.91858,1.61531,0.4,0.482389,nan,nan,nan,0.052957,nan,0.619075,2.62099,0.988608
3000,A_w5_T10000_std_lr0.01_s1,0.4,0,0.4,2.707,1.52042,0.142662,0.47,0,0.40855,8.06269,0.0506717,4.67815,0.501119,1.99553,1.59847,0.4,0.381906,nan,nan,nan,0.0752324,nan,0.625597,2.01834,0.979326
3000,A_w5_T10000_std_lr0.01_s2,0.6,0,0.6,1.70617,1.29243,0.186163,0.5,0,0.503234,19.6823,0.0255679,4.54504,0.553792,1.80573,1.28365,0.6,0.449846,nan,nan,nan,0.0521348,nan,0.77903,2.54336,0.956826
3000,A_w5_T10000_std_lr0.01_s3,0.4,0,0.4,2.28262,1.21023,0.158299,0.45,0,2.1258,25.7333,0.0826089,4.60168,0.54546,1.83331,1.46016,0.4,0.594812,nan,nan,nan,0.0424551,nan,0.684858,2.09873,0.995092
3000,A_w5_T10000_std_lr0.01_s4,0.2,0,0.2,3.33852,2.2632,0.190715,0.51,0,1.26625,17.6842,0.0716037,4.70699,0.343648,2.90996,2.78446,0.2,0.340687,nan,nan,nan,0.0787867,nan,0.359137,2.22646,0.726911
3000,A_w5_T10000_centered_lr0.01_s0,0,0,0,3.43108,2.13095,0.177372,0.52,0,0.125183,6.29155,0.019897,4.78668,0.410047,2.43874,2.43874,0,0.524505,nan,nan,nan,0.100094,nan,0.410047,1.70061,0.980196
3000,A_w5_T10000_centered_lr0.01_s1,0,0,0,4.46444,3.3894,0.122191,0.5,0,0.152973,5.79825,0.0263827,4.8345,0.298892,3.34569,3.34569,0,0.521787,nan,nan,nan,0.0506583,nan,0.298892,1.66454,0.96848
3000,A_w5_T10000_centered_lr0.01_s2,0,0,0,4.03227,3.17435,0.273415,0.45,0,0.0755065,5.05717,0.0149306,4.70525,0.488294,2.04795,2.04795,0,0.289272,nan,nan,nan,0.372587,nan,0.488294,1.80455,0.984298
3000,A_w5_T10000_centered_lr0.01_s3,0,0,0,4.04102,2.16336,0.166067,0.51,0,0.0154117,2.5584,0.00602398,4.78202,0.371878,2.68906,2.68906,0,0.178666,nan,nan,nan,0.0557345,nan,0.371877,1.64509,0.985715
3000,A_w5_T10000_centered_lr0.01_s4,0,0,0,3.90593,2.21954,0.14606,0.49,0,0.072227,3.13875,0.0230114,4.84886,0.410569,2.43564,2.43564,0,0.156357,nan,nan,nan,0.230014,nan,0.410569,1.87971,0.98949
4000,A_w5_T10000_std_lr0.01_s0,0.4,0,0.4,2.47115,2.17416,0.174139,0.49,0,0.619073,18.8765,0.032796,4.55035,0.558176,1.79155,1.53544,0.4,0.401206,nan,nan,nan,0.0258284,nan,0.651278,2.7592,0.995353
4000,A_w5_T10000_std_lr0.01_s1,0.4,0,0.4,2.79535,1.57868,0.137999,0.48,0,1.30794,9.94385,0.131533,4.6097,0.525153,1.90421,1.5656,0.4,0.39299,nan,nan,nan,0.0779944,nan,0.638731,2.14849,0.998232
4000,A_w5_T10000_std_lr0.01_s2,0.6,0,0.6,1.56787,1.14278,0.199532,0.5,0,17.7643,50.6105,0.350999,4.41492,0.61875,1.61616,1.21067,0.6,0.717379,nan,nan,nan,0.0189908,nan,0.825986,2.85391,0.992643
4000,A_w5_T10000_std_lr0.01_s3,0.4,0,0.4,2.09571,1.14292,0.167282,0.45,0,2.28452,20.7499,0.110098,4.56252,0.563951,1.7732,1.44633,0.4,0.569399,nan,nan,nan,0.0602995,nan,0.691405,2.25095,0.996216
4000,A_w5_T10000_std_lr0.01_s4,0.2,0,0.2,3.15029,2.13723,0.208661,0.51,0,2.00646,11.4951,0.174549,4.6593,0.350044,2.85678,2.6911,0.2,0.293881,nan,nan,nan,0.0854313,nan,0.371595,2.35142,0.990261
4000,A_w5_T10000_centered_lr0.01_s0,0,0,0,3.37245,2.14401,0.194243,0.52,0,0.0682983,7.1279,0.00958183,4.75189,0.410979,2.43322,2.43322,0,0.412107,nan,nan,nan,0.0442553,nan,0.410979,1.80274,0.987934
4000,A_w5_T10000_centered_lr0.01_s1,0,0,0,4.71458,3.50285,0.142241,0.5,0,0.0508217,4.17238,0.0121805,4.791,0.314797,3.17665,3.17665,0,0.327802,nan,nan,nan,0.0455029,nan,0.314797,1.81038,0.386962
4000,A_w5_T10000_centered_lr0.01_s2,0,0,0,4.13136,3.31857,0.275399,0.45,0,0.0478503,3.46805,0.0137975,4.7459,0.468366,2.13508,2.13508,0,0.246894,nan,nan,nan,0.369068,nan,0.468366,1.84944,0.996513
4000,A_w5_T10000_centered_lr0.01_s3,0,0,0,4.2387,2.46161,0.156984,0.51,0,0.00752553,1.92899,0.00390129,4.80872,0.353489,2.82894,2.82894,0,0.136631,nan,nan,nan,0.0016209,nan,0.353489,1.70734,0.991225
4000,A_w5_T10000_centered_lr0.01_s4,0,0,0,3.98257,2.28006,0.168776,0.49,0,0.116256,3.14219,0.0369985,4.80206,0.446485,2.23972,2.23972,0,0.13053,nan,nan,nan,0.174268,nan,0.446485,1.97297,0.985749
5000,A_w5_T10000_std_lr0.01_s0,0.4,0,0.4,2.40246,2.01018,0.160528,0.49,0,3.93491,32.0776,0.122669,4.53428,0.547329,1.82705,1.58955,0.4,0.532143,nan,nan,nan,0.00125273,nan,0.629108,2.89609,0.994579
5000,A_w5_T10000_std_lr0.01_s1,0.4,0,0.4,2.7614,2.28719,0.135164,0.48,0,0.239086,6.99045,0.0342019,4.58795,0.511134,1.95644,1.63051,0.4,0.296457,nan,nan,nan,0.0590471,nan,0.613304,2.24456,0.99656
5000,A_w5_T10000_std_lr0.01_s2,0.6,0,0.6,1.71677,1.27984,0.199428,0.5,0,19.2645,39.9989,0.481625,4.30287,0.674381,1.48284,1.14374,0.6,0.642343,nan,nan,nan,0.00538928,nan,0.874325,3.06437,0.998357
5000,A_w5_T10000_std_lr0.01_s3,0.4,0,0.4,2.35339,1.27444,0.180374,0.45,0,1.68053,19.6727,0.0854244,4.52627,0.57807,1.72989,1.43921,0.4,0.550356,nan,nan,nan,0.0531155,nan,0.694826,2.39157,0.999275
5000,A_w5_T10000_std_lr0.01_s4,0.2,0,0.2,3.34301,2.36354,0.207704,0.5,0,0.231546,6.48933,0.035681,4.64301,0.35287,2.8339,2.65687,0.2,0.204601,nan,nan,nan,0.0716913,nan,0.376383,2.42399,0.996848
5000,A_w5_T10000_centered_lr0.01_s0,0,0,0,3.53815,2.26571,0.215396,0.52,0,0.0487406,6.30689,0.00772815,4.72637,0.415996,2.40387,2.40387,0,0.392882,nan,nan,nan,0.0512796,nan,0.415996,1.89742,0.951747
5000,A_w5_T10000_centered_lr0.01_s1,0,0,0,4.61495,3.23106,0.179753,0.5,0,0.0658475,5.15309,0.0127783,4.75653,0.33699,2.96745,2.96745,0,0.276292,nan,nan,nan,0.0124225,nan,0.33699,1.94267,0.965383
5000,A_w5_T10000_centered_lr0.01_s2,0,0,0,4.19125,3.49087,0.271826,0.44,0,0.173299,5.74292,0.0301762,4.73838,0.470345,2.1261,2.1261,0,0.249251,nan,nan,nan,0.374662,nan,0.470345,1.91824,0.998704
5000,A_w5_T10000_centered_lr0.01_s3,0,0,0,4.43131,2.95505,0.167464,0.52,0,0.0204105,1.58731,0.0128585,4.81247,0.33438,2.99061,2.99061,0,0.0932237,nan,nan,nan,0.0360844,nan,0.33438,1.77341,0.993103
5000,A_w5_T10000_centered_lr0.01_s4,0,0,0,3.96951,2.14107,0.180892,0.49,0,0.0322754,2.15314,0.0149899,4.76722,0.477257,2.09531,2.09531,0,0.0857792,nan,nan,nan,0.147116,nan,0.477257,2.03382,0.998714
6000,A_w5_T10000_std_lr0.01_s0,0.4,0,0.4,2.85293,2.53022,0.186234,0.49,0,0.432576,21.4476,0.020169,4.47156,0.557211,1.79465,1.58312,0.4,0.297681,nan,nan,nan,0.0144087,nan,0.631666,3.06448,0.996169
6000,A_w5_T10000_std_lr0.01_s1,0.4,0,0.4,2.86973,2.26928,0.148685,0.48,0,1.12817,11.9513,0.0943978,4.56453,0.511208,1.95615,1.65052,0.4,0.336751,nan,nan,nan,0.0571521,nan,0.605871,2.33749,0.993249
6000,A_w5_T10000_std_lr0.01_s2,0.6,0,0.6,1.64121,1.20389,0.200958,0.5,0,9.62623,30.2219,0.318518,4.23358,0.698263,1.43213,1.13587,0.6,0.484665,nan,nan,nan,0.017925,nan,0.880386,3.27435,0.999192
6000,A_w5_T10000_std_lr0.01_s3,0.4,0,0.4,2.18838,1.20793,0.188173,0.45,0,1.49078,21.7155,0.0686504,4.49186,0.594785,1.68128,1.4203,0.4,0.633396,nan,nan,nan,0.0824212,nan,0.704077,2.51342,0.99767
6000,A_w5_T10000_std_lr0.01_s4,0.2,0,0.2,3.31478,2.45607,0.202429,0.5,0,1.38384,8.3718,0.165298,4.64732,0.351466,2.84522,2.68606,0.2,0.217226,nan,nan,nan,0.0742333,nan,0.372293,2.47952,0.985117
6000,A_w5_T10000_centered_lr0.01_s0,0,0,0,3.4478,2.2199,0.226836,0.52,0,0.0538015,7.48138,0.00719138,4.69298,0.434244,2.30285,2.30285,0,0.359332,nan,nan,nan,0.105775,nan,0.434244,1.97084,0.988724
6000,A_w5_T10000_centered_lr0.01_s1,0,0,0,4.63285,3.22037,0.234201,0.5,0,0.0511038,4.90768,0.010413,4.70149,0.384016,2.60406,2.60406,0,0.238817,nan,nan,nan,0.00845322,nan,0.384016,2.05755,0.992445
6000,A_w5_T10000_centered_lr0.01_s2,0,0,0,4.32833,3.44041,0.265183,0.44,0,0.060518,4.06194,0.0148988,4.76264,0.450525,2.21963,2.21963,0,0.202092,nan,nan,nan,0.37041,nan,0.450525,1.99775,0.998546
6000,A_w5_T10000_centered_lr0.01_s3,0,0,0,4.43405,3.07989,0.175827,0.52,0,0.0489704,1.86942,0.0261955,4.80991,0.335674,2.97908,2.97908,0,0.0886931,nan,nan,nan,0.0555085,nan,0.335674,1.83533,0.994312
6000,A_w5_T10000_centered_lr0.01_s4,0,0,0,4.04562,2.2245,0.188654,0.49,0,0.0369636,1.65923,0.0222776,4.74427,0.492958,2.02857,2.02857,0,0.0726541,nan,nan,nan,0.123901,nan,0.492958,2.08779,0.998871
7000,A_w5_T10000_std_lr0.01_s0,0.4,0,0.4,2.87612,2.45147,0.203543,0.46,0,0.835708,17.2077,0.0485659,4.43372,0.54496,1.835,1.6324,0.4,0.302214,nan,nan,nan,0.00654109,nan,0.612594,3.18801,0.998001
7000,A_w5_T10000_std_lr0.01_s1,0.4,0,0.4,2.70374,2.03641,0.155815,0.48,0,0.479259,10.3025,0.0465186,4.55659,0.51392,1.94583,1.65282,0.4,0.295801,nan,nan,nan,0.0784056,nan,0.605027,2.39305,0.999256
7000,A_w5_T10000_std_lr0.01_s2,0.6,0,0.6,1.6426,1.19611,0.203145,0.5,0,4.95809,24.2242,0.204675,4.19463,0.710936,1.4066,1.13136,0.6,0.435433,nan,nan,nan,0.00167366,nan,0.883891,3.40626,0.99915
7000,A_w5_T10000_std_lr0.01_s3,0.4,0,0.4,2.32091,1.31071,0.194628,0.45,0,1.00345,14.0093,0.0716272,4.48376,0.596266,1.6771,1.42932,0.4,0.606256,nan,nan,nan,0.0502464,nan,0.699632,2.59292,0.999255
7000,A_w5_T10000_std_lr0.01_s4,0.2,0,0.2,3.37396,2.60278,0.199404,0.5,0,0.567813,6.47168,0.087738,4.64485,0.350893,2.84987,2.6691,0.2,0.183175,nan,nan,nan,0.0553052,nan,0.374659,2.51292,0.974797
7000,A_w5_T10000_centered_lr0.01_s0,0,0,0,3.41844,2.17078,0.243533,0.52,0,0.18889,9.7891,0.0192959,4.64005,0.459373,2.17688,2.17688,0,0.407189,nan,nan,nan,0.138479,nan,0.459373,2.04486,0.995748
7000,A_w5_T10000_centered_lr0.01_s1,0,0,0,4.57153,3.08011,0.243082,0.5,0,0.062946,6.10124,0.0103169,4.6788,0.3895,2.56739,2.56739,0,0.253164,nan,nan,nan,0.0158476,nan,0.3895,2.10914,0.996215
7000,A_w5_T10000_centered_lr0.01_s2,0,0,0,4.49704,3.38481,0.251323,0.44,0,0.0546292,2.89508,0.0188697,4.77135,0.424826,2.3539,2.3539,0,0.180336,nan,nan,nan,0.37379,nan,0.424826,2.07115,0.998561
7000,A_w5_T10000_centered_lr0.01_s3,0,0,0,4.54478,3.40511,0.162683,0.52,0,0.0187559,1.25464,0.0149492,4.81754,0.319723,3.12771,3.12771,0,0.0581282,nan,nan,nan,0.107783,nan,0.319723,1.8742,0.988635
7000,A_w5_T10000_centered_lr0.01_s4,0,0,0,4.05559,2.24028,0.194804,0.49,0,0.0947465,2.35017,0.0403148,4.72293,0.509525,1.96261,1.96261,0,0.0827297,nan,nan,nan,0.112266,nan,0.509525,2.11785,0.999177
8000,A_w5_T10000_std_lr0.01_s0,0.4,0,0.4,2.79244,2.32212,0.207492,0.48,0,0.714866,15.1559,0.0471676,4.40102,0.561416,1.78121,1.59517,0.4,0.270923,nan,nan,nan,0.0181436,nan,0.626894,3.28827,0.998129
8000,A_w5_T10000_std_lr0.01_s1,0.4,0,0.4,2.99341,2.81432,0.151041,0.49,0,0.566098,8.23719,0.0687247,4.57567,0.504,1.98413,1.69346,0.4,0.299695,nan,nan,nan,0.0796557,nan,0.590505,2.44533,0.999565
8000,A_w5_T10000_std_lr0.01_s2,0.6,0,0.6,1.68691,1.24182,0.205391,0.5,0,0.296388,15.0952,0.0196346,4.15565,0.724189,1.38085,1.1269,0.6,0.328979,nan,nan,nan,0.00134259,nan,0.887391,3.54743,0.999734
8000,A_w5_T10000_std_lr0.01_s3,0.4,0,0.4,2.64238,1.57096,0.208206,0.45,0,0.429014,14.3968,0.0297993,4.44031,0.611496,1.63533,1.40926,0.4,0.485437,nan,nan,nan,0.021621,nan,0.709591,2.68888,0.995526
8000,A_w5_T10000_std_lr0.01_s4,0.2,0,0.2,3.47644,2.62435,0.190731,0.52,0,0.329975,5.293,0.0623419,4.65679,0.355643,2.81181,2.62469,0.2,0.162625,nan,nan,nan,0.0559567,nan,0.380997,2.52604,0.998687
8000,A_w5_T10000_centered_lr0.01_s0,0,0,0,3.4184,2.14343,0.253355,0.52,0,0.237726,9.41979,0.0252369,4.60453,0.473355,2.11258,2.11258,0,0.377442,nan,nan,nan,0.139631,nan,0.473355,2.10089,0.999234
8000,A_w5_T10000_centered_lr0.01_s1,0,0,0,4.64629,3.26181,0.241273,0.5,0,0.0925395,6.03724,0.0153281,4.66911,0.389964,2.56434,2.56434,0,0.25324,nan,nan,nan,0.0253737,nan,0.389964,2.15693,0.995531
8000,A_w5_T10000_centered_lr0.01_s2,0,0,0,4.63194,3.47192,0.218062,0.44,0,0.0196859,1.90921,0.010311,4.77334,0.406317,2.46113,2.46113,0,0.114052,nan,nan,nan,0.377804,nan,0.406317,2.15037,0.991702
8000,A_w5_T10000_centered_lr0.01_s3,0,0,0,4.4965,3.34882,0.164891,0.52,0,0.0370327,1.53594,0.0241107,4.8165,0.324239,3.08414,3.08414,0,0.0633449,nan,nan,nan,0.179737,nan,0.324239,1.89879,0.979961
8000,A_w5_T10000_centered_lr0.01_s4,0,0,0,4.01017,2.08269,0.192021,0.49,0,0.0384689,1.23843,0.0310626,4.69631,0.524245,1.90751,1.90751,0,0.0583283,nan,nan,nan,0.100136,nan,0.524245,2.14701,0.999399
9000,A_w5_T10000_std_lr0.01_s0,0.4,0,0.4,2.72962,2.24997,0.211186,0.47,0,1.45321,18.3833,0.0790505,4.37325,0.566591,1.76494,1.5887,0.4,0.288034,nan,nan,nan,0.00323314,nan,0.629447,3.37117,0.999133
9000,A_w5_T10000_std_lr0.01_s1,0.4,0,0.4,2.99308,2.88698,0.152961,0.49,0,0.649806,9.15819,0.0709535,4.56716,0.504049,1.98394,1.70986,0.4,0.289508,nan,nan,nan,0.0696152,nan,0.584843,2.53783,0.998647
9000,A_w5_T10000_std_lr0.01_s2,0.6,0,0.6,1.70202,1.25877,0.209027,0.5,0,5.87953,22.9308,0.256404,4.11109,0.735861,1.35895,1.12487,0.6,0.440178,nan,nan,nan,0.00417206,nan,0.888993,3.70509,0.999738
9000,A_w5_T10000_std_lr0.01_s3,0.4,0,0.4,2.35347,1.40815,0.212721,0.45,0,1.32076,18.1567,0.0727425,4.40648,0.622217,1.60716,1.39871,0.4,0.542964,nan,nan,nan,0.0367716,nan,0.714947,2.80026,0.999085
9000,A_w5_T10000_std_lr0.01_s4,0.2,0,0.2,3.42377,2.83399,0.196235,0.53,0,0.11735,6.80364,0.0172482,4.65325,0.358005,2.79326,2.62175,0.2,0.168,nan,nan,nan,0.0484923,nan,0.381425,2.58491,0.993309
9000,A_w5_T10000_centered_lr0.01_s0,0,0,0,3.33621,2.05749,0.266141,0.52,0,0.118464,8.56109,0.0138374,4.57305,0.49454,2.02208,2.02208,0,0.300221,nan,nan,nan,0.168184,nan,0.49454,2.16875,0.996043
9000,A_w5_T10000_centered_lr0.01_s1,0,0,0,4.57275,3.14049,0.248865,0.5,0,0.034551,4.86105,0.00710772,4.6665,0.394519,2.53474,2.53474,0,0.222357,nan,nan,nan,0.024626,nan,0.394519,2.18989,0.992735
9000,A_w5_T10000_centered_lr0.01_s2,0,0,0,4.69021,3.61506,0.21157,0.44,0,0.0156336,2.04932,0.00762868,4.7781,0.400257,2.4984,2.4984,0,0.101279,nan,nan,nan,0.372118,nan,0.400257,2.21184,0.996438
9000,A_w5_T10000_centered_lr0.01_s3,0,0,0,4.51823,3.34094,0.173608,0.51,0,0.00828123,1.03122,0.00803049,4.81304,0.330688,3.024,3.024,0,0.045359,nan,nan,nan,0.236959,nan,0.330688,1.92925,0.983027
9000,A_w5_T10000_centered_lr0.01_s4,0,0,0,4.03536,2.11297,0.192167,0.49,0,0.0279286,1.20403,0.0231959,4.69188,0.529372,1.88903,1.88903,0,0.0554551,nan,nan,nan,0.0917677,nan,0.529372,2.1779,0.999849
10000,A_w5_T10000_std_lr0.01_s0,0.4,0,0.4,2.81635,2.32609,0.211627,0.48,0,0.773051,17.1247,0.0451424,4.36919,0.556348,1.79744,1.62387,0.4,0.3116,nan,nan,nan,0.0149633,nan,0.615812,3.43402,0.999045
10000,A_w5_T10000_std_lr0.01_s1,0.4,0,0.4,2.9247,2.64837,0.158702,0.49,0,0.398763,6.8185,0.0584826,4.55032,0.51279,1.95012,1.69135,0.4,0.278971,nan,nan,nan,0.0480698,nan,0.591245,2.59884,0.999003
10000,A_w5_T10000_std_lr0.01_s2,0.6,0,0.6,1.70454,1.26898,0.210208,0.5,0,5.27445,23.8862,0.220816,4.08503,0.742477,1.34684,1.12766,0.6,0.413925,nan,nan,nan,0.00492235,nan,0.88679,3.83651,0.999875
10000,A_w5_T10000_std_lr0.01_s3,0.4,0,0.4,2.47691,1.39185,0.223801,0.45,0,1.02227,16.7138,0.0611634,4.37803,0.630361,1.58639,1.39013,0.4,0.5405,nan,nan,nan,0.0478077,nan,0.719356,2.8889,0.999541
10000,A_w5_T10000_std_lr0.01_s4,0.2,0,0.2,3.53957,2.89397,0.199527,0.53,0,0.579679,6.52194,0.0888814,4.66203,0.363229,2.75309,2.59451,0.2,0.170377,nan,nan,nan,0.0658276,nan,0.38543,2.57672,0.990757
