step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,cos_e1W_e1Sig,cos_e1W_e1M2,cos_e1W_e1Sig_pca,cos_e1W_mu,cos_e1W_e1Sig_signed,top1_frac_alive,w_norm_mean,e1_stability
0,B_w5_K10000_c0.0_k16_lr0.01_s0,0,0,0,4.67498,3.97728,0.225349,0.533333,0,2.40456,62.2133,0.0386503,4.7851,0.393934,2.53849,2.53849,0,1.69065,0.00378271,0.00378271,0.0260949,nan,0.00378271,0.393934,1.56715,nan
0,B_w5_K10000_c0.0_k16_lr0.01_s1,0,0,0,4.66827,3.97586,0.175535,0.485714,0,3.88153,142.84,0.027174,4.86834,0.357023,2.80094,2.80094,0,1.56577,0.0843357,0.0843357,0.134435,nan,-0.0843357,0.357023,1.39586,nan
0,B_w5_K10000_c0.0_k16_lr0.01_s2,0,0,0,4.44326,2.69542,0.166753,0.476191,0,43.8601,480.567,0.0912675,4.89739,0.326131,3.06625,3.06625,0,8.03105,0.180935,0.180935,0.155239,nan,-0.180935,0.326131,1.3319,nan
0,B_w5_K10000_c0.0_k16_lr0.01_s3,0,0,0,4.62618,3.58351,0.149522,0.552381,0,2.8662,208.294,0.0137604,4.91473,0.312627,3.1987,3.1987,0,1.44153,0.172378,0.172378,0.329513,nan,0.172378,0.312627,1.42143,nan
0,B_w5_K10000_c0.0_k16_lr0.01_s4,0,0,0,4.59083,3.15257,0.245126,0.466667,0,4.39286,217.12,0.0202324,4.82302,0.422277,2.36811,2.36811,0,1.98737,0.269536,0.269536,0.265857,nan,-0.269536,0.422277,1.44626,nan
0,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,4.14871,3.71334,0.163541,0.552381,0,6.25241,104.042,0.0600949,4.88599,0.339284,2.94739,2.94739,0,1.36927,nan,0.647152,nan,0.647152,nan,0.339284,1.36375,nan
0,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.58851,3.72911,0.22767,0.476191,0,3.58407,107.096,0.0334659,4.77886,0.346475,2.88621,2.88621,0,2.57251,nan,0.159034,nan,0.159034,nan,0.346475,1.4059,nan
0,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,4.49379,3.81112,0.154136,0.561905,0,20.329,277.96,0.0731365,4.89733,0.317335,3.15125,3.15125,0,3.25992,nan,0.082376,nan,0.082376,nan,0.317335,1.42438,nan
0,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.54476,3.52684,0.164597,0.495238,0,1.51667,68.1083,0.0222685,4.88525,0.335124,2.98397,2.98397,0,1.25647,nan,0.315949,nan,0.315949,nan,0.335124,1.40506,nan
0,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.63062,4.25458,0.193591,0.52381,0,3.07279,116.496,0.0263768,4.83754,0.332476,3.00774,3.00774,0,1.86673,nan,0.014619,nan,0.014619,nan,0.332476,1.44467,nan
0,B_w5_K10000_c2.0_k4_lr0.01_s0,0,0,0,4.55255,3.80988,0.190221,0.447619,0,3.5681,161.058,0.0221541,4.78365,0.391549,2.55396,2.55396,0,1.84154,0.0781706,0.0165574,0.106886,0.0165574,-0.0781706,0.391549,1.48148,nan
0,B_w5_K10000_c2.0_k4_lr0.01_s1,0,0,0,4.47651,3.57491,0.154999,0.52381,0,3.10332,85.8781,0.0361364,4.86797,0.32963,3.0337,3.0337,0,1.5576,0.00187393,0.432247,0.0589785,0.432247,0.00187393,0.32963,1.2568,nan
0,B_w5_K10000_c2.0_k4_lr0.01_s2,0,0,0,4.35831,3.89385,0.135224,0.485714,0,1.93489,94.6108,0.0204511,4.90846,0.30897,3.23656,3.23656,0,1.28396,0.158081,0.538456,0.0612248,0.538456,0.158081,0.30897,1.43048,nan
0,B_w5_K10000_c2.0_k4_lr0.01_s3,0,0,0,4.4983,3.31052,0.251132,0.504762,0,1.35119,41.2381,0.0327656,4.76773,0.398572,2.50896,2.50896,0,1.10938,0.300265,0.244143,0.20651,0.244143,0.300265,0.398572,1.38445,nan
0,B_w5_K10000_c2.0_k4_lr0.01_s4,0,0,0,4.46939,3.85534,0.192093,0.428571,0,34.959,422.493,0.0827446,4.85579,0.346578,2.88535,2.88535,0,4.69044,0.0864003,0.166815,0.13913,0.166815,-0.0864003,0.346578,1.39172,nan
0,B_w5_K10000_c2.0_k16_lr0.01_s0,0,0,0,4.48568,3.53712,0.189875,0.485714,0,1.39591,51.4695,0.0271211,4.79101,0.367968,2.71763,2.71763,0,1.46641,0.230999,0.230999,0.232372,0.261022,-0.230999,0.367968,1.38745,nan
0,B_w5_K10000_c2.0_k16_lr0.01_s1,0,0,0,4.66582,4.06861,0.123637,0.514286,0,10.5611,150.482,0.0701814,4.916,0.319423,3.13065,3.13065,0,1.34826,0.0557319,0.0557319,0.0161982,0.115395,-0.0557319,0.319423,1.39376,nan
0,B_w5_K10000_c2.0_k16_lr0.01_s2,0,0,0,4.53172,3.33791,0.198996,0.52381,0,14.1544,229.006,0.0618081,4.82684,0.328948,3.03999,3.03999,0,2.12722,0.0619296,0.0619296,0.178219,0.0311689,-0.0619296,0.328948,1.42106,nan
0,B_w5_K10000_c2.0_k16_lr0.01_s3,0,0,0,4.43598,3.48757,0.105691,0.504762,0,31.5759,462.748,0.0682356,4.95194,0.29421,3.39894,3.39894,0,6.13634,0.164629,0.164629,0.15225,0.116037,-0.164629,0.294209,1.33768,nan
0,B_w5_K10000_c2.0_k16_lr0.01_s4,0,0,0,4.13228,2.60925,0.21021,0.485714,0,42.0883,565.785,0.0743892,4.82494,0.347899,2.8744,2.8744,0,4.75991,0.109143,0.109143,0.319272,0.50558,0.109143,0.347899,1.34295,nan
1000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.72873,3.98955,0.249529,0.438095,0,0.0177716,4.59832,0.0038648,4.7622,0.431485,2.31758,2.31758,0,0.205279,nan,nan,nan,nan,nan,0.431485,1.22904,0.518475
1000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.72759,4.21358,0.223165,0.485714,0,0.0103976,2.62667,0.00395848,4.75251,0.387107,2.58326,2.58326,0,0.205296,nan,nan,nan,nan,nan,0.387108,1.31458,0.972802
1000,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.83071,4.53181,0.192109,0.428571,0,0.0387961,5.3891,0.00719898,4.78834,0.360074,2.77721,2.77721,0,0.313651,nan,nan,nan,nan,nan,0.360074,1.41696,0.972741
1000,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.70123,4.08,0.189064,0.47619,0,0.032542,7.9234,0.00410708,4.85736,0.377409,2.64965,2.64965,0,0.300984,nan,nan,nan,nan,nan,0.377409,1.40465,0.108257
1000,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.57843,3.80314,0.275055,0.580952,0,0.0429234,10.1751,0.00421847,4.78031,0.419843,2.38184,2.38184,0,0.298708,nan,nan,nan,nan,nan,0.419843,1.32416,0.0938635
1000,B_w5_K10000_c0.0_k4_lr0.01_s0,0,0,0,4.72952,4.18184,0.215156,0.485714,0,0.0245648,5.14895,0.00477084,4.78974,0.380159,2.63048,2.63048,0,0.251067,0.152689,0.152689,0.128848,nan,0.152689,0.380159,1.34597,0.822316
1000,B_w5_K10000_c0.0_k4_lr0.01_s1,0,0,0,4.63061,4.0233,0.213217,0.504762,0,0.0316346,7.57374,0.00417688,4.80259,0.346592,2.88524,2.88524,0,0.359638,0.214138,0.214138,0.165698,nan,0.214138,0.346592,1.3403,0.488848
1000,B_w5_K10000_c0.0_k4_lr0.01_s2,0,0,0,4.69,4.00462,0.155638,0.542857,0,0.0597175,8.26236,0.00722766,4.89943,0.357062,2.80063,2.80063,0,0.360575,0.0549844,0.0549844,0.0238255,nan,0.0549844,0.357062,1.3735,0.812244
1000,B_w5_K10000_c0.0_k4_lr0.01_s3,0,0,0,4.75339,3.78813,0.159041,0.447619,0,0.0165825,4.84853,0.00342011,4.63616,0.402668,2.48344,2.48344,0,0.205277,0.38061,0.38061,0.381111,nan,0.38061,0.402668,1.31757,0.498845
1000,B_w5_K10000_c0.0_k4_lr0.01_s4,0,0,0,4.75249,4.56635,0.162633,0.495238,0,0.032626,6.12559,0.00532618,4.79053,0.350913,2.84971,2.84971,0,0.265037,0.0368406,0.0368406,0.0377311,nan,-0.0368406,0.350913,1.47287,0.722429
1000,B_w5_K10000_c0.0_k16_lr0.01_s0,0,0,0,4.65657,3.90613,0.218477,0.476191,0,0.14537,14.248,0.0102028,4.7306,0.363952,2.74761,2.74761,0,0.328025,0.147164,0.147164,0.120081,nan,0.147164,0.363953,1.54515,0.905298
1000,B_w5_K10000_c0.0_k16_lr0.01_s1,0,0,0,4.68651,3.70066,0.19505,0.495238,0,0.309095,9.96449,0.0310197,4.8103,0.354795,2.81853,2.81853,0,0.310875,0.0176268,0.0176268,0.0188146,nan,-0.0176268,0.354795,1.33255,0.779516
1000,B_w5_K10000_c0.0_k16_lr0.01_s2,0,0,0,4.49202,2.71677,0.149119,0.476191,0,0.0363906,7.60312,0.00478628,4.91623,0.307678,3.25015,3.25015,0,0.21356,0.118902,0.118902,0.121254,nan,0.118902,0.307678,1.24379,0.179069
1000,B_w5_K10000_c0.0_k16_lr0.01_s3,0,0,0,4.65245,4.03158,0.194194,0.533333,0,0.0505186,6.33635,0.00797282,4.856,0.347996,2.87359,2.87359,0,0.249087,0.127493,0.127493,0.0157587,nan,-0.127493,0.347996,1.34072,0.810207
1000,B_w5_K10000_c0.0_k16_lr0.01_s4,0,0,0,4.62518,3.3687,0.171539,0.457143,0,0.245968,11.8857,0.0206945,4.87427,0.360046,2.77743,2.77743,0,0.234859,0.239868,0.239868,0.257147,nan,-0.239868,0.360046,1.41365,0.168248
1000,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,4.18339,3.64024,0.123913,0.52381,0,0.0198353,3.42351,0.00579384,4.90973,0.313266,3.19218,3.19218,0,0.141389,nan,0.528979,nan,0.528979,nan,0.313266,1.26911,0.835226
1000,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.19123,2.49395,0.262559,0.447619,0,0.0881307,7.83977,0.0112415,4.68076,0.447334,2.23547,2.23547,0,0.230737,nan,0.196833,nan,0.196833,nan,0.447334,1.4095,0.0192797
1000,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,4.39306,3.17105,0.19155,0.466667,0,0.0407029,6.62824,0.00614083,4.73841,0.358396,2.79021,2.79021,0,0.182242,nan,0.132095,nan,0.132095,nan,0.358396,1.38194,0.305011
1000,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.3495,3.32441,0.186149,0.47619,0,0.0290773,4.32939,0.00671625,4.86998,0.353545,2.82849,2.82849,0,0.230229,nan,0.0949548,nan,0.0949548,nan,0.353545,1.34576,0.0812681
1000,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.49114,4.03419,0.121146,0.514286,0,0.0686816,6.3004,0.0109011,4.91622,0.306293,3.26485,3.26485,0,0.17665,nan,0.147246,nan,0.147246,nan,0.306293,1.41872,0.118905
1000,B_w5_K10000_c2.0_k4_lr0.01_s0,0,0,0,4.53142,4.00991,0.168786,0.495238,0,0.123896,9.995,0.0123958,4.86002,0.379526,2.63486,2.63486,0,0.257244,0.141535,0.205118,0.192298,0.205118,0.141535,0.379526,1.42356,0.252138
1000,B_w5_K10000_c2.0_k4_lr0.01_s1,0,0,0,4.39514,3.00635,0.187689,0.504762,0,0.0371644,6.1529,0.00604014,4.86045,0.347365,2.87882,2.87882,0,0.191799,0.330796,0.268565,0.438105,0.268565,-0.330796,0.347365,1.27209,0.44872
1000,B_w5_K10000_c2.0_k4_lr0.01_s2,0,0,0,4.40764,3.95283,0.163073,0.495238,0,0.05056,8.96547,0.00563941,4.8388,0.336042,2.97582,2.97582,0,0.288348,0.0707154,0.246777,0.0821812,0.246777,0.0707154,0.336042,1.33883,0.0606993
1000,B_w5_K10000_c2.0_k4_lr0.01_s3,0,0,0,4.44708,3.44149,0.214503,0.47619,0,0.0237607,5.5883,0.00425187,4.76069,0.389553,2.56704,2.56704,0,0.229554,0.201262,0.268861,0.143978,0.268861,0.201262,0.389553,1.37345,0.807863
1000,B_w5_K10000_c2.0_k4_lr0.01_s4,0,0,0,4.04659,2.76968,0.311817,0.438095,0,0.0264411,4.91704,0.00537745,4.74789,0.468409,2.13489,2.13489,0,0.239905,0.0183314,0.325763,0.0575237,0.325763,0.0183314,0.468409,1.31467,0.832004
1000,B_w5_K10000_c2.0_k16_lr0.01_s0,0,0,0,4.47794,3.77647,0.159329,0.438095,0,0.761773,22.7706,0.0334542,4.75037,0.389034,2.57047,2.57047,0,0.42918,0.0604749,0.0604749,0.0536585,0.153598,0.0604749,0.389034,1.35732,0.466211
1000,B_w5_K10000_c2.0_k16_lr0.01_s1,0,0,0,4.44615,3.93818,0.160486,0.542857,0,0.0549787,7.61252,0.00722215,4.86509,0.344231,2.90502,2.90502,0,0.180902,0.10816,0.10816,0.204503,0.308628,0.10816,0.344231,1.38203,0.423284
1000,B_w5_K10000_c2.0_k16_lr0.01_s2,0,0,0,4.23773,3.26558,0.173002,0.561905,0,0.0577361,7.51313,0.00768469,4.82567,0.377118,2.65169,2.65169,0,0.202468,0.0906759,0.0906759,0.103701,0.630396,-0.0906759,0.377118,1.42123,0.410613
1000,B_w5_K10000_c2.0_k16_lr0.01_s3,0,0,0,4.31659,2.78227,0.159903,0.447619,0,3.01264,25.2373,0.119372,4.90181,0.317579,3.14882,3.14882,0,0.381547,0.302252,0.302252,0.366704,0.338206,-0.302252,0.317579,1.29768,0.0924091
1000,B_w5_K10000_c2.0_k16_lr0.01_s4,0,0,0,4.47372,2.94187,0.139987,0.485714,0,0.0791271,8.41559,0.00940244,4.90703,0.297624,3.35995,3.35995,0,0.285534,0.0917195,0.0917195,0.0551677,0.0259628,0.0917195,0.297624,1.22626,0.292943
2000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.66124,3.41077,0.292705,0.428571,0,0.00781993,3.29069,0.00237638,4.59734,0.488327,2.04781,2.04781,0,0.156885,nan,nan,nan,nan,nan,0.488327,1.21557,0.97639
2000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.72449,4.15318,0.248261,0.47619,0,0.00846501,2.37898,0.00355825,4.72826,0.366014,2.73214,2.73214,0,0.172329,nan,nan,nan,nan,nan,0.366014,1.30559,0.810177
2000,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.81874,4.50389,0.201368,0.447619,0,0.00768908,2.3366,0.00329072,4.78804,0.350985,2.84913,2.84913,0,0.243754,nan,nan,nan,nan,nan,0.350985,1.38284,0.941846
2000,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.62521,3.43233,0.277385,0.438095,0,0.0128192,4.7662,0.00268961,4.69951,0.46862,2.13392,2.13392,0,0.225857,nan,nan,nan,nan,nan,0.46862,1.36712,0.977453
2000,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.56806,3.54409,0.295163,0.485714,0,0.051209,8.81751,0.00580765,4.69926,0.486257,2.05653,2.05653,0,0.261048,nan,nan,nan,nan,nan,0.486257,1.28866,0.983386
2000,B_w5_K10000_c0.0_k4_lr0.01_s0,0,0,0,4.75832,4.18166,0.229729,0.466667,0,0.0210883,3.99827,0.00527436,4.72623,0.396219,2.52385,2.52385,0,0.209772,0.134987,0.134987,0.13464,nan,0.134987,0.396219,1.34316,0.91374
2000,B_w5_K10000_c0.0_k4_lr0.01_s1,0,0,0,4.63964,3.81138,0.258318,0.495238,0,0.0250346,7.82824,0.00319798,4.75498,0.413704,2.41719,2.41719,0,0.29736,0.174965,0.174965,0.172864,nan,0.174965,0.413704,1.33858,0.954307
2000,B_w5_K10000_c0.0_k4_lr0.01_s2,0,0,0,4.57842,3.60213,0.181387,0.514286,0,0.0362211,6.89629,0.00525226,4.87708,0.359021,2.78535,2.78535,0,0.310751,0.112112,0.112112,0.0559445,nan,0.112112,0.359021,1.34168,0.920971
2000,B_w5_K10000_c0.0_k4_lr0.01_s3,0,0,0,4.74818,3.7573,0.190516,0.447619,0,0.0309052,4.15996,0.00742921,4.5657,0.438989,2.27796,2.27796,0,0.194966,0.353457,0.353457,0.354122,nan,0.353457,0.438989,1.31892,0.971114
2000,B_w5_K10000_c0.0_k4_lr0.01_s4,0,0,0,4.74374,4.22987,0.228187,0.495238,0,0.0291273,4.50431,0.00646653,4.57091,0.438367,2.2812,2.2812,0,0.179557,0.0129008,0.0129008,0.00357499,nan,-0.0129008,0.438366,1.45839,0.927012
2000,B_w5_K10000_c0.0_k16_lr0.01_s0,0,0,0,4.46374,2.82019,0.23573,0.457143,0,0.359168,10.0095,0.0358826,4.60583,0.397726,2.5143,2.5143,0,0.282218,0.2086,0.2086,0.193667,nan,0.2086,0.397726,1.53854,0.864836
2000,B_w5_K10000_c0.0_k16_lr0.01_s1,0,0,0,4.6473,3.43998,0.21823,0.447619,0,0.199361,6.45723,0.030874,4.73524,0.391512,2.5542,2.5542,0,0.195052,0.0976431,0.0976431,0.11731,nan,0.0976431,0.391512,1.34141,0.932717
2000,B_w5_K10000_c0.0_k16_lr0.01_s2,0,0,0,4.46737,2.77441,0.170925,0.47619,0,0.0719946,6.40632,0.0112381,4.8781,0.322372,3.10201,3.10201,0,0.159188,0.0201856,0.0201856,0.0810378,nan,-0.0201856,0.322372,1.24639,0.937944
2000,B_w5_K10000_c0.0_k16_lr0.01_s3,0,0,0,4.63211,3.95746,0.172019,0.485714,0,0.0788581,7.37457,0.0106932,4.85821,0.328708,3.04222,3.04222,0,0.220707,0.177716,0.177716,0.0755374,nan,-0.177716,0.328708,1.33819,0.920527
2000,B_w5_K10000_c0.0_k16_lr0.01_s4,0,0,0,4.49079,2.88328,0.243345,0.447619,0,0.0262208,6.30628,0.00415788,4.77919,0.454404,2.20068,2.20068,0,0.181043,0.30229,0.30229,0.318168,nan,-0.30229,0.454404,1.41004,0.979768
2000,B_w5_K10000_c2.0_lr0.01_s0,0,0,0,4.14387,3.54406,0.173888,0.552381,0,0.0123243,2.52586,0.00487927,4.86236,0.337994,2.95863,2.95863,0,0.127221,nan,0.333041,nan,0.333041,nan,0.337994,1.24631,0.874106
2000,B_w5_K10000_c2.0_lr0.01_s1,0,0,0,4.14618,2.14623,0.291405,0.466667,0,0.156737,10.5735,0.0148236,4.48774,0.518457,1.9288,1.9288,0,0.228312,nan,0.191577,nan,0.191577,nan,0.518457,1.42637,0.977207
2000,B_w5_K10000_c2.0_lr0.01_s2,0,0,0,4.40173,2.93366,0.226227,0.476191,0,0.0245348,6.09894,0.00402279,4.65424,0.394215,2.53668,2.53668,0,0.172021,nan,0.151318,nan,0.151318,nan,0.394216,1.38086,0.992861
2000,B_w5_K10000_c2.0_lr0.01_s3,0,0,0,4.26436,2.93662,0.246661,0.457143,0,0.0227873,4.0035,0.00569185,4.76784,0.423683,2.36025,2.36025,0,0.181828,nan,0.0614958,nan,0.0614958,nan,0.423683,1.33744,0.958196
2000,B_w5_K10000_c2.0_lr0.01_s4,0,0,0,4.35429,3.57497,0.148594,0.514286,0,0.0390771,5.05769,0.00772628,4.88329,0.338814,2.95147,2.95147,0,0.146801,nan,0.226675,nan,0.226675,nan,0.338814,1.39824,0.972298
2000,B_w5_K10000_c2.0_k4_lr0.01_s0,0,0,0,4.41404,3.57638,0.203135,0.476191,0,0.0625268,6.92273,0.00903211,4.78815,0.443167,2.25649,2.25649,0,0.210698,0.152615,0.214941,0.18928,0.214941,0.152615,0.443167,1.40582,0.991584
2000,B_w5_K10000_c2.0_k4_lr0.01_s1,0,0,0,4.34418,2.68508,0.269308,0.457143,0,0.00906322,4.46443,0.00203009,4.7305,0.416167,2.40288,2.40288,0,0.142689,0.377656,0.362322,0.44505,0.362322,-0.377656,0.416167,1.25677,0.973061
2000,B_w5_K10000_c2.0_k4_lr0.01_s2,0,0,0,4.41174,3.51807,0.184866,0.52381,0,0.078671,8.02145,0.00980758,4.81033,0.339332,2.94696,2.94696,0,0.264521,0.0356133,0.175588,0.108094,0.175588,0.0356133,0.339332,1.30099,0.941783
2000,B_w5_K10000_c2.0_k4_lr0.01_s3,0,0,0,4.37367,3.27232,0.269029,0.485714,0,0.02106,2.85124,0.00738626,4.67614,0.429046,2.33075,2.33075,0,0.194572,0.156603,0.279244,0.125872,0.279244,0.156603,0.429046,1.35635,0.956851
2000,B_w5_K10000_c2.0_k4_lr0.01_s4,0,0,0,3.94287,2.47832,0.340378,0.466667,0,0.0170059,5.65599,0.0030067,4.63859,0.497806,2.00881,2.00881,0,0.204684,0.049143,0.29795,0.0151471,0.29795,-0.049143,0.497806,1.30795,0.987318
2000,B_w5_K10000_c2.0_k16_lr0.01_s0,0,0,0,4.39067,3.10271,0.232624,0.428571,0,0.101681,15.202,0.00668865,4.60202,0.449964,2.2224,2.2224,0,0.345973,0.0717706,0.0717706,0.0780422,0.159076,-0.0717706,0.449964,1.36525,0.952105
2000,B_w5_K10000_c2.0_k16_lr0.01_s1,0,0,0,4.48952,3.87184,0.22639,0.52381,0,0.0291804,5.95891,0.00489695,4.81217,0.396731,2.5206,2.5206,0,0.160604,0.113732,0.113732,0.161767,0.27104,0.113732,0.396731,1.37396,0.980482
2000,B_w5_K10000_c2.0_k16_lr0.01_s2,0,0,0,4.18597,3.12591,0.191246,0.495238,0,0.0203695,5.65447,0.00360236,4.7585,0.426454,2.34492,2.34492,0,0.170699,0.06578,0.06578,0.0794418,0.631962,-0.06578,0.426454,1.39645,0.990302
2000,B_w5_K10000_c2.0_k16_lr0.01_s3,0,0,0,4.29615,2.80222,0.215174,0.466667,0,1.77754,19.7653,0.0899326,4.83825,0.347807,2.87515,2.87515,0,0.293603,0.0599047,0.0599047,0.136669,0.386803,-0.0599047,0.347807,1.25368,0.929763
2000,B_w5_K10000_c2.0_k16_lr0.01_s4,0,0,0,4.3945,2.74816,0.191825,0.495238,0,0.187916,7.98584,0.0235312,4.84462,0.3973,2.51699,2.51699,0,0.191179,0.156561,0.156561,0.201477,0.126639,0.156561,0.3973,1.24057,0.832278
3000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.65593,3.31712,0.294628,0.438095,0,0.00530611,2.59359,0.00204586,4.52737,0.506016,1.97622,1.97622,0,0.147081,nan,nan,nan,nan,nan,0.506016,1.21562,0.988458
3000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.72802,4.10143,0.260591,0.447619,0,0.00669808,1.89781,0.00352937,4.69097,0.373135,2.68,2.68,0,0.160291,nan,nan,nan,nan,nan,0.373135,1.29205,0.862776
3000,B_w5_K10000_c0.0_lr0.01_s2,0,0,0,4.7753,4.38745,0.234704,0.457143,0,0.00906468,2.98245,0.00303934,4.78256,0.341134,2.9314,2.9314,0,0.215643,nan,nan,nan,nan,nan,0.341134,1.36316,0.849894
3000,B_w5_K10000_c0.0_lr0.01_s3,0,0,0,4.62438,3.32651,0.29359,0.438095,0,0.0132679,3.75624,0.00353222,4.61269,0.481005,2.07898,2.07898,0,0.225109,nan,nan,nan,nan,nan,0.481005,1.35759,0.974569
3000,B_w5_K10000_c0.0_lr0.01_s4,0,0,0,4.57222,3.37806,0.290241,0.476191,0,0.0190911,4.80527,0.00397295,4.66342,0.517622,1.93191,1.93191,0,0.197157,nan,nan,nan,nan,nan,0.517622,1.29269,0.989207
3000,B_w5_K10000_c0.0_k4_lr0.01_s0,0,0,0,4.77454,4.09938,0.241344,0.47619,0,0.0178001,4.9042,0.00362956,4.65735,0.422777,2.36531,2.36531,0,0.181477,0.164013,0.164013,0.156637,nan,0.164013,0.422777,1.35168,0.930138
3000,B_w5_K10000_c0.0_k4_lr0.01_s1,0,0,0,4.64267,3.55048,0.302083,0.514286,0,0.0448509,8.56392,0.00523719,4.6475,0.482789,2.0713,2.0713,0,0.262459,0.187614,0.187614,0.216965,nan,0.187614,0.482789,1.34015,0.984641
3000,B_w5_K10000_c0.0_k4_lr0.01_s2,0,0,0,4.53324,3.57299,0.152243,0.514286,0,0.0143864,5.76532,0.00249534,4.90833,0.343223,2.91356,2.91356,0,0.270119,0.0908565,0.0908565,0.0452149,nan,0.0908565,0.343223,1.31576,0.976438
3000,B_w5_K10000_c0.0_k4_lr0.01_s3,0,0,0,4.709,3.56374,0.211489,0.466667,0,0.0436465,4.86996,0.00896241,4.59527,0.461798,2.16545,2.16545,0,0.21138,0.389036,0.389036,0.391433,nan,0.389036,0.461798,1.32385,0.991387
