step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,cos_e1W_e1Sig,cos_e1W_e1M2,cos_e1W_e1Sig_pca,cos_e1W_mu,cos_e1W_e1Sig_signed,top1_frac_alive,w_norm_mean,e1_stability
1000,A_w100_T10000_std_lr0.01_s2,0.2,0.00242424,0.2,12.5039,5.37627,0.178205,0.50096,0,1.61392,5.47272,0.294903,19.445,0.0903006,11.0741,9.9042,0.2,0.166041,nan,nan,nan,0.0258239,nan,0.100967,1.3708,0.943404
1000,A_w100_T10000_std_lr0.01_s3,0.28,0.00222222,0.25,12.2182,5.47934,0.179609,0.498485,0,2.49971,10.6219,0.235335,19.4362,0.0940751,10.6298,9.22197,0.28,0.320453,nan,nan,nan,0.0126944,nan,0.108437,1.37449,0.952312
1000,A_w100_T10000_std_lr0.01_s4,0.29,0.00181818,0.28,15.3043,6.25927,0.180544,0.500192,0,1.48311,25.5672,0.0580083,19.4635,0.0964009,10.3733,8.68165,0.29,0.401794,nan,nan,nan,0.0307343,nan,0.115185,1.39836,0.845626
1000,A_w100_T10000_centered_lr0.01_s0,0,0.0030303,0,17.8337,7.24104,0.181159,0.500091,0,0.0265716,2.61416,0.0101645,19.4815,0.105836,9.44855,9.44855,0,0.335672,nan,nan,nan,0.00775455,nan,0.105836,1.418,0.958664
1000,A_w100_T10000_centered_lr0.01_s1,0,0.00484848,0,17.6467,7.4548,0.183341,0.498626,0,0.1486,5.78318,0.0256952,19.3486,0.0995291,10.0473,10.0473,0,0.342522,nan,nan,nan,0.0292625,nan,0.099529,1.42425,0.856621
1000,A_w100_T10000_centered_lr0.01_s2,0,0.00262626,0,17.9247,7.24651,0.177843,0.501394,0,0.149669,7.13395,0.0209798,19.5226,0.0910473,10.9833,10.9833,0,0.45667,nan,nan,nan,0.106466,nan,0.0910473,1.40261,0.660195
1000,A_w100_T10000_centered_lr0.01_s3,0,0.00141414,0,18.4745,7.77259,0.184781,0.502434,0,0.047651,5.51253,0.00864412,19.3946,0.114483,8.73489,8.73489,0,0.408237,nan,nan,nan,0.0506002,nan,0.114483,1.40846,0.980254
1000,A_w100_T10000_centered_lr0.01_s4,0,0.00343434,0,18.5665,7.72249,0.176828,0.49898,0,0.23699,6.60675,0.0358709,19.5996,0.0906867,11.027,11.027,0,0.571267,nan,nan,nan,0.252575,nan,0.0906867,1.42783,0.321087
2000,A_w100_T10000_std_lr0.01_s0,0.35,0.000808081,0.32,15.5829,6.20499,0.181398,0.505141,0,0.092068,11.129,0.00827281,19.3914,0.102614,9.74528,8.52638,0.35,0.140627,nan,nan,nan,0.0482157,nan,0.117283,1.41837,0.99621
2000,A_w100_T10000_std_lr0.01_s1,0.2,0.00323232,0.19,14.2765,5.32336,0.182246,0.498091,0.00020202,2.64863,24.0806,0.10999,19.4818,0.100322,9.9679,9.68288,0.2,0.341504,nan,nan,nan,0.0262597,nan,0.103275,1.39822,0.98984
2000,A_w100_T10000_std_lr0.01_s2,0.21,0.00222222,0.2,13.4594,5.50084,0.178702,0.50095,0,0.141641,3.03597,0.0466542,19.427,0.0909833,10.991,9.74656,0.21,0.0561753,nan,nan,nan,0.00951584,nan,0.1026,1.37437,0.989842
2000,A_w100_T10000_std_lr0.01_s3,0.28,0.00141414,0.26,13.3018,5.57895,0.180331,0.498515,0,0.408992,8.98729,0.0455078,19.42,0.0949212,10.5351,9.10734,0.28,0.125899,nan,nan,nan,0.0113183,nan,0.109802,1.38282,0.994195
2000,A_w100_T10000_std_lr0.01_s4,0.29,0.0020202,0.28,16.0281,6.36772,0.180905,0.499848,0,1.6246,17.5097,0.0927828,19.4464,0.0972085,10.2872,8.41381,0.29,0.195543,nan,nan,nan,0.0308263,nan,0.118852,1.42029,0.978272
2000,A_w100_T10000_centered_lr0.01_s0,0,0.0030303,0,18.3552,7.27419,0.181011,0.500323,0,0.0240071,2.31949,0.0103502,19.4823,0.105857,9.44669,9.44669,0,0.180084,nan,nan,nan,0.0202515,nan,0.105857,1.42248,0.998962
2000,A_w100_T10000_centered_lr0.01_s1,0,0.00707071,0,17.9452,7.53491,0.18323,0.498596,0,0.0501482,2.70465,0.0185414,19.3394,0.100793,9.92134,9.92134,0,0.105295,nan,nan,nan,0.0678316,nan,0.100793,1.43597,0.99511
2000,A_w100_T10000_centered_lr0.01_s2,0,0.00161616,0,18.3784,7.41164,0.17795,0.500929,0,0.055038,3.6435,0.0151058,19.5174,0.0918401,10.8885,10.8885,0,0.173073,nan,nan,nan,0.121467,nan,0.0918401,1.41025,0.989611
2000,A_w100_T10000_centered_lr0.01_s3,0,0.00262626,0,18.4884,7.6483,0.184624,0.502556,0,0.0702777,4.67869,0.0150208,19.3878,0.113591,8.80348,8.80348,0,0.193385,nan,nan,nan,0.0678991,nan,0.113591,1.42231,0.997009
2000,A_w100_T10000_centered_lr0.01_s4,0,0.00464646,0,18.9993,7.74986,0.176507,0.498909,0,0.0831543,3.28947,0.0252789,19.6083,0.0891609,11.2157,11.2157,0,0.139765,nan,nan,nan,0.249701,nan,0.0891609,1.44271,0.991494
3000,A_w100_T10000_std_lr0.01_s0,0.34,0.000808081,0.33,16.1025,6.30965,0.18145,0.504838,0,1.10251,10.316,0.106874,19.3894,0.103215,9.68847,8.54214,0.34,0.101319,nan,nan,nan,0.0411946,nan,0.117067,1.43102,0.997294
3000,A_w100_T10000_std_lr0.01_s1,0.19,0.00444444,0.19,15.1611,5.32984,0.181928,0.498313,0,0.599779,21.8785,0.0274141,19.4753,0.0994732,10.053,9.9461,0.19,0.193638,nan,nan,nan,0.0236499,nan,0.100542,1.41538,0.803011
3000,A_w100_T10000_std_lr0.01_s2,0.2,0.00181818,0.2,13.7444,5.49594,0.178799,0.500576,0,0.0998769,1.9572,0.0510305,19.4225,0.0913075,10.952,9.69338,0.2,0.0295063,nan,nan,nan,0.0155145,nan,0.103163,1.37925,0.996277
3000,A_w100_T10000_std_lr0.01_s3,0.28,0.000606061,0.26,13.7285,5.64038,0.180681,0.498626,0,0.901957,5.64176,0.159872,19.4078,0.0954896,10.4723,9.00463,0.28,0.0699801,nan,nan,nan,0.0323429,nan,0.111054,1.39114,0.993588
3000,A_w100_T10000_std_lr0.01_s4,0.3,0.00242424,0.28,16.6775,6.55612,0.181399,0.49999,0,0.760118,9.87004,0.0770126,19.4272,0.1006,9.94035,8.44675,0.3,0.0938828,nan,nan,nan,0.00444666,nan,0.118389,1.43322,0.987817
3000,A_w100_T10000_centered_lr0.01_s0,0,0.0040404,0,18.3356,7.03443,0.18136,0.500616,0,0.0346553,1.62047,0.0213859,19.4731,0.107313,9.31855,9.31855,0,0.0799896,nan,nan,nan,0.0246888,nan,0.107313,1.43216,0.997429
3000,A_w100_T10000_centered_lr0.01_s1,0,0.00727273,0,18.0659,7.5893,0.183327,0.498818,0,0.0190992,0.905893,0.0210833,19.3249,0.102436,9.7622,9.7622,0,0.0292718,nan,nan,nan,0.0794589,nan,0.102436,1.44622,0.996767
3000,A_w100_T10000_centered_lr0.01_s2,0,0.00323232,0,18.1347,7.24339,0.178166,0.500707,0,0.0532317,1.82714,0.0291339,19.508,0.0933717,10.7099,10.7099,0,0.0674385,nan,nan,nan,0.155795,nan,0.0933718,1.42271,0.992008
3000,A_w100_T10000_centered_lr0.01_s3,0,0.00424242,0,18.6515,7.76196,0.184706,0.502838,0,0.0388396,2.21782,0.0175125,19.3868,0.112884,8.85861,8.85861,0,0.0639708,nan,nan,nan,0.0845498,nan,0.112884,1.43405,0.998467
3000,A_w100_T10000_centered_lr0.01_s4,0,0.00484848,0,19.0032,7.68534,0.176785,0.499061,0,0.0342396,1.39606,0.0245259,19.6007,0.0895978,11.161,11.161,0,0.0481262,nan,nan,nan,0.241345,nan,0.0895978,1.45404,0.990682
4000,A_w100_T10000_std_lr0.01_s0,0.36,0.000606061,0.33,16.4688,6.3755,0.181588,0.504657,0,0.244119,5.93158,0.0411558,19.3869,0.104209,9.5961,8.27846,0.36,0.0479711,nan,nan,nan,0.0368031,nan,0.120795,1.44027,0.996168
4000,A_w100_T10000_std_lr0.01_s1,0.19,0.00444444,0.19,15.6731,5.41916,0.181977,0.498535,0,0.187543,12.3766,0.015153,19.4648,0.0999651,10.0035,9.89277,0.19,0.112279,nan,nan,nan,0.041639,nan,0.101084,1.42829,0.65593
4000,A_w100_T10000_std_lr0.01_s2,0.2,0.0020202,0.2,13.933,5.51448,0.17876,0.500384,0,0.0163026,1.12292,0.014518,19.4212,0.0914078,10.94,9.66039,0.2,0.0135926,nan,nan,nan,0.0228656,nan,0.103516,1.38227,0.999581
4000,A_w100_T10000_std_lr0.01_s3,0.28,0.00141414,0.26,13.9369,5.63361,0.18096,0.498697,0,0.0541646,2.57828,0.021008,19.3996,0.0955176,10.4693,8.95566,0.28,0.0233419,nan,nan,nan,0.0503809,nan,0.111661,1.39848,0.990446
4000,A_w100_T10000_std_lr0.01_s4,0.29,0.00222222,0.29,16.9375,6.6702,0.181617,0.49997,0,0.281491,5.4043,0.0520864,19.4185,0.101339,9.8679,7.98073,0.29,0.0439373,nan,nan,nan,0.0195861,nan,0.125302,1.44341,0.989504
4000,A_w100_T10000_centered_lr0.01_s0,0,0.00424242,0,18.328,7.09438,0.181744,0.500374,0,0.0391863,1.24076,0.0315824,19.4627,0.108289,9.23458,9.23458,0,0.0425396,nan,nan,nan,0.0238714,nan,0.108289,1.44081,0.99862
4000,A_w100_T10000_centered_lr0.01_s1,0,0.00787879,0,18.1355,7.50184,0.18354,0.498576,0,0.0158953,0.50077,0.0317418,19.3155,0.104197,9.59717,9.59717,0,0.0156799,nan,nan,nan,0.0832758,nan,0.104197,1.45266,0.997375
4000,A_w100_T10000_centered_lr0.01_s2,0,0.0030303,0,18.1736,7.29044,0.17834,0.50097,0,0.00465041,0.482091,0.00964633,19.4995,0.0954102,10.4811,10.4811,0,0.0147563,nan,nan,nan,0.180514,nan,0.0954101,1.43195,0.995574
4000,A_w100_T10000_centered_lr0.01_s3,0,0.00464646,0,18.7778,7.78497,0.184757,0.502838,0,0.0220555,0.890923,0.0247558,19.3822,0.112341,8.90149,8.90149,0,0.0221581,nan,nan,nan,0.0965035,nan,0.112341,1.44215,0.999181
4000,A_w100_T10000_centered_lr0.01_s4,0,0.00545455,0,19.0353,7.7109,0.177016,0.499071,0,0.00640649,0.438949,0.0145951,19.594,0.0898695,11.1272,11.1272,0,0.0142066,nan,nan,nan,0.234567,nan,0.0898695,1.46188,0.997422
5000,A_w100_T10000_std_lr0.01_s0,0.35,0.000606061,0.33,16.5567,6.40351,0.181606,0.50403,0,0.354613,3.33112,0.106454,19.3827,0.104641,9.5565,8.31989,0.35,0.0227732,nan,nan,nan,0.0307043,nan,0.120194,1.44967,0.997041
5000,A_w100_T10000_std_lr0.01_s1,0.19,0.00424242,0.19,16.1406,5.63369,0.181979,0.498687,0,1.09589,10.9941,0.0996796,19.4585,0.0999425,10.0058,9.79166,0.19,0.0841491,nan,nan,nan,0.0470942,nan,0.102128,1.43962,0.91248
5000,A_w100_T10000_std_lr0.01_s2,0.2,0.0020202,0.2,14.0721,5.53135,0.17873,0.500283,0,0.306169,0.908968,0.336832,19.4202,0.0916772,10.9078,9.61458,0.2,0.0132079,nan,nan,nan,0.0256997,nan,0.104009,1.38482,0.999795
5000,A_w100_T10000_std_lr0.01_s3,0.28,0.00121212,0.26,14.0168,5.62149,0.181125,0.498626,0,0.226855,1.46013,0.155366,19.393,0.0955737,10.4631,8.91089,0.28,0.0124341,nan,nan,nan,0.0612241,nan,0.112222,1.40372,0.987818
5000,A_w100_T10000_std_lr0.01_s4,0.29,0.00242424,0.29,17.1578,6.79483,0.181899,0.500343,0,0.122786,2.1118,0.0581427,19.4108,0.102241,9.78081,7.91644,0.29,0.0167463,nan,nan,nan,0.0210905,nan,0.126319,1.45023,0.999644
5000,A_w100_T10000_centered_lr0.01_s0,0,0.00484848,0,18.0905,6.87889,0.182027,0.500404,0,0.00883043,0.485935,0.0181721,19.4564,0.109089,9.16686,9.16686,0,0.0137566,nan,nan,nan,0.0201849,nan,0.109089,1.44591,0.999666
5000,A_w100_T10000_centered_lr0.01_s1,0,0.00787879,0,18.0772,7.38846,0.18367,0.498576,0,0.0158958,0.297772,0.0533825,19.3111,0.105405,9.48726,9.48726,0,0.00849892,nan,nan,nan,0.082746,nan,0.105405,1.45586,0.999276
5000,A_w100_T10000_centered_lr0.01_s2,0,0.00323232,0,18.2583,7.3253,0.17844,0.50097,0,0.00611152,0.345452,0.0176914,19.4949,0.0960391,10.4124,10.4124,0,0.0091576,nan,nan,nan,0.188869,nan,0.0960391,1.43603,0.999463
5000,A_w100_T10000_centered_lr0.01_s3,0,0.00444444,0,18.8165,7.7412,0.184828,0.50304,0,0.0194066,0.612394,0.0316898,19.3775,0.112369,8.89926,8.89926,0,0.0141072,nan,nan,nan,0.104539,nan,0.112369,1.44676,0.999437
5000,A_w100_T10000_centered_lr0.01_s4,0,0.00565657,0,18.9445,7.6123,0.177124,0.499071,0,0.00624857,0.289666,0.0215716,19.5897,0.0900851,11.1006,11.1006,0,0.00823194,nan,nan,nan,0.233663,nan,0.0900851,1.46536,0.99926
6000,A_w100_T10000_std_lr0.01_s0,0.35,0.000606061,0.33,16.5952,6.4445,0.181634,0.504162,0,1.72862,4.31095,0.400984,19.3802,0.105174,9.50807,8.27552,0.35,0.0297958,nan,nan,nan,0.0291323,nan,0.120838,1.45601,0.999299
6000,A_w100_T10000_std_lr0.01_s1,0.19,0.00525253,0.19,16.1606,5.72491,0.182096,0.498495,0,0.523859,6.29653,0.0831981,19.4485,0.100226,9.97743,9.54665,0.19,0.0403962,nan,nan,nan,0.0410293,nan,0.104749,1.44965,0.939503
6000,A_w100_T10000_std_lr0.01_s2,0.2,0.0020202,0.2,14.1487,5.5549,0.17872,0.500313,0,0.0198375,0.423867,0.0468013,19.4195,0.0918166,10.8913,9.59036,0.2,0.00411404,nan,nan,nan,0.0274253,nan,0.104271,1.38678,0.999914
6000,A_w100_T10000_std_lr0.01_s3,0.28,0.00141414,0.26,14.0964,5.63732,0.181151,0.498717,0,1.63115,2.03432,0.801813,19.3905,0.0960432,10.412,8.88431,0.28,0.025413,nan,nan,nan,0.0660139,nan,0.112558,1.40676,0.997378
6000,A_w100_T10000_std_lr0.01_s4,0.29,0.00262626,0.29,17.1819,6.84284,0.182027,0.500404,0,0.22396,1.42206,0.15749,19.4049,0.102268,9.77826,7.92629,0.29,0.0111888,nan,nan,nan,0.0189133,nan,0.126162,1.45521,0.999922
6000,A_w100_T10000_centered_lr0.01_s0,0,0.00424242,0,18.1622,6.94537,0.182127,0.500394,0,0.0123117,0.363127,0.0339046,19.4528,0.109686,9.11693,9.11693,0,0.0102415,nan,nan,nan,0.0216995,nan,0.109686,1.44912,0.999464
6000,A_w100_T10000_centered_lr0.01_s1,0,0.00787879,0,18.0834,7.40767,0.183676,0.498576,0,0.0140822,0.344313,0.0408993,19.3098,0.105663,9.46408,9.46408,0,0.00999041,nan,nan,nan,0.0817166,nan,0.105663,1.4573,0.999837
6000,A_w100_T10000_centered_lr0.01_s2,0,0.0030303,0,18.2526,7.33164,0.178437,0.50096,0,0.00439822,0.0669628,0.0656815,19.4919,0.096961,10.3134,10.3134,0,0.00169785,nan,nan,nan,0.194293,nan,0.0969611,1.43971,0.99846
6000,A_w100_T10000_centered_lr0.01_s3,0,0.00444444,0,18.8636,7.74835,0.184911,0.50301,0,0.00641168,0.154519,0.0414944,19.3727,0.112349,8.9008,8.9008,0,0.00365002,nan,nan,nan,0.109414,nan,0.112349,1.44998,0.999694
6000,A_w100_T10000_centered_lr0.01_s4,0,0.00585859,0,18.8572,7.50785,0.177203,0.49896,0,0.00563997,0.244028,0.023112,19.5864,0.0902538,11.0799,11.0799,0,0.0059833,nan,nan,nan,0.238127,nan,0.0902537,1.46816,0.998085
7000,A_w100_T10000_std_lr0.01_s0,0.35,0.000606061,0.33,16.6721,6.46811,0.181648,0.504131,0,0.0605281,0.80355,0.0753258,19.3773,0.105514,9.47739,8.24729,0.35,0.00389634,nan,nan,nan,0.0281924,nan,0.121252,1.4601,0.999538
7000,A_w100_T10000_std_lr0.01_s1,0.19,0.00525253,0.19,16.2133,5.69074,0.182195,0.498828,0,0.285158,2.95182,0.0966044,19.4435,0.100284,9.97173,9.47299,0.19,0.0199573,nan,nan,nan,0.0489846,nan,0.105563,1.45622,0.998186
7000,A_w100_T10000_std_lr0.01_s2,0.2,0.00181818,0.2,14.2045,5.55943,0.178698,0.500404,0,0.00338841,0.2388,0.0141893,19.419,0.0919437,10.8762,9.56949,0.2,0.00228581,nan,nan,nan,0.0279936,nan,0.104499,1.38817,0.999929
7000,A_w100_T10000_std_lr0.01_s3,0.28,0.0010101,0.26,14.1899,5.65109,0.181152,0.498687,0,0.560038,0.735426,0.761515,19.3891,0.0961913,10.3959,8.87092,0.28,0.00931906,nan,nan,nan,0.0677669,nan,0.112728,1.40923,0.998304
7000,A_w100_T10000_std_lr0.01_s4,0.29,0.00262626,0.29,17.2422,6.8628,0.182139,0.500313,0,0.033468,0.534729,0.0625887,19.4008,0.102517,9.75451,7.91263,0.29,0.00394446,nan,nan,nan,0.0200544,nan,0.12638,1.45886,0.999853
7000,A_w100_T10000_centered_lr0.01_s0,0,0.00444444,0,18.4212,7.05092,0.182171,0.500343,0,0.00136608,0.0424717,0.0321645,19.451,0.109729,9.11334,9.11334,0,0.00118308,nan,nan,nan,0.0200656,nan,0.109729,1.45063,0.999897
7000,A_w100_T10000_centered_lr0.01_s1,0,0.00828283,0,18.0392,7.30281,0.183769,0.498576,0,0.00565348,0.184042,0.0307184,19.3086,0.106219,9.4145,9.4145,0,0.00450124,nan,nan,nan,0.0851523,nan,0.106219,1.45829,0.999925
7000,A_w100_T10000_centered_lr0.01_s2,0,0.00363636,0,18.2694,7.32712,0.178502,0.500707,0,0.00682573,0.114359,0.0596867,19.4892,0.0972826,10.2793,10.2793,0,0.00304826,nan,nan,nan,0.193394,nan,0.0972826,1.44113,0.999929
7000,A_w100_T10000_centered_lr0.01_s3,0,0.00444444,0,18.8997,7.77089,0.184914,0.50301,0,0.00493236,0.107758,0.0457728,19.3711,0.112288,8.90567,8.90567,0,0.00256062,nan,nan,nan,0.110829,nan,0.112288,1.45214,0.999943
7000,A_w100_T10000_centered_lr0.01_s4,0,0.00565657,0,18.9357,7.59387,0.177247,0.49896,0,0.0046646,0.152844,0.0305186,19.5841,0.0904062,11.0612,11.0612,0,0.00380006,nan,nan,nan,0.23803,nan,0.0904062,1.46977,0.999608
8000,A_w100_T10000_std_lr0.01_s0,0.35,0.000606061,0.33,16.7072,6.49357,0.181655,0.504101,0,0.00645858,0.216007,0.0298999,19.3753,0.105685,9.46206,8.22594,0.35,0.00109729,nan,nan,nan,0.0280031,nan,0.121567,1.46279,0.999792
8000,A_w100_T10000_std_lr0.01_s1,0.19,0.00525253,0.19,16.2569,5.73401,0.182339,0.498636,0,0.28423,1.92896,0.147349,19.4374,0.100651,9.93535,9.39118,0.19,0.0108832,nan,nan,nan,0.044233,nan,0.106483,1.46037,0.997676
8000,A_w100_T10000_std_lr0.01_s2,0.2,0.00181818,0.2,14.2662,5.5758,0.178689,0.500404,0,0.0914178,0.246758,0.370475,19.4185,0.0920484,10.8639,9.55649,0.2,0.0030893,nan,nan,nan,0.0285901,nan,0.104641,1.38906,0.999938
8000,A_w100_T10000_std_lr0.01_s3,0.27,0.00121212,0.26,14.2051,5.64975,0.181138,0.498687,0,0.0296165,0.138401,0.21399,19.3888,0.0963208,10.382,8.98763,0.27,0.00112772,nan,nan,nan,0.0695729,nan,0.111264,1.41136,0.998195
8000,A_w100_T10000_std_lr0.01_s4,0.29,0.00262626,0.29,17.2411,6.85666,0.182199,0.500313,0,0.0141989,0.316137,0.0449138,19.3985,0.102494,9.75666,7.91988,0.29,0.00203675,nan,nan,nan,0.0192008,nan,0.126264,1.46082,0.999975
8000,A_w100_T10000_centered_lr0.01_s0,0,0.0040404,0,18.1265,6.93234,0.182233,0.500111,0,0.00844518,0.246803,0.0342183,19.4484,0.109857,9.10275,9.10275,0,0.00740555,nan,nan,nan,0.0196477,nan,0.109857,1.45219,0.999966
8000,A_w100_T10000_centered_lr0.01_s1,0,0.00727273,0,18.1634,7.28353,0.183828,0.498808,0,0.0455046,0.880456,0.051683,19.3071,0.106583,9.38236,9.38236,0,0.0231223,nan,nan,nan,0.0855637,nan,0.106583,1.45947,0.999934
8000,A_w100_T10000_centered_lr0.01_s2,0,0.00343434,0,18.1382,7.27519,0.17855,0.50096,0,0.0178488,0.308443,0.0578674,19.4877,0.0975195,10.2544,10.2544,0,0.00653845,nan,nan,nan,0.196524,nan,0.0975195,1.44201,0.999542
8000,A_w100_T10000_centered_lr0.01_s3,0,0.00383838,0,18.9628,7.84918,0.184979,0.50301,0,0.00562291,0.157255,0.0357567,19.3698,0.112277,8.90656,8.90656,0,0.00405919,nan,nan,nan,0.112089,nan,0.112277,1.45338,0.999921
8000,A_w100_T10000_centered_lr0.01_s4,0,0.00565657,0,18.771,7.51315,0.177289,0.499131,0,0.0120057,0.240535,0.0499127,19.5825,0.0907623,11.0178,11.0178,0,0.00629013,nan,nan,nan,0.235152,nan,0.0907623,1.47133,0.999931
9000,A_w100_T10000_std_lr0.01_s0,0.35,0.000606061,0.33,16.6869,6.49793,0.181662,0.504101,0,0.0105084,0.0904359,0.116198,19.3746,0.10584,9.44825,8.21219,0.35,0.000437243,nan,nan,nan,0.0281521,nan,0.12177,1.46425,0.999956
9000,A_w100_T10000_std_lr0.01_s1,0.19,0.00525253,0.19,16.2807,5.74555,0.182354,0.498626,0,0.00746272,0.290876,0.025656,19.4359,0.100635,9.93692,9.37066,0.19,0.00152793,nan,nan,nan,0.0496304,nan,0.106716,1.46235,0.999824
9000,A_w100_T10000_std_lr0.01_s2,0.2,0.00181818,0.2,14.3075,5.5861,0.178676,0.500404,0,0.000635291,0.06681,0.00950893,19.4183,0.0921341,10.8537,9.54349,0.2,0.000628184,nan,nan,nan,0.0286028,nan,0.104784,1.3899,0.999982
9000,A_w100_T10000_std_lr0.01_s3,0.28,0.0010101,0.26,14.2311,5.6534,0.18113,0.498717,0,0.0283322,0.0915692,0.309408,19.3887,0.096398,10.3737,8.85809,0.28,0.000746287,nan,nan,nan,0.068441,nan,0.112891,1.41156,0.999644
9000,A_w100_T10000_std_lr0.01_s4,0.29,0.00262626,0.29,17.246,6.85919,0.182236,0.500455,0,0.0545703,0.205273,0.265843,19.3965,0.102581,9.74843,7.916,0.29,0.00146098,nan,nan,nan,0.0199954,nan,0.126326,1.46236,0.999977
9000,A_w100_T10000_centered_lr0.01_s0,0,0.00444444,0.01,18.3873,7.00503,0.18224,0.500111,0,0.00239044,0.0552023,0.0433034,19.449,0.1101,9.08263,9.08263,0,0.00156005,nan,nan,nan,0.0198403,nan,0.1101,1.45239,0.999935
9000,A_w100_T10000_centered_lr0.01_s1,0,0.00828283,0,17.9791,7.22455,0.183823,0.498576,0,0.00457684,0.153784,0.0297616,19.3065,0.106688,9.37315,9.37315,0,0.0036188,nan,nan,nan,0.084686,nan,0.106688,1.45962,0.999979
9000,A_w100_T10000_centered_lr0.01_s2,0,0.00282828,0,18.3173,7.39003,0.178569,0.50097,0,0.0141354,0.220815,0.0640149,19.4878,0.0975029,10.2561,10.2561,0,0.00509173,nan,nan,nan,0.195433,nan,0.0975029,1.44234,0.999925
9000,A_w100_T10000_centered_lr0.01_s3,0,0.00363636,0,18.8231,7.64223,0.184988,0.50301,0,0.00564564,0.162061,0.0348366,19.368,0.112176,8.91459,8.91459,0,0.00400581,nan,nan,nan,0.111909,nan,0.112176,1.4542,0.999977
9000,A_w100_T10000_centered_lr0.01_s4,0,0.00565657,0,18.9506,7.58774,0.177278,0.499131,0,0.00799577,0.104853,0.0762572,19.582,0.0908339,11.0091,11.0091,0,0.00220823,nan,nan,nan,0.23387,nan,0.0908339,1.47176,0.999927
