step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
0,A_w100_T10000_std_lr0.01_s10,0.26,0.00606061,0.24,9.97907,5.31681,0.181291,0.499747,0,18.7609,19.81,0.947041,19.4437,0.0973476,10.2725,9.02554,0.26,4.37819
0,A_w100_T10000_std_lr0.01_s11,0.28,0.0123232,0.26,7.96808,5.11399,0.180598,0.499616,0.00020202,1.00233,23.2907,0.0430357,19.4482,0.0932561,10.7232,9.95543,0.28,1.28328
0,A_w100_T10000_std_lr0.01_s12,0.27,0.0206061,0.23,7.55929,5.17075,0.183664,0.498485,0,27.574,56.1364,0.491196,19.4047,0.0947637,10.5526,9.60078,0.27,3.7971
0,A_w100_T10000_std_lr0.01_s13,0.33,0.0143434,0.31,6.91857,4.80728,0.184808,0.499879,0,2.30124,52.0601,0.0442036,19.3042,0.105556,9.47362,8.31052,0.33,2.40778
0,A_w100_T10000_std_lr0.01_s14,0.19,0.029899,0.16,6.85672,5.04033,0.181631,0.500768,0,40.7163,33.6927,1.20846,19.4605,0.0974417,10.2625,9.56146,0.19,3.45148
0,A_w100_T10000_std_lr0.01_s15,0.22,0.0105051,0.19,8.09421,5.03148,0.179695,0.49805,0,1.63932,19.9351,0.082233,19.4788,0.0970635,10.3025,9.42437,0.22,1.14358
0,A_w100_T10000_std_lr0.01_s16,0.18,0.00686869,0.16,9.7837,5.44346,0.183662,0.49699,0,6.03096,36.0582,0.167256,19.4005,0.102919,9.7164,9.20081,0.18,1.64063
0,A_w100_T10000_std_lr0.01_s17,0.2,0.00969697,0.18,9.81894,5.22795,0.180047,0.499606,0,0.674909,11.2052,0.0602318,19.4642,0.100208,9.97929,8.83454,0.2,0.898855
0,A_w100_T10000_std_lr0.01_s18,0.24,0.0464646,0.22,5.9094,4.70819,0.179821,0.500909,0,238.74,144.897,1.64765,19.5054,0.10197,9.80681,9.4696,0.24,9.06789
0,A_w100_T10000_std_lr0.01_s19,0.32,0.0183838,0.28,6.81881,4.93222,0.180541,0.498323,0,33.403,52.0602,0.641624,19.4161,0.0907106,11.0241,9.95915,0.32,4.00288
1000,A_w100_T10000_std_lr0.01_s10,0.29,0.00262626,0.25,11.8465,5.55558,0.180838,0.500384,0,2.29895,7.57776,0.303382,19.452,0.0977647,10.2286,9.20567,0.29,0.315222
1000,A_w100_T10000_std_lr0.01_s11,0.26,0.0030303,0.25,11.9388,5.42847,0.181254,0.499818,0.00020202,1.75232,9.37554,0.186903,19.4342,0.0932146,10.7279,10.0053,0.26,0.260775
1000,A_w100_T10000_std_lr0.01_s12,0.29,0.00121212,0.28,14.5847,5.35757,0.18524,0.49799,0,0.759851,22.3402,0.0340127,19.3393,0.0995187,10.0484,9.31968,0.29,0.305561
1000,A_w100_T10000_std_lr0.01_s13,0.35,0.00161616,0.33,15.2695,5.92302,0.184796,0.500747,0,0.971823,31.5207,0.0308312,19.3114,0.102822,9.72554,8.26225,0.35,0.444759
1000,A_w100_T10000_std_lr0.01_s14,0.21,0.00464646,0.19,11.1939,5.34662,0.18238,0.5,0,0.174574,5.09768,0.0342457,19.4326,0.0988581,10.1155,9.26679,0.21,0.11474
1000,A_w100_T10000_std_lr0.01_s15,0.24,0.00181818,0.23,12.9765,5.71889,0.180175,0.498687,0,0.057851,7.88871,0.00733339,19.4313,0.0968769,10.3224,9.2842,0.24,0.159791
1000,A_w100_T10000_std_lr0.01_s16,0.19,0.00282828,0.18,13.8686,5.92585,0.185331,0.497081,0,0.794429,19.9133,0.0398944,19.3607,0.102935,9.71483,9.09791,0.19,0.320212
1000,A_w100_T10000_std_lr0.01_s17,0.2,0.000808081,0.19,13.6675,5.57525,0.180484,0.499576,0,0.747392,8.55338,0.0873797,19.4513,0.101208,9.8806,8.92051,0.2,0.371236
1000,A_w100_T10000_std_lr0.01_s18,0.28,0.00141414,0.27,14.951,5.71332,0.17921,0.499596,0,8.81979,67.6602,0.130354,19.5004,0.0940398,10.6338,9.27612,0.28,1.09498
1000,A_w100_T10000_std_lr0.01_s19,0.32,0.000808081,0.32,15.3051,5.82208,0.181139,0.50098,0,1.04545,34.1614,0.0306031,19.4099,0.0990266,10.0983,9.19717,0.32,0.425134
2000,A_w100_T10000_std_lr0.01_s10,0.28,0.00262626,0.25,12.9385,5.70302,0.180784,0.50104,0,0.232622,4.31394,0.0539234,19.4519,0.0981765,10.1857,8.90683,0.28,0.112182
2000,A_w100_T10000_std_lr0.01_s11,0.26,0.0030303,0.25,13.1973,5.50725,0.181177,0.50002,0.00020202,0.860181,8.23864,0.104408,19.4265,0.0931049,10.7406,9.995,0.26,0.144517
2000,A_w100_T10000_std_lr0.01_s12,0.29,0.00181818,0.28,15.8159,5.59631,0.18579,0.497879,0,2.27509,15.1511,0.15016,19.3121,0.102712,9.73596,8.72845,0.29,0.180652
