arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
R,std,0,0,0.0001,1,1,5,0.7223157051,0.8531999588,0.7440000176,0.8531999588,0,0,0.5109632611,5.112658501,-2.898174524,0.5339999795,35.58274697,0,0,1.610721827,2.740931273,-3.640472174,0.773999989,23.90324393,0.7114067674,0.601583004,0.6195796728
R,std,0,0,0.0001,2,0,1,0.9598958333,1,1,1,0,0,-1.799382567,3.143963814,-6.24798584,0.2460000068,29.33563522,0.03999999911,0.03999999911,-0.3526982665,1.693499684,-5.025422096,0.3900000155,14.82729051,0.6970178485,0.5995841026,0.6483950019
R,std,0,0,0.0001,3,1,5,0.6464342949,0.8083999753,0.6740000248,0.8083999753,0,0,-0.7149416208,4.160215855,-2.904815197,0.4192000031,40.86726615,0,0,0.2258126438,2.388107061,-5.220074177,0.5543999672,28.06127343,0.7569217682,0.6133292317,0.7652037144
R,std,0,0,0.0001,4,0,1,0.9532852564,1,1,1,0,0,-0.3714952469,3.03249979,-4.578260422,0.4260000288,32.72945354,0.009999999776,0.009999999776,-0.01770208962,2.229748011,-5.484705925,0.4840000272,16.33657629,0.7556018829,0.6170429587,0.8199238181
R,std,0,0,0.0001,5,1,5,0.712900641,0.8483999968,0.7500000596,0.8483999968,0,0,-0.8194263577,4.887461185,-5.395903111,0.3879999816,38.90511977,0.009999999776,0.009999999776,-0.6694540977,2.742948055,-6.115982533,0.3643999994,26.29641576,0.7976012826,0.6206395626,0.9229095578
R,std,0,0,0.0001,6,0,1,0.9466346154,1,1,1,0,0,-2.546367407,3.926476717,-6.457654476,0.2240000069,27.32062764,0.009999999776,0.009999999776,-1.174058914,2.344342709,-5.150703907,0.2180000097,15.79641984,0.7983068228,0.6220636964,0.9767862558
R,std,0,0,0.0001,7,1,5,0.688661859,0.8399999738,0.7440000176,0.8399999738,0,0,-0.6381815076,6.542795181,-3.143703699,0.4736000001,41.11298522,0,0,-1.075496078,3.415126085,-7.095852852,0.3543999791,27.41422861,0.8590878248,0.6337499619,1.103697419
R,std,0,0,0.0001,8,0,1,0.9507211538,1,1,1,0,0,-3.633387089,4.092265606,-12.22000217,0.15200001,26.80851547,0.1099999994,0.1099999994,-2.443951607,2.383633375,-8.939146996,0.08800000697,12.50360448,0.8384959698,0.6292918921,1.118699193
R,std,0,0,0.0001,9,1,5,0.5142628205,0.6847999692,0.6100000143,0.6847999692,0,0,-0.2144686431,5.386837959,-4.917095184,0.4679999948,44.33559361,0,0,-1.931459188,2.978178978,-7.490338802,0.2299999893,26.00208875,0.9191786051,0.639002502,1.226052165
R,std,0,0,0.0001,10,0,1,0.9320913462,1,1,1,0,0,-1.148485899,5.118964195,-4.597213268,0.4080000222,36.49756766,0.01999999955,0.01999999955,-2.822254419,3.048102617,-6.571222782,0.09600000083,14.94603225,0.9013530612,0.6446406245,1.247149587
R,std,0,0,0.0001,11,1,5,0.5944711538,0.75,0.6600000262,0.75,0,0,-0.4700188935,6.250865936,-3.784702301,0.4684000015,41.54810071,0.009999999776,0.009999999776,-2.594386578,3.494539261,-8.345480919,0.2192000002,24.81253081,0.9232494235,0.646491468,1.346006989
R,std,0,0,0.0001,12,0,1,0.9353766026,1,1,1,0,0,0.04805163294,6.168548584,-3.797605753,0.5080000162,39.24002038,0.02999999933,0.02999999933,-2.535012245,3.200107336,-9.610318184,0.1640000045,17.3870703,0.9355652928,0.6511919498,1.354947448
R,std,0,0,0.0001,13,1,5,0.6257612179,0.7851999998,0.6940000057,0.7851999998,0,0,-0.8527529836,6.519944191,-6.948760986,0.4323999882,41.61990232,0.009999999776,0.009999999776,-2.352634668,3.542952299,-9.996207237,0.2407999933,25.50056519,0.9487522244,0.6535233855,1.463623643
R,std,0,0,0.0001,14,0,1,0.9321314103,1,1,1,0,0,-2.984357357,6.341065407,-18.48012543,0.2560000122,27.48701908,0.07999999821,0.07999999821,-5.633657932,3.917775393,-16.41512489,0.02600000054,8.309150679,0.9331774712,0.6543823481,1.412627578
R,std,0,0,0.0001,15,1,5,0.5504807692,0.7003999949,0.6360000372,0.7003999949,0,0,-0.5594422817,6.188142776,-5.443806171,0.4635999799,38.48529692,0,0,-2.726950169,3.974758863,-9.204154015,0.2507999837,21.66269358,0.9516667724,0.6615406871,1.511948705
R,std,0,0,0.0001,16,0,1,0.9399439103,1,1,1,0,0,-0.6093540192,5.17304039,-4.644201279,0.45600003,37.18516516,0.02999999933,0.02999999933,-3.067269087,4.038258553,-9.6254282,0.1460000128,17.27429626,0.9435728192,0.6605470181,1.513639092
R,std,0,0,0.0001,17,1,5,0.6181089744,0.7723999619,0.6160000563,0.7723999619,0,0,-0.2148904502,6.643952847,-2.353458643,0.4772000015,45.74684851,0,0,-1.261042118,3.51866293,-9.090518951,0.3183999956,28.53656521,0.9960882068,0.6634380221,1.620326042
R,std,0,0,0.0001,18,0,1,0.9364182692,1,1,1,0,0,-1.701989651,4.657340527,-15.49982262,0.3140000105,30.17545789,0.03999999911,0.03999999911,-2.785576582,3.18189311,-12.22220802,0.1080000028,15.54736121,0.9743461013,0.6635074615,1.621404052
R,std,0,0,0.0001,19,1,5,0.5481169872,0.7224000096,0.5900000334,0.7224000096,0,0,-0.3759684861,5.953326702,-3.485127687,0.4824000001,45.85643618,0,0,-1.705925345,3.495952606,-7.396749973,0.2811999917,29.97324706,1.027335405,0.6694918871,1.726973057
R,std,0,0,0.0001,20,0,1,0.9507612179,1,1,1,0,0,-2.934897661,6.456568718,-6.408930302,0.3160000145,33.8949514,0.01999999955,0.01999999955,-2.987661362,3.896664858,-9.42773056,0.09600000083,17.60199388,1.015563846,0.6761365533,1.726475477
R,std,0,0,0.0001,21,1,5,0.5134615385,0.6715999842,0.55400002,0.6715999842,0,0,-0.4216004908,6.288044453,-3.57951951,0.4763999879,44.45087956,0,0,-1.540346861,3.579700708,-6.931277752,0.2915999889,28.11128213,1.046581388,0.6766682267,1.841982722
R,std,0,0,0.0001,22,0,1,0.9425080128,1,1,1,0,0,-0.1329067945,7.166615963,-3.132253647,0.4940000176,24.02552649,0.009999999776,0.009999999776,-3.953336477,5.706625462,-13.14262009,0.07600000501,10.23723905,1.0344069,0.6774442792,1.860479236
R,std,0,0,0.0001,23,1,5,0.6433092949,0.7915999889,0.7540000081,0.7915999889,0,0,-0.2150725573,6.174713612,-4.784268856,0.4912,43.85627854,0,0,-1.972512841,3.986822367,-11.3707037,0.295599997,30.41211506,1.042003274,0.6791695356,1.940919161
R,std,0,0,0.0001,24,0,1,0.9489182692,1,1,1,0,0,-0.6011705399,5.644449711,-4.066640377,0.4400000274,43.3482455,0.009999999776,0.009999999776,-2.679264069,3.555781841,-9.65929985,0.1960000098,24.88887708,1.029858589,0.6810321212,1.903722525
R,std,0,0,0.0001,25,1,5,0.6169070513,0.7495999932,0.6700000167,0.7495999932,0,0,-0.4308616519,6.205649853,-8.984993935,0.4703999758,49.56308228,0,0,-1.123402834,3.46285367,-6.81304884,0.3571999967,34.81295379,1.058359623,0.6909044981,2.031672716
R,std,0,0,0.0001,26,0,1,0.9364983974,1,1,1,0,0,-0.02800205164,5.284249306,-2.988460541,0.4980000257,39.11682589,0,0,-2.017362118,3.462054968,-7.534922123,0.1720000058,17.78453605,1.073849201,0.6893613338,2.041520834
R,std,0,0,0.0001,27,1,5,0.5663461538,0.7383999825,0.5960000157,0.7383999825,0,0,-0.122929126,5.79652977,-1.804158926,0.4831999838,42.73376704,0,0,-1.713886142,3.968296051,-7.710060596,0.328399986,28.87581496,1.073629975,0.6899728179,2.122495174
R,std,0,0,0.0001,28,0,1,0.9363782051,1,1,1,0,0,-1.785887003,5.003781796,-8.696931839,0.3360000253,42.11418873,0.009999999776,0.009999999776,-2.357411623,3.073880434,-8.125880241,0.1740000099,23.43846297,1.061647892,0.6964780688,2.067768335
R,std,0,0,0.0001,29,1,5,0.6288060897,0.7839999795,0.6840000153,0.7839999795,0,0,-0.5881542563,6.790641308,-4.103007793,0.4687999785,46.37131109,0,0,-1.573523164,4.216342926,-10.05198765,0.3136000037,33.46439279,1.101899385,0.7017236948,2.14840579
R,std,0,0,0.0001,30,0,1,0.9487980769,1,1,1,0,0,-3.687353134,6.601832867,-13.49437618,0.2600000203,33.53911293,0.01999999955,0.01999999955,-2.740809441,3.641974688,-10.40606594,0.1940000057,21.5957964,1.097048283,0.7004216313,2.133132935
R,std,1,1,0.0001,1,1,5,0.6676282051,0.7975999713,0.6400000453,0.7975999713,0,0,0.8202713728,5.247965336,-4.111248493,0.5759999752,33.12895068,0.009999999776,0.009999999776,1.537353277,2.762275219,-6.945103168,0.7367999554,22.30278278,0.717261374,0.5985144377,0.6261174083
R,std,1,1,0.0001,2,0,1,0.9552483974,1,1,1,0,0,-1.383186579,3.315694094,-4.190168381,0.3080000281,28.43732375,0,0,-0.06803810596,2.076276541,-4.936069012,0.5460000038,16.23722479,0.6977853775,0.5997545123,0.6716656685
R,std,1,1,0.0001,3,1,5,0.6229166667,0.771600008,0.6360000372,0.771600008,0,0,0.242290765,4.239380836,-3.206326485,0.5223999619,42.17943531,0,0,0.8519507647,2.5886271,-4.363533974,0.6559999585,28.35325331,0.767649591,0.6076657176,0.7895280719
R,std,1,1,0.0001,4,0,1,0.9588141026,1,1,1,0,0,-3.539695978,4.146222591,-8.253445625,0.1480000019,20.9961205,0.05999999866,0.05999999866,-0.941283524,1.882004976,-7.458414555,0.1760000139,10.63348634,0.7682704926,0.6122264266,0.8358827233
R,std,1,1,0.0001,5,1,5,0.6203525641,0.7775999904,0.6780000329,0.7775999904,0,0,-0.7237844467,5.299921036,-4.395063877,0.4167999923,36.89930786,0.009999999776,0.009999999776,-0.7693838477,3.047486782,-6.948313713,0.4235999882,23.6505861,0.8067682981,0.6145801544,0.9870650172
R,std,1,1,0.0001,6,0,1,0.9455929487,1,1,1,0,0,-1.258400202,3.423420429,-7.99341917,0.3160000145,31.23407906,0,0,-0.8406098485,2.214001179,-4.711479187,0.3580000103,18.40819633,0.817178309,0.6217854619,1.020509124
R,std,1,1,0.0001,7,1,5,0.6357371795,0.8039999604,0.6960000396,0.8039999604,0,0,-0.1768197268,4.915781975,-2.964499235,0.4671999812,44.59810571,0,0,-0.6207491755,2.606919765,-5.160674572,0.413199991,27.11665293,0.8540017605,0.6245276928,1.149974942
R,std,1,1,0.0001,8,0,1,0.9432291667,1,1,1,0,0,-0.2056741714,5.536962032,-4.061870098,0.4880000353,26.86347434,0.02999999933,0.02999999933,-3.319059134,3.848811865,-11.97262573,0.1000000015,11.76655492,0.8261719942,0.6273661852,1.161501288
R,std,1,1,0.0001,9,1,5,0.6078926282,0.7583999634,0.6400000453,0.7583999634,0,0,-0.271656841,5.26937294,-5.006179333,0.4707999825,40.85218569,0,0,-2.28200078,3.029994011,-7.254432678,0.1899999976,22.14494928,0.8901708722,0.6351528168,1.27473712
R,std,1,1,0.0001,10,0,1,0.9278846154,1,1,1,0,0,-2.864030361,5.92549181,-46.76933289,0.3060000241,20.66265601,0.07999999821,0.07999999821,-2.790097713,3.92905879,-16.20636368,0.09200000763,9.172815784,0.8767463565,0.6349880695,1.2968086
R,std,1,1,0.0001,11,1,5,0.6022035256,0.7703999877,0.6980000138,0.7703999877,0,0,-0.3862562776,6.107644081,-3.482305765,0.4679999948,44.85807917,0.009999999776,0.009999999776,-2.476815462,3.33303237,-8.104665756,0.1972000003,24.64381848,0.9236834645,0.6424286962,1.410605431
R,std,1,1,0.0001,12,0,1,0.9357772436,1,1,1,0,0,-4.539953232,5.407189846,-12.41360378,0.1360000074,27.91908793,0.04999999702,0.04999999702,-3.326420307,2.745627403,-11.51095104,0.06599999964,14.51439134,0.9273360968,0.6432948112,1.390246511
R,std,1,1,0.0001,13,1,5,0.6998798077,0.8491999507,0.7340000272,0.8491999507,0,0,-0.5191609263,7.113143444,-7.340371609,0.4315999746,39.61020875,0,0,-2.682731867,4.135587215,-9.822745323,0.2419999987,24.06472274,0.9641945362,0.6477008462,1.468090534
R,std,1,1,0.0001,14,0,1,0.9445913462,1,1,1,0,0,-0.5148992538,5.347979546,-2.932432175,0.454000026,30.83470915,0.01999999955,0.01999999955,-2.311762094,3.878578901,-7.976893902,0.1540000141,14.61507768,0.9767637253,0.646064043,1.48634541
R,std,1,1,0.0001,15,1,5,0.6593349359,0.7991999984,0.7040000558,0.7991999984,0,0,-0.4844970107,7.041523933,-6.001728535,0.4511999786,43.01717199,0,0,-1.597224474,3.941228628,-8.547413826,0.3364000022,28.45878066,0.9822065234,0.6543375254,1.556833267
R,std,1,1,0.0001,16,0,1,0.9446314103,1,1,1,0,0,-0.6143229008,6.24497509,-11.87847328,0.4340000153,35.47491367,0,0,-3.067838907,4.349944592,-11.49209404,0.1360000074,16.01268287,0.9576451778,0.657492578,1.546124458
R,std,1,1,0.0001,17,1,5,0.550400641,0.7139999866,0.6140000224,0.7139999866,0,0,-0.3614032865,6.45010519,-2.814389706,0.4583999813,44.14756586,0,0,-1.966179609,3.876840115,-7.762388706,0.3003999889,26.71026973,0.9959701896,0.6605795622,1.644824266
R,std,1,1,0.0001,18,0,1,0.9566105769,1,0.969999969,1,0,0,-5.680213928,5.054417133,-14.66194057,0.08400000632,22.07319315,0.0700000003,0.0700000003,-3.059689522,2.762412548,-9.653635025,0.08600000292,13.36745818,0.9904691577,0.6634298563,1.625956655
R,std,1,1,0.0001,19,1,5,0.6463141026,0.79399997,0.6680000424,0.79399997,0,0,-0.7744840384,7.261586189,-4.013749123,0.447999984,49.2271228,0,0,-1.656204104,3.685643911,-6.558673382,0.2915999889,34.66432008,1.02835393,0.6675151587,1.712999105
R,std,1,1,0.0001,20,0,1,0.949599359,1,1,1,0,0,-1.552793264,5.380809784,-7.132126331,0.3720000088,46.87204918,0.009999999776,0.009999999776,-2.051917315,2.784265995,-7.58724165,0.2040000111,28.22101081,1.008191228,0.6682196259,1.68944788
R,std,1,1,0.0001,21,1,5,0.6096554487,0.765599966,0.6460000277,0.765599966,0,0,-0.4521731436,6.992176533,-4.255385876,0.4515999854,45.56841729,0,0,-1.732434869,4.005886078,-7.934081078,0.3163999915,33.15979603,1.05958879,0.6710022688,1.799528718
