arm,seed,task,cap_on,major_frac,med_K_l1,med_K_l2,med_U_l1,med_U_l2,med_a1mean_l1,med_b1,med_b2,med_d_l1,med_d_l2,med_gate_mean_l1,med_gate_mean_l2,med_gate_rms_l1,med_gate_rms_l2,med_lowgate_l1,med_lowgate_l2,med_pplus_l1,med_pplus_l2,med_q_l1,med_q_l2,med_row_mean_l1,med_row_mean_l2,med_row_norm_l1,med_row_norm_l2,med_sigma_l1,med_sigma_l2,med_v_norm_l1,med_v_norm_l2,med_wt_norm_l1,med_wt_norm_l2,med_zbar_l1,med_zbar_l2,memo_acc,online_acc,rem_par,rem_perp,rows_par,rows_perp
ref,4,1,0,0.10833333333333334,2.9010637835968733,3.7081987922831585,2.5715893507003784,4.856037139892578,-0.22003811288421277,1.89982820302248e-05,0.038790078833699226,-0.554171943341738,0.07979188403281781,0.5774656885467994,0.7571838544813605,0.6794199647276801,0.8147853008368973,0.032916666666666664,0.006666666666666667,0.29874999999999996,0.5191666666666667,-0.11498814380259477,0.02494136367856507,-0.0018202581696138104,-0.00020037266483996063,3.4817041904340584,1.598762643100474,1.1836231945878226,1.2967278608393926,3.480432055190372,1.5921856932885312,3.4776332119904443,1.593063254154992,-0.6627512502771181,0.11287586897572813,0.9325000047683716,0.7929270833333333,0.0,0.0,0,0
ref,4,2,0,0.10666666666666667,2.9123790673736556,3.8979258795823912,3.8687037229537964,6.758573770523071,-0.49004293304158636,0.008500304538756609,0.044537873938679695,-0.9277761296298666,-0.02468192800518427,0.35843881228123187,0.6720168482968196,0.5180302957459874,0.7644353557992614,0.24083333333333334,0.04625,0.17791666666666667,0.4608333333333333,-0.2942975939583515,-0.029166787095867137,-0.002898723809470985,0.0024551830533891916,4.519792433365967,1.9498814288883521,1.882752390989188,1.7783798073794364,4.50711465380512,1.9484138486869873,4.515581698685683,1.9379521086297915,-1.6898327997280287,-0.04449570890826483,1.0,0.73803125,0.0,0.0,0,0
ref,4,3,0,0.10916666666666666,3.06960022331338,3.6237131172027195,5.8374714851379395,8.432909488677979,-0.4022606104014752,0.013806734699755907,0.020824727602303028,-0.8777451926070674,-0.5977047440605621,0.317157783199494,0.3903371094457543,0.5042152580717952,0.5726432173213547,0.34791666666666665,0.3158333333333333,0.1875,0.26083333333333336,-0.3759748580838833,-0.25577922291611155,-0.002737631820643716,0.018306349024060184,5.607356106241952,2.3278058575994685,2.526314407886497,2.825289097227611,5.5958161188914906,2.302179641680607,5.5880845901027385,2.293006364405084,-2.2336493496255327,-1.7193838276915874,1.0,0.7598854166666666,0.0,0.0,0,0
ref,4,4,0,0.11416666666666667,3.150984770467335,3.4494579112869284,7.456937074661255,11.91769027709961,-0.2206231027529187,0.025888247415423393,0.0038136544171720743,-0.7005376410759874,-0.8750190690394144,0.37055714702241205,0.2605809095458693,0.5477828477362875,0.46627417901083323,0.35250000000000004,0.5558333333333334,0.23833333333333334,0.17916666666666667,-0.3319664089578628,-0.3034620802466268,-0.0028697318735580943,0.0322050832468085,6.671405376399235,2.681890370542789,3.0437142662390246,4.415994307801089,6.654428642361873,2.6591182176638934,6.666702412219076,2.6193325961736833,-2.06366772083876,-3.68825610180075,1.0,0.71109375,0.0,0.0,0,0
ref,4,5,0,0.11333333333333333,3.2067841584925363,3.3374158278233006,9.410879135131836,14.89418649673462,0.08730022946217408,0.037457847967743874,-0.050398996099829674,-0.5220250032988782,-1.211940539272478,0.4079438862058148,0.1408746225629122,0.5933029592896233,0.3469095871513646,0.375,0.7575,0.29708333333333337,0.10333333333333333,-0.333047484705598,-0.38984296030282506,0.00022114458017211068,0.03485430532717146,7.646666454474195,3.0773663272136558,3.6830061309630073,6.834264431937847,7.592760959408906,3.0525834012950295,7.63086627159503,2.986995241840596,-1.885297335689732,-7.766469074874185,1.0,0.70053125,0.0,0.0,0,0
ref,4,6,0,0.10916666666666666,3.1974054560577243,3.22216735792699,10.848482131958008,16.594024658203125,0.06322874546938692,0.053808899596333504,-0.08843671530485153,-0.5927487219483438,-1.5188093648855419,0.3788399205946238,0.06924312689341987,0.5713815117374278,0.244225638155243,0.4345833333333333,0.8895833333333334,0.27125,0.05333333333333333,-0.4640686810566198,-0.47589608300855457,-0.0037647230117156547,0.04021970412461087,8.70961743307158,3.3774025664722007,4.234774802990806,9.057665852585728,8.692615504816686,3.344011161901898,8.660970115908771,3.2979562413900743,-2.7185496001504363,-13.350393653005982,0.92166668176651,0.5375729166666666,0.0,0.0,0,0
ref,4,7,0,0.115,3.3509379238648407,3.1748480921527706,12.110614776611328,14.554707527160645,0.03387838581945592,0.07013115659356117,-0.07828698307275772,-0.6286877046306054,-2.031251047031903,0.3368537556638713,0.014736228582601762,0.5410540132010345,0.11090233079110196,0.49583333333333335,0.9766666666666667,0.2554166666666666,0.010416666666666668,-0.5298766133360635,-0.5363072567589033,-0.00152447419082002,0.04889628524280852,9.341807296749808,3.6380372210503675,4.541548319809244,11.712339497346953,9.294701870436059,3.592806275167197,9.320546290149627,3.569717107202978,-2.996968222242625,-22.54329288409169,0.6516666412353516,0.32294791666666667,0.0,0.0,0,0
ref,4,8,0,0.11333333333333333,3.3968423198059807,3.0497780640616963,13.386985301971436,13.842423915863037,0.137663659491421,0.0820620097219944,-0.11077623441815376,-0.601693932847209,-2.122741957665787,0.3573443554613185,0.011772679699178841,0.5603595699131163,0.09913007408327154,0.4691666666666667,0.9829166666666667,0.27041666666666664,0.009166666666666667,-0.4970270655558913,-0.5653101122718056,-0.0015318116447537139,0.05068583755637519,9.916060134797547,3.8038491193347257,4.804406045976786,14.58440377512019,9.843284818507353,3.751620469617678,9.861208340946744,3.7307702992217457,-2.8895079693105075,-30.1068003486221,0.5091666579246521,0.25565625,0.0,0.0,0,0
ref,4,9,0,0.1175,3.243124677955625,3.2199264948662787,13.053258419036865,15.41719675064087,-0.029516717546017993,0.08054031059145927,-0.11900974065065384,-0.7540763944036797,-2.4266117857289036,0.3026123990974321,0.003995718877757452,0.5151350450527853,0.05951787413694834,0.5408333333333333,0.9941666666666666,0.23125,0.0033333333333333335,-0.6895741457080221,-0.6343596764589289,-0.0014697536876573563,0.04307151791654178,10.328992247524866,3.9323235068995466,5.151831659454185,15.74653954556014,10.261847330066155,3.8633639219579883,10.260659807905206,3.8735823266584744,-4.105054248642797,-38.8452793572781,0.3499999940395355,0.19410416666666666,0.0,0.0,0,0
ref,4,10,0,0.10666666666666667,3.241638935261089,2.863067100922504,12.7219557762146,-0.5885233730077744,-0.2007444654090796,0.06577068567276001,-0.11570143699645996,-0.8503484059319655,-2.753112621548178,0.25527797953785514,0.0005215090406463166,0.4725393769722389,0.017792425497346293,0.6095833333333334,0.9991666666666666,0.19458333333333333,0.0,-0.8064406556119144,-0.6717236553071514,-0.00737616585402721,0.04612004981725477,10.701692866053525,4.030117249421853,5.339505029324227,18.263991692174308,10.609423680033485,3.949431334957815,10.636695674509498,3.9887918215032903,-4.613774840142578,-49.96787923892339,0.23083333671092987,0.15815625,0.0,0.0,0,0
