arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,alpha_W_med_l2
SWA1u,0,0.001,1,none,0.967575,1,1,0,0,-0.2985075414,1.876954317,-5.53342247,0.4582053125,70.37291371,0,0,2.579248428,2.026387215,0.6594704986,0.8984889984,37.30189756,4.22300005,2.083575964,2.797837257,0.5468959808,0.3051709533,0.8740466833,0,1,0.5085570216,0.3981871605,0.6242604256,0,1
SWA1u,0,0.001,2,none,0.9537020833,1,1,0,0,-4.544131279,4.133274555,-11.6442585,0.1300303191,57.88003994,0,0,-0.2019215524,4.545571327,-13.51603699,0.4700601697,44.60850905,6.944962025,3.205477953,4.570390224,0.249109447,0.1204131469,0.4700624347,0,1,0.2247961164,0.1602312028,0.3513250351,0,1
SWA1u,0,0.001,3,none,0.9435145833,1,1,0,0,-5.092785835,5.785657406,-14.6645813,0.2143438905,64.44018768,0,0,-16.37534904,9.287962914,-40.37762833,0.01450613514,60.99742795,9.939290047,4.24917078,5.983157635,0.1772455275,0.09135633707,0.3682598472,0,1,0.1105068997,0.06590281427,0.1673650146,0,1
SWA1u,0,0.001,4,none,0.95063125,1,1,0,0,-6.087416172,7.478652,-23.71036911,0.2468316406,61.70509018,0,0,-32.16498947,13.28199005,-57.80477142,-0.06129248813,53.33233287,12.68394279,5.161703587,6.619513035,0.1386609077,0.08231626451,0.2763077021,0,1,0.07689230144,0.04901852831,0.1195073724,0,1
SWA1u,0,0.001,5,none,0.9390229167,1,1,0,0,-8.470426559,9.102258682,-30.76689148,0.1965418309,59.34347533,0,0,-53.72257614,17.33763504,-105.8681412,-0.05824105442,45.84165613,16.45654488,5.855626583,6.917489052,0.1134104356,0.0632045567,0.2026511431,0,1,0.05929843336,0.03600506112,0.1039989814,0,1
SWA1u,0,0.001,6,none,0.9222666667,1,1,0,0,-11.115942,10.50342178,-35.48961639,0.1617009044,63.93477736,0,0,-68.88707733,19.33371162,-123.6614609,-0.05347422138,42.04327026,20.01189613,6.432136059,7.004060745,0.09742322564,0.05668542162,0.2619561553,0,1,0.05325688049,0.03646896034,0.08995273709,0,1
SWA1u,0,0.001,7,none,0.886175,1,1,0,0,-14.18281269,12.29329491,-48.06141281,0.1716446131,71.18945497,0,0,-57.85902405,15.78541088,-100.4018555,-0.0584279187,48.4724832,23.25527954,6.948272705,6.873005867,0.08325266093,0.04507046565,0.253131181,0,1,0.06537032872,0.04574629292,0.0904295072,0,1
SWA1u,0,0.001,8,none,0.8406729167,1,1,0,0,-20.33469582,15.29111862,-82.61188507,0.1259746104,69.56990059,0,0,-72.17635345,17.30106926,-141.2661285,-0.04948693514,45.99334734,27.85788918,7.726677418,6.485231876,0.06747626513,0.03570974618,0.2795234323,0,1,0.05942517519,0.04297688976,0.08322393149,0,1
SWA1u,0,0.001,9,none,0.790175,0.9983333349,0.9983333349,0,0,-28.55963135,19.36117363,-64.50809479,0.05190660059,10.76857944,0,0,-1095.391357,279.1977234,-2656.493408,-0.05467118695,3.011915049,31.90372276,8.830277443,6.097397804,0.05320216715,0.02611515671,0.1289317757,0,1,0.00354824611,0.001466192887,0.05971489474,0,1
SWA1u,0,0.001,10,none,0.6848916667,0.9741666913,0.9741666913,0,0,-31.37825584,21.06204605,-81.83560181,0.04466196522,5.44129189,0,0,-2350.151855,664.0827637,-4427.164551,-0.06305297464,1.844179055,35.58277893,9.675452232,5.786044598,0.04894964024,0.01135079004,0.09789154679,0,1,0.00154997292,0.0008219626034,0.03645317629,0,1
SWA1u,0,0.001,11,none,0.6268833333,0.9175000191,0.9175000191,0,0,-36.49817276,23.64730644,-95.28936768,0.02649714053,4.094240881,0,0,-3568.61499,1048.480835,-7256.120605,-0.064962551,1.591175989,38.96860123,10.47755527,5.811916828,0.04367263988,0.007306987885,0.08107995242,0,1,0.000988222775,0.0004861718044,0.0378491506,0,1
