act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,none,0,0.001,5,1,0.9747083333,1,1,0,0,-0.4396538436,1.167208076,-4.022079468,0.8083272576,78.93236983,0,0,0.1108916849,1.623075724,-1.560278296,1.027646542,68.53708031,2.945384979,1.413964629,2.331554651,0.5275664926,0.2946220338,0.8267174363,0,1.200000048,0.3808162212,0.2330609113,0.5244742632,0,1.200000048,0,1.131854994,0.995130895,0.6683995835
SNA,none,0,0.001,5,2,0.9769791667,1,1,0,0,-2.152613401,2.140657187,-34.67874908,0.6252769232,55.27692565,0,0,-1.274522543,4.02808094,-14.72764301,0.8565673828,66.79979205,4.244005203,1.926002502,3.095735788,0.2889685929,0.06207118556,0.4289042354,0,1.200000048,0.1539585739,0.07315598428,0.2770475149,0,1.200000048,0,2.342226995,2.184263191,1.652960024
SNA,none,0,0.001,5,3,0.98025625,1,1,0,0,-2.714781761,2.569844246,-30.0065918,0.5864399076,56.47382655,0,0,-5.057453632,5.271603107,-16.49209213,0.60426265,72.92778615,5.147260189,2.184345245,3.206523657,0.2415536195,0.07368218154,0.3475994468,0,1.200000048,0.1152976826,0.06681793928,0.1916916966,0,1.200000048,0,3.276272892,3.115971053,2.458103077
SNA,none,0,0.001,5,4,0.9825791667,1,1,0,0,-2.562607765,2.684461117,-45.12607574,0.590860486,54.99604204,0,0,-5.938249588,5.594657421,-14.58890629,0.5587826371,76.12210436,5.767731667,2.345157385,3.250701427,0.2295433283,0.05004268512,0.367865473,0,1.200000048,0.1106257141,0.06099374965,0.1821964681,0,1.200000048,0,4.055388395,3.897921953,3.143721982
SNA,none,0,0.001,5,5,0.9836875,1,1,0,0,-3.274621248,2.88939023,-46.90007782,0.5810299516,54.1153466,0,0,-5.971168041,6.202711582,-15.49075985,0.5714712143,77.29845039,6.414563656,2.449900389,3.291671991,0.2136110067,0.05000000075,0.3252689242,0.009999999776,1.200000048,0.09990368783,0.0677639395,0.1496662199,0,1.200000048,0,4.903403378,4.746491999,3.901448714
SNA,none,0,0.001,5,6,0.9845645833,1,1,0,0,-3.071229219,3.133430481,-45.40244675,0.5917699933,57.07059677,0,0,-7.421419144,7.16486454,-18.11097145,0.5620704889,76.48460783,7.074170589,2.628990173,3.392269373,0.1960722208,0.05052988231,0.2766416669,0,1.200000048,0.0858989805,0.05530148745,0.121953018,0,1.200000048,0,5.945997687,5.791964315,4.841539886
SNA,none,0,0.001,5,7,0.98455,1,1,0,0,-2.649617195,2.972897053,-49.20819855,0.6013854742,56.963152,0,0,-7.381774902,7.258481979,-17.76197624,0.5767486691,77.54587269,7.493309021,2.672684431,3.310814142,0.2062531412,0.05000000075,0.28524369,0.009999999776,1.200000048,0.08562330157,0.05885205045,0.1272008121,0,1.200000048,0,6.5517657,6.403232337,5.395491197
SNA,none,0,0.001,5,8,0.9857354167,1,1,0,0,-3.273444414,3.14784956,-44.93770981,0.5925753117,61.92410686,0,0,-7.807407379,7.75107336,-17.52487373,0.5661477447,78.23977488,7.949433804,2.830909729,3.325036287,0.1957743615,0.05082166195,0.2823102772,0,1.200000048,0.07984781265,0.053901162,0.1208891645,0,1.200000048,0,7.347241333,7.19659258,6.122095618
SNA,none,0,0.001,5,9,0.9858416667,1,1,0,0,-3.308322906,3.409711361,-44.40785599,0.5923104882,64.42065448,0,0,-9.692964554,8.358869553,-17.08543205,0.5484787226,77.71584984,8.418397903,2.960482121,3.361249208,0.1810541004,0.05162577704,0.2646428347,0,1.200000048,0.0736753121,0.05383309349,0.1014327779,0,1.200000048,0,8.24932455,8.100827155,6.951420882
SNA,none,0,0.001,5,10,0.9866229167,1,1,0,0,-3.587628126,3.671426535,-42.40963364,0.5856494904,66.62312604,0,0,-10.98643589,9.355183601,-19.65101433,0.5471581817,78.00275683,8.934505463,3.114356518,3.410867453,0.1676747799,0.05372429639,0.2559892535,0,1.200000048,0.06575352699,0.05000000075,0.0971364975,0.009999999776,1.200000048,0,9.322750707,9.168110995,7.941047201
