zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,dead_hard,dead_soft,sat,immobile_units,gate_neg_frac,inv_units,beyond_frac,frozen_frac,frozen_units,zc_bad_lo,zc_bad_hi,zc_mut_fires,past_zc_frac,past_zc_units,task,step,clamp,pressure,arm,iv,seed
0.8485641622796304,1.1014106852854892,0.4391619776275673,0.75216796875,0.2625646823439441,0.3634193191496809,0.31067623803690514,0.6611083984375,0.036460756437481694,0.09277614736787046,0.0028366977258654897,0.00231663147881061,0.005145577929671777,1.2056621458059427,0.021764454507501797,0.03309595494840051,0.25907511406316863,0.5227636564808357,0.18119337460037133,0.7815781670725195,0.748672578008135,0.3389657139778137,0.9110999703407288,0,0,0.05753906071186066,0,0.0,0,0.0,0.0,0,0,0,0,0.04306640475988388,2,1,625,ref,0.0,SILUF,none,2
0.2519128724844231,1.3336642902881544,1.0983802149755038,0.55560546875,0.17496084082601435,0.4985259183621439,0.6789576999276676,0.597685546875,0.07401329091172262,0.17248378571488673,0.002031014652209617,0.0016057681733959988,0.007877978339494981,1.6297200062013215,0.027437536996949348,0.04611375397933671,0.1919289150204179,0.7938462943703501,0.30192406458285137,0.8536626130986718,0.5748134958466343,0.26385360956192017,0.9264000058174133,0,0,0.21005859971046448,0,0.0,0,0.0,0.0,0,0,0,0,0.1784375011920929,10,2,625,ref,0.0,SILUF,none,2
-0.03470400177485067,1.3331295359391586,1.7515149548550928,0.473046875,-0.027261631876295257,0.582923154607565,0.9869257969069971,0.52468017578125,0.10252701449332527,0.23898973096472467,-0.001717341280414782,-0.00021917910023565613,0.009460234841308982,1.9209686948296243,0.02738297575386241,0.057676072998107085,0.004930748322140914,0.948196886253599,0.3556182589298307,0.919460717229937,0.4950245518416154,0.27109193801879883,0.9175999760627747,0,0,0.29398438334465027,0,0.0,0,0.0,0.0,0,0,0,0,0.25437501072883606,15,3,625,ref,0.0,SILUF,none,2
-0.32866824495440083,1.4197001855353726,1.6767414451869695,0.41251953125,-0.29867171035662354,0.6505957558140416,1.1907874000550036,0.42107666015625,0.12768169340099905,0.29190081618113306,0.003692327901112079,-0.002809006294148798,0.010179534567464385,2.1410630975360814,0.02549151114479173,0.06596491299786644,-0.26225694710490627,1.0242863930979207,0.4245271730180604,0.9789662216280268,0.4346507375074431,0.2699308395385742,0.9208999872207642,0,0,0.36128905415534973,0,0.0,0,0.0,0.0,0,0,0,0,0.3199414014816284,23,4,625,ref,0.0,SILUF,none,2
-0.6762088995968273,1.4464750662916237,2.659406537889783,0.34724609375,-0.49681073813484405,0.7232535711247661,1.5756907293727722,0.36520507812499997,0.185448184892795,0.3375892609777332,5.828227419882537e-05,-0.004701795694918729,0.01182616228512475,2.3129186100692123,0.023873928516404703,0.07533307854994432,-0.4577677342438797,1.1934400038642903,0.35225835528457483,1.0391178109117871,0.36631947046272373,0.28814569115638733,0.9190000295639038,0,0,0.4724999964237213,0,0.0,0,0.0,0.0,0,0,0,0,0.4347460865974426,39,5,625,ref,0.0,SILUF,none,2
-0.7804315828735865,1.4228215000111593,2.5934660395533102,0.32091796875,-0.6452543388154345,0.7789394929246871,1.804727783018922,0.33312744140624995,0.22932460713342376,0.38286256515233447,-0.005440438647989492,-0.0060872935018812515,0.012776158784598826,2.46119583713058,0.0225871619512327,0.0808286619892117,-0.6009818644793464,1.2928895148131343,0.39079784983731614,1.0928656258186351,0.34330064309841496,0.27608147263526917,0.9272000193595886,0,0,0.4867578148841858,0,0.0,0,0.0,0.0,0,0,0,0,0.4483593702316284,41,6,625,ref,0.0,SILUF,none,2
-0.9639505763617027,1.4104646469132551,2.7443572054892,0.30185546875,-0.8220272486147434,0.8293585254688939,1.9021781055505644,0.3050927734375001,0.26563851564042645,0.43032579672062005,-0.008128748593108885,-0.007811016426081162,0.013076272359848285,2.5865178898884413,0.021146202487871052,0.08666527342428801,-0.7789972285360186,1.3256878285359512,0.42887556444002095,1.139477871303265,0.3209472347984764,0.2538888454437256,0.9261999726295471,0,0,0.5198437571525574,0,0.0,0,0.0,0.0,0,0,0,0,0.4811328053474426,46,7,625,ref,0.0,SILUF,none,2
-0.9364709211178579,1.4646595285670125,2.67563587219363,0.30037109375,-0.9301661833086553,0.8707745650377572,1.9736324030029362,0.27655517578125,0.2883638778632464,0.47708348210988943,-0.0071990168564405295,-0.008847426268499593,0.01317465706079393,2.711215784240171,0.020792971432674678,0.08991020390245444,-0.8855180160299183,1.3390098975941538,0.4037721621341106,1.183457909080096,0.32002129607421137,0.26964956521987915,0.9200000166893005,0,1,0.5218359231948853,0,0.0,0,0.0,0.0,0,0,0,0,0.4830078184604645,44,8,625,ref,0.0,SILUF,none,2
-1.1110363475684926,1.4534054499865978,2.665185508435357,0.28314453125,-1.051982792438938,0.9227358481498609,2.1715903469955737,0.26682373046875,0.33430637823340476,0.5224917021659945,-0.005356634938556199,-0.009967677834625205,0.013878716406606253,2.8223754197242035,0.0215835585386958,0.09206009695499086,-0.9994835480810224,1.4087561133897128,0.41278076612741454,1.2229642667604927,0.3014247915679493,0.2629311680793762,0.9301000237464905,0,2,0.5438476800918579,0,0.0,0,0.0,0.0,0,0,0,0,0.5078320503234863,47,9,625,ref,0.0,SILUF,none,2
-1.2027768059004469,1.5370529794871903,3.211775016918294,0.28771484375,-1.1224176926189233,0.9605426222528164,2.3418927375971,0.26594238281250004,0.3678488388853067,0.5649103572356966,-0.010117066956686498,-0.010685501625955985,0.01439056723469349,2.935832045225209,0.022537290409673005,0.09585477732424784,-1.072062114688919,1.462328629358416,0.4227601144545856,1.263019883020546,0.3047346936335396,0.26040777564048767,0.9294999837875366,0,1,0.5560742020606995,0,0.0,0,0.0,0.0,0,0,0,0,0.5224413871765137,49,10,625,ref,0.0,SILUF,none,2
