zbar_cur,sigma_cur,between_cur,pos_frac,zbar_inv,sigma_inv,between_inv,pos_frac_inv,var_off,var_wid,var_cross,rowmean,rowmean_sd,cnorm,bias,bias_sd,star,star_sd,eps_max,w2col,gate_mean,ce_probe,acc,dead_hard,dead_soft,sat,immobile_units,gate_neg_frac,inv_units,beyond_frac,frozen_frac,frozen_units,zc_bad_lo,zc_bad_hi,zc_mut_fires,past_zc_frac,past_zc_units,task,step,clamp,pressure,arm,iv,seed
0.9367467311658695,1.025581375534555,0.319162585759315,0.78228515625,0.3162828102428908,0.3431223859884595,0.33863948548923906,0.67513427734375,0.038600196204965576,0.08166437792159362,-0.0025316023601458125,0.002747243652781964,0.0056976326135373635,1.1428332982799005,0.02176942467747722,0.033082514365163636,0.3031910530913877,0.5872438213856309,0.16470726977388084,0.7511563420782805,0.8131903500776388,0.3816576600074768,0.9077000021934509,0,0,0.07566406577825546,0,0.0,0,0.0,0.0,0,0,0,0,0.06275390833616257,0,1,625,ref,0.0,GELUF,none,1
0.22106015279359958,1.2300972616078119,1.0692567553894383,0.54712890625,0.16222353429395064,0.4693403449588441,0.7161847595819847,0.55875732421875,0.0663402970668624,0.156701413830144,-0.002761351490919679,0.0013553135530911216,0.008180893077178508,1.5489676077031818,0.024403357127594064,0.040989834872678196,0.16323871187893235,0.834414092577444,0.16577165010523487,0.8188486204679313,0.5708429529648856,0.32895731925964355,0.9169999957084656,1,2,0.3071874976158142,1,0.0,0,0.0,0.0,0,0,0,0,0.28464844822883606,17,2,625,ref,0.0,GELUF,none,1
-0.21115431392313608,1.2864398901380902,1.5669081776922937,0.43560546875,-0.13955156998462828,0.542497334173951,0.8186898786857421,0.4323999023437501,0.0742998344505978,0.22337068539407404,-0.003367162258828424,-0.0014867701949920202,0.008648914465146632,1.8361953663331492,0.02356283809611341,0.050756347587535736,-0.1287386474048993,0.8774917712941004,0.2122895098548523,0.8821274413709399,0.4570865204441361,0.2724211812019348,0.9194999933242798,1,1,0.43166014552116394,1,0.0,0,0.0,0.0,0,0,0,0,0.4098437428474426,36,3,625,ref,0.0,GELUF,none,1
-0.5480534500117882,1.267253923177547,1.9870397908012243,0.33666015625,-0.3566233433008663,0.6146441087869557,1.0114803589576253,0.35218017578125,0.10147223709941951,0.2762476499225135,6.749344457802023e-05,-0.0035636367081951776,0.0096166409924063,2.0347639237088284,0.022817122748820112,0.05785152103007751,-0.34223402387238144,0.9744213292323837,0.2550350524050042,0.9451482390154373,0.35520099768444197,0.2614116370677948,0.9261999726295471,0,1,0.5555273294448853,0,0.0,0,0.0,0.0,0,0,0,0,0.5360546708106995,53,4,625,ref,0.0,GELUF,none,1
-0.6739792461553149,1.2408387295653378,2.003998897847762,0.2952734375,-0.5282784389194947,0.6765714652514219,1.2868530523087471,0.30252197265625,0.13847395091425013,0.31861841396743723,0.000656582710768479,-0.005205167491396278,0.010790690793046955,2.1820251778434137,0.02366680658014957,0.06238932159715769,-0.5095391615590542,1.091995465046136,0.34092225929146047,0.9955687153205904,0.3115099820058094,0.25249576568603516,0.9236000180244446,1,3,0.5994531512260437,1,0.0,0,0.0,0.0,0,0,0,0,0.5790820121765137,58,5,625,ref,0.0,GELUF,none,1
-0.9245226731316427,1.2671484105222985,1.9630216461838774,0.26185546875,-0.7544814610370305,0.7293306471593467,1.4166991875741928,0.26227783203125005,0.17049561235355631,0.35744441095098234,0.003983169581332737,-0.00730798299065506,0.011104848480871671,2.319160373434814,0.02204592244059313,0.06809769376310222,-0.726567864170103,1.1260704560150565,0.35628062918593983,1.0440533243385186,0.2768648014159407,0.2349386364221573,0.9284999966621399,2,3,0.6428320407867432,2,0.0,0,0.0,0.0,0,0,0,0,0.6234375238418579,61,6,625,ref,0.0,GELUF,none,1
-1.0991987998444697,1.3083756274036116,2.2776585511625886,0.2405078125,-0.9390223281208891,0.7816911798677726,1.561042754883054,0.22343261718750002,0.21163903530243883,0.395760551578674,0.0036415138019574257,-0.009062633484797009,0.011714924337437323,2.4410458908126738,0.022079287156229838,0.07332965057115445,-0.9062770566385231,1.190026729450482,0.38702949948850085,1.0886106214782556,0.254526183209673,0.2364259660243988,0.9284999966621399,3,5,0.6734374761581421,3,0.0,0,0.0,0.0,0,0,0,0,0.6559765338897705,65,7,625,ref,0.0,GELUF,none,1
-1.2406603184433498,1.3225496417058955,2.358738359373016,0.23271484375,-1.0756263198812201,0.8284538437538231,1.7638023379079442,0.21241943359375,0.2545988802012182,0.42907311526955283,0.002663775759712937,-0.010378333545473508,0.012497609939168784,2.546606497549995,0.021175808706320822,0.07577934003332261,-1.0419579703570205,1.2728850574389647,0.35796009691637964,1.1261030775194094,0.24472202357079367,0.2401973009109497,0.9205999970436096,2,3,0.6907421946525574,2,0.0,0,0.0,0.0,0,0,0,0,0.6767187714576721,69,8,625,ref,0.0,GELUF,none,1
-1.225870591444672,1.3537835971423027,2.228381103038395,0.23677734375,-1.1811504798238792,0.8765224016835387,2.0031208756910703,0.21208740234374995,0.2937524848721389,0.4702759627108016,0.004263073070138266,-0.01141904271872899,0.013194298610055406,2.659578780236592,0.01989593749633059,0.08014531635314896,-1.1498458120490873,1.346530742279232,0.47904708685600816,1.1666979974074072,0.2501681948971236,0.21957612037658691,0.9308000206947327,2,4,0.6806054711341858,2,0.0,0,0.0,0.0,0,0,0,0,0.664746105670929,71,9,625,ref,0.0,GELUF,none,1
-1.5582861062016797,1.3407769176572815,2.8869942001256423,0.20916015625,-1.337749336304424,0.918624801204579,2.1456190677735494,0.19295166015625,0.3407663711100581,0.49903331756691605,0.004071836711178055,-0.01292534997080484,0.01364370955344431,2.736332838458312,0.01783070051111281,0.0861024286013664,-1.3062138679130033,1.3948461233080693,0.5120415363657351,1.2033065626198178,0.21903877305419883,0.29124200344085693,0.9180999994277954,9,13,0.7310546636581421,9,0.0,0,0.0,0.0,0,0,0,0,0.7188085913658142,74,10,625,ref,0.0,GELUF,none,1
