act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,ref,0,0.001,7,1,0.9706833333,1,1,0,0,-0.635586977,1.399940133,-2.622723341,0.3924999833,77.0703105,0,0,0.883618176,1.336652994,-0.0009938447038,0.7832500339,47.41251325,3.446260214,2.053816557,3.575101852,0,3.149449715,3.441147996,3.737250078,3.829012301,5.930275933,0.006310073687,0.003746363334,0,1,nan,nan,nan,1.867139673,2.00355681,2.151618035,2.31547963,3.508603989,0.04001569207,0.06811551005,0,1,nan,nan,nan
LR,ref,0,0.001,7,2,0.940525,1,1,0,0,-3.076595783,2.215865135,-6.535992622,0.1569999903,73.39215356,0,0,0.5926971436,1.602184296,-3.023293495,0.6805000305,52.59767037,5.696876049,2.883786678,6.242551327,0,5.139388984,5.686125921,6.194627539,6.669305497,9.845320288,0.0127346106,-0.0207372373,1,1,nan,nan,nan,2.597681786,2.860053871,3.111629442,3.311314505,5.006184575,0.02229499447,0.08964492381,1,1,nan,nan,nan
LR,ref,0,0.001,7,3,0.9239666667,1,1,0,0,-4.24843502,2.644213438,-7.234903336,0.1382499933,70.6168386,0,0,-0.4562608898,1.924926639,-4.787329674,0.4569999576,60.24360337,6.825668335,3.403101206,7.914134979,0,6.340599392,6.834948267,7.377144244,8.217048584,11.825375,0.01291809146,-0.04936027527,1,1,nan,nan,nan,2.972033227,3.38582015,3.694572053,3.918654299,5.855115631,0.02765863115,0.06672848016,1,1,nan,nan,nan
LR,ref,0,0.001,7,4,0.8990375,1,1,0,0,-5.148032188,3.08783412,-9.531907082,0.1315000057,68.62108819,0,0,-2.708313465,2.479223967,-8.552214622,0.1929999739,64.1632557,8.525054932,3.789865494,9.46894455,0,7.958141408,8.487666116,9.107636189,9.914189086,14.7298442,0.01854067452,-0.1007665955,1,1,nan,nan,nan,3.188871718,3.739698316,4.166608357,4.696702684,6.496306715,0.04647926238,0.02901659254,1,1,nan,nan,nan
LR,ref,0,0.001,7,5,0.8934375,1,1,0,0,-5.808832645,3.356594563,-11.67451096,0.127000019,67.69300458,0,0,-4.516243458,3.083184719,-8.792015076,0.1487500072,62.59531996,10.60047722,4.271754265,10.07653809,0,9.812473428,10.59776602,11.37057729,12.07421116,18.32096789,0.0204059513,-0.1096638367,1,1,nan,nan,nan,3.605243079,4.192007054,4.619789949,5.251259951,7.288022231,0.06250293004,0.00168169698,1,1,nan,nan,nan
LR,ref,0,0.001,7,6,0.8836708333,1,1,0,0,-6.372104645,3.671574116,-10.82486916,0.1240000129,65.23023887,0,0,-5.74977684,3.605469227,-12.29445839,0.1382499933,58.91423728,12.59167957,4.632463932,11.02566338,0,11.71521924,12.56847778,13.93685441,14.79035513,21.75174189,0.02712330677,-0.1706717908,1,1,nan,nan,nan,4.07936048,4.564621145,5.055612603,5.727996883,7.929198711,0.06884697747,-0.005086973542,1,1,nan,nan,nan
LR,ref,0,0.001,7,7,0.8702145833,1,1,0,0,-7.370315075,3.890314341,-12.79176331,0.1165000126,62.00432195,0,0,-8.026847839,3.892088175,-12.68574715,0.1172500104,54.04524545,14.51943779,4.816621304,11.47581577,0,13.48006117,14.52026213,15.80937214,16.89035685,25.14777474,0.03129874081,-0.220087558,1,1,nan,nan,nan,4.308433739,4.699170601,5.315518269,5.887630381,8.365265275,0.08715868055,-0.04840406962,1,1,nan,nan,nan
LR,ref,0,0.001,7,8,0.86181875,1,1,0,0,-7.380212307,3.952293158,-13.34426022,0.1105000079,62.86627714,0,0,-8.835786819,4.117223263,-14.96683598,0.1157500073,51.72718746,16.1939888,4.908255577,11.61308479,0,14.94124998,16.13839222,17.28480059,19.80412642,28.01405235,0.03102386452,-0.257822603,1,1,nan,nan,nan,4.46362447,4.823741863,5.375306582,5.997004016,8.525691546,0.09671457892,-0.07887835056,1,1,nan,nan,nan
LR,ref,0,0.001,7,9,0.8568708333,1,1,0,0,-7.6957407,4.167503834,-14.02627277,0.1127500013,64.88875742,0,0,-8.92595768,4.411518574,-14.95592594,0.1157500073,51.57147646,17.94258308,5.127481937,11.91541862,0,16.29455001,17.93169653,19.48007927,20.7962213,31.04487554,0.03683107296,-0.2666318566,1,1,nan,nan,nan,4.659281012,5.041763741,5.496744636,6.197316937,8.78549032,0.09797557595,-0.06913405284,1,1,nan,nan,nan
LR,ref,0,0.001,7,10,0.84460625,1,1,0,0,-7.991668224,4.193223476,-13.34308434,0.1157500222,66.76757223,0,0,-8.542573929,4.475012779,-15.64933872,0.1217500046,56.40335341,19.79014206,5.385005951,12.35707378,0,18.18533865,19.69337464,21.0232851,23.04493507,34.04085827,0.03649379478,-0.3064294755,1,1,nan,nan,nan,4.967751254,5.306897189,5.720566828,6.375620881,9.300614128,0.1018939176,-0.09492924809,1,1,nan,nan,nan
