act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,l2init,0.001,0.001,5,1,0.9504520833,0.9883333445,0.9883333445,0,0,-0.3214669228,0.830622077,-1.286139369,0.4112499654,63.92712337,0,0,0.6115960479,0.4529015422,0.02730687708,0.9242500663,39.62554535,1.455902934,1.114668965,2.813185215,0.2809857487,0.6941392571,1.463673627,1.701004328,1.882333224,2.552509602,0.001942455482,-0.0007663427677,0,0.77,nan,nan,nan,0.8713785989,1.112754393,1.296136029,1.482815113,1.905570892,0.007525968851,0.03797592781,0,0.4,nan,nan,nan
LR,l2init,0.001,0.001,5,2,0.9555229167,1,1,0,0,-0.2839089632,0.7381051183,-0.6826252341,0.4014999568,56.0006959,0,0,0.7363062501,0.3872264028,0.1206735447,0.9819999933,32.12942711,1.277999043,1.084885836,2.872358799,0.2422693058,0.5890317979,1.279044712,1.580672818,1.702906507,2.210058295,0.001541784658,0.01094624354,0.36,0.64,nan,nan,nan,0.7843601074,1.084032058,1.32457454,1.555618906,1.870401377,0.00634253565,0.04182216339,0.4,0.41,nan,nan,nan
LR,l2init,0.001,0.001,5,3,0.9580625,1,1,0,0,-0.2802906632,0.7894166708,-0.6533244252,0.3947499692,54.57570573,0,0,0.717668891,0.3995474875,0.2948811352,0.9812499881,31.55922499,1.35807395,1.048291206,2.863455534,0.261215255,0.5821836983,1.357246669,1.668042421,1.928844952,2.370376927,0.001261811038,-0.003195773694,0.4,0.67,nan,nan,nan,0.7870888322,1.04406514,1.402057534,1.675015621,1.79544008,0.007160733282,0.03044191562,0.39,0.33,nan,nan,nan
LR,l2init,0.001,0.001,5,4,0.9586104167,0.9250000119,0.9250000119,0,0,-0.5403829813,0.8246786594,-2.754998207,0.306250006,65.78923457,0,0,0.2922594547,0.3880468607,-0.3910535276,0.8042500019,48.69380316,1.416093111,1.07924664,2.856912613,0.2779555563,0.6516231298,1.419218022,1.668257687,1.846739938,2.444277638,0.002432036246,-0.005998857087,0.47,0.72,nan,nan,nan,0.8456571123,1.078725534,1.375845471,1.686384768,1.897130069,0.006034873649,0.02419777866,0.52,0.4,nan,nan,nan
LR,l2init,0.001,0.001,5,5,0.9586416667,1,1,0,0,-0.3166563809,0.7837500572,-0.693264544,0.3999999762,60.62393592,0,0,0.7369616628,0.4034621119,-0.3524591029,0.9752500653,34.2359858,1.334562063,1.075413823,2.8629632,0.2712723565,0.5966498532,1.339675155,1.661008851,1.89479259,2.345420601,0.001520368906,-0.007275710581,0.39,0.73,nan,nan,nan,0.7936925913,1.071820572,1.377930046,1.681010062,1.800635067,0.005156967763,0.03371745721,0.45,0.39,nan,nan,nan
LR,l2init,0.001,0.001,5,6,0.957675,1,1,0,0,-0.2707071304,0.7639967203,-0.6888030767,0.4089999795,52.71547595,0,0,0.7399739027,0.3939161301,-0.07197672129,0.9819999933,31.03630803,1.266435623,1.043276787,2.850002527,0.2489272114,0.5874021103,1.289884109,1.664191553,1.892917784,2.235566548,0.001235102357,0.004801528994,0.39,0.6,nan,nan,nan,0.751151954,1.035103584,1.339765738,1.596119681,1.854276044,0.007230485968,0.03112083953,0.43,0.32,nan,nan,nan
LR,l2init,0.001,0.001,5,7,0.9584833333,1,1,0,0,-0.2837742865,0.7153074145,-0.6560025811,0.4029999971,53.93520258,0,0,0.7210536003,0.3852948844,-0.4688391089,0.9797500372,31.56335345,1.2402246,1.065887094,2.86397934,0.2425749119,0.5845027471,1.240166436,1.573202686,1.77414315,2.148941967,0.001347578641,-0.00176079123,0.34,0.61,nan,nan,nan,0.8314872177,1.063790976,1.349989352,1.62388669,1.846716141,0.006370861339,0.02677865699,0.42,0.3,nan,nan,nan
LR,l2init,0.001,0.001,5,8,0.9570729167,0.9950000048,0.9950000048,0,0,-0.4507344067,0.8634325266,-1.295326233,0.3557499647,61.39417568,0,0,0.5140849948,0.4060147107,0.1659164727,0.8995000124,41.21733658,1.451035857,1.099428535,2.92723465,0.2984851075,0.6204655326,1.452568368,1.776196708,1.997616246,2.543910132,0.002307713994,-0.001607137616,0.51,0.73,nan,nan,nan,0.8605375425,1.092346746,1.428638712,1.642378212,1.881447348,0.007876472145,0.02898427099,0.53,0.35,nan,nan,nan
LR,l2init,0.001,0.001,5,9,0.957175,1,1,0,0,-0.2644702792,0.7137162685,-0.6849366426,0.4149999619,55.50848478,0,0,0.7172364593,0.3842538297,0.4028374255,0.9812499881,32.04685674,1.283128262,1.04391396,2.872707129,0.2416069649,0.5882835882,1.284728302,1.570115324,1.850875591,2.232179826,0.001239607985,0.005599229597,0.38,0.61,nan,nan,nan,0.8258146805,1.047911164,1.322349574,1.646033334,1.817891358,0.007312649593,0.0243626358,0.44,0.3,nan,nan,nan
LR,l2init,0.001,0.001,5,10,0.956825,1,1,0,0,-0.2683266699,0.8090780973,-1.093382716,0.4089999795,57.30279786,0,0,0.7342537642,0.4157427251,0.3109965622,0.9745000005,33.46096197,1.411069751,1.0442487,2.834869146,0.2611796537,0.5856934627,1.415054367,1.638855467,1.787762462,2.431729201,0.001166554287,-3.715569619e-06,0.36,0.68,nan,nan,nan,0.8197970552,1.051600005,1.377867135,1.601523984,1.838362873,0.005688609563,0.03987136297,0.5,0.33,nan,nan,nan
