arm,step,dtype,mode,t,seed,W,bias,loss,cos_change,length,direction,centered_norm_change,fraction_units_down,oldmean_W,radial,tangent,self_pos,self_neg,rest_pos,rest_neg,pos,neg,down,up,common_mu,input_correlation,centered_transport,rowmean_transport,E,R,J,W_round,z_learning,input_jump,z_own_task_change
LR_a0p1_q0,200000,float64,control,100,4,-7.379606763382902e-05,-5.785976847981125e-06,0.0024381910195253984,-6.433825684500792e-06,-1.6352714655615612e-05,-5.744335297826445e-05,0.0003079522092683518,0.57,-7.857100676709833e-05,-1.7622437185930166e-05,-5.617363044789961e-05,-0.4861698592706453,0.14046993014446107,0.48630196934023057,-0.14067583628168018,0.0001321100695852003,-0.00020590613721911612,-0.033246840674656254,0.033173044607022424,-5.3506868163351605e-05,-2.0289199470564474e-05,1.723159707028178e-05,-9.102766470411081e-05,0.007133225207251579,0.007428876584772074,1.230083174782763e-05,8.606028948340695e-17,-7.958204448181015e-05,0.0,-8.435698361507946e-05
LR_a0p1_q0,200000,float64,control,100,5,3.4733450608299556e-05,2.515119311315715e-06,0.0002596331512973095,-1.9457726281937176e-06,2.9805207974524202e-06,3.175292981085538e-05,7.914355963171139e-05,0.53,3.7195323300103234e-05,2.7922729215558055e-06,3.194117768674388e-05,-0.426406965238116,0.058350131332951055,0.4264464571268008,-0.05835488977102747,3.949188868472012e-05,-4.758438076412669e-06,-0.006591126067441337,0.0066258595180496375,2.325902106793589e-05,1.1474429540371507e-05,7.571981243670764e-06,2.716146936462887e-05,0.0012246366561449514,0.0013029329426473967,8.472731291739985e-07,-7.898692464785743e-18,3.724856991961527e-05,0.0,3.971044261141895e-05
LR_a0p1_q0,200000,float64,control,100,6,1.0102274717092235e-05,-5.097331921133939e-07,5.596800205958775e-05,3.107292292646182e-06,-3.989475279767654e-06,1.4091749996858625e-05,4.566038618381341e-05,0.47,8.54056063333156e-06,-3.99386793498242e-06,1.4096142652074667e-05,-0.3314517689747081,0.08862460634179722,0.33145393482125585,-0.08861666991362803,2.1658465478256945e-06,7.936428169205913e-06,-0.003945389401753041,0.003955491676470134,-4.713849955684876e-06,1.4816124672716426e-05,-2.366373209907003e-06,1.2468647926999212e-05,0.0007819505058290081,0.0008273863058173134,2.2458619552744322e-07,6.069678075317373e-17,9.592541524978841e-06,0.0,8.030827441218166e-06
LR_a0p1_q0,200000,float64,control,100,7,0.00026092267022566795,2.9138109813243857e-05,0.0006253159928997024,5.063989478710582e-05,-2.7417063331630402e-06,0.00026366437655880816,0.00017334227770454346,0.42,0.0002743957594939294,-3.703659537623881e-06,0.0002646263297632919,-0.46694904134147863,0.07975215693636123,0.46721350463215905,-0.07975569755681587,0.0002644632906803971,-3.5406204546576376e-06,-0.0163962042424253,0.016657126912650966,0.00026945994449598045,-8.537274270240852e-06,6.925279043490375e-05,0.00019166987979076427,0.0032684619443520296,0.003438192595946234,3.611626110604661e-06,-7.154060066114699e-17,0.0002900607800389118,0.0,0.00030353386930717327
LR_a0p1_q0,200000,float64,control,100,8,9.072269048133461e-05,5.678059404042447e-06,0.0008791739865424339,7.424739344562455e-07,3.612959812876013e-06,8.710973066849235e-05,0.00016966290163652253,0.65,8.96998502254868e-05,2.2943162961979673e-06,8.842837418513644e-05,-0.5374047553514433,0.07406345001974161,0.5375289751573875,-0.0740969471352044,0.00012421980594412598,-3.349711546279253e-05,-0.020327803969669284,0.020418526660150618,5.250888206752942e-05,3.8213808413803674e-05,2.03846280420527e-05,7.033806243928168e-05,0.004094728294261664,0.004257479304270455,6.9118916275495135e-06,1.1562260457350276e-18,9.640074988537706e-05,0.0,9.537790962952924e-05
LR_a0p1_q0,200000,float64,control,100,9,2.879161715886701e-05,3.013186088612362e-06,1.2490839952960805e-05,5.6785699109637215e-06,-1.4195589000065e-06,3.0211176058867398e-05,2.8848527052335317e-05,0.45,3.0458722324751314e-05,-1.4224159240707513e-06,3.021403308293775e-05,-0.4525903023597608,0.11245812485685651,0.4526285498463362,-0.11246758072627319,3.824748657549944e-05,-9.455869416646002e-06,-0.0013282235799230257,0.0013570151970818927,2.7864983741125404e-05,9.266334177280214e-07,9.712598727162375e-06,1.9079018431704633e-05,0.000295498627970475,0.00032431087814290325,3.6276879720458424e-08,1.3554019944880344e-17,3.180480324747937e-05,0.0,3.3471908413363675e-05
LR_a0p1_q0,200000,float64,switch,200,0,-0.08825908022821143,-0.009147070397651759,0.3543158662046654,-0.014151168175803369,-0.00023620392074067708,-0.0880228763074707,-0.022984594671608623,0.65,-0.08357990437987133,-0.0008082013038395129,-0.08745087892437192,-0.8450588078507479,0.19800539103707251,0.7481018283721176,-0.18930749178665343,-0.09695697947863055,0.008697899250419099,-1.194786471676516,1.1065273914483045,-0.08458918912202691,-0.0036698911061845297,-0.033727691359946396,-0.05453138886826502,0.24112327940675676,0.20699210874889723,0.01114657598625077,3.187353137373071e-17,-0.09740615062586319,0.01911849613221757,-0.07828765449364562
LR_a0p1_q0,200000,float64,switch,200,1,-0.05452896348821236,-0.005713695118836859,0.9099604352199809,-0.008763493780389774,-0.00024026930533489096,-0.05428869418287746,-0.007606134857100881,0.64,-0.05166061789269562,-0.0019563859180944773,-0.0525725775701179,-1.100956671786653,0.19754709032884818,1.038917320869715,-0.19003670290012245,-0.062039350916938255,0.00751038742872575,-1.401610772569099,1.3470818090808863,-0.05283842979026046,-0.0016905336979520674,-0.020993264168842295,-0.033535699319370074,0.2770483139525063,0.25391793027680304,0.015524248818602506,1.5599550091511498e-16,-0.06024265860704922,0.020526569731196435,-0.03971608887585279
LR_a0p1_q0,200000,float64,switch,200,2,-0.053655177979070864,-0.0052571766597282795,0.29368516001112505,-0.010376914505129217,0.000257659916560393,-0.05391283789563126,-0.012189094570613847,0.62,-0.05070066774053109,-0.0009421239349016241,-0.05271305404416929,-0.9848575453414482,0.10108783189884926,0.9295927729431444,-0.09947823747961644,-0.055264772398303526,0.0016095944192328258,-0.7874985430234857,0.7338433650444146,-0.04861669270981283,-0.005038485269257907,-0.019747966849412674,-0.0339072111296582,0.13266792263502,0.11599657240713554,0.004482255657270865,-1.6325067149522214e-16,-0.058912354638799146,0.07487594105590295,0.015963586417103805
LR_a0p1_q0,200000,float64,switch,200,3,-0.04736523539923938,-0.0050222909636670286,0.3791354240580125,-0.008278658378414473,0.0003752836020410248,-0.04774051900128041,-0.01224560532457581,0.45,-0.04489516150676358,-0.0011072860018722758,-0.046257949397367125,-1.202864284305619,0.21493748454314537,1.1493237912311125,-0.2087622268678784,-0.05354049307450652,0.0061752576752670055,-1.350047050921645,1.3026818155224058,-0.04644454472117511,-0.0009206906780644134,-0.018724767772430557,-0.02864046762680881,0.3113803650410523,0.28584511210327096,0.01328964761320573,1.5419841649128113e-16,-0.05238752636290641,-0.01589212699366535,-0.06827965335657177
LR_a0p1_q0,200000,float64,switch,200,4,-0.04192310677165993,-0.00458607807103545,0.5072790990446644,-0.006548434122168867,0.0010828360636685839,-0.04300594283532857,-0.015676285461074822,0.48,-0.03967441248718098,-0.0005918576078489256,-0.041331249163810986,-1.2428865007622347,0.2980372985060135,1.1873680707224574,-0.28444197523789666,-0.05551843003977674,0.013595323268116853,-1.3623993190408137,1.3204762122691536,-0.04241058704203104,0.0004874802703711259,-0.008052546191378546,-0.03387056058028139,0.3035391732587491,0.27871602414528973,0.009146863652384672,-2.4122119791680818e-17,-0.04650918484269538,0.023068703142671933,-0.023440481700023448
LR_a0p1_q0,200000,float64,switch,200,5,-0.018319772095592938,-0.002040277662930728,0.5635565389606889,-0.004202395858917375,-0.00013427974254239295,-0.018185492353050524,-0.002919547254105934,0.44,-0.017295821609087034,-0.0019895126653582565,-0.016330259430234677,-0.9203893167526176,0.12104939881562923,0.9011172670696292,-0.12009712122823396,-0.019272049682988086,0.0009522775873952899,-1.1124971870606797,1.0941774149650865,-0.018867836978209013,0.0005480648826162155,-0.00765294706351063,-0.010666825032082296,0.22118848241227504,0.21080418588982142,0.007464749268347599,-1.3242728594466913e-16,-0.020360049758523666,0.039868194915230776,0.01950814515670711
LR_a0p1_q0,200000,float64,switch,200,6,-0.052812157796339826,-0.0054112940960578905,0.1821283420225665,-0.009207399110123492,0.00038237680089365345,-0.053194534597233466,-0.00636745177961119,0.61,-0.049989767629243474,0.00027679655894730695,-0.05308895435528714,-0.6977814871950555,0.17935706918464572,0.6380816440889109,-0.172469383874841,-0.05969984310614457,0.006887685309804643,-0.7488509276500642,0.6960387698537243,-0.050041921597526684,-0.0027702361988132173,-0.020086169272775903,-0.03272598852356392,0.16152072626338648,0.150964965442004,0.0041883090417715405,7.992715542700882e-17,-0.058223451892397714,0.08495762967640873,0.026734177784011014
LR_a0p1_q0,200000,float64,switch,200,7,-0.037823196388753796,-0.004071576166590998,0.3451231194821388,-0.0069231215534834144,-4.896580085821887e-05,-0.0377742305878956,-0.00805552710384162,0.6,-0.03586175254414736,-0.0009295187071965104,-0.03689367768155729,-1.0966653289718493,0.15052373985977593,1.0566587652975494,-0.14834037257423005,-0.040006563674299805,0.002183367285545861,-0.7578448028345511,0.7200216064457973,-0.03765263755583655,-0.00017055883291738842,-0.012695551092504104,-0.02512764529624969,0.15765492339653156,0.14636966177355032,0.003229734519139402,1.5456910087301008e-16,-0.041894772555344795,0.1166027165006828,0.074707943945338
LR_a0p1_q0,200000,float64,switch,200,8,-0.0763069948842544,-0.008132725530892795,0.5485272390367841,-0.0126147326948981,9.148930631846716e-05,-0.07639848419057287,-0.022469165127865384,0.63,-0.07234409897836383,-0.001061502054328013,-0.0752454928299264,-0.9153828782620533,0.14840255186834114,0.8318400363803612,-0.1411667048709032,-0.08354284188169213,0.007235846997437984,-0.9431473091195391,0.8668403142352848,-0.07520885137025222,-0.0010981435140019066,-0.030445987311070098,-0.0458610075731843,0.20313749029042952,0.17280358635608295,0.007864738806481045,-2.3744956349059214e-16,-0.08443972041514719,0.1174373111494639,0.03299759073431671
LR_a0p1_q0,200000,float64,switch,200,9,-0.017417582422357362,-0.002345585195282571,2.0429245721361737,-0.002383800336857508,0.0002774101070035548,-0.01769499252936096,-0.02284975368830444,0.57,-0.015875970915201668,-0.0017479397859451488,-0.015669642636412212,-1.1267271854820564,0.23404741812758195,1.1113913178125747,-0.23612913288045653,-0.015335867669482637,-0.002081714752874582,-1.0715040831125895,1.0540865006902322,-0.02169122364429597,0.004273641221938763,-0.008980353937066927,-0.008437228485290446,0.24790167167260718,0.21422408362088896,0.010827834363413844,-1.5774504111492163e-16,-0.019763167617639934,0.012972652822762394,-0.00679051479487754
LR_a0p1_q0,200000,float64,control,200,0,0.0005387855283992062,6.4071908805526e-05,0.0020225721679379945,8.424141281158118e-05,-1.4513592303656649e-05,0.0005532991207028788,0.00039416234113735847,0.53,0.0005713420161943032,-1.704869623122335e-05,0.0005558342246304298,-1.234022193021395,0.18230087807436102,1.234622036316454,-0.182361935841021,0.0005998432950591661,-6.105776666003181e-05,-0.04338883849451469,0.04392762402291388,0.000592516573694449,-5.373104529531482e-05,0.00020294298746325112,0.0003358425409359552,0.008404568350865265,0.00878222524289085,1.6505449111859605e-05,7.21084487613876e-17,0.0006028574372047322,0.0,0.0006354139249998293
LR_a0p1_q0,200000,float64,control,200,1,0.00013574542343007485,1.316969213177375e-05,0.00021272526168492154,1.4990722837503338e-05,1.6819407642181032e-06,0.00013406348266587438,0.00027105876236983796,0.47,0.00014017379339596126,1.448909215166871e-06,0.0001342965142149079,-0.9615626496933045,0.18316341431827474,0.9617231441597398,-0.18318816336128033,0.0001604944664355348,-2.4749043005546278e-05,-0.016430421853504035,0.016566167276934107,0.00012178911170291585,1.3956311727072972e-05,4.481514153038453e-05,9.093028189969022e-05,0.0032944372131727484,0.0035632095086671495,2.2864668755803385e-06,8.619925178967447e-17,0.0001489151155618486,0.0,0.000153343485527735
LR_a0p1_q0,200000,float64,control,200,2,0.00010170802892283214,3.6154288048122424e-06,0.00014745934588286156,1.840687653575764e-05,-4.7605348068864954e-07,0.00010218408240353014,0.00017278829325450662,0.46,9.708931825829224e-05,-1.0964207551798965e-06,0.000102804449678012,-0.9361492141824114,0.09976153767953834,0.9362115080036051,-0.0997221234718092,6.22938211937372e-05,3.941420772912423e-05,-0.01949268570309591,0.019594393732018742,3.3434332265299495e-05,6.82736966575618e-05,2.0296533740374137e-05,8.141149518245782e-05,0.003155915418353531,0.003326201364908713,2.502346699608126e-06,-2.9175019945593684e-17,0.00010532345772764438,0.0,0.00010070474706310448
LR_a0p1_q0,200000,float64,control,200,3,0.00010265625407126323,1.0035159952381855e-05,0.00013718931326681572,1.759311718470072e-05,-7.481091278997422e-07,0.00010340436319916321,0.00013970627971586326,0.43,0.00010610126542936901,-1.0229402819143425e-06,0.00010367919435317752,-1.4285171850394942,0.1986449814236282,1.4286198477401906,-0.19864498787025334,0.00010266270069640216,-6.4466251156681245e-09,-0.014491553509111844,0.014594209763183102,9.28019580237504e-05,9.854296047536221e-06,3.150662715675175e-05,7.114962691451151e-05,0.003364375209814889,0.0035020295356005494,2.0519539301449853e-06,-2.3315163846434336e-17,0.00011269141402364509,0.0,0.00011613642538175087
LR_a0p1_q0,200000,float64,control,200,4,0.0005992788659005189,6.975739652630103e-05,0.0028689141280772833,9.795866557565487e-05,-3.073927079689491e-05,0.0006300181366973934,0.0007842464260683624,0.52,0.0006317860986540157,-3.2818712579315076e-05,0.0006320975784798337,-0.9936310437830755,0.27922831172895185,0.9944410952034245,-0.27943908428340053,0.0008100514203490668,-0.00021077255444875519,-0.05490347450777805,0.05550275337367858,0.0006450941504656766,-4.581528456536534e-05,0.0001156624567138717,0.00048361640918664754,0.011630196166974426,0.012395425846271561,1.9016746771049904e-05,2.0687825640925168e-16,0.0006690362624268199,0.0,0.0007015434951803167
LR_a0p1_q0,200000,float64,control,200,5,-0.00015365371093959478,-1.567275052293929e-05,0.0002996630727023409,-3.513093542764244e-05,-3.0080284679684834e-06,-0.00015064568247159208,0.00016750405196728214,0.54,-0.00016271479151740636,-3.4681423878766986e-06,-0.00015018556855171797,-0.846994564678292,0.11613255075081592,0.8468223221224396,-0.11611396190590278,-0.00017224255585260645,1.8588844913112784e-05,-0.016268906099487626,0.01611525238854803,-0.00014493659722864785,-8.71711371084566e-06,-5.032408654141609e-05,-0.00010332962439817857,0.002996992832551872,0.003162258687725857,2.2381967931138325e-06,-1.0111228607545227e-16,-0.00016932646146253406,0.0,-0.00017838754204034564
LR_a0p1_q0,200000,float64,control,200,6,5.893079732402791e-05,5.470005983526107e-06,4.4543562754323674e-05,8.797149173460265e-06,-5.9118901684436115e-06,6.484268749247136e-05,9.937359319477035e-05,0.47,6.0539315204183126e-05,-5.9195583790413224e-06,6.485035570306927e-05,-0.6533146757471852,0.17716975613257666,0.6533729610257134,-0.1771691106137809,5.828527852825735e-05,6.455187957695756e-07,-0.006695133164598105,0.006754063961922133,5.058487040389692e-05,8.345926920129975e-06,1.7025002838392906e-05,4.190579448563496e-05,0.0013147842991857578,0.0014138243601396767,3.335322409454023e-07,1.0660521920284782e-18,6.440080330755401e-05,0.0,6.600932118770923e-05
LR_a0p1_q0,200000,float64,control,200,7,0.00022307461904212396,2.4156356030807457e-05,0.0005385207979472996,5.277211991594715e-05,-4.102105298989389e-06,0.00022717672434110936,0.0003066623947374458,0.42,0.00023366786779485644,-5.7505691062629826e-06,0.00022882518814838673,-0.9334980126458966,0.15698605388238063,0.933707217376082,-0.15697218399352383,0.00020920473018539994,1.3869888856830067e-05,-0.029240707087508127,0.02946378170655025,0.00022339027469533152,-3.156556531013407e-07,5.427981169536648e-05,0.00016879480734675767,0.005823230135872291,0.006123816438188855,6.076092421318455e-06,-1.0608064481078366e-16,0.0002472309750729314,0.0,0.00025782422382566387
LR_a0p1_q0,200000,float64,control,200,8,-0.0001998618837747837,-2.9964233880419175e-05,0.0030006256407692036,-2.7875406025777426e-05,2.617722021107181e-05,-0.00022603910398584655,0.0002414153261310492,0.47,-0.00021982375263070885,2.4441653937746047e-05,-0.0002243035377125296,-1.0493881469587722,0.14406658498789165,1.0491270608936998,-0.14400536080659385,-0.0002610860650727848,6.122418129781564e-05,-0.0339127569641597,0.03371289508038492,-0.0002770996763356987,7.723779256072939e-05,-9.489388415350337e-05,-0.0001049679996212803,0.006817835910070189,0.007048824074879212,1.0427161321734746e-05,1.8548927529025904e-16,-0.0002298261176552029,0.0,-0.000249787986511128
LR_a0p1_q0,200000,float64,control,200,9,4.396674609412978e-05,4.274464133704205e-06,1.1183058895090307e-05,6.750330637590367e-06,9.673153453803797e-07,4.2999430748752625e-05,4.386183975462199e-05,0.5,4.6644083040130005e-05,9.618630867525314e-07,4.300488300737724e-05,-0.8823163477561375,0.2239134374607662,0.88235973841289,-0.2239128613714242,4.339065675224592e-05,5.760893420104276e-07,-0.0024186940490249155,0.0024626607951190455,3.9528880754485876e-05,4.437865339770457e-06,1.3621955994920891e-05,3.0344790099208863e-05,0.00054115408580806,0.0005849538406530221,6.208490934860038e-08,-1.2658082629124522e-16,4.824121022783399e-05,0.0,5.091854717383421e-05
LR_a0p1_q0,200000,float64,switch,500,0,-0.09728361440404434,-0.010242410404406028,0.21740182434850475,-0.01575520758090993,-0.0003673834590437082,-0.09691623094500056,-0.022843063585372067,0.64,-0.09218393297866637,-0.001303570762856176,-0.09598004364118816,-1.957242240593213,0.5068524851212065,1.8510590692779898,-0.4979529282100279,-0.10618317131522303,0.008899556911178632,-2.0497312459126507,1.9524476315086057,-0.09471854409102802,-0.0025650703130163837,-0.03757494580465662,-0.059708668599387685,0.4057940804216183,0.36826496456222235,0.014686052274024284,9.579059763726025e-17,-0.10752602480845037,0.01911849613221757,-0.0884075286762328
LR_a0p1_q0,200000,float64,switch,500,1,-0.05447975243689882,-0.005464014806103237,0.30356968685332064,-0.008299817582934167,-0.0005108490712314098,-0.0539689033656674,0.0021646946286026925,0.67,-0.05152546984442481,-0.0032303428556157737,-0.05124940958128309,-2.6846036996045597,0.4916350637713154,2.621875217620026,-0.4833863342236823,-0.062728481984532,0.008248729547633109,-2.634687145326002,2.5802073928891023,-0.05052946590611974,-0.003950286530779175,-0.02036535761966564,-0.03411439481723317,0.5243775798333365,0.5035058413351217,0.023036433126817846,1.0708545531872883e-16,-0.05994376724300206,0.020526569731196435,-0.03941719751180563
LR_a0p1_q0,200000,float64,switch,500,2,-0.06562718355521571,-0.006555708500889379,0.07496122364957424,-0.01297480313912427,3.070521528592547e-05,-0.06565788877050166,-0.011293627610636172,0.6,-0.06205887454774746,-0.0015825503307909355,-0.0640446332244248,-2.4160660723540377,0.25715829750842023,2.3494368599069544,-0.2561562686165523,-0.0666292124470835,0.0010020288918679149,-1.34790142234238,1.2822742387871642,-0.06062510094521329,-0.005002082610002317,-0.024466860941591825,-0.041160322613623894,0.22388434339606345,0.2067620025997106,0.0058287131857171215,-1.0434614527482916e-16,-0.07218289205610509,0.07487594105590295,0.002693048999797859
LR_a0p1_q0,200000,float64,switch,500,3,-0.053325061190598946,-0.0054957407358240265,0.2704844219713519,-0.009706908768851665,0.000406347648252668,-0.053731408838851615,-0.007829615186497304,0.44,-0.050486806719333525,-0.0014552158996194511,-0.05186984529097953,-2.940457117342202,0.5405821999603005,2.8800674541283033,-0.5335175979370019,-0.06038966321389783,0.007064602023298696,-2.2675591044074683,2.21423404321687,-0.05082285718360586,-0.00250220400699324,-0.020415193159299246,-0.032909868031299694,0.5123398636695923,0.4868054329039858,0.017704815579109558,1.9446481418929497e-16,-0.05882080192642297,-0.01589212699366535,-0.07471292892008832
LR_a0p1_q0,200000,float64,switch,500,4,-0.054378685933166644,-0.006097199140299073,0.6102340662049759,-0.008863635141075993,0.0005541894945725176,-0.054932875427739225,-0.008259445823525889,0.46,-0.05127184804175531,-0.0019813285370690777,-0.05239735739609756,-3.0221131695407673,0.7518115005616097,2.9547043071948327,-0.7387813241488423,-0.06740886234593427,0.013030176412767687,-2.423437453643562,2.369058767710396,-0.056384952642960263,0.0020062667097936636,-0.012218281787474765,-0.042160404145691874,0.5379373742847574,0.5167043389802263,0.01297358948100499,-5.622036768282911e-17,-0.06047588507346572,0.023068703142671933,-0.03740718193079379
LR_a0p1_q0,200000,float64,switch,500,5,-0.011876208267718529,-0.001394506713835652,0.08985416012367002,-0.00348228712343559,0.00013981180994605176,-0.012016020077664592,0.0022245890065924856,0.47,-0.011111820552085866,-0.002309139832181603,-0.009567068435536912,-2.253312529106917,0.29969464209226243,2.241762814404707,-0.3000211356577711,-0.011549714702209495,-0.00032649356550867284,-1.9814350201807516,1.9695588119130332,-0.012895953241910472,0.001019744974192299,-0.005262967356241276,-0.006613240911477245,0.3918140186566834,0.38351324818373533,0.010525359479540143,-3.7389695561642397e-16,-0.013270714981554181,0.039868194915230776,0.026597479933676595
LR_a0p1_q0,200000,float64,switch,500,6,-0.0568205232197895,-0.0057630771683300245,0.06788090686861194,-0.009587962472423385,0.00038165390760037997,-0.057202177127389925,-0.0041812071412157285,0.64,-0.053762584557538774,0.00020043634194381383,-0.05702095956173335,-1.7014680288587956,0.45528787171071,1.6358026139336947,-0.4464429800053993,-0.06566541492510071,0.008844891705310883,-1.1666698891176739,1.1098493658978845,-0.053295099231099693,-0.003525423988690137,-0.021363190773748375,-0.03545733244604112,0.2544436707416592,0.24501262421827114,0.005249839382172669,2.9525631506310755e-16,-0.06258360038811953,0.08495762967640873,0.0223740292882892
LR_a0p1_q0,200000,float64,switch,500,7,-0.04830659845401839,-0.005215394655891527,0.11237880042074633,-0.008791014099741224,2.4512536121701194e-05,-0.0483311109901401,-0.009762792996186717,0.58,-0.0458062491603916,-0.0012792658329928727,-0.04702733262102552,-2.498285638256834,0.3822552251977999,2.4455969797641743,-0.37787316515915853,-0.052688658492659954,0.0043820600386414,-1.4362782875473719,1.3879716890933542,-0.04823030606678981,-7.629238722877497e-05,-0.01632795481746668,-0.0319786436365517,0.29543316530093133,0.28079267423971843,0.004877698065026092,1.7717199004673167e-16,-0.05352199310990992,0.1166027165006828,0.06308072339077288
LR_a0p1_q0,200000,float64,switch,500,8,-0.06346936106685484,-0.00703571097009533,0.1097452400626557,-0.010563780416101813,-0.0002159603469288551,-0.06325340071992598,-0.024738437560651808,0.57,-0.06027239561635771,-0.0021345572265218543,-0.061334803840333,-2.251485865274699,0.3785821328507633,2.1819346101666057,-0.37250023880952454,-0.06955125510809354,0.006081894041238736,-1.8807389919239785,1.8172696308571235,-0.06506401065964235,0.0015946495927875218,-0.02622347112058225,-0.037245889946272585,0.3957921730459039,0.35800185390096395,0.013051881584288615,-2.5798346113529057e-17,-0.07050507203695017,0.1174373111494639,0.046932239112513735
LR_a0p1_q0,200000,float64,switch,500,9,-0.012828330612135386,-0.0017558353777895606,0.3569483848998115,-0.0019888668385019976,0.0005786166115738272,-0.01340694722370923,-0.020468688707160353,0.49,-0.011653326006258536,-0.002338333328892513,-0.010489997283242845,-2.830723075118729,0.5760769236102609,2.818999159981074,-0.5771813390847405,-0.011723915137655668,-0.0011044154744794703,-1.9589158941873501,1.946087563575215,-0.016237405462312025,0.0034090748501769057,-0.006732926125201776,-0.006095404486933622,0.4414263785143821,0.4054582684316923,0.015499421375529556,-2.5043634157383485e-16,-0.014584165989924947,0.012972652822762394,-0.001611513167162553
LR_a0p1_q0,200000,float64,control,500,0,1.1223503039494954e-05,1.484359489783431e-06,0.0009464060899018109,-1.7818957923931324e-07,-1.690466842298214e-05,2.812817146250207e-05,0.0008194134540753506,0.59,1.2091690847041234e-05,-2.3368842279371812e-05,3.4592345318867356e-05,-3.0008044674122725,0.4550966399432307,3.0008208921603754,-0.4551018411882953,1.6424748104040806e-05,-5.201245064609114e-06,-0.1169843340281384,0.1169955575311779,1.3726883050145397e-05,-2.5033800107139596e-06,4.545479322191586e-06,6.678023717303428e-06,0.02209444814171733,0.022869490205170546,4.437139062216575e-05,6.345797592813003e-17,1.2707862529278385e-05,0.0,1.3576050336824664e-05
LR_a0p1_q0,200000,float64,control,500,1,-6.798732549297637e-05,-1.8261445405002208e-05,0.000128644468388934,-1.625571912920955e-05,-1.22697618595479e-05,-5.571756363342564e-05,0.0006521145757697866,0.48,-8.50140723701682e-05,-1.281325607968605e-05,-5.5174069413290034e-05,-2.559174056227197,0.4521100783817764,2.5591066103651676,-0.45211061984524115,-6.744586202827996e-05,-5.414634648285676e-07,-0.040487713473284864,0.040419726147791886,-0.00016887602170432924,0.0001008886962112209,-4.722687624201323e-05,-2.0760449250963234e-05,0.008237698732359694,0.008883998999802654,5.814308327036903e-06,1.3232170041747716e-16,-8.624877089797858e-05,0.0,-0.00010327551777517041
LR_a0p1_q0,200000,float64,control,500,2,0.0002540768639910294,2.1444846880265537e-05,0.0006488152570073289,5.265587180599567e-05,1.033689452426247e-06,0.0002530431745385986,0.0003058578781774912,0.46,0.00025829681009574166,-2.246822145727193e-07,0.0002543015462056019,-2.3087417978724805,0.2505562797744334,2.308953636477584,-0.2505140415155463,0.0002118386051039471,4.223825888703708e-05,-0.0408066262188051,0.04106070308279612,0.00019831510304274208,5.576176094824189e-05,7.707253703275661e-05,0.00017700432695827266,0.006525841827341098,0.006826979646427311,4.720059091397456e-06,4.542360456357854e-17,0.0002755217108712949,0.0,0.0002797416569760072
LR_a0p1_q0,200000,float64,control,500,3,0.00038566664331460255,4.0149822396660684e-05,0.00010875222812088421,5.89750661248658e-05,-5.873229171067223e-06,0.00039153987248567284,0.00044939318130493675,0.37,0.00040171800225331756,-6.701575111012312e-06,0.00039236821842561503,-3.596828132100705,0.5006755828198471,3.597235341022403,-0.5006971250982309,0.0004072089216985005,-2.1542278383849733e-05,-0.038874354194162436,0.03926002083747704,0.0003712927497310412,1.4373893583609892e-05,0.000127308230620157,0.0002583584126944456,0.008727362268323772,0.00917122085252587,5.534597102487199e-06,-4.841588299843581e-17,0.00042581646571126326,0.0,0.00044186782464997827
LR_a0p1_q0,200000,float64,control,500,4,0.0006432686577525048,8.322736119088851e-05,0.004829369178514116,0.00012648297245653015,-6.386526903674488e-05,0.0007071339267892106,0.002043661187735222,0.5,0.0006758634748099338,-6.850514294687039e-05,0.0007117738006993748,-2.510710719951923,0.6987365651254211,2.5115131618878523,-0.6988957384035984,0.0008024419359297399,-0.00015917327817746007,-0.15138544055302394,0.1520287092107764,0.0007696600867650479,-0.00012639142901276818,0.00021787219400720272,0.00042539646374530185,0.032832924336829515,0.034819832250927066,5.6753273637275426e-05,2.2467079694482954e-16,0.0007264960189433934,0.0,0.0007590908360008224
LR_a0p1_q0,200000,float64,control,500,5,-8.53872883508865e-05,-9.823269229839583e-06,0.0006979798516731928,-1.7504377283387102e-05,3.828738761154818e-06,-8.921602711204553e-05,0.0004203372891362345,0.54,-8.997441190320567e-05,2.8111269506504055e-06,-8.819841530153674e-05,-2.1283776947848216,0.28936169699945075,2.1282717040778527,-0.289341093580832,-0.00010599070696940154,2.060341861863422e-05,-0.038885248471311154,0.03879986118296028,-9.084246021455072e-05,5.455171863783856e-06,-3.2087880528376625e-05,-5.3299407822509825e-05,0.007207413189684816,0.0076226075254140465,5.142953406867522e-06,-1.1888200776676989e-16,-9.521055758072609e-05,0.0,-9.979768113304525e-05
LR_a0p1_q0,200000,float64,control,500,6,3.0444501080356487e-05,1.9930205828676143e-06,4.5582267850296195e-05,3.923562155823883e-06,-1.0583008464322569e-05,4.102750954469033e-05,0.00018316223264753685,0.5,3.0218200378858418e-05,-1.0599842604987023e-05,4.104434368534357e-05,-1.6296011878054406,0.4434348263112266,1.62961715305836,-0.4434203470630647,1.5965252918568068e-05,1.4479248161776696e-05,-0.015071080872495615,0.015101525373575975,1.8430818577198332e-05,1.2013682503146331e-05,5.754394684173122e-06,2.469010639618333e-05,0.0029272786062939623,0.003109691137466518,7.497014753855842e-07,1.1845781414086283e-17,3.24375216632241e-05,0.0,3.2211220961726035e-05
