seed,env,act,iv,layer,unit_id,task,q_lowgate,sink,entry,exit,persistent_latest5
0,PM,LR,ref,1,95,39,0.0,0,0,0,0
0,PM,LR,ref,1,96,39,0.0,0,0,0,0
0,PM,LR,ref,1,97,39,0.0,0,0,0,0
0,PM,LR,ref,1,98,39,0.0,0,0,0,0
0,PM,LR,ref,1,99,39,0.0,0,0,0,0
0,PM,LR,ref,1,0,40,0.0,0,0,0,0
0,PM,LR,ref,1,1,40,0.0,0,0,0,0
0,PM,LR,ref,1,2,40,0.0,0,0,0,0
0,PM,LR,ref,1,3,40,0.0,0,0,0,0
0,PM,LR,ref,1,4,40,0.0,0,0,0,0
0,PM,LR,ref,1,5,40,0.0,0,0,0,0
0,PM,LR,ref,1,6,40,0.0,0,0,0,0
0,PM,LR,ref,1,7,40,0.0,0,0,0,0
0,PM,LR,ref,1,8,40,0.0,0,0,0,0
0,PM,LR,ref,1,9,40,0.0,0,0,0,0
0,PM,LR,ref,1,10,40,0.0,0,0,0,0
0,PM,LR,ref,1,11,40,0.0,0,0,0,0
0,PM,LR,ref,1,12,40,0.0,0,0,0,0
0,PM,LR,ref,1,13,40,0.0,0,0,0,0
0,PM,LR,ref,1,14,40,0.0,0,0,0,0
0,PM,LR,ref,1,15,40,0.0,0,0,0,0
0,PM,LR,ref,1,16,40,0.0,0,0,0,0
0,PM,LR,ref,1,17,40,0.0,0,0,0,0
0,PM,LR,ref,1,18,40,0.0,0,0,0,0
0,PM,LR,ref,1,19,40,0.0,0,0,0,0
0,PM,LR,ref,1,20,40,0.0,0,0,0,0
0,PM,LR,ref,1,21,40,0.0,0,0,0,0
0,PM,LR,ref,1,22,40,0.0,0,0,0,0
0,PM,LR,ref,1,23,40,0.0,0,0,0,0
0,PM,LR,ref,1,24,40,0.0,0,0,0,0
0,PM,LR,ref,1,25,40,0.0,0,0,0,0
0,PM,LR,ref,1,26,40,0.0,0,0,0,0
0,PM,LR,ref,1,27,40,0.0,0,0,0,0
0,PM,LR,ref,1,28,40,0.0,0,0,0,0
0,PM,LR,ref,1,29,40,0.0,0,0,0,0
0,PM,LR,ref,1,30,40,0.0,0,0,0,0
0,PM,LR,ref,1,31,40,0.0,0,0,0,0
0,PM,LR,ref,1,32,40,0.0,0,0,0,0
0,PM,LR,ref,1,33,40,0.0,0,0,0,0
0,PM,LR,ref,1,34,40,0.0,0,0,0,0
0,PM,LR,ref,1,35,40,0.0,0,0,0,0
0,PM,LR,ref,1,36,40,0.0,0,0,0,0
0,PM,LR,ref,1,37,40,0.0,0,0,0,0
0,PM,LR,ref,1,38,40,0.0,0,0,0,0
0,PM,LR,ref,1,39,40,0.0,0,0,0,0
0,PM,LR,ref,1,40,40,0.0,0,0,0,0
0,PM,LR,ref,1,41,40,0.0,0,0,0,0
0,PM,LR,ref,1,42,40,0.0,0,0,0,0
0,PM,LR,ref,1,43,40,0.0,0,0,0,0
0,PM,LR,ref,1,44,40,0.0,0,0,0,0
0,PM,LR,ref,1,45,40,0.0,0,0,0,0
0,PM,LR,ref,1,46,40,0.0,0,0,0,0
0,PM,LR,ref,1,47,40,0.0,0,0,0,0
0,PM,LR,ref,1,48,40,0.0,0,0,0,0
0,PM,LR,ref,1,49,40,0.0,0,0,0,0
0,PM,LR,ref,1,50,40,0.0,0,0,0,0
0,PM,LR,ref,1,51,40,0.0,0,0,0,0
0,PM,LR,ref,1,52,40,0.0,0,0,0,0
0,PM,LR,ref,1,53,40,0.0,0,0,0,0
0,PM,LR,ref,1,54,40,0.0,0,0,0,0
0,PM,LR,ref,1,55,40,0.0,0,0,0,0
0,PM,LR,ref,1,56,40,0.0,0,0,0,0
0,PM,LR,ref,1,57,40,0.0,0,0,0,0
0,PM,LR,ref,1,58,40,0.0,0,0,0,0
0,PM,LR,ref,1,59,40,0.0,0,0,0,0
0,PM,LR,ref,1,60,40,0.0,0,0,0,0
0,PM,LR,ref,1,61,40,0.0,0,0,0,0
0,PM,LR,ref,1,62,40,0.0,0,0,0,0
0,PM,LR,ref,1,63,40,0.0,0,0,0,0
0,PM,LR,ref,1,64,40,0.0,0,0,0,0
0,PM,LR,ref,1,65,40,0.0,0,0,0,0
0,PM,LR,ref,1,66,40,0.0,0,0,0,0
0,PM,LR,ref,1,67,40,0.0,0,0,0,0
0,PM,LR,ref,1,68,40,0.0,0,0,0,0
0,PM,LR,ref,1,69,40,0.0,0,0,0,0
0,PM,LR,ref,1,70,40,0.0,0,0,0,0
0,PM,LR,ref,1,71,40,0.0,0,0,0,0
0,PM,LR,ref,1,72,40,0.0,0,0,0,0
0,PM,LR,ref,1,73,40,0.0,0,0,0,0
0,PM,LR,ref,1,74,40,0.0,0,0,0,0
0,PM,LR,ref,1,75,40,0.0,0,0,0,0
0,PM,LR,ref,1,76,40,0.0,0,0,0,0
0,PM,LR,ref,1,77,40,0.0,0,0,0,0
0,PM,LR,ref,1,78,40,0.0,0,0,0,0
0,PM,LR,ref,1,79,40,0.0,0,0,0,0
0,PM,LR,ref,1,80,40,0.0,0,0,0,0
0,PM,LR,ref,1,81,40,0.0,0,0,0,0
0,PM,LR,ref,1,82,40,0.0,0,0,0,0
0,PM,LR,ref,1,83,40,0.0,0,0,0,0
0,PM,LR,ref,1,84,40,0.0,0,0,0,0
0,PM,LR,ref,1,85,40,0.0,0,0,0,0
0,PM,LR,ref,1,86,40,0.0,0,0,0,0
0,PM,LR,ref,1,87,40,0.0,0,0,0,0
0,PM,LR,ref,1,88,40,0.0,0,0,0,0
0,PM,LR,ref,1,89,40,0.0,0,0,0,0
0,PM,LR,ref,1,90,40,0.0,0,0,0,0
0,PM,LR,ref,1,91,40,0.0,0,0,0,0
0,PM,LR,ref,1,92,40,0.0,0,0,0,0
0,PM,LR,ref,1,93,40,0.0,0,0,0,0
0,PM,LR,ref,1,94,40,0.0,0,0,0,0
0,PM,LR,ref,1,95,40,0.0,0,0,0,0
0,PM,LR,ref,1,96,40,0.0,0,0,0,0
0,PM,LR,ref,1,97,40,0.0,0,0,0,0
0,PM,LR,ref,1,98,40,0.0,0,0,0,0
0,PM,LR,ref,1,99,40,0.0,0,0,0,0
0,PM,LR,ref,1,0,41,0.0,0,0,0,0
0,PM,LR,ref,1,1,41,0.0,0,0,0,0
0,PM,LR,ref,1,2,41,0.0,0,0,0,0
0,PM,LR,ref,1,3,41,0.0,0,0,0,0
0,PM,LR,ref,1,4,41,0.0,0,0,0,0
0,PM,LR,ref,1,5,41,0.0,0,0,0,0
0,PM,LR,ref,1,6,41,0.0,0,0,0,0
0,PM,LR,ref,1,7,41,0.0,0,0,0,0
0,PM,LR,ref,1,8,41,0.0,0,0,0,0
0,PM,LR,ref,1,9,41,0.0,0,0,0,0
0,PM,LR,ref,1,10,41,0.0,0,0,0,0
0,PM,LR,ref,1,11,41,0.0,0,0,0,0
0,PM,LR,ref,1,12,41,0.0,0,0,0,0
0,PM,LR,ref,1,13,41,0.0,0,0,0,0
0,PM,LR,ref,1,14,41,0.0,0,0,0,0
0,PM,LR,ref,1,15,41,0.0,0,0,0,0
0,PM,LR,ref,1,16,41,0.0,0,0,0,0
0,PM,LR,ref,1,17,41,0.0,0,0,0,0
0,PM,LR,ref,1,18,41,0.0,0,0,0,0
0,PM,LR,ref,1,19,41,0.0,0,0,0,0
0,PM,LR,ref,1,20,41,0.0,0,0,0,0
0,PM,LR,ref,1,21,41,0.0,0,0,0,0
0,PM,LR,ref,1,22,41,0.0,0,0,0,0
0,PM,LR,ref,1,23,41,0.0,0,0,0,0
0,PM,LR,ref,1,24,41,0.0,0,0,0,0
0,PM,LR,ref,1,25,41,0.0,0,0,0,0
0,PM,LR,ref,1,26,41,0.0,0,0,0,0
0,PM,LR,ref,1,27,41,0.0,0,0,0,0
0,PM,LR,ref,1,28,41,0.0,0,0,0,0
0,PM,LR,ref,1,29,41,0.0,0,0,0,0
0,PM,LR,ref,1,30,41,0.0,0,0,0,0
0,PM,LR,ref,1,31,41,0.0,0,0,0,0
0,PM,LR,ref,1,32,41,0.0,0,0,0,0
0,PM,LR,ref,1,33,41,0.0,0,0,0,0
0,PM,LR,ref,1,34,41,0.0,0,0,0,0
0,PM,LR,ref,1,35,41,0.0,0,0,0,0
0,PM,LR,ref,1,36,41,0.0,0,0,0,0
0,PM,LR,ref,1,37,41,0.0,0,0,0,0
0,PM,LR,ref,1,38,41,0.0,0,0,0,0
0,PM,LR,ref,1,39,41,0.0,0,0,0,0
0,PM,LR,ref,1,40,41,0.0,0,0,0,0
0,PM,LR,ref,1,41,41,0.0,0,0,0,0
0,PM,LR,ref,1,42,41,0.0,0,0,0,0
0,PM,LR,ref,1,43,41,0.0,0,0,0,0
0,PM,LR,ref,1,44,41,0.0,0,0,0,0
0,PM,LR,ref,1,45,41,0.0,0,0,0,0
0,PM,LR,ref,1,46,41,0.0,0,0,0,0
0,PM,LR,ref,1,47,41,0.0,0,0,0,0
0,PM,LR,ref,1,48,41,0.0,0,0,0,0
0,PM,LR,ref,1,49,41,0.0,0,0,0,0
0,PM,LR,ref,1,50,41,0.0,0,0,0,0
0,PM,LR,ref,1,51,41,0.0,0,0,0,0
0,PM,LR,ref,1,52,41,0.0,0,0,0,0
0,PM,LR,ref,1,53,41,0.0,0,0,0,0
0,PM,LR,ref,1,54,41,0.0,0,0,0,0
0,PM,LR,ref,1,55,41,0.0,0,0,0,0
0,PM,LR,ref,1,56,41,0.0,0,0,0,0
0,PM,LR,ref,1,57,41,0.0,0,0,0,0
0,PM,LR,ref,1,58,41,0.0,0,0,0,0
0,PM,LR,ref,1,59,41,0.0,0,0,0,0
0,PM,LR,ref,1,60,41,0.0,0,0,0,0
0,PM,LR,ref,1,61,41,0.0,0,0,0,0
0,PM,LR,ref,1,62,41,0.0,0,0,0,0
0,PM,LR,ref,1,63,41,0.0,0,0,0,0
0,PM,LR,ref,1,64,41,0.0,0,0,0,0
0,PM,LR,ref,1,65,41,0.0,0,0,0,0
0,PM,LR,ref,1,66,41,0.0,0,0,0,0
0,PM,LR,ref,1,67,41,0.0,0,0,0,0
0,PM,LR,ref,1,68,41,0.0,0,0,0,0
0,PM,LR,ref,1,69,41,0.0,0,0,0,0
0,PM,LR,ref,1,70,41,0.0,0,0,0,0
0,PM,LR,ref,1,71,41,0.0,0,0,0,0
0,PM,LR,ref,1,72,41,0.0,0,0,0,0
0,PM,LR,ref,1,73,41,0.0,0,0,0,0
0,PM,LR,ref,1,74,41,0.0,0,0,0,0
0,PM,LR,ref,1,75,41,0.0,0,0,0,0
0,PM,LR,ref,1,76,41,0.0,0,0,0,0
0,PM,LR,ref,1,77,41,0.0,0,0,0,0
0,PM,LR,ref,1,78,41,0.0,0,0,0,0
0,PM,LR,ref,1,79,41,0.0,0,0,0,0
0,PM,LR,ref,1,80,41,0.0,0,0,0,0
0,PM,LR,ref,1,81,41,0.0,0,0,0,0
0,PM,LR,ref,1,82,41,0.0,0,0,0,0
0,PM,LR,ref,1,83,41,0.0,0,0,0,0
0,PM,LR,ref,1,84,41,0.0,0,0,0,0
0,PM,LR,ref,1,85,41,0.0,0,0,0,0
0,PM,LR,ref,1,86,41,0.0,0,0,0,0
0,PM,LR,ref,1,87,41,0.0,0,0,0,0
0,PM,LR,ref,1,88,41,0.0,0,0,0,0
0,PM,LR,ref,1,89,41,0.0,0,0,0,0
0,PM,LR,ref,1,90,41,0.0,0,0,0,0
0,PM,LR,ref,1,91,41,0.0,0,0,0,0
0,PM,LR,ref,1,92,41,0.0,0,0,0,0
0,PM,LR,ref,1,93,41,0.0,0,0,0,0
0,PM,LR,ref,1,94,41,0.0,0,0,0,0
0,PM,LR,ref,1,95,41,0.0,0,0,0,0
0,PM,LR,ref,1,96,41,0.0,0,0,0,0
0,PM,LR,ref,1,97,41,0.0,0,0,0,0
0,PM,LR,ref,1,98,41,0.0,0,0,0,0
0,PM,LR,ref,1,99,41,0.0,0,0,0,0
0,PM,LR,ref,1,0,42,0.0,0,0,0,0
0,PM,LR,ref,1,1,42,0.0,0,0,0,0
0,PM,LR,ref,1,2,42,0.0,0,0,0,0
0,PM,LR,ref,1,3,42,0.0,0,0,0,0
0,PM,LR,ref,1,4,42,0.0,0,0,0,0
0,PM,LR,ref,1,5,42,0.0,0,0,0,0
0,PM,LR,ref,1,6,42,0.0,0,0,0,0
0,PM,LR,ref,1,7,42,0.0,0,0,0,0
0,PM,LR,ref,1,8,42,0.0,0,0,0,0
0,PM,LR,ref,1,9,42,0.0,0,0,0,0
0,PM,LR,ref,1,10,42,0.0,0,0,0,0
0,PM,LR,ref,1,11,42,0.0,0,0,0,0
0,PM,LR,ref,1,12,42,0.0,0,0,0,0
0,PM,LR,ref,1,13,42,0.0,0,0,0,0
0,PM,LR,ref,1,14,42,0.0,0,0,0,0
0,PM,LR,ref,1,15,42,0.0,0,0,0,0
0,PM,LR,ref,1,16,42,0.0,0,0,0,0
0,PM,LR,ref,1,17,42,0.0,0,0,0,0
0,PM,LR,ref,1,18,42,0.0,0,0,0,0
0,PM,LR,ref,1,19,42,0.0,0,0,0,0
0,PM,LR,ref,1,20,42,0.0,0,0,0,0
0,PM,LR,ref,1,21,42,0.0,0,0,0,0
0,PM,LR,ref,1,22,42,0.0,0,0,0,0
0,PM,LR,ref,1,23,42,0.0,0,0,0,0
0,PM,LR,ref,1,24,42,0.0,0,0,0,0
0,PM,LR,ref,1,25,42,0.0,0,0,0,0
0,PM,LR,ref,1,26,42,0.0,0,0,0,0
0,PM,LR,ref,1,27,42,0.0,0,0,0,0
0,PM,LR,ref,1,28,42,0.0,0,0,0,0
0,PM,LR,ref,1,29,42,0.0,0,0,0,0
0,PM,LR,ref,1,30,42,0.0,0,0,0,0
0,PM,LR,ref,1,31,42,0.0,0,0,0,0
0,PM,LR,ref,1,32,42,0.0,0,0,0,0
0,PM,LR,ref,1,33,42,0.0,0,0,0,0
0,PM,LR,ref,1,34,42,0.0,0,0,0,0
0,PM,LR,ref,1,35,42,0.0,0,0,0,0
0,PM,LR,ref,1,36,42,0.0,0,0,0,0
0,PM,LR,ref,1,37,42,0.0,0,0,0,0
0,PM,LR,ref,1,38,42,0.0,0,0,0,0
0,PM,LR,ref,1,39,42,0.0,0,0,0,0
0,PM,LR,ref,1,40,42,0.0,0,0,0,0
0,PM,LR,ref,1,41,42,0.0,0,0,0,0
0,PM,LR,ref,1,42,42,0.0,0,0,0,0
0,PM,LR,ref,1,43,42,0.0,0,0,0,0
0,PM,LR,ref,1,44,42,0.0,0,0,0,0
0,PM,LR,ref,1,45,42,0.0,0,0,0,0
0,PM,LR,ref,1,46,42,0.0,0,0,0,0
0,PM,LR,ref,1,47,42,0.0,0,0,0,0
0,PM,LR,ref,1,48,42,0.0,0,0,0,0
0,PM,LR,ref,1,49,42,0.0,0,0,0,0
0,PM,LR,ref,1,50,42,0.0,0,0,0,0
0,PM,LR,ref,1,51,42,0.0,0,0,0,0
0,PM,LR,ref,1,52,42,0.0,0,0,0,0
0,PM,LR,ref,1,53,42,0.0,0,0,0,0
0,PM,LR,ref,1,54,42,0.0,0,0,0,0
0,PM,LR,ref,1,55,42,0.0,0,0,0,0
0,PM,LR,ref,1,56,42,0.0,0,0,0,0
0,PM,LR,ref,1,57,42,0.0,0,0,0,0
0,PM,LR,ref,1,58,42,0.0,0,0,0,0
0,PM,LR,ref,1,59,42,0.0,0,0,0,0
0,PM,LR,ref,1,60,42,0.0,0,0,0,0
0,PM,LR,ref,1,61,42,0.0,0,0,0,0
0,PM,LR,ref,1,62,42,0.0,0,0,0,0
0,PM,LR,ref,1,63,42,0.0,0,0,0,0
0,PM,LR,ref,1,64,42,0.0,0,0,0,0
0,PM,LR,ref,1,65,42,0.0,0,0,0,0
0,PM,LR,ref,1,66,42,0.0,0,0,0,0
0,PM,LR,ref,1,67,42,0.0,0,0,0,0
0,PM,LR,ref,1,68,42,0.0,0,0,0,0
0,PM,LR,ref,1,69,42,0.0,0,0,0,0
0,PM,LR,ref,1,70,42,0.0,0,0,0,0
0,PM,LR,ref,1,71,42,0.0,0,0,0,0
0,PM,LR,ref,1,72,42,0.0,0,0,0,0
0,PM,LR,ref,1,73,42,0.0,0,0,0,0
0,PM,LR,ref,1,74,42,0.0,0,0,0,0
0,PM,LR,ref,1,75,42,0.0,0,0,0,0
0,PM,LR,ref,1,76,42,0.0,0,0,0,0
0,PM,LR,ref,1,77,42,0.0,0,0,0,0
0,PM,LR,ref,1,78,42,0.0,0,0,0,0
0,PM,LR,ref,1,79,42,0.0,0,0,0,0
0,PM,LR,ref,1,80,42,0.0,0,0,0,0
0,PM,LR,ref,1,81,42,0.0,0,0,0,0
0,PM,LR,ref,1,82,42,0.0,0,0,0,0
0,PM,LR,ref,1,83,42,0.0,0,0,0,0
0,PM,LR,ref,1,84,42,0.0,0,0,0,0
0,PM,LR,ref,1,85,42,0.0,0,0,0,0
0,PM,LR,ref,1,86,42,0.0,0,0,0,0
0,PM,LR,ref,1,87,42,0.0,0,0,0,0
0,PM,LR,ref,1,88,42,0.0,0,0,0,0
0,PM,LR,ref,1,89,42,0.0,0,0,0,0
0,PM,LR,ref,1,90,42,0.0,0,0,0,0
0,PM,LR,ref,1,91,42,0.0,0,0,0,0
0,PM,LR,ref,1,92,42,0.0,0,0,0,0
0,PM,LR,ref,1,93,42,0.0,0,0,0,0
0,PM,LR,ref,1,94,42,0.0,0,0,0,0
0,PM,LR,ref,1,95,42,0.0,0,0,0,0
0,PM,LR,ref,1,96,42,0.0,0,0,0,0
0,PM,LR,ref,1,97,42,0.0,0,0,0,0
0,PM,LR,ref,1,98,42,0.0,0,0,0,0
0,PM,LR,ref,1,99,42,0.0,0,0,0,0
0,PM,LR,ref,1,0,43,0.0,0,0,0,0
0,PM,LR,ref,1,1,43,0.0,0,0,0,0
0,PM,LR,ref,1,2,43,0.0,0,0,0,0
0,PM,LR,ref,1,3,43,0.0,0,0,0,0
0,PM,LR,ref,1,4,43,0.0,0,0,0,0
0,PM,LR,ref,1,5,43,0.0,0,0,0,0
0,PM,LR,ref,1,6,43,0.0,0,0,0,0
0,PM,LR,ref,1,7,43,0.0,0,0,0,0
0,PM,LR,ref,1,8,43,0.0,0,0,0,0
0,PM,LR,ref,1,9,43,0.0,0,0,0,0
0,PM,LR,ref,1,10,43,0.0,0,0,0,0
0,PM,LR,ref,1,11,43,0.0,0,0,0,0
0,PM,LR,ref,1,12,43,0.0,0,0,0,0
0,PM,LR,ref,1,13,43,0.0,0,0,0,0
0,PM,LR,ref,1,14,43,0.0,0,0,0,0
0,PM,LR,ref,1,15,43,0.0,0,0,0,0
0,PM,LR,ref,1,16,43,0.0,0,0,0,0
0,PM,LR,ref,1,17,43,0.0,0,0,0,0
0,PM,LR,ref,1,18,43,0.0,0,0,0,0
0,PM,LR,ref,1,19,43,0.0,0,0,0,0
0,PM,LR,ref,1,20,43,0.0,0,0,0,0
0,PM,LR,ref,1,21,43,0.0,0,0,0,0
0,PM,LR,ref,1,22,43,0.0,0,0,0,0
0,PM,LR,ref,1,23,43,0.0,0,0,0,0
0,PM,LR,ref,1,24,43,0.0,0,0,0,0
0,PM,LR,ref,1,25,43,0.0,0,0,0,0
0,PM,LR,ref,1,26,43,0.0,0,0,0,0
0,PM,LR,ref,1,27,43,0.0,0,0,0,0
0,PM,LR,ref,1,28,43,0.0,0,0,0,0
0,PM,LR,ref,1,29,43,0.0,0,0,0,0
0,PM,LR,ref,1,30,43,0.0,0,0,0,0
0,PM,LR,ref,1,31,43,0.0,0,0,0,0
0,PM,LR,ref,1,32,43,0.0,0,0,0,0
0,PM,LR,ref,1,33,43,0.0,0,0,0,0
0,PM,LR,ref,1,34,43,0.0,0,0,0,0
0,PM,LR,ref,1,35,43,0.0,0,0,0,0
0,PM,LR,ref,1,36,43,0.0,0,0,0,0
0,PM,LR,ref,1,37,43,0.0,0,0,0,0
0,PM,LR,ref,1,38,43,0.0,0,0,0,0
0,PM,LR,ref,1,39,43,0.0,0,0,0,0
0,PM,LR,ref,1,40,43,0.0,0,0,0,0
0,PM,LR,ref,1,41,43,0.0,0,0,0,0
0,PM,LR,ref,1,42,43,0.0,0,0,0,0
0,PM,LR,ref,1,43,43,0.0,0,0,0,0
0,PM,LR,ref,1,44,43,0.0,0,0,0,0
0,PM,LR,ref,1,45,43,0.0,0,0,0,0
0,PM,LR,ref,1,46,43,0.0,0,0,0,0
0,PM,LR,ref,1,47,43,0.0,0,0,0,0
0,PM,LR,ref,1,48,43,0.0,0,0,0,0
0,PM,LR,ref,1,49,43,0.0,0,0,0,0
0,PM,LR,ref,1,50,43,0.0,0,0,0,0
0,PM,LR,ref,1,51,43,0.0,0,0,0,0
0,PM,LR,ref,1,52,43,0.0,0,0,0,0
0,PM,LR,ref,1,53,43,0.0,0,0,0,0
0,PM,LR,ref,1,54,43,0.0,0,0,0,0
0,PM,LR,ref,1,55,43,0.0,0,0,0,0
0,PM,LR,ref,1,56,43,0.0,0,0,0,0
0,PM,LR,ref,1,57,43,0.0,0,0,0,0
0,PM,LR,ref,1,58,43,0.0,0,0,0,0
0,PM,LR,ref,1,59,43,0.0,0,0,0,0
0,PM,LR,ref,1,60,43,0.0,0,0,0,0
0,PM,LR,ref,1,61,43,0.0,0,0,0,0
0,PM,LR,ref,1,62,43,0.0,0,0,0,0
0,PM,LR,ref,1,63,43,0.0,0,0,0,0
0,PM,LR,ref,1,64,43,0.0,0,0,0,0
0,PM,LR,ref,1,65,43,0.0,0,0,0,0
0,PM,LR,ref,1,66,43,0.0,0,0,0,0
0,PM,LR,ref,1,67,43,0.0,0,0,0,0
0,PM,LR,ref,1,68,43,0.0,0,0,0,0
0,PM,LR,ref,1,69,43,0.0,0,0,0,0
0,PM,LR,ref,1,70,43,0.0,0,0,0,0
0,PM,LR,ref,1,71,43,0.0,0,0,0,0
0,PM,LR,ref,1,72,43,0.0,0,0,0,0
0,PM,LR,ref,1,73,43,0.0,0,0,0,0
0,PM,LR,ref,1,74,43,0.0,0,0,0,0
0,PM,LR,ref,1,75,43,0.0,0,0,0,0
0,PM,LR,ref,1,76,43,0.0,0,0,0,0
0,PM,LR,ref,1,77,43,0.0,0,0,0,0
0,PM,LR,ref,1,78,43,0.0,0,0,0,0
0,PM,LR,ref,1,79,43,0.0,0,0,0,0
0,PM,LR,ref,1,80,43,0.0,0,0,0,0
0,PM,LR,ref,1,81,43,0.0,0,0,0,0
0,PM,LR,ref,1,82,43,0.0,0,0,0,0
0,PM,LR,ref,1,83,43,0.0,0,0,0,0
0,PM,LR,ref,1,84,43,0.0,0,0,0,0
0,PM,LR,ref,1,85,43,0.0,0,0,0,0
0,PM,LR,ref,1,86,43,0.0,0,0,0,0
0,PM,LR,ref,1,87,43,0.0,0,0,0,0
0,PM,LR,ref,1,88,43,0.0,0,0,0,0
0,PM,LR,ref,1,89,43,0.0,0,0,0,0
0,PM,LR,ref,1,90,43,0.0,0,0,0,0
0,PM,LR,ref,1,91,43,0.0,0,0,0,0
0,PM,LR,ref,1,92,43,0.0,0,0,0,0
0,PM,LR,ref,1,93,43,0.0,0,0,0,0
0,PM,LR,ref,1,94,43,0.0,0,0,0,0
0,PM,LR,ref,1,95,43,0.0,0,0,0,0
0,PM,LR,ref,1,96,43,0.0,0,0,0,0
0,PM,LR,ref,1,97,43,0.0,0,0,0,0
0,PM,LR,ref,1,98,43,0.0,0,0,0,0
0,PM,LR,ref,1,99,43,0.0,0,0,0,0
0,PM,LR,ref,1,0,44,0.0,0,0,0,0
0,PM,LR,ref,1,1,44,0.0,0,0,0,0
0,PM,LR,ref,1,2,44,0.0,0,0,0,0
0,PM,LR,ref,1,3,44,0.0,0,0,0,0
0,PM,LR,ref,1,4,44,0.0,0,0,0,0
0,PM,LR,ref,1,5,44,0.0,0,0,0,0
0,PM,LR,ref,1,6,44,0.0,0,0,0,0
0,PM,LR,ref,1,7,44,0.0,0,0,0,0
0,PM,LR,ref,1,8,44,0.0,0,0,0,0
0,PM,LR,ref,1,9,44,0.0,0,0,0,0
0,PM,LR,ref,1,10,44,0.0,0,0,0,0
0,PM,LR,ref,1,11,44,0.0,0,0,0,0
0,PM,LR,ref,1,12,44,0.0,0,0,0,0
0,PM,LR,ref,1,13,44,0.0,0,0,0,0
0,PM,LR,ref,1,14,44,0.0,0,0,0,0
0,PM,LR,ref,1,15,44,0.0,0,0,0,0
0,PM,LR,ref,1,16,44,0.0,0,0,0,0
0,PM,LR,ref,1,17,44,0.0,0,0,0,0
0,PM,LR,ref,1,18,44,0.0,0,0,0,0
0,PM,LR,ref,1,19,44,0.0,0,0,0,0
0,PM,LR,ref,1,20,44,0.0,0,0,0,0
0,PM,LR,ref,1,21,44,0.0,0,0,0,0
0,PM,LR,ref,1,22,44,0.0,0,0,0,0
0,PM,LR,ref,1,23,44,0.0,0,0,0,0
0,PM,LR,ref,1,24,44,0.0,0,0,0,0
0,PM,LR,ref,1,25,44,0.0,0,0,0,0
0,PM,LR,ref,1,26,44,0.0,0,0,0,0
0,PM,LR,ref,1,27,44,0.0,0,0,0,0
0,PM,LR,ref,1,28,44,0.0,0,0,0,0
0,PM,LR,ref,1,29,44,0.0,0,0,0,0
0,PM,LR,ref,1,30,44,0.0,0,0,0,0
0,PM,LR,ref,1,31,44,0.0,0,0,0,0
0,PM,LR,ref,1,32,44,0.0,0,0,0,0
0,PM,LR,ref,1,33,44,0.0,0,0,0,0
0,PM,LR,ref,1,34,44,0.0,0,0,0,0
0,PM,LR,ref,1,35,44,0.0,0,0,0,0
0,PM,LR,ref,1,36,44,0.0,0,0,0,0
0,PM,LR,ref,1,37,44,0.0,0,0,0,0
0,PM,LR,ref,1,38,44,0.0,0,0,0,0
0,PM,LR,ref,1,39,44,0.0,0,0,0,0
0,PM,LR,ref,1,40,44,0.0,0,0,0,0
0,PM,LR,ref,1,41,44,0.0,0,0,0,0
0,PM,LR,ref,1,42,44,0.0,0,0,0,0
0,PM,LR,ref,1,43,44,0.0,0,0,0,0
0,PM,LR,ref,1,44,44,0.0,0,0,0,0
0,PM,LR,ref,1,45,44,0.0,0,0,0,0
0,PM,LR,ref,1,46,44,0.0,0,0,0,0
0,PM,LR,ref,1,47,44,0.0,0,0,0,0
0,PM,LR,ref,1,48,44,0.0,0,0,0,0
0,PM,LR,ref,1,49,44,0.0,0,0,0,0
0,PM,LR,ref,1,50,44,0.0,0,0,0,0
0,PM,LR,ref,1,51,44,0.0,0,0,0,0
0,PM,LR,ref,1,52,44,0.0,0,0,0,0
0,PM,LR,ref,1,53,44,0.0,0,0,0,0
0,PM,LR,ref,1,54,44,0.0,0,0,0,0
0,PM,LR,ref,1,55,44,0.0,0,0,0,0
0,PM,LR,ref,1,56,44,0.0,0,0,0,0
0,PM,LR,ref,1,57,44,0.0,0,0,0,0
0,PM,LR,ref,1,58,44,0.0,0,0,0,0
0,PM,LR,ref,1,59,44,0.0,0,0,0,0
0,PM,LR,ref,1,60,44,0.0,0,0,0,0
0,PM,LR,ref,1,61,44,0.0,0,0,0,0
0,PM,LR,ref,1,62,44,0.0,0,0,0,0
0,PM,LR,ref,1,63,44,0.0,0,0,0,0
0,PM,LR,ref,1,64,44,0.0,0,0,0,0
0,PM,LR,ref,1,65,44,0.0,0,0,0,0
0,PM,LR,ref,1,66,44,0.0,0,0,0,0
0,PM,LR,ref,1,67,44,0.0,0,0,0,0
0,PM,LR,ref,1,68,44,0.0,0,0,0,0
0,PM,LR,ref,1,69,44,0.0,0,0,0,0
0,PM,LR,ref,1,70,44,0.0,0,0,0,0
0,PM,LR,ref,1,71,44,0.0,0,0,0,0
0,PM,LR,ref,1,72,44,0.0,0,0,0,0
0,PM,LR,ref,1,73,44,0.0,0,0,0,0
0,PM,LR,ref,1,74,44,0.0,0,0,0,0
0,PM,LR,ref,1,75,44,0.0,0,0,0,0
