act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,capT1,0,0.001,1,1,0.1266666667,0.1833333373,0.1833333373,0,0,0.005818231031,0.3489103615,-1.097972155,0.5702500343,42.18163147,0,0,-0.09383581579,0.2143864334,-0.6636266112,0.4007499814,30.07265337,0.7313315868,0.602545321,0.5979520082,0,0.653231846,0.725995697,0.7956875286,0.8260305179,1.259602731,0.001560291643,0.002159935189,0,0,nan,nan,nan,0.5500460161,0.5974731308,0.6424837328,0.6678745101,1.051876168,0.004020531985,-0.01823547576,0,0,nan,nan,nan
LR,capT1,0,0.001,1,2,0.1202777778,0.2033333331,0.2033333331,0,0,-0.4119568169,0.4077719748,-1.191583991,0.2424999774,39.65597017,0,0,-0.1439686418,0.193269074,-0.5637164712,0.2964999974,32.59287453,0.7322110534,0.5994824767,0.5918001533,0,0.6532318631,0.7252981412,0.7952184158,0.8202865915,1.259602631,0.002550290853,-0.002330123476,0,0,0.84,15708,9.717745245,0.5478511044,0.5945962116,0.6407067331,0.6678744779,1.044863381,0.003664461647,-0.02562341746,0,0,0.4,5719,1.684933126
