seed,arm,arm_branch,arm_layer,arm_kind,arm_src,arm_delta,arm_hold,arm_reset,k,task,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc_end,state_sha256,rows_par,rows_perp,rows_w2,restored,logits_equal_mb,nbar_neffT2,probe_zero2_mean,probe_zarm2_first,probe_zarm2_750,probe_zarm2_last,climb2,probe_effbar2_first,probe_effbar2_750,probe_effbar2_last,w1norm_end,w2norm_end,b2_mean_end,shadow_online_acc,shadow_state_sha256,shadow_hash_match_natural,logits_equal_full,g1_start,logg1_start,neff1_start,lowgate1_start,zbar1_start,sigma1_start,effbar1_start,pplus1_start,gtr1_start,zero1_start,deadunits1_start,neffT1_start,g2_start,logg2_start,neff2_start,lowgate2_start,zbar2_start,sigma2_start,effbar2_start,pplus2_start,gtr2_start,zero2_start,deadunits2_start,neffT2_start,mu2_start,pf_eps_w1,pf_zero_w1,pf_logrms_med_w1,pf_eps_w2,pf_zero_w2,pf_logrms_med_w2,pf_eps_w3,pf_zero_w3,pf_logrms_med_w3,field0_equal_fixed,g1_end,logg1_end,neff1_end,lowgate1_end,zbar1_end,sigma1_end,effbar1_end,pplus1_end,gtr1_end,zero1_end,deadunits1_end,neffT1_end,g2_end,logg2_end,neff2_end,lowgate2_end,zbar2_end,sigma2_end,effbar2_end,pplus2_end,gtr2_end,zero2_end,deadunits2_end,neffT2_end,mu2_end,sec,hash_match_resp_ee,hash_match_respdyn,exc_q,exc_v,exc_w2,exc_b,exc_frz,acc_equal_floor,hash_equal_floor
7,S2dyn_10r,2,2,dyn,10,,none,True,1,3,0.3572708333333333,2.4586144383201995,0.10583333333333333,13.521948534647624,0.6053333333333333,0.1175,True,0.22420437253920986,0.1637468356542134,0.17854022211554366,0.14291591350532445,0.21538312839887414,0.4162251277981947,0.5261989795918367,0.6563,0.0,0.2961989795918367,0.3847,0.0,0.23752551020408164,0.3983,0.0,0.2083673469387755,0.2909,0.0,0.6541666388511658,307cfee087a9438fbc97c7d9f56faddbecb6573923487253e6014cb9398f9c98,0,0,0,0,True,0.011731621444373655,0.9439703703703705,-0.06308141794004575,0.590831588021367,5.506488200183888,5.569569618123934,-47.51498376342206,-62.141730789001834,-50.297511308361194,6.944973290295517,2.6143950623866576,0.08670970095437952,0.14176041666666667,b3635b275a164868e601f9c23376e10c7f5202a2be4557b67020502d3f115584,True,True,0.4114803576603244,-1.0164556493220378,0.5346470304953874,0.24145833333333339,-1.5344948376121264,1.8603197617622826,-1.5344948376121264,0.24080833333333335,0.4114803577040632,0.0,0.0,0.5346470305349397,0.0056762368729376235,-11.445963144908715,0.006959526570928123,0.9922416666666668,-0.06308141794004574,1.844726442593378,-47.514983763422066,0.0049,0.005676236369709173,0.9396083333333334,0.07,0.006820455900779492,5.8094679181115705,0.22811224489795917,0.20790816326530612,-6.701019872137887,0.1981,0.07,-8.108618276193127,0.0,0.0,-1.887558004676887,True,0.735226103895759,-0.33860867289221397,0.7790457721666177,0.11694166666666668,1.2555770745351271,3.097803442752676,1.2555770745351271,0.6452416666666667,0.7352261038983862,0.00019166666666666665,0.0,0.7790457721231254,0.02476503055494759,-10.69656713657113,0.026827352049204247,0.9690500000000002,5.506488200183887,9.182231683926146,-50.2975113083612,0.021933333333333332,0.024765030022958913,0.8968583333333333,0.12,0.026675978975273393,24.206802174415095,32.49967885017395,,True,,,,,,,
7,S2dyn_10r,2,2,dyn,10,,none,True,2,4,0.30520833333333336,1.9156528418560823,0.08833333333333333,3.190600627263387,0.47541666666666665,0.11333333333333333,True,0.15976493277336581,0.4550461467200269,0.1488758013926296,0.4519665598248442,0.21406892312855538,0.38231519865803415,0.2083673469387755,0.2859,0.0,0.20830357142857142,0.286,0.0,0.20848214285714287,0.2896,0.0,0.20881377551020408,0.25,0.0,0.5241666436195374,7ca1a9e86b48a69e0fd969d91dfca0dcea94875615ffac284a5dfe9ed4808ba8,0,0,0,0,,0.00875455228336288,0.960849074074074,5.506488200183888,-2.141320410832456,0.7682614495004838,-4.738226750683404,-50.297511308361194,-70.76525040550996,-61.68021185484451,7.883670307447131,2.965844903831185,0.10396760814124718,0.13051041666666666,8a48839a576a3e1cd6ca2c4e1c69eae4c76ee5210855a360e66a5f0eede79232,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7230224376028008,-0.35436773296938534,0.7626768905953187,0.13900833333333332,1.4485123468501344,3.6577636331871948,1.4485123468501344,0.6429333333333334,0.7230224375501275,8.333333333333333e-05,0.0,0.7626768904991805,0.013507322408562545,-11.388949173741889,0.014702317229603508,0.9832249999999999,0.7682614495004837,12.089306642405623,-61.6802118548445,0.012191666666666667,0.013507322114706037,0.9408416666666666,0.19,0.014468998970222276,27.298272642562694,34.70672249794006,,True,,,,,,,
7,S2dyn_c1,2,2,dyn,10,,c1,True,1,3,0.3210208333333333,2.555556929071744,0.10583333333333333,13.523685137430826,0.5195833333333333,0.1175,True,0.2243675819765182,0.16465879118186422,0.15861651932254972,0.1427460649574641,0.2168580147384394,0.41632168033781153,0.5261989795918367,0.6563,0.0,0.2958418367346939,0.3843,0.0,0.24681122448979592,0.41,0.0,0.20845663265306122,0.3014,0.0,0.5550000071525574,01a08d9f4f844ffebe8bce03141d98e7ac78d41d2c30efbb999b05039cebf985,50873,456142,0,0,True,0.008015583655293023,0.9580574074074073,-0.06308141794004575,0.42278370738744175,3.208120305989159,3.2712017239292046,-47.51498376342206,-62.30977866963576,-52.59587920255592,4.462873669630807,2.714120988269316,0.10495692516444251,0.14176041666666667,b3635b275a164868e601f9c23376e10c7f5202a2be4557b67020502d3f115584,True,True,0.4114803576603244,-1.0164556493220378,0.5346470304953874,0.24145833333333339,-1.5344948376121264,1.8603197617622826,-1.5344948376121264,0.24080833333333335,0.4114803577040632,0.0,0.0,0.5346470305349397,0.0056762368729376235,-11.445963144908715,0.006959526570928123,0.9922416666666668,-0.06308141794004574,1.844726442593378,-47.514983763422066,0.0049,0.005676236369709173,0.9396083333333334,0.07,0.006820455900779492,5.8094679181115705,0.22811224489795917,0.20790816326530612,-6.701019872137887,0.1981,0.07,-8.108618276193127,0.0,0.0,-1.887558004676887,True,0.7543930691417838,-0.2994702545063276,0.819170166408864,0.04832500000000001,0.6690299695694975,2.0020909380399967,0.6690299695694975,0.6173916666666667,0.754393069177866,0.0,0.0,0.8191701664334506,0.01626493883282212,-11.277128590640064,0.017849873362875097,0.9796833333333334,3.208120305989159,6.981095767333325,-52.59587920255591,0.01456666666666667,0.01626493840118249,0.9254500000000001,0.11,0.01766029736570864,12.559560702455848,35.31283736228943,,,4.82810134094791e-08,3.940483868092315e-07,,,,,
7,S2dyn_c1,2,2,dyn,10,,c1,True,2,4,0.29058333333333336,1.959217186897993,0.0875,2.957240343093872,0.4508333333333333,0.11333333333333333,True,0.16176617365287407,0.3902676095215914,0.14306175321174427,0.4412975220475346,0.21307868564811844,0.3431038709823042,0.20845663265306122,0.3014,0.0,0.20848214285714287,0.2998,0.0,0.20795918367346938,0.3014,0.0,0.2079719387755102,0.2701,0.0,0.48750001192092896,d1806ec11a053c1389497c764b1abaa885e8e79a6b404a9acb764b2360c88327,36642,299467,0,0,,0.006576118351832301,0.9690601851851852,3.208120305989159,-1.39918476112106,0.8803570495162664,-2.3277632564728927,-52.59587920255592,-70.02311475579857,-61.56811625482873,4.463384106251073,3.114601454674629,0.12242424930911511,0.13051041666666666,8a48839a576a3e1cd6ca2c4e1c69eae4c76ee5210855a360e66a5f0eede79232,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7746349198023107,-0.26787169479599426,0.8313036121063888,0.0509,0.9004836002556762,2.175045748683172,0.9004836002556762,0.6500249999999999,0.7746349197909237,0.0,0.0,0.831303612077141,0.010874119403678916,-12.633187730274507,0.012236871590607115,0.98645,0.8803570495162661,9.145051421693262,-61.56811625482873,0.009716666666666667,0.010874119140207765,0.9492333333333335,0.22,0.01187349352194457,14.459677610602348,36.73075270652771,,,2.3858157227607535e-08,4.6958903521243656e-07,,,,,
7,S2dyn_c2,2,2,dyn,10,,c2,True,1,3,0.34122916666666664,2.5141473005811372,0.10583333333333333,13.5219304784139,0.5735,0.1175,True,0.22156057090933245,0.16374702342242625,0.19419818858978033,0.14290911836724263,0.21672350005974295,0.4162251138283561,0.5261989795918367,0.6563,0.0,0.2961862244897959,0.3847,0.0,0.24146683673469388,0.3972,0.0,0.20895408163265305,0.2693,0.0,0.6225000023841858,60eb5873d7b50d77b8c5798d3a389d512979e697d458820661e729d3fcdf9e78,0,0,145058,0,True,0.01233094872617699,0.9331370370370371,-0.06308141794004575,0.5998290895474065,7.477408365354763,7.540489783294809,-47.51498376342206,-62.132733287475794,-48.32659114319032,7.5690871706100715,1.969334292817257,0.09578000378794968,0.14176041666666667,b3635b275a164868e601f9c23376e10c7f5202a2be4557b67020502d3f115584,True,True,0.4114803576603244,-1.0164556493220378,0.5346470304953874,0.24145833333333339,-1.5344948376121264,1.8603197617622826,-1.5344948376121264,0.24080833333333335,0.4114803577040632,0.0,0.0,0.5346470305349397,0.0056762368729376235,-11.445963144908715,0.006959526570928123,0.9922416666666668,-0.06308141794004574,1.844726442593378,-47.514983763422066,0.0049,0.005676236369709173,0.9396083333333334,0.07,0.006820455900779492,5.8094679181115705,0.22811224489795917,0.20790816326530612,-6.701019872137887,0.1981,0.07,-8.108618276193127,0.0,0.0,-1.887558004676887,True,0.8166035837752794,-0.22303630150394138,0.8475785921829497,0.0786,3.147047158625505,3.6269528835494755,3.147047158625505,0.7506333333333335,0.816603583763043,0.0004,0.0,0.8475785921699129,0.027399584196801986,-10.321694191442662,0.029886286054932102,0.9645416666666666,7.477408365354762,9.680609343403763,-48.32659114319031,0.023950000000000006,0.02739958347976208,0.8657166666666667,0.14,0.02965257180553689,45.63024116662899,35.11331629753113,,,,,2.753891212847748e-07,,,,
7,S2dyn_c2,2,2,dyn,10,,c2,True,2,4,0.31546875,1.908064154078563,0.09583333333333334,3.0290010102589924,0.4915833333333333,0.11333333333333333,True,0.16793588734011183,0.3726870946896573,0.15851751658434904,0.46919414191506803,0.21276156930980505,0.35736557794734836,0.20895408163265305,0.2693,0.0,0.2089923469387755,0.2645,0.0,0.20947704081632654,0.2597,0.0,0.20854591836734693,0.2048,0.0,0.5299999713897705,fa1b8128fb4be4771c2aa57b7b41080b2d2a06236d62c46b29d8ad9950c2dc35,0,0,94900,0,,0.01030123166258021,0.9469787037037037,7.477408365354763,1.6458057023942743,4.144271814245098,-3.333136551109665,-48.32659114319032,-66.97812429228324,-58.3042014900999,8.932723957701734,1.950013300229296,0.12638045677682386,0.13051041666666666,8a48839a576a3e1cd6ca2c4e1c69eae4c76ee5210855a360e66a5f0eede79232,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8523756103589458,-0.16870665046016664,0.8750744670648511,0.06824166666666667,3.9136380562467847,4.34634774083695,3.9136380562467847,0.8024666666666666,0.8523756103614966,6.666666666666666e-05,0.0,0.8750744670784439,0.014957237050831731,-10.460894173971848,0.016471118336737364,0.980725,4.144271814245099,11.862316656847174,-58.30420149009989,0.013158333333333333,0.014957236642638838,0.9231250000000002,0.14,0.016264579468473043,46.363547516731735,36.94555330276489,,,,,3.071808509780283e-07,,,,
7,S2dyn_c12,2,2,dyn,10,,c12,True,1,3,0.2894583333333333,2.6433437051077684,0.10583333333333333,13.523670870463054,0.44066666666666665,0.1175,True,0.21753357099123605,0.16465751978103071,0.16990417573545832,0.14273614617801894,0.21816150766486922,0.4163216648157686,0.5261989795918367,0.6563,0.0,0.2958418367346939,0.3843,0.0,0.2537755102040816,0.4089,0.0,0.2096173469387755,0.2989,0.0,0.4716666638851166,7f6b2f8cd39d0da93f4d6d355ac6fc9320848249671a36033cacea0c957716c6,91248,489401,168818,0,True,0.006691614696604826,0.9590657407407408,-0.06308141794004575,0.4316540345826206,3.058354879910599,3.1214362978506447,-47.51498376342206,-62.30090834244058,-52.74564462863448,4.465775903367375,1.9718750965930993,0.13879135552677327,0.14176041666666667,b3635b275a164868e601f9c23376e10c7f5202a2be4557b67020502d3f115584,True,True,0.4114803576603244,-1.0164556493220378,0.5346470304953874,0.24145833333333339,-1.5344948376121264,1.8603197617622826,-1.5344948376121264,0.24080833333333335,0.4114803577040632,0.0,0.0,0.5346470305349397,0.0056762368729376235,-11.445963144908715,0.006959526570928123,0.9922416666666668,-0.06308141794004574,1.844726442593378,-47.514983763422066,0.0049,0.005676236369709173,0.9396083333333334,0.07,0.006820455900779492,5.8094679181115705,0.22811224489795917,0.20790816326530612,-6.701019872137887,0.1981,0.07,-8.108618276193127,0.0,0.0,-1.887558004676887,True,0.8048250176809165,-0.23096039105903343,0.8572366973616465,0.036500000000000005,1.2513544671799262,2.2126914974805594,1.2513544671799262,0.6884166666666667,0.8048250176419813,0.0,0.0,0.8572366973417967,0.012341266349839454,-11.428184844791728,0.01392805474813583,0.98385,3.058354879910599,6.466058366643969,-52.74564462863448,0.010725,0.012341265923281507,0.9293833333333333,0.14,0.01366181940577272,17.51487187685545,35.86098623275757,,,5.4913861236016714e-08,5.525238506720598e-07,2.548173507754825e-07,,,,
7,S2dyn_c12,2,2,dyn,10,,c12,True,2,4,0.2679375,2.018818499068419,0.09833333333333333,2.778797534306844,0.39816666666666667,0.11333333333333333,True,0.16088000175326064,0.32436275262928876,0.13913186593496601,0.42044454157197225,0.21175078405455375,0.3040024389823278,0.2096173469387755,0.2989,0.0,0.20966836734693878,0.2989,0.0,0.21056122448979592,0.3024,0.0,0.20826530612244898,0.2606,0.0,0.4325000047683716,91ef305ff75ae0287f38c0cd6a66eece285e82fdb988c8ad66c33c37a4e45e36,66402,307044,107952,0,,0.005204462896038441,0.9708435185185186,3.058354879910599,-0.3605480165133253,2.5907526155609335,-0.46760226434966556,-52.74564462863448,-68.98447801119083,-59.85772068878406,4.465404997876281,1.9446826517738804,0.18156613904982805,0.13051041666666666,8a48839a576a3e1cd6ca2c4e1c69eae4c76ee5210855a360e66a5f0eede79232,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8016768387652118,-0.23464946906268758,0.8499816031027467,0.045375,1.3304704017382578,2.389988462231263,1.3304704017382578,0.69465,0.8016768387208382,0.0,0.0,0.8499816030245733,0.008657436637112714,-12.320912437093519,0.009853008088559552,0.9889583333333333,2.590752615560933,7.227024222402866,-59.857720688784056,0.007608333333333333,0.008657436372339726,0.9507750000000001,0.19,0.009548431159348836,18.02864713862136,35.897263526916504,,,2.4399752440729117e-08,6.383443063029404e-07,1.930760653579e-07,,,,
7,S2dyn_c12b,2,2,dyn,10,,c12b,True,1,3,0.28551041666666666,2.6512767730553946,0.10583333333333333,13.523761990865072,0.42766666666666664,0.1175,True,0.21635281446879162,0.16463310913726067,0.1674226552914509,0.14267392291609818,0.2182260360471749,0.4163245243641237,0.5261989795918367,0.6563,0.0,0.295905612244898,0.3845,0.0,0.25479591836734694,0.409,0.0,0.20966836734693878,0.2857,0.0,0.45750001072883606,d6489a542415bcda097ca570882053ccadb01cded48666a85c9c74902a467b4b,100354,487578,171737,1006125,True,0.006213072674765962,0.961325,-0.06308141794004575,0.4082054363952193,2.5660672587609548,2.6291486767010004,-47.51498376342206,-62.32435694062798,-53.23793224978413,4.465714372032172,1.9744552905375534,0.03655358543386683,0.14176041666666667,b3635b275a164868e601f9c23376e10c7f5202a2be4557b67020502d3f115584,True,True,0.4114803576603244,-1.0164556493220378,0.5346470304953874,0.24145833333333339,-1.5344948376121264,1.8603197617622826,-1.5344948376121264,0.24080833333333335,0.4114803577040632,0.0,0.0,0.5346470305349397,0.0056762368729376235,-11.445963144908715,0.006959526570928123,0.9922416666666668,-0.06308141794004574,1.844726442593378,-47.514983763422066,0.0049,0.005676236369709173,0.9396083333333334,0.07,0.006820455900779492,5.8094679181115705,0.22811224489795917,0.20790816326530612,-6.701019872137887,0.1981,0.07,-8.108618276193127,0.0,0.0,-1.887558004676887,True,0.7634307457079454,-0.2874631583337097,0.8231611165046625,0.05166666666666666,0.9264048183611193,2.2525078346428007,0.9264048183611193,0.6355583333333333,0.763430745782455,0.0,0.0,0.8231611166556864,0.010888420797335853,-11.355711877040608,0.012381951168014613,0.9857583333333335,2.566067258760955,6.3358016761772005,-53.23793224978414,0.009491666666666667,0.010888420407970747,0.9354166666666667,0.14,0.012096444910713357,15.148292567110909,36.8668909072876,,,1.7515327459249885e-08,4.6139348608420505e-07,2.238868241910552e-07,0.0,,,
7,S2dyn_c12b,2,2,dyn,10,,c12b,True,2,4,0.26414583333333336,2.0253547852834064,0.09666666666666666,2.7562269179026284,0.38566666666666666,0.11333333333333333,True,0.15798867514702883,0.30131574671637884,0.13820640426047248,0.4070872537946949,0.21165892150990354,0.298595703789033,0.20966836734693878,0.2857,0.0,0.2096938775510204,0.2859,0.0,0.21072704081632654,0.2908,0.0,0.20845663265306122,0.2654,0.0,0.42250001430511475,20e34bef90d0d2f9240b8818fdf63804270b6a75d5cc9d6506a33c697b959e0c,68168,311688,115273,1004983,,0.004930449760770635,0.9728435185185185,2.5660672587609548,-0.629759439647708,1.1400995209178266,-1.4259677378431281,-53.23793224978413,-69.25368943432522,-61.308373783427164,4.465420553404439,1.9407752437540058,0.03655358543386683,0.13051041666666666,8a48839a576a3e1cd6ca2c4e1c69eae4c76ee5210855a360e66a5f0eede79232,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7688449079322117,-0.27665107497108055,0.8237301838736836,0.05704999999999999,1.0278262522195998,2.398326999497181,1.0278262522195998,0.6506916666666666,0.7688449078892668,0.0,0.0,0.8237301838505647,0.008033423402239044,-12.609541162779612,0.00925234576363896,0.9895083333333333,1.1400995209178264,7.039703710889214,-61.30837378342716,0.006966666666666668,0.00803342314561208,0.9561583333333334,0.19,0.00898918002457271,15.574599131896004,37.124202728271484,,,4.9990268063959675e-08,6.158331702366127e-07,2.1069412348140304e-07,0.0,,,
7,S2dyn_frz,2,2,dyn,10,,frz,True,1,3,0.21073958333333334,2.8489716773430507,0.10583333333333333,13.524636789957682,0.25633333333333336,0.1175,True,0.18201935995974358,0.16465557947716056,0.15204294803955537,0.14225469829398207,0.22016873475028356,0.4163977802575876,0.5261989795918367,0.6563,0.0,0.2964413265306122,0.3857,0.0,0.28625,0.4229,0.0,0.2344387755102041,0.3285,0.0,0.2783333361148834,679d6827d0353c1f6ed9e1241f08dbe10b461fa777816009161d87d8bebe0b34,0,0,0,379658541,True,0.002782403300930545,0.9739351851851852,-0.06308141794004575,-0.06308141794004575,-0.06308141794004575,0.0,-47.51498376342206,-62.79564379496325,-55.86708092648513,4.471480341976659,1.9823535578081293,0.03655358543386683,0.14176041666666667,b3635b275a164868e601f9c23376e10c7f5202a2be4557b67020502d3f115584,True,True,0.4114803576603244,-1.0164556493220378,0.5346470304953874,0.24145833333333339,-1.5344948376121264,1.8603197617622826,-1.5344948376121264,0.24080833333333335,0.4114803577040632,0.0,0.0,0.5346470305349397,0.0056762368729376235,-11.445963144908715,0.006959526570928123,0.9922416666666668,-0.06308141794004574,1.844726442593378,-47.514983763422066,0.0049,0.005676236369709173,0.9396083333333334,0.07,0.006820455900779492,5.8094679181115705,0.22811224489795917,0.20790816326530612,-6.701019872137887,0.1981,0.07,-8.108618276193127,0.0,0.0,-1.887558004676887,True,0.4114803576603244,-1.0164556493220378,0.5346470304953874,0.24145833333333339,-1.5344948376121264,1.8603197617622826,-1.5344948376121264,0.24080833333333335,0.4114803577040632,0.0,0.0,0.5346470305349397,0.0037308107634209976,-13.58123984440666,0.004837933010312242,0.9951583333333334,-0.06308141794004574,1.844726442593378,-55.86708092648512,0.0033083333333333333,0.0037308104549845056,0.9616500000000001,0.16,0.004517508225036397,5.8094679181115705,30.32472324371338,,,,,,,0.0,True,
