arm,seed,task,cap_on,med_K_l1,med_K_l2,med_U_l1,med_U_l2,med_b1,med_b2,med_d_l1,med_d_l2,med_gate_mean_l1,med_gate_mean_l2,med_gate_rms_l1,med_gate_rms_l2,med_lowgate_l1,med_lowgate_l2,med_pplus_l1,med_pplus_l2,med_q_l1,med_q_l2,med_row_mean_l1,med_row_mean_l2,med_row_norm_l1,med_row_norm_l2,med_sigma_l1,med_sigma_l2,med_v_norm_l1,med_v_norm_l2,med_wt_norm_l1,med_wt_norm_l2,med_zbar_l1,med_zbar_l2,memo_acc,online_acc,rem_par,rem_perp,rows_par,rows_perp
cap_par,1,1,0,3.203914046327947,3.4604112695201277,3.987321376800537,9.461388111114502,0.019404233433306217,0.0353139266371727,0.08917626299131592,0.25546790408475223,0.7849250021303306,0.6310000006109476,0.8401035187631561,0.7707786411882049,0.00625,0.0,0.5579166666666666,0.59,0.01943625427862121,0.12944488184395675,0.0018374926032511583,0.006409848339098971,3.281489754337981,1.7719743935403163,1.1822304689347782,2.4771019212038325,3.2813513930126073,1.7635828430929097,3.278476226067829,1.7582495691780249,0.08874233958427794,0.7148129288991913,0.9975000023841858,0.82271875,0.0,0.0,0,0
cap_par,1,2,1,2.993409978132567,3.235855545760833,5.065576791763306,9.40470838546753,-0.041817041113972664,-0.08924238383769989,-0.019812729508028797,-0.3604814479983657,0.7044164283118365,0.4120000009735425,0.7951362223178116,0.5942917264474574,0.04833333333333333,0.0,0.5195833333333333,0.3466666666666667,-0.00040867150125425966,-0.26619206014586916,-0.000928967714309451,-0.01437708033074159,4.172258756524631,2.1321663052611517,1.6750612860673377,3.248822033893,4.172184609913554,2.121180014862254,4.16008903215441,2.126640215668756,-0.038339378926903006,-1.1767833451740444,0.9991666674613953,0.8919270833333334,234.20773435104638,0.0,76184,0
cap_par,1,3,1,3.065623652268741,3.19870997601171,6.394654750823975,10.19828987121582,0.007251833798363805,-0.17776276171207428,0.07190432825311177,-0.7472364932246118,0.7044859630433893,0.29500000116725766,0.8003298160436627,0.4738015118481125,0.06666666666666667,0.0,0.5466666666666666,0.21666666666666667,0.018210648149617946,-0.4721072820536337,-0.0006960534847155254,-0.03442735632335825,4.85056957778326,2.406099124498673,2.0420144013021115,4.297511981940772,4.850508533687969,2.3505344501821948,4.831483311288853,2.368453633519266,0.14718255150597542,-3.099243993572891,0.9950000047683716,0.900875,220.34678216371685,0.0,75788,0
cap_par,1,4,1,2.981100359818009,3.1711209239600895,6.930447340011597,10.671408653259277,0.0999535471200943,-0.2617526650428772,0.029055057036851607,-1.0257806972688255,0.6762678436234637,0.22787500127839544,0.781096520108741,0.3881523127696548,0.09875,0.0,0.525,0.14208333333333334,-0.002381341145989757,-0.7405851516848385,-0.00026392187504714046,-0.0577613687783014,5.758605090607356,2.6998824316100247,2.312946117958832,4.984198676488832,5.758505520568504,2.5905524812494076,5.7336788704282915,2.6349802956675146,0.07029837106141107,-5.100281985911231,0.9333333373069763,0.8739583333333333,304.5872795255855,0.0,84808,0
cap_par,1,5,1,3.0277550720949487,3.128235095227731,8.141312599182129,11.418091773986816,0.2394585981965065,-0.31830283999443054,0.06245517955911217,-1.2500512031236979,0.6752724807184041,0.18100000135600566,0.7864668395723446,0.31480152520469323,0.12,0.0,0.5425,0.09,-0.002268647448002663,-0.9089081421820746,-0.00026090387507338164,-0.07632927264785394,6.517133226221487,2.939189985444803,2.6543067709061887,5.963053879808755,6.517132152906562,2.798457648564712,6.513396039788739,2.834270942263739,0.1662352719344199,-7.765875435726096,0.7925000190734863,0.8584583333333333,285.68710780795664,0.0,90426,0
cap_par,1,6,1,3.0281942551487075,3.1112287901561944,8.827554702758789,10.918012142181396,0.270908385515213,-0.3548986315727234,0.06280717781321651,-1.4640385685079915,0.6619423490747551,0.15400000140070916,0.7778635008238899,0.2634341442834679,0.13416666666666666,0.0,0.5425,0.06,-0.0085802437181874,-1.0191633633424566,0.0017719820537246164,-0.08789825423271395,7.077080567051451,3.1498378680786066,2.8926836903971282,6.5356778649405864,7.0770543973560365,2.983467671103084,7.050725103291677,3.028496018821472,0.16782506103472164,-9.777033375324681,0.6558333039283752,0.8470520833333334,255.22938096616417,0.0,93869,0
cap_par,1,7,1,3.0809630614917882,3.1333136208067938,9.546236991882324,11.030127048492432,0.30577072501182556,-0.37553128600120544,0.06021899546594229,-1.5972248857072215,0.6557843469558158,0.1371250014286488,0.7737732047008073,0.2254550249628182,0.14416666666666667,0.0,0.5425,0.04125,-0.012542506600835078,-1.08261740160911,0.0015546294519536992,-0.09541691825026646,7.7107452068381965,3.2846355658108237,3.052207978485508,6.932339471253462,7.710065495404342,3.0794659547066705,7.676968266359946,3.1109053916401415,0.20034351900840797,-11.071351607634377,0.5666666626930237,0.8336770833333333,237.80509841721505,0.0,90188,0
cap_par,1,8,1,2.972586321454619,3.1279247536308947,9.855464458465576,10.18520212173462,0.3125261068344116,-0.3953809440135956,0.0725982119932137,-1.8055905488024435,0.6572498301150642,0.1266250014460335,0.7767357124611498,0.19820801572108337,0.16583333333333333,0.0,0.5458333333333334,0.029583333333333333,-0.008421933159827012,-1.095025898896344,-0.0024222195646342124,-0.10139077008061576,8.208229920977288,3.3257572699173488,3.3296122201051173,6.849745203822119,8.208228383464977,3.1464988820503623,8.142914227382832,3.1679894591486066,0.22698647407193978,-12.186407365612686,0.5258333086967468,0.8371041666666666,234.49802100192755,0.0,98568,0
cap_par,1,9,1,2.875855751696179,3.082059877124611,10.004354000091553,9.29693603515625,0.3206038773059845,-0.4110571891069412,0.06741013090223966,-1.8896004850244787,0.6496098646723931,0.12025000145658851,0.7757693740820408,0.17965244304299813,0.175,0.0,0.55,0.0225,-0.013130793983081673,-1.1600104991836386,-0.0028993817592232072,-0.10328756205737591,8.55028129282875,3.3852672425106998,3.5146038307586727,7.17229580236379,8.550271262426483,3.157090848513057,8.52382414514467,3.211599771574205,0.254158493213666,-13.258158792853356,0.4699999988079071,0.8404270833333334,211.62258224841207,0.0,90940,0
cap_par,1,10,1,2.772004577985538,3.081046828221707,10.370948791503906,9.38190746307373,0.24888984113931656,-0.41490836441516876,0.04538916341183147,-1.8362828214566802,0.6399500750869227,0.11725000146155556,0.7723721377119401,0.17022044616411713,0.18875,0.0,0.5395833333333333,0.019166666666666665,-0.013827113278258835,-1.1434286263645252,-0.00583464420262725,-0.10215341908333357,8.920435141106903,3.3976151414648434,3.6905209026001713,7.393820787727247,8.920429351250338,3.1405410944897727,8.895259850436972,3.2117194680164056,0.20297334005425605,-13.592326906534533,0.47833332419395447,0.8266875,212.67162709403783,0.0,95785,0
