arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
LL,raw,0,0,0.001,1,none,0.8745875,1,1,0,0,-5.849162579,8.226309776,-36.59358978,0.3032500446,63.93666127,0,0,-0.8544086814,7.849582195,-6.03087616,0.5087501407,65.65174318,6.727128506,1.50289607,2.173843145
LL,raw,0,0,0.001,2,none,0.8591604167,1,1,0,0,-13.81714058,11.41740894,-47.58166885,0.1914999634,67.91493009,0,0,-7.643593788,11.13821697,-20.48108864,0.2837500274,75.83979047,10.4846468,2.17634654,3.002153635
LL,raw,0,0,0.001,3,none,0.8285833333,0.9991666675,0.9991666675,0,0,-22.97310638,13.5580492,-44.27734756,0.1352499723,67.22239448,0,0,-13.79648495,11.56540394,-28.28131485,0.1832499802,75.35406163,13.47839355,2.799676657,3.712630749
LL,raw,0,0,0.001,4,none,0.7763083333,0.9983333349,0.9983333349,0,0,-28.15690422,13.54183865,-53.8374939,0.1187499613,64.41920527,0,0,-15.77874565,9.727660179,-30.51151848,0.1442499608,71.13213564,15.47391033,3.157266617,4.326703548
LL,raw,0,0,0.001,5,none,0.7529208333,0.9424999952,0.9424999952,0,0,-26.6303978,13.14445019,-51.6974411,0.112749964,64.85499964,0,0,-15.58971691,9.362020493,-26.44012451,0.1352499723,70.16894865,16.88637161,3.374651909,4.666370869
LL,raw,0,0,0.001,6,none,0.7535916667,0.9991666675,0.9991666675,0,0,-27.54968071,13.53024483,-56.47941589,0.1104999557,63.62890073,0,0,-17.96099281,9.257457733,-29.92103004,0.1262499541,66.98290744,17.90997505,3.40968585,4.721483231
LL,raw,0,0,0.001,7,none,0.76110625,0.9983333349,0.9983333349,0,0,-30.62846375,13.66359901,-55.72305298,0.1104999557,64.50154189,0,0,-14.95629787,8.751543999,-30.04652786,0.1322499663,68.52944824,18.95048714,3.50693202,4.707859516
LL,raw,0,0,0.001,8,none,0.733075,0.9941666722,0.9941666722,0,0,-29.14775085,13.20182323,-54.81365967,0.1097499654,64.83486451,0,0,-16.72750664,8.625847816,-28.45713615,0.1292499602,68.01509518,19.84041595,3.575373888,4.737541676
LL,raw,0,0,0.001,9,none,0.7395375,0.8841667175,0.8841667175,0,0,-30.10504913,13.24953461,-52.0598793,0.1089999676,62.63864408,0,0,-18.70411873,8.466360092,-31.12586403,0.1187499538,62.96368653,20.89204597,3.673662186,4.880656242
LL,raw,0,0,0.001,10,none,0.7347375,0.8725000024,0.8725000024,0,0,-29.76845741,13.65578938,-50.13872147,0.1089999676,61.9426296,0,0,-19.76883888,8.931055069,-33.55805206,0.1187499538,62.03689964,21.72060394,3.726141453,4.809974194
LL,raw,0,0,0.001,11,none,0.73794375,0.9966666698,0.9966666698,0,0,-30.45573997,13.45560455,-52.18590546,0.1082499698,63.14363215,0,0,-18.68999481,8.995540619,-36.12216187,0.1209999621,63.94578986,22.61714745,3.805221558,4.810938358
LL,raw,0,0,0.001,12,none,0.7304625,0.9991666675,0.9991666675,0,0,-28.95182419,13.80180454,-56.42312622,0.1119999737,65.72953552,0,0,-21.49643135,10.06773567,-37.90719604,0.1202499643,64.55537739,23.44933319,3.838122606,4.717557907
LL,raw,0,0,0.001,13,none,0.7361645833,1,1,0,0,-29.44157219,13.9907856,-50.36516571,0.1119999588,65.11892097,0,0,-19.03508759,9.501297951,-31.40890694,0.1299999505,66.6652283,24.12431908,3.89820528,4.741941929
LL,raw,0,0,0.001,14,none,0.7326333333,0.9200000167,0.9200000167,0,0,-31.02567863,13.67172432,-54.30789948,0.1082499698,63.05561414,0,0,-19.97569466,9.470468521,-34.79356766,0.1172499657,62.4102427,24.94693565,3.939860821,4.696030617
LL,raw,0,0,0.001,15,none,0.7387020833,0.9991666675,0.9991666675,0,0,-29.89621735,13.51745224,-69.98083496,0.1089999676,64.23346181,0,0,-18.75464249,9.459746361,-36.96530151,0.1239999682,66.3039049,25.61721802,3.960342884,4.748544693
LL,raw,0,0,0.001,16,none,0.74881875,0.8575000167,0.8575000167,0,0,-29.92868614,14.26631451,-48.74899292,0.1119999588,65.80773163,0,0,-20.98846817,10.1578474,-40.15549088,0.1209999621,65.52701134,26.3928566,3.998190165,4.715055943
LL,raw,0,0,0.001,17,none,0.7318041667,0.9941666722,0.9941666722,0,0,-30.65122414,14.27658844,-49.43597794,0.1097499654,65.6017354,0,0,-20.39801025,9.809638977,-35.39687729,0.1194999591,67.06919817,27.06281662,4.083072662,4.73009491
LL,raw,0,0,0.001,18,none,0.75181875,0.9991666675,0.9991666675,0,0,-31.94894028,14.41153812,-58.04645157,0.1097499654,64.58070831,0,0,-19.95148468,10.23130798,-36.92225266,0.1254999638,67.68113368,27.680336,4.089763165,4.639774799
LL,raw,0,0,0.001,19,none,0.72898125,0.9983333349,0.9983333349,0,0,-31.36528969,14.69958782,-62.39851761,0.1104999557,66.79450974,0,0,-19.89456367,10.74999523,-41.57619095,0.1292499602,68.76702352,28.31069565,4.112068653,4.488722801
LL,raw,0,0,0.001,20,none,0.749175,0.9966666698,0.9966666698,0,0,-30.66091919,15.03961658,-58.02901077,0.1112499535,66.07602357,0,0,-21.35008812,11.09119797,-37.3082428,0.1277499646,70.28162452,29.06477356,4.130384445,4.583255291
LL,raw,0,0,0.001,21,none,0.71783125,0.9875000119,0.9875000119,0,0,-34.26534653,15.10050488,-63.21090698,0.1067499593,62.2019137,0,0,-22.52020073,10.01934814,-38.85599518,0.1134999618,62.10806022,29.52295303,4.102733612,4.457110405
LL,raw,0,0,0.001,22,none,0.73139375,0.9950000048,0.9950000048,0,0,-30.00861359,14.74913216,-53.52354813,0.1119999737,68.92035613,0,0,-21.20981216,11.06362724,-37.73581314,0.1277499646,69.75168205,30.15654373,4.161478996,4.549021244
LL,raw,0,0,0.001,23,none,0.7398604167,0.9541667104,0.9541667104,0,0,-34.16780853,15.15692043,-54.30577469,0.1074999645,63.63313745,0,0,-23.44553185,10.72731209,-42.39686584,0.1209999621,65.57300248,30.90990448,4.216289997,4.582161903
LL,raw,0,0,0.001,24,none,0.7448770833,0.9983333349,0.9983333349,0,0,-31.7322731,15.13118649,-60.28025055,0.1097499654,68.11193944,0,0,-23.23881149,11.64275646,-41.8996048,0.124749966,68.56420844,31.40122795,4.272063255,4.507659435
LL,raw,0,0,0.001,25,none,0.735325,0.9950000048,0.9950000048,0,0,-31.66279984,14.82775974,-52.92035675,0.1127499565,68.35583344,0,0,-20.63006592,11.13240528,-39.86761856,0.1292499602,70.75266366,31.86118126,4.348037243,4.509860516
LL,raw,0,0,0.001,26,none,0.7384708333,0.9991666675,0.9991666675,0,0,-33.18065643,15.09824753,-66.18546295,0.1097499728,66.71767559,0,0,-21.04362297,11.38262558,-44.56147766,0.1292499602,71.32249878,32.56991577,4.374342918,4.542917728
LL,raw,0,0,0.001,27,none,0.7336520833,0.9975000024,0.9975000024,0,0,-33.67761993,15.37934589,-57.23731995,0.1134999618,69.4828353,0,0,-21.26462936,11.18189907,-36.32656479,0.1329999566,71.95750019,33.05290604,4.390728474,4.473343849
LL,raw,0,0,0.001,28,none,0.73565,0.9883333445,0.9883333445,0,0,-34.41683578,15.64400864,-60.9098587,0.1082499698,64.17486426,0,0,-23.3830986,10.97191429,-41.58968353,0.123249948,67.5839443,33.52333832,4.378228664,4.53392601
LL,raw,0,0,0.001,29,none,0.7312125,0.9966666698,0.9966666698,0,0,-33.20655823,15.57919693,-61.21316528,0.1112499535,66.10609774,0,0,-23.29390907,11.11710453,-38.2949295,0.1209999621,68.53076136,34.02189636,4.394289017,4.460092068
LL,raw,0,0,0.001,30,none,0.7290541667,0.9900000095,0.9900000095,0,0,-35.58807373,15.8345356,-58.96541977,0.1074999496,65.65274332,0,0,-24.56739426,11.91828346,-39.81536102,0.1194999591,67.69848898,34.58209991,4.423338413,4.488782406
LL,raw,0,0,0.001,31,none,0.7412458333,0.978333354,0.978333354,0,0,-35.34759903,15.84155369,-60.07528687,0.1082499623,65.43874093,0,0,-24.46051025,11.85556889,-42.04964828,0.1209999621,66.54916496,35.07293701,4.459609985,4.565359592
LL,raw,0,0,0.001,32,none,0.72845,0.9866666794,0.9866666794,0,0,-34.30007935,15.81793404,-60.90222168,0.111249961,67.15934014,0,0,-22.56639099,11.39749527,-40.09410095,0.1254999638,69.36564116,35.49778748,4.505924702,4.519390106
LL,raw,0,0,0.001,33,none,0.7435145833,0.9900000095,0.9900000095,0,0,-34.92991638,16.17324066,-62.62339401,0.111249961,67.74848648,0,0,-25.94838524,12.52475739,-51.71951294,0.1202499643,66.97241536,36.09072876,4.570455074,4.537400246
LL,raw,0,0,0.001,34,none,0.7291604167,0.9966666698,0.9966666698,0,0,-32.90036392,16.15599251,-60.10780716,0.1112499535,67.35211568,0,0,-25.81372833,12.31326008,-47.69826889,0.1194999591,66.82221233,36.6493721,4.543044567,4.584698677
LL,raw,0,0,0.001,35,none,0.7216229167,0.9441666603,0.9441666603,0,0,-35.63111496,16.22306252,-63.51029968,0.1089999676,65.27473635,0,0,-26.80663109,11.80003262,-44.57889938,0.1134999618,62.59709709,36.99927902,4.564630985,4.464857101
LL,raw,0,0,0.001,36,none,0.7254291667,0.989166677,0.989166677,0,0,-33.71430969,16.52235985,-58.63504028,0.111249961,68.55277467,0,0,-22.51782036,12.3338623,-46.96299744,0.1329999566,71.64949886,37.53422546,4.610219479,4.504615307
LL,raw,0,0,0.001,37,none,0.7522770833,1,1,0,0,-36.12277603,16.75187302,-61.12011719,0.1097499654,66.65679726,0,0,-26.26222992,12.34271622,-48.22766495,0.1224999502,67.73620768,37.99121857,4.625264168,4.445847034
LL,raw,0,0,0.001,38,none,0.73945625,0.9750000238,0.9750000238,0,0,-35.34674072,16.53765678,-66.39806366,0.1097499654,66.91031507,0,0,-26.09378052,12.88377571,-43.06531525,0.1232499629,69.20988296,38.39933777,4.706189632,4.591573238
LL,raw,0,0,0.001,39,none,0.7461854167,0.9925000072,0.9925000072,0,0,-37.66324234,17.10375786,-82.20711517,0.1067499593,63.59342681,0,0,-27.69594383,12.95650101,-57.12483215,0.1157499626,64.26608849,38.9393692,4.718968868,4.672625542
LL,raw,0,0,0.001,40,none,0.7333854167,0.9958333373,0.9958333373,0,0,-33.44890594,16.42777824,-59.20703125,0.1142499596,70.58208717,0,0,-25.26430321,13.7017622,-44.12934875,0.1299999505,72.56533105,39.27478409,4.739323139,4.580364704
LL,raw,0,0,0.001,41,none,0.722025,0.9950000048,0.9950000048,0,0,-37.10169983,16.74835014,-60.48709106,0.1089999676,65.43323303,0,0,-25.15221405,12.32628822,-41.91545868,0.1224999502,67.98799424,39.7190094,4.763050079,4.679553986
LL,raw,0,0,0.001,42,none,0.7352270833,0.9866666794,0.9866666794,0,0,-34.71376419,16.92634964,-71.16896057,0.112749964,68.31802242,0,0,-27.9780407,13.74787235,-50.07720184,0.1202499643,68.52867154,40.08092117,4.786429882,4.612462044
