arm,seed,task,cap_on,major_frac,med_K_l1,med_K_l2,med_U_l1,med_U_l2,med_a1mean_l1,med_b1,med_b2,med_d_l1,med_d_l2,med_gate_mean_l1,med_gate_mean_l2,med_gate_rms_l1,med_gate_rms_l2,med_lowgate_l1,med_lowgate_l2,med_pplus_l1,med_pplus_l2,med_q_l1,med_q_l2,med_row_mean_l1,med_row_mean_l2,med_row_norm_l1,med_row_norm_l2,med_sigma_l1,med_sigma_l2,med_v_norm_l1,med_v_norm_l2,med_wt_norm_l1,med_wt_norm_l2,med_zbar_l1,med_zbar_l2,memo_acc,online_acc,rem_par,rem_perp,rows_par,rows_perp
cap_par,4,1,0,0.10833333333333334,2.9010637835968733,3.7081987922831585,2.5715893507003784,4.856037139892578,-0.22003811288421277,1.89982820302248e-05,0.038790078833699226,-0.554171943341738,0.07979188403281781,0.5774656885467994,0.7571838544813605,0.6794199647276801,0.8147853008368973,0.032916666666666664,0.006666666666666667,0.29874999999999996,0.5191666666666667,-0.11498814380259477,0.02494136367856507,-0.0018202581696138104,-0.00020037266483996063,3.4817041904340584,1.598762643100474,1.1836231945878226,1.2967278608393926,3.480432055190372,1.5921856932885312,3.4776332119904443,1.593063254154992,-0.6627512502771181,0.11287586897572813,0.9325000047683716,0.7929270833333333,0.0,0.0,0,0
cap_par,4,2,1,0.10666666666666667,2.9092251256991775,3.43505628494217,4.627277851104736,9.295247077941895,0.17103394753125029,-0.08622537553310394,-0.06496813148260117,-0.17793795133700868,-0.151745428590639,0.6398872983492402,0.5631008107497961,0.742486759183596,0.7076259548645387,0.06875,0.17541666666666667,0.43333333333333335,0.43,-0.0345822360855384,-0.13467889341566713,-0.00010527467711259602,0.03566926008788869,4.411426698831509,2.130567853292015,1.7179568058847214,2.849994102879146,4.410997654029391,2.1216454375854843,4.386301744720211,2.0854286422349304,-0.3048101337828363,-0.4398501711319356,1.0,0.7972708333333334,147.93918480165303,0.0,43021,0
cap_par,4,3,1,0.10916666666666666,3.0489167575752645,3.2069978150017833,6.065788745880127,12.367504119873047,0.257860172931881,-0.22066587209701538,-0.20328108221292496,-0.1610703227201282,-0.43330339128676554,0.6131451797054676,0.42126906331914216,0.7312082279391952,0.6113390781203984,0.11,0.39541666666666664,0.43875,0.32916666666666666,-0.015714168039458076,-0.331624058033158,-0.001582384415449232,0.027131591548677534,5.266289746085871,2.499018643037923,2.2035367568451276,4.421249458395034,5.264922241781153,2.462580712971004,5.249043453568733,2.46395436956252,-0.3416548886646827,-1.861776045029983,1.0,0.8500208333333333,253.94577342644334,0.0,51730,0
cap_par,4,4,1,0.11416666666666667,3.2111595285568333,2.827629085319682,7.7709386348724365,14.796546459197998,0.40616098410837975,-0.36391739547252655,-0.2980964332818985,-0.14347690857534517,-0.6565171705664168,0.6083670379099886,0.3229335834669494,0.735375206961686,0.5397972834738117,0.13833333333333334,0.5516666666666666,0.45708333333333334,0.25625,0.0018610171883540402,-0.5489789450669513,-0.0004596532192742731,0.00487343755637994,6.302458084479225,2.7622241490766406,2.6691957886936812,6.518036940412962,6.302298176026014,2.675912682828372,6.265036372534711,2.7553402955473985,-0.3455972914087276,-4.1760412386866905,1.0,0.8501979166666667,299.91662875562906,0.0,64350,0
cap_par,4,5,1,0.11333333333333333,3.238155440077304,2.8426611756032623,9.334394454956055,16.968317985534668,0.7002467924386413,-0.448700949549675,-0.38311320543289185,-0.05171949319732065,-0.7492260878507239,0.6169182566563656,0.27630166780442034,0.7452458228530521,0.5051863794992228,0.15416666666666667,0.6245833333333333,0.4891666666666667,0.23333333333333334,0.017397394959898897,-0.6522651771802667,0.0023355030314340707,-0.0033260073361452668,7.178723424185209,2.9595793098027214,2.902789895611326,7.994480429333012,7.178671681085495,2.912720624343204,7.144650066084841,2.956306881744791,-0.13589493012676634,-6.268593155390894,0.9983333349227905,0.8089791666666667,258.8789159078151,0.0,65264,0
cap_par,4,6,1,0.10916666666666666,3.330703452758664,2.6212865443080635,11.15837574005127,18.80525779724121,0.831167005096795,-0.5104204565286636,-0.4331958591938019,-0.011736542177647356,-0.8632411758607134,0.6091098282487983,0.22719920815365358,0.7461271381197083,0.46004813116155974,0.18208333333333332,0.7083333333333333,0.4875,0.195,0.030308532907513126,-0.7804068791171302,0.006162042342706644,-0.022103998091188258,8.057287405014286,3.2287512001266707,3.4118005096977138,10.340159346898506,8.056990563471093,3.056082414945812,8.049902107684872,3.18903354885055,-0.042567466106265786,-9.480015445258468,0.9791666865348816,0.7688229166666667,252.57282707467675,0.0,53956,0
cap_par,4,7,1,0.115,3.3971832791965486,2.324643738824556,12.414961338043213,19.139323234558105,0.9260556561009919,-0.5148022919893265,-0.5117308795452118,-0.0552953451611715,-0.964947844326538,0.5835178776625398,0.1929909094362242,0.7303906869699566,0.4188204725508745,0.21791666666666665,0.75,0.4741666666666667,0.16166666666666668,0.03531791626121317,-0.9372232351043496,0.009211160683409561,-0.03084973426302895,8.813379540539618,3.386003105438731,3.746259513500096,13.857550634291444,8.81334562387174,3.246183281020512,8.758742148304727,3.3666856809177905,-0.21348367954293887,-13.38971154626459,0.9166666865348816,0.6879166666666666,273.9234793977812,0.0,65169,0
cap_par,4,8,1,0.11333333333333333,3.412233955678496,2.215615188970098,13.17526912689209,21.409406661987305,1.0188429110799433,-0.5726933777332306,-0.5636619031429291,0.0011456931362870213,-1.0054360120399775,0.5883783477798522,0.16296771852595343,0.7322501265861552,0.38794798374231804,0.22125,0.79,0.4804166666666667,0.14083333333333334,0.03288730978232195,-1.0429615120883824,0.011285517538913246,-0.04334190114692319,9.623847542007924,3.560240694420145,4.057329327386882,16.877355121201248,9.623733919633993,3.4580527669305154,9.574619456741914,3.538290116432349,0.0047182824400564035,-17.02879176809142,0.8633333444595337,0.6381979166666667,270.88987845368683,0.0,66907,0
cap_par,4,9,1,0.1175,3.42571712414261,2.27276514692043,14.715680599212646,22.01248073577881,1.1331974640329523,-0.539715051651001,-0.6128596663475037,-0.05533678557922461,-1.111747392444365,0.566671120713012,0.1231433096320471,0.720151867367359,0.33554539605218797,0.26125,0.8362499999999999,0.4716666666666667,0.10416666666666666,0.013198297738469601,-1.1369933210646743,0.017262782257714618,-0.050350464088260195,10.170637789529685,3.7990849392642616,4.417361688940455,18.38341301967801,10.17052427044029,3.5718957921422048,10.139127014486931,3.7076815465784794,-0.23391241285639502,-20.63567905969918,0.8341666460037231,0.6007395833333333,255.0877593420446,0.0,67834,0
cap_par,4,10,1,0.10666666666666667,3.3730565240966053,2.14699834330411,14.61067533493042,22.669052124023438,1.193523242964293,-0.5071856677532196,-0.6591125428676605,-0.047402796766495586,-1.133805868317451,0.5694466004251553,0.11722189447341858,0.7222881555479814,0.3299423777411761,0.26458333333333334,0.8483333333333334,0.47458333333333336,0.10083333333333333,0.014958407268977209,-1.2557585588512397,0.018884030714391473,-0.06095632146811113,10.646733161690811,3.936074643901647,4.5583111526898925,21.6199052111822,10.645861466871409,3.7227570168655233,10.623497932508815,3.8719877268633724,-0.2138368073354165,-24.79770285050695,0.737500011920929,0.5297604166666666,276.1960401497781,0.0,74637,0
