seed,arm,k,s,neffT2,zero2,gtr2,zarm2,dmean2,effbar2
6,S2dyn_10r,1,0,0.017287886622489812,0.85615,0.015684050030012924,-0.001510944507062474,-35.10823892029716,-35.10974986480422
6,S2dyn_10r,1,750,0.00277177644945521,0.9687916666666667,0.0019716353302200633,0.003740075333600786,-49.56725998049118,-49.56351990515758
6,S2dyn_10r,1,1500,0.006285626824361063,0.946125,0.005099718380471071,0.7047797631242905,-48.85224473726377,-48.147464974139474
6,S2dyn_10r,1,2250,0.011641842933798783,0.9218166666666666,0.010158110325535138,2.3320014284631023,-48.621700915964446,-46.289699487501345
6,S2dyn_10r,1,3000,0.01877275882815782,0.8972166666666667,0.016913427682220934,3.2205699973356734,-48.009027218529084,-44.78845722119341
6,S2dyn_10r,1,3750,0.02380589340988613,0.8827333333333334,0.02188198806196451,3.6107469163526567,-46.863716612422465,-43.25296969606981
6,S2dyn_10r,1,4500,0.027300635139303142,0.8739583333333333,0.025289260024329026,3.2303066190642538,-45.64885820804114,-42.41855158897689
6,S2dyn_10r,1,5250,0.035580561820350465,0.85675,0.03320014726370573,2.872918275790087,-44.21598004638441,-41.343061770594325
6,S2dyn_10r,1,6000,0.04363382240037453,0.8381,0.04101089584728082,2.510939120491759,-42.245966620266564,-39.73502749977481
6,S2dyn_10r,2,0,0.04363382240037453,0.8381,0.04101089584728082,2.510939120491759,-42.245966620266564,-39.73502749977481
6,S2dyn_10r,2,750,0.0013411856957508276,0.9894166666666667,0.0008804775938391685,-3.6576334724039867,-59.94282310141871,-63.6004565738227
6,S2dyn_10r,2,1500,0.0019143501522586005,0.9851833333333333,0.00136883059690396,-3.3387029078769848,-58.992611430295305,-62.33131433817229
6,S2dyn_10r,2,2250,0.002658694002204285,0.9801916666666667,0.002055339322487513,-3.4797766850246235,-58.562132664866,-62.041909349890624
6,S2dyn_10r,2,3000,0.0035618517036499825,0.9748416666666667,0.0029206381623943646,-3.5624035082031296,-57.66447033721656,-61.22687384541969
6,S2dyn_10r,2,3750,0.0060242255001561615,0.9645833333333333,0.00524137481401364,-3.6858905961545085,-55.67575196746923,-59.36164256362374
6,S2dyn_10r,2,4500,0.00801230863488057,0.9563083333333333,0.007176683252553145,-3.650094824083138,-54.69973635831351,-58.34983118239665
6,S2dyn_10r,2,5250,0.010993645036747353,0.9475916666666667,0.010095396457612515,-4.043135968981592,-53.2819917080819,-57.32512767706349
6,S2dyn_10r,2,6000,0.014147567792538724,0.93855,0.013072132729987303,-3.613879542783242,-52.467378573298824,-56.08125811608207
6,S2dyn_c1,1,0,0.017287886622489812,0.85615,0.015684050030012924,-0.001510944507062474,-35.10823892029716,-35.10974986480422
6,S2dyn_c1,1,750,0.0023103790982989844,0.9731,0.0015253056332468987,-0.05672355951791396,-49.56725998049118,-49.62398354000909
6,S2dyn_c1,1,1500,0.004764949847369398,0.955525,0.0036612102722128233,0.45011205560543655,-48.85224473726377,-48.40213268165833
6,S2dyn_c1,1,2250,0.009644445148718726,0.9338166666666666,0.008271218106150627,1.6021435955531458,-48.621700915964446,-47.0195573204113
6,S2dyn_c1,1,3000,0.013505384510649858,0.9175,0.012040009485681851,2.271262965227303,-48.009027218529084,-45.73776425330178
6,S2dyn_c1,1,3750,0.019110297388188157,0.8972416666666667,0.017362492608527343,2.9569268942987796,-46.863716612422465,-43.90678971812368
6,S2dyn_c1,1,4500,0.022478459243990535,0.8895583333333333,0.020732577733198802,2.799094290354039,-45.64885820804114,-42.8497639176871
6,S2dyn_c1,1,5250,0.027135154787416793,0.8755833333333334,0.025181042676667372,2.67351629482239,-44.21598004638441,-41.54246375156202
6,S2dyn_c1,1,6000,0.03503113392281967,0.85335,0.03269268019646406,2.6148779663893422,-42.245966620266564,-39.63108865387722
6,S2dyn_c1,2,0,0.03503113392281967,0.85335,0.03269268019646406,2.6148779663893422,-42.245966620266564,-39.63108865387722
6,S2dyn_c1,2,750,0.0014354725293208204,0.9889083333333333,0.0008516896699865659,-1.2072898168508153,-59.94282310141871,-61.15011291826953
6,S2dyn_c1,2,1500,0.001929825417031709,0.983525,0.0013759085978070895,-0.8097137270207982,-58.992611430295305,-59.802325157316105
6,S2dyn_c1,2,2250,0.0031517348602677227,0.9771666666666666,0.002549551021059354,-0.11035116704806569,-58.562132664866,-58.672483831914064
6,S2dyn_c1,2,3000,0.00504870055363381,0.9693,0.004448951702813307,0.8568963656491794,-57.66447033721656,-56.80757397156738
6,S2dyn_c1,2,3750,0.008363764790591015,0.9556166666666667,0.007535985259215037,1.2695459328703567,-55.67575196746923,-54.406206034598874
6,S2dyn_c1,2,4500,0.010859084893681193,0.9477083333333334,0.009990338638424873,1.303176678358619,-54.69973635831351,-53.39655967995489
6,S2dyn_c1,2,5250,0.013464232006463336,0.93735,0.012388948542873065,1.4429502396381713,-53.2819917080819,-51.839041468443725
6,S2dyn_c1,2,6000,0.015012592835122103,0.9330666666666667,0.013987143373986086,1.2540475542738336,-52.467378573298824,-51.21333101902499
6,S2dyn_c2,1,0,0.017287886622489812,0.85615,0.015684050030012924,-0.001510944507062474,-35.10823892029716,-35.10974986480422
6,S2dyn_c2,1,750,0.0027102123913992438,0.96905,0.0019282881110906601,-0.03371911246058686,-49.56725998049118,-49.60097909295177
6,S2dyn_c2,1,1500,0.005973117001538512,0.9470416666666667,0.0048019162490963935,0.5120968199467423,-48.85224473726377,-48.340147917317026
6,S2dyn_c2,1,2250,0.011049719834756045,0.9194666666666667,0.009521872268120448,2.157960442612421,-48.621700915964446,-46.463740473352026
6,S2dyn_c2,1,3000,0.01628366837291313,0.8973083333333334,0.01443144682397445,2.6824580520133505,-48.009027218529084,-45.32656916651573
6,S2dyn_c2,1,3750,0.021775377115743507,0.875525,0.01965369329204162,2.906740745039253,-46.863716612422465,-43.956975867383214
6,S2dyn_c2,1,4500,0.02700262483235316,0.860275,0.024597475697596866,2.96425811055174,-45.64885820804114,-42.6846000974894
6,S2dyn_c2,1,5250,0.03271831172479031,0.844825,0.030078290547430515,2.997262808128155,-44.21598004638441,-41.218717238256254
6,S2dyn_c2,1,6000,0.036049334206216394,0.83405,0.03336675932655732,2.4238835798238405,-42.245966620266564,-39.82208304044272
6,S2dyn_c2,2,0,0.036049334206216394,0.83405,0.03336675932655732,2.4238835798238405,-42.245966620266564,-39.82208304044272
6,S2dyn_c2,2,750,0.0016023400549520577,0.987675,0.0009304289941986402,-2.053042522285316,-59.94282310141871,-61.99586562370403
6,S2dyn_c2,2,1500,0.002454037058711415,0.980075,0.0017444237942496935,-1.6363743759215306,-58.992611430295305,-60.62898580621684
