arm,age,coordinate,branch,time,metric,mean,lo,hi,label,n
LR_a0p1_q0,200000,centered,control,10000,Cbias_qpos_zpos,-0.017863566729520462,-0.03117405620280754,-0.004553077256233383,NEGATIVE,10
LR_a0p1_q0,200000,centered,control,10000,C_qpos_zneg,-0.014440228489960228,-0.026581929291182964,-0.002298527688737494,NEGATIVE,10
LR_a0p1_q0,200000,centered,control,10000,Cbias_qpos_zneg,-0.0157190123635836,-0.029209101807258137,-0.002228922919909067,NEGATIVE,10
LR_a0p1_q0,200000,centered,control,10000,C_qneg_zpos,-0.008682564689541256,-0.028023173939347258,0.010658044560264748,UNRESOLVED,10
LR_a0p1_q0,200000,centered,control,10000,Cbias_qneg_zpos,-0.010297786302266519,-0.03221957604643324,0.011624003441900203,UNRESOLVED,10
LR_a0p1_q0,200000,centered,control,10000,C_qneg_zneg,-0.015904040756964544,-0.04318103806800211,0.011372956554073024,UNRESOLVED,10
LR_a0p1_q0,200000,centered,control,10000,Cbias_qneg_zneg,-0.016820722208937523,-0.046316338347180463,0.01267489392930542,UNRESOLVED,10
LR_a0p1_q0,200000,centered,control,10000,C_newly_activated,-0.012640976203601698,-0.02171674935349963,-0.0035652030537037666,NEGATIVE,10
LR_a0p1_q0,200000,centered,control,10000,Cbias_newly_activated,-0.0127482652358317,-0.021752783500031955,-0.0037437469716314446,NEGATIVE,10
LR_a0p1_q0,1000000,whole,B,0,K,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,K_source_positive,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,K_source_negative,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,mean_B_delta,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,C_qpos,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,Cbias_qpos,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,C_qneg,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,Cbias_qneg,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,C_qpos_zpos,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,Cbias_qpos_zpos,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,C_qpos_zneg,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,Cbias_qpos_zneg,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,C_qneg_zpos,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,Cbias_qneg_zpos,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,C_qneg_zneg,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,Cbias_qneg_zneg,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,C_newly_activated,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,0,Cbias_newly_activated,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,K,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,K_source_positive,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,K_source_negative,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,mean_B_delta,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,C_qpos,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,Cbias_qpos,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,C_qneg,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,Cbias_qneg,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,C_qpos_zpos,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,Cbias_qpos_zpos,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,C_qpos_zneg,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,Cbias_qpos_zneg,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,C_qneg_zpos,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,Cbias_qneg_zpos,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,C_qneg_zneg,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,Cbias_qneg_zneg,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,C_newly_activated,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,0,Cbias_newly_activated,0.0,0.0,0.0,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,1,K,-0.00029517017354412274,-0.0046725631861951585,0.004082222839106913,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,1,K_source_positive,-0.0011221778865427906,-0.005666307181813553,0.003421951408727971,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,1,K_source_negative,0.0008270077129986685,-0.000613446935099247,0.002267462361096584,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,1,mean_B_delta,0.004898575902057495,-0.000297216243963133,0.010094368048078124,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,1,C_qpos,-0.03302532075164743,-0.07984101840019925,0.013790376896904398,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,1,Cbias_qpos,-0.036559197202493315,-0.08867728351642608,0.015558889111439447,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,1,C_qneg,0.018454790464373823,-0.003064699663301501,0.03997428059204915,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,1,Cbias_qneg,0.02043342681520509,-0.0033637164954283677,0.044230570125838545,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,1,C_qpos_zpos,-0.039466026239215184,-0.09190609919285475,0.01297404671442439,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,1,Cbias_qpos_zpos,-0.043614980879315604,-0.10186290866448769,0.014632946905856474,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,1,C_qpos_zneg,-0.025907272582703027,-0.0696916407058768,0.017877095540470747,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,1,Cbias_qpos_zneg,-0.02878583140214854,-0.07759804154275361,0.02002637873845653,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,1,C_qneg_zpos,0.04796534949720792,0.0026769395400659673,0.09325375945434987,POSITIVE,10
LR_a0p1_q0,1000000,whole,B,1,Cbias_qneg_zpos,0.05305391783307669,0.0032400359022189476,0.10286779976393443,POSITIVE,10
LR_a0p1_q0,1000000,whole,B,1,C_qneg_zneg,0.01672855960956831,-0.0032160991327668705,0.036673218351903486,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,1,Cbias_qneg_zneg,0.01854450806121703,-0.003591253693906546,0.040680269816340604,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,1,C_newly_activated,-0.038679852761712714,-0.09086728092578672,0.013507575402361298,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,1,Cbias_newly_activated,-0.04254864075381616,-0.10037863392574474,0.015281352418112418,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,1,K,0.00019072866943217005,-0.00017906842644697533,0.0005605257653113155,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,1,K_source_positive,0.0002495990722163438,-9.907946409258513e-05,0.0005982776085252726,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,1,K_source_negative,-5.887040278417376e-05,-0.0001837148061880022,6.59740006196547e-05,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,1,mean_B_delta,-0.00014561031414617789,-0.00041513023871386735,0.00012390961042151158,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,1,C_qpos,0.0021410517168337765,0.00016151506586920559,0.004120588367798347,POSITIVE,10
LR_a0p1_q0,1000000,whole,control,1,Cbias_qpos,0.0023779465820478,0.00017538198002901026,0.004580511184066589,POSITIVE,10
LR_a0p1_q0,1000000,whole,control,1,C_qneg,-0.000515339282997925,-0.002094655068056242,0.0010639765020603919,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,1,Cbias_qneg,-0.0005629306106912723,-0.0023009195167665863,0.001175058295384042,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,1,C_qpos_zpos,0.00351263909027512,-0.00045806828417420354,0.007483346464724443,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,1,Cbias_qpos_zpos,0.0038901817138734243,-0.0004987716178032229,0.00827913504555007,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,1,C_qpos_zneg,0.0011756343941700187,-0.00039737496383433746,0.002748643752174375,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,1,Cbias_qpos_zneg,0.001316423904094255,-0.00044698563240305115,0.003079833440591561,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,1,C_qneg_zpos,-0.0008634398668780484,-0.004172877499866811,0.002445997766110714,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,1,Cbias_qneg_zpos,-0.0009286813637634199,-0.004567969537776921,0.002710606810250081,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,1,C_qneg_zneg,-0.00043233916524386233,-0.0016641921360101824,0.0007995138055224577,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,1,Cbias_qneg_zneg,-0.0004733192471020933,-0.001832838882644024,0.0008862003884398374,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,1,C_newly_activated,0.0032062448539418335,0.00043894946486180584,0.005973540243021861,POSITIVE,10
LR_a0p1_q0,1000000,whole,control,1,Cbias_newly_activated,0.0035466463537650794,0.0004936414284896664,0.006599651279040492,POSITIVE,10
LR_a0p1_q0,1000000,whole,B,2,K,-0.000979993248864656,-0.0048046561756072,0.0028446696778778873,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,K_source_positive,-0.0012232894175223368,-0.005668232422174774,0.0032216535871301003,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,K_source_negative,0.00024329616865768084,-0.0008951550669310924,0.001381747404246454,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,mean_B_delta,0.000495410678296604,-0.0044476775824383264,0.005438498939031534,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,C_qpos,-0.012314369902584549,-0.05071197903334807,0.026083239228178977,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,Cbias_qpos,-0.013659784941319536,-0.05652852872230053,0.02920895883966146,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,C_qneg,0.0027798917809468884,-0.02273620833296277,0.02829599189485655,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,Cbias_qneg,0.0030050024708837804,-0.025174082416024077,0.031184087357791636,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,C_qpos_zpos,-0.011916622028436564,-0.05450001563178915,0.030666771574916023,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,Cbias_qpos_zpos,-0.013156724316721144,-0.06064271154352995,0.034329262910087664,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,C_qpos_zneg,-0.011792795934464724,-0.04907269483522886,0.025487102966299413,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,Cbias_qpos_zneg,-0.013157987799232416,-0.054739933462113505,0.02842395786364867,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,C_qneg_zpos,0.01409896948152912,-0.038834074231805425,0.06703201319486367,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,Cbias_qneg_zpos,0.015800702789035677,-0.04245498168200142,0.07405638726007277,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,C_qneg_zneg,0.0036704695411943614,-0.018884694907333372,0.026225633989722098,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,Cbias_qneg_zneg,0.0039708502770933,-0.021023227843742595,0.028964928397929197,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,C_newly_activated,-0.018108613234943248,-0.057347233883718755,0.02113000741383226,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,2,Cbias_newly_activated,-0.01994038926068553,-0.06368824755905086,0.023807469037679795,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,K,5.278687135698604e-05,-0.00038751306217135674,0.0004930868048853289,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,K_source_positive,8.645196489465218e-05,-0.0003017448676552746,0.00047464879744457894,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,K_source_negative,-3.3665093537666176e-05,-0.00015941470263073878,9.208451555540644e-05,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,mean_B_delta,4.4987114066483026e-05,-0.00030581854908128344,0.00039579277721424946,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,C_qpos,0.0006088488616974857,-0.002273924335210238,0.003491622058605209,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,Cbias_qpos,0.0006760613739558216,-0.0025042079054146656,0.0038563306533263087,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,C_qneg,-5.705399599617994e-05,-0.002004820257272676,0.001890712265280316,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,Cbias_qneg,-5.1321293750806305e-05,-0.0022017890742945237,0.002099146486792911,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,C_qpos_zpos,0.0015883146423351878,-0.003570412959632164,0.00674704224430254,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,Cbias_qpos_zpos,0.00175347648578753,-0.00394212522619772,0.00744907819777278,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,C_qpos_zneg,4.8168849708238616e-05,-0.0014782671864452387,0.0015746048858617159,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,Cbias_qpos_zneg,6.344496554099758e-05,-0.001616093388704363,0.0017429833197863582,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,C_qneg_zpos,-0.0007499774387958374,-0.0043117485731418315,0.0028117936955501565,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,Cbias_qneg_zpos,-0.00079794747308123,-0.0047193788181740075,0.003123483872011548,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,C_qneg_zneg,3.922500667023509e-05,-0.0016019735859840445,0.0016804235993245146,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,Cbias_qneg_zneg,5.257544484599957e-05,-0.001764349801907188,0.0018695006915991868,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,C_newly_activated,0.001513991487538596,-0.002614226514206235,0.005642209489283427,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,2,Cbias_newly_activated,0.0016606297230557857,-0.002899337178482786,0.006220596624594357,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,K,0.0035237123020898757,-0.0018321209372858995,0.008879545541465651,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,K_source_positive,0.0013921002292976701,-0.004536213800115964,0.007320414258711303,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,K_source_negative,0.002131612072792205,-0.0012480055511986067,0.005511229696783017,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,mean_B_delta,0.0012521254401533298,-0.004583463824047784,0.007087714704354445,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,C_qpos,-0.006596580565463779,-0.04914156159522542,0.03594840046429786,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,Cbias_qpos,-0.007395530465130679,-0.05480038552416979,0.04000932459390843,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,C_qneg,0.015686913077065878,-0.017749391813495566,0.04912321796762732,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,Cbias_qneg,0.017204514820783102,-0.019676961312826067,0.054085990954392274,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,C_qpos_zpos,-0.012029540701561462,-0.07113621617544648,0.04707713477232356,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,Cbias_qpos_zpos,-0.013097204077344627,-0.07869994864507555,0.0525055404903863,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,C_qpos_zneg,-0.008749840274834164,-0.048864384859209097,0.03136470430954077,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,Cbias_qpos_zneg,-0.01003576414695812,-0.05470421531344418,0.03463268701952794,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,C_qneg_zpos,0.029323377230117915,-0.035764586804541844,0.09441134126477768,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,Cbias_qneg_zpos,0.03237515404227294,-0.03923032931356285,0.10398063739810873,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,C_qneg_zneg,0.016908079807468054,-0.011105090675945176,0.04492125029088129,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,Cbias_qneg_zneg,0.01856344745485595,-0.012390063890224082,0.04951695879993598,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,C_newly_activated,-0.015530621091376887,-0.06853437699151455,0.037473134808760765,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,5,Cbias_newly_activated,-0.01704393170885457,-0.07583881669933148,0.04175095328162235,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,5,K,0.00045667848075643615,-0.0003080140144664364,0.0012213709759793087,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,5,K_source_positive,0.0006424303661740431,-0.00012301065225863307,0.001407871384606719,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,5,K_source_negative,-0.00018575188541760718,-0.00042458365891078517,5.307988807557083e-05,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,5,mean_B_delta,-2.9502165056781942e-05,-0.0004686983338745785,0.00040969400376101466,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,5,C_qpos,0.00341364272669059,0.0002827515796991909,0.006544533873681989,POSITIVE,10
LR_a0p1_q0,1000000,whole,control,5,Cbias_qpos,0.003788304330283937,0.0003174665947178949,0.00725914206584998,POSITIVE,10
LR_a0p1_q0,1000000,whole,control,5,C_qneg,0.0007439743316558267,-0.0010471749010914251,0.0025351235644030783,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,5,Cbias_qneg,0.0008384768170025852,-0.001147947658152447,0.0028249012921576174,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,5,C_qpos_zpos,0.002905824431381457,-0.0006663299450328734,0.006477978807795787,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,5,Cbias_qpos_zpos,0.0031872353302520424,-0.0007675349789030314,0.007142005639407116,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,5,C_qpos_zneg,0.0036877416766509354,0.0005994347878193768,0.006776048565482494,POSITIVE,10
LR_a0p1_q0,1000000,whole,control,5,Cbias_qpos_zneg,0.0041176301941239475,0.0006629789436951206,0.007572281444552775,POSITIVE,10
LR_a0p1_q0,1000000,whole,control,5,C_qneg_zpos,0.0007291734560975848,-0.002896451815422467,0.004354798727617636,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,5,Cbias_qneg_zpos,0.0008573516702256171,-0.003147371852225865,0.0048620751926770995,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,5,C_qneg_zneg,0.000548490205041577,-0.0010063770314565404,0.0021033574415396947,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,5,Cbias_qneg_zneg,0.0006192461816673016,-0.0011075338320005357,0.002346026195335139,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,5,C_newly_activated,0.004044566434555008,0.00029212489130187036,0.007797007977808145,POSITIVE,10
LR_a0p1_q0,1000000,whole,control,5,Cbias_newly_activated,0.004442427204362969,0.00031154649809784964,0.008573307910628089,POSITIVE,10
LR_a0p1_q0,1000000,whole,B,10,K,0.009072183943449517,-0.0008026611055657572,0.018947028992464792,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,K_source_positive,0.010347520239499584,-0.002555674007011297,0.023250714486010467,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,K_source_negative,-0.0012753362960500668,-0.004956265308706676,0.002405592716606543,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,mean_B_delta,-0.00556805294107713,-0.01630442582653363,0.005168319944379373,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,C_qpos,0.046229351272539645,-0.05697216614944825,0.14943086869452754,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,Cbias_qpos,0.051297118083029225,-0.06340738717613856,0.166001623342197,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,C_qneg,0.0055505745174727755,-0.031742501643262866,0.04284365067820842,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,Cbias_qneg,0.006096596233703068,-0.03499276243881677,0.047185954906222904,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,C_qpos_zpos,0.0462032372183786,-0.05453859069982245,0.14694506513657965,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,Cbias_qpos_zpos,0.05144979972986925,-0.0603659288205918,0.1632655282803303,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,C_qpos_zneg,0.03876519468156446,-0.07019692833093163,0.14772731769406056,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,Cbias_qpos_zneg,0.04279398493650853,-0.0783532563001274,0.16394122617314447,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,C_qneg_zpos,0.04446360903803655,-0.044610684481534255,0.13353790255760734,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,Cbias_qneg_zpos,0.04914200488184417,-0.04876366653189766,0.14704767629558602,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,C_qneg_zneg,0.004926589762648384,-0.026161202906738346,0.036014382432035114,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,Cbias_qneg_zneg,0.005410042838431046,-0.028923849541101134,0.039743935217963225,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,C_newly_activated,0.051432597528941346,-0.049417296276201894,0.15228249133408459,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,10,Cbias_newly_activated,0.05718552279544344,-0.054556172772147575,0.16892721836303445,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,K,0.00017689828649366583,-0.0004276044741620284,0.00078140104714936,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,K_source_positive,0.00036526169030879995,-0.00038130849180030834,0.0011118318724179083,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,K_source_negative,-0.00018836340381513412,-0.0005451432113505857,0.00016841640372031747,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,mean_B_delta,3.769912321069506e-05,-0.0002931111338484645,0.0003685093802698546,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,C_qpos,0.003261742412468835,-0.0015201041897460795,0.00804358901468375,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,Cbias_qpos,0.003633991557156352,-0.001699204478518083,0.008967187592830786,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,C_qneg,0.0013030657697010528,-0.0003055661455469607,0.0029116976849490666,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,Cbias_qneg,0.001458604049838373,-0.0003259084112896217,0.003243116510966368,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,C_qpos_zpos,0.003945852815686281,-0.003381743251971283,0.011273448883343844,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,Cbias_qpos_zpos,0.004371869817743524,-0.0037402433160828898,0.012483982951569939,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,C_qpos_zneg,0.0036364986236731094,-0.00043052556945867267,0.007703522816804892,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,Cbias_qpos_zneg,0.00405879408303312,-0.0004833321423452219,0.008600920308411463,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,C_qneg_zpos,0.0011597930056854414,-0.002194523310656793,0.004514109322027676,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,Cbias_qneg_zpos,0.0013105793506808505,-0.002383000515959818,0.005004159217321519,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,C_qneg_zneg,0.0011686041704807811,-0.0004138825399930496,0.0027510908809546116,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,Cbias_qneg_zneg,0.0013125130171937132,-0.0004511138088447652,0.003076139843232192,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,C_newly_activated,0.003950264304530655,-0.0013364248448764224,0.009236953453937734,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,control,10,Cbias_newly_activated,0.004378620924955177,-0.0014817864757373754,0.01023902832564773,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,20,K,0.020678294003205578,0.006293141842506057,0.035063446163905096,POSITIVE,10
LR_a0p1_q0,1000000,whole,B,20,K_source_positive,0.018618318137203115,0.004815951603407422,0.03242068467099881,POSITIVE,10
LR_a0p1_q0,1000000,whole,B,20,K_source_negative,0.002059975866002464,-0.003898767772424656,0.008018719504429584,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,20,mean_B_delta,-0.009907862133011106,-0.025645374067878802,0.005829649801856591,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,20,C_qpos,0.12242534854944642,-0.013937998620742076,0.2587886957196349,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,20,Cbias_qpos,0.13544724118842882,-0.016054495098553945,0.2869489774754116,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,20,C_qneg,0.003301290903392761,-0.06860184483053658,0.0752044266373221,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,20,Cbias_qneg,0.003598538802732093,-0.07589669178661719,0.08309376939208137,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,20,C_qpos_zpos,0.11170608031218351,-0.05013290363282416,0.27354506425719116,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,20,Cbias_qpos_zpos,0.1235043122358959,-0.05585501940998468,0.3028636438817765,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,20,C_qpos_zneg,0.12198806343475663,-0.015218342572380417,0.25919446944189367,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,20,Cbias_qpos_zneg,0.13491865351501006,-0.017621450774958497,0.28745875780497865,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,20,C_qneg_zpos,0.061699538452449784,-0.14004614040855928,0.2634452173134589,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,20,Cbias_qneg_zpos,0.06855702152851424,-0.15346976872246243,0.2905838117794909,UNRESOLVED,10
LR_a0p1_q0,1000000,whole,B,20,C_qneg_zneg,0.004023406620088923,-0.0610135315639758,0.06906034480415364,UNRESOLVED,10
