arm,age,metric,mean,lo,hi,label,n
LR_a0p1_q0,5000000,B_null_weight_norm2_change,0.003963650099706828,-0.17580496477867047,0.18373226497808415,UNRESOLVED,10
LR_a0p1_q0,5000000,B_Cn_qpos,0.017424970585421758,-0.025514596471133105,0.06036453764197662,UNRESOLVED,10
LR_a0p1_q0,5000000,B_Cwhole_qpos,0.1844177561384515,-0.1833418569222803,0.5521773691991833,UNRESOLVED,10
LR_a0p1_q0,5000000,B_Cn_qneg,0.00723978143375614,-0.0018932533854604363,0.016372816252972718,UNRESOLVED,10
LR_a0p1_q0,5000000,B_Cwhole_qneg,0.08109577581427037,-0.022978901216978695,0.18517045284551942,UNRESOLVED,10
LR_a0p1_q0,5000000,B_Cn_qpos_zpos,0.05864263170694595,-0.03018419084509963,0.14746945425899152,UNRESOLVED,10
LR_a0p1_q0,5000000,B_Cwhole_qpos_zpos,0.6829772904209058,-0.17300182956815602,1.5389564104099676,UNRESOLVED,10
LR_a0p1_q0,5000000,B_Cn_qpos_zneg,0.005886021234191806,-0.024837509677082665,0.036609552145466275,UNRESOLVED,10
LR_a0p1_q0,5000000,B_Cwhole_qpos_zneg,0.07033279622778665,-0.19441348323624102,0.33507907569181433,UNRESOLVED,10
LR_a0p1_q0,5000000,B_Cn_qneg_zpos,-0.04677550967267273,-0.1125026900488672,0.018951670703521745,UNRESOLVED,10
LR_a0p1_q0,5000000,B_Cwhole_qneg_zpos,-0.350927015516566,-0.9932873280799528,0.29143329704682075,UNRESOLVED,10
LR_a0p1_q0,5000000,B_Cn_qneg_zneg,0.007992708761779956,-0.0004675601528605529,0.016452977676420465,UNRESOLVED,10
LR_a0p1_q0,5000000,B_Cwhole_qneg_zneg,0.08585589499410295,-0.007416496698674613,0.17912828668688052,UNRESOLVED,10
LR_a0p1_q0,5000000,control_Kn,1.9765682219079427e-17,-2.1533922025975442e-16,2.548705846979133e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,control_mean_transport_null,-1.1267241350999718e-16,-2.2053435869368708e-16,-4.81046832630727e-18,NEGATIVE,10
LR_a0p1_q0,5000000,control_mean_transport_span,0.003496356723043528,-0.0017882975469854204,0.008781010993072477,UNRESOLVED,10
LR_a0p1_q0,5000000,control_mean_transport_W,0.003496356723043416,-0.0017882975469855449,0.008781010993072377,UNRESOLVED,10
LR_a0p1_q0,5000000,control_mean_transport_bias,0.0004717418760248067,-0.00014579881340470046,0.0010892825654543138,UNRESOLVED,10
LR_a0p1_q0,5000000,control_null_weight_norm2_change,-2.803428060813822e-15,-1.277205248209353e-13,1.2211366869930767e-13,UNRESOLVED,10
LR_a0p1_q0,5000000,control_Cn_qpos,1.1403099781423065e-15,-6.909439429833266e-16,2.9715638992679396e-15,UNRESOLVED,10
LR_a0p1_q0,5000000,control_Cwhole_qpos,-0.016637977158646167,-0.04533114118925377,0.01205518687196144,UNRESOLVED,10
LR_a0p1_q0,5000000,control_Cn_qneg,-2.4333711790559743e-17,-6.856076499954022e-16,6.369402264142828e-16,UNRESOLVED,10
LR_a0p1_q0,5000000,control_Cwhole_qneg,0.007555178421923878,-0.005673226719689304,0.02078358356353706,UNRESOLVED,10
LR_a0p1_q0,5000000,control_Cn_qpos_zpos,2.7299870192592254e-15,-7.718338475816284e-17,5.537157423276614e-15,UNRESOLVED,10
LR_a0p1_q0,5000000,control_Cwhole_qpos_zpos,-0.014488962623859927,-0.0434371039648187,0.014459178717098852,UNRESOLVED,10
LR_a0p1_q0,5000000,control_Cn_qpos_zneg,8.352500468819574e-16,-8.820174395254108e-16,2.5525175332893255e-15,UNRESOLVED,10
LR_a0p1_q0,5000000,control_Cwhole_qpos_zneg,-0.016738567764638553,-0.04592320475718788,0.01244606922791077,UNRESOLVED,10
LR_a0p1_q0,5000000,control_Cn_qneg_zpos,-2.0010721284991207e-15,-3.248931527801612e-15,-7.5321272919662915e-16,NEGATIVE,10
LR_a0p1_q0,5000000,control_Cwhole_qneg_zpos,0.006925791399738623,-0.12384231650949692,0.13769389930897416,UNRESOLVED,10
