arm,age,coordinate,metric,mean,lo,hi,label,n
LR_a0p1_q0,200000,whole,B_C_qneg,-0.13202084948817341,-0.27018906722687885,0.006147368250532026,UNRESOLVED,10
LR_a0p1_q0,200000,whole,B_Cbias_qneg,-0.14828902236546232,-0.30065649329200406,0.0040784485610794174,UNRESOLVED,10
LR_a0p1_q0,200000,whole,B_C_qpos_zpos,0.4141214495380715,0.06971905445230003,0.7585238446238429,POSITIVE,10
LR_a0p1_q0,200000,whole,B_Cbias_qpos_zpos,0.45105053113225047,0.07126374980688371,0.8308373124576172,POSITIVE,10
LR_a0p1_q0,200000,whole,B_C_qpos_zneg,0.3331381697187819,0.049552364250134984,0.6167239751874288,POSITIVE,10
LR_a0p1_q0,200000,whole,B_Cbias_qpos_zneg,0.35820715601739683,0.039045374936049926,0.6773689370987437,POSITIVE,10
LR_a0p1_q0,200000,whole,B_C_qneg_zpos,-0.25793723833263354,-0.5174925072694061,0.0016180306041389536,UNRESOLVED,10
LR_a0p1_q0,200000,whole,B_Cbias_qneg_zpos,-0.28934734358851466,-0.5749992071063693,-0.0036954800706600066,NEGATIVE,10
LR_a0p1_q0,200000,whole,B_C_qneg_zneg,-0.1044447641925987,-0.23570262701420364,0.02681309862900623,UNRESOLVED,10
LR_a0p1_q0,200000,whole,B_Cbias_qneg_zneg,-0.11763946482878143,-0.2628552496262323,0.027576319968669466,UNRESOLVED,10
LR_a0p1_q0,200000,whole,B_C_newly_activated,0.3275784191347581,0.0008780224681058102,0.6542788158014103,POSITIVE,10
LR_a0p1_q0,200000,whole,B_Cbias_newly_activated,0.35412940202490584,-0.0077948734902814065,0.7160536775400931,UNRESOLVED,10
LR_a0p1_q0,200000,whole,control_qpos_energy_fraction,0.3620649820926866,0.2784864181435598,0.44564354604181344,POSITIVE,10
LR_a0p1_q0,200000,whole,control_qpos_count_fraction,0.47593749999999996,0.4240335630309088,0.5278414369690911,POSITIVE,10
LR_a0p1_q0,200000,whole,control_qneg_energy_fraction,0.6379350179073133,0.5543564539581866,0.7215135818564401,POSITIVE,10
LR_a0p1_q0,200000,whole,control_qneg_count_fraction,0.5240625,0.4721585630309088,0.5759664369690911,POSITIVE,10
LR_a0p1_q0,200000,whole,control_qpos_zpos_energy_fraction,0.18260611455579934,0.13365326716383422,0.23155896194776446,POSITIVE,10
LR_a0p1_q0,200000,whole,control_qpos_zpos_count_fraction,0.09324999999999999,0.07191743990163049,0.11458256009836948,POSITIVE,10
LR_a0p1_q0,200000,whole,control_qpos_zneg_energy_fraction,0.17945886753688733,0.13586169803300988,0.2230560370407648,POSITIVE,10
LR_a0p1_q0,200000,whole,control_qpos_zneg_count_fraction,0.38268749999999996,0.32745694265046926,0.43791805734953065,POSITIVE,10
LR_a0p1_q0,200000,whole,control_qneg_zpos_energy_fraction,0.1033282539230089,0.06036903928864085,0.14628746855737695,POSITIVE,10
LR_a0p1_q0,200000,whole,control_qneg_zpos_count_fraction,0.08278125,0.05279484159108216,0.11276765840891784,POSITIVE,10
LR_a0p1_q0,200000,whole,control_qneg_zneg_energy_fraction,0.5346067639843045,0.4677064210511922,0.6015071069174168,POSITIVE,10
LR_a0p1_q0,200000,whole,control_qneg_zneg_count_fraction,0.44128125,0.389753378365854,0.49280912163414603,POSITIVE,10
LR_a0p1_q0,200000,whole,control_newly_activated_energy_fraction,0.08318036476391222,0.05018919378158389,0.11617153574624055,POSITIVE,10
LR_a0p1_q0,200000,whole,control_newly_activated_count_fraction,0.023406249999999997,0.017333785124955675,0.029478714875044318,POSITIVE,10
LR_a0p1_q0,200000,whole,control_K,-0.015755895739905334,-0.02735042277506365,-0.004161368704747015,NEGATIVE,10
LR_a0p1_q0,200000,whole,control_K_source_positive,-0.0171790048585626,-0.029684832025928344,-0.004673177691196857,NEGATIVE,10
LR_a0p1_q0,200000,whole,control_K_source_negative,0.0014231091186572653,0.0004903681939443667,0.002355850043370164,POSITIVE,10
LR_a0p1_q0,200000,whole,control_mean_B_delta,0.00026616301983877486,-0.0004367520418879546,0.0009690780815655043,UNRESOLVED,10
LR_a0p1_q0,200000,whole,control_C_qpos,-0.003095705609125854,-0.006398206346519986,0.000206795128268278,UNRESOLVED,10
LR_a0p1_q0,200000,whole,control_Cbias_qpos,-0.002973633095739014,-0.006659387358612285,0.0007121211671342561,UNRESOLVED,10
LR_a0p1_q0,200000,whole,control_C_qneg,-0.0013830099686763496,-0.004820510822702821,0.002054490885350122,UNRESOLVED,10
LR_a0p1_q0,200000,whole,control_Cbias_qneg,-0.0014250178375247152,-0.005202099658740493,0.002352063983691063,UNRESOLVED,10
LR_a0p1_q0,200000,whole,control_C_qpos_zpos,-0.006028375303427864,-0.010436470896043545,-0.0016202797108121848,NEGATIVE,10
LR_a0p1_q0,200000,whole,control_Cbias_qpos_zpos,-0.005814699545007719,-0.010227252765625586,-0.0014021463243898526,NEGATIVE,10
LR_a0p1_q0,200000,whole,control_C_qpos_zneg,-0.001164534275721437,-0.007911739461147819,0.005582670909704944,UNRESOLVED,10
LR_a0p1_q0,200000,whole,control_Cbias_qpos_zneg,-0.0012491854582309361,-0.008602037668397322,0.00610366675193545,UNRESOLVED,10
LR_a0p1_q0,200000,whole,control_C_qneg_zpos,0.00047563627276253574,-0.006757469810208698,0.007708742355733769,UNRESOLVED,10
LR_a0p1_q0,200000,whole,control_Cbias_qneg_zpos,0.0003475428104449257,-0.007506076044302723,0.008201161665192575,UNRESOLVED,10
LR_a0p1_q0,200000,whole,control_C_qneg_zneg,-0.001459197576217228,-0.004431295205374094,0.0015129000529396374,UNRESOLVED,10
