seed,arm,arm_branch,arm_layer,arm_kind,arm_src,arm_delta,arm_reset,k,task,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc_end,full_ce_end,state_sha256,hash_match_prefix,acc_match_prefix,hash_match_resp_ee,acc_match_resp_ee,logits_equal_mb,nbar_neffT2,n_probe,probe_zero2_mean,probe_effbar2_first,probe_effbar2_last,probe_dmean2_first,probe_dmean2_last,probe_zarm2_first,probe_zarm2_last,shadow_online_acc,shadow_state_sha256,shadow_hash_match_prefix,shadow_acc_match_prefix,logits_equal_full,logit_maxdiff_full,g1_start,logg1_start,neff1_start,lowgate1_start,zbar1_start,sigma1_start,effbar1_start,pplus1_start,gtr1_start,zero1_start,deadunits1_start,neffT1_start,g2_start,logg2_start,neff2_start,lowgate2_start,zbar2_start,sigma2_start,effbar2_start,pplus2_start,gtr2_start,zero2_start,deadunits2_start,neffT2_start,mu2_start,pf_eps_w1,pf_zero_w1,pf_logrms_med_w1,pf_eps_w2,pf_zero_w2,pf_logrms_med_w2,pf_eps_w3,pf_zero_w3,pf_logrms_med_w3,field0_equal_fixed,g1_end,logg1_end,neff1_end,lowgate1_end,zbar1_end,sigma1_end,effbar1_end,pplus1_end,gtr1_end,zero1_end,deadunits1_end,neffT1_end,g2_end,logg2_end,neff2_end,lowgate2_end,zbar2_end,sigma2_end,effbar2_end,pplus2_end,gtr2_end,zero2_end,deadunits2_end,neffT2_end,mu2_end,sec
2,S2dyn_10r,2,2,dyn,10,,True,1,3,0.3278020833333333,2.4996894353429475,0.10083333333333333,13.231483421325684,0.5328333333333334,0.11833333333333333,True,0.21976825863384875,0.17657079355558378,0.18354071012496811,0.15034214845703295,0.2170297206782076,0.4198193383247902,0.623545918367347,0.7301,0.0,0.317640306122449,0.302,0.0,0.24794642857142857,0.3316,0.0,0.21003826530612246,0.2352,0.0,0.5791666507720947,1.250329543480111,aa47375a9c119d608f4c2a7f46ad20bfc06d75e5e9d93921cae88b1af0aef843,False,False,,,True,0.009135301454417417,9,0.9577212962962963,-52.21366285427698,-56.69194101291915,-52.13922495954086,-57.98426115441298,-0.07443789473612365,1.292320141493825,0.13144791666666666,88120c2a52fa9321497a4534457210f418103d2a1fabe133057fb2f8f8a589f1,True,True,True,0.0,0.3945461609770684,-1.0281658079925893,0.5139519219261292,0.25521666666666665,-1.6705644898495366,1.9626970586544759,-1.6705644898495366,0.22307499999999997,0.39454616097013157,1.6666666666666667e-05,0.0,0.5139519220315449,0.0038179936573601693,-10.29141990869678,0.004940648508669893,0.9948000000000001,-0.07443789473612367,1.765133882780628,-52.21366285427698,0.003291666666666667,0.003817993291715781,0.9578166666666665,0.01,0.004866599608120284,5.342310143316524,0.24974489795918367,0.22448979591836735,-6.910187012851183,0.1461,0.01,-8.490888900478536,0.0,0.0,-1.9149442380369754,True,0.7357161528187781,-0.3351722586570061,0.7787495338753623,0.118875,1.3801642862848282,3.2321505184464523,1.3801642862848282,0.6467499999999999,0.7357161528448263,1.6666666666666667e-05,0.0,0.7787495339194144,0.017514518331653364,-9.631287565686144,0.019054382531145216,0.9783916666666669,1.2923201414938248,9.97789542865106,-56.69194101291915,0.015666666666666666,0.017514517972866697,0.9268333333333334,0.04,0.018973791900126987,26.230121502739618,27.21151566505432
2,S2dyn_10r,2,2,dyn,10,,True,2,4,0.2950729166666667,1.9360039226313432,0.10166666666666667,3.097542667388916,0.44766666666666666,0.12833333333333333,True,0.16691370097381272,0.4740778149183219,0.13811599116858514,0.42822800867725164,0.21371821603922095,0.36524145514704287,0.21003826530612246,0.2352,0.0,0.21001275510204082,0.2263,0.0,0.21067602040816327,0.231,0.0,0.21063775510204083,0.1784,0.0,0.4983333349227905,1.4178898545709078,48dbc2ed0e92334679633a94e4b75336de7fb097620555dea205052cd8881065,False,False,,,,0.008086600895645864,9,0.9663962962962963,-56.69194101291915,-67.71738981792662,-57.98426115441298,-64.00392764669054,1.292320141493825,-3.7134621712360687,0.13401041666666666,e100448d713e52388c40fafcbb500f083b8dad35c19eaeb1883bf11f02dfd33f,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6753596664434753,-0.47109851477649756,0.7159617938281826,0.1830583333333333,0.9398498510605348,3.7793328103311303,0.9398498510605348,0.5959,0.6753596663961807,0.0012583333333333335,0.0,0.715961793737943,0.01302556835236767,-10.766763315293572,0.014376371379224396,0.9841416666666667,-3.7134621712360687,12.013035319828468,-67.71738981792662,0.011725000000000003,0.013025568103790281,0.945925,0.1,0.01411788168121756,26.7379598643972,29.540152072906494
2,R2dyn_10,10,2,dyn,2,,False,1,11,0.744625,0.9196304165943971,0.10083333333333333,6.189750849405924,0.9995833333333334,0.11,True,0.15395183964938042,0.6472542131086811,0.15080704433845918,0.5608603578487721,0.16181927470370283,0.5654497270006686,0.23510204081632652,0.0,0.0,0.2277295918367347,0.0,0.0,0.2217984693877551,0.0,0.0,0.2258673469387755,0.0,0.0,0.9991666674613953,0.005008169010749566,9e15b880deb5d150771f83a234b5ba568c69b48b90200e360fd1865a40904817,False,False,,,True,0.25633658475074855,9,0.20654999999999998,-0.0744378947230615,-8.213545864279588,52.13922495954086,51.07915148242774,-52.21366285426392,-59.29269734670733,0.7843020833333333,7b36f1b24e7557afff30d0f66f9da86b1fd93b05c52a192cd3b990cf53ab7962,True,True,True,0.0,0.33429672824604173,-1.6309599921071887,0.3589859396114973,0.5788,-2.9510182146959205,5.772849950323174,-2.9510182146959205,0.2937333333333333,0.3342967274775107,0.06013333333333334,0.0,0.3589859376758055,0.6716273431176178,-0.4399511322482866,0.7603486109163538,0.07125833333333334,-52.21366285426393,19.581551516421637,-0.07443789472305992,0.4925083333333333,0.6716273431837558,0.0,0.0,0.7603486110437804,70.58784029732158,0.21807397959183675,0.21137755102040817,-3.4145100162877324,0.0,0.0,-2.0647728179820737,0.0,0.0,-2.5126069842881167,True,0.36012961971184987,-1.397909462457081,0.3858840980538502,0.548175,-2.205402579394817,6.059800065382657,-2.205402579394817,0.31745833333333334,0.3601296190669139,0.05189166666666667,0.0,0.3858840965611472,0.23419541707879676,-2.470887826376531,0.25709414618550297,0.6835,-59.29269734670732,22.71380731822467,-8.213545864279583,0.19490833333333335,0.2341954158430298,0.187,0.0,0.257094142210082,76.71506684177638,28.70769953727722
2,R2dyn_10,10,2,dyn,2,,False,2,12,0.6084479166666666,1.3264860117718733,0.12333333333333334,5.57641889890035,0.98225,0.12083333333333333,True,0.1464519918396642,0.44172548097170267,0.16164021728339625,0.39524008927401155,0.21764666583840153,1.160982664829741,0.22581632653061223,0.0,0.0,0.22419642857142857,0.0,0.0,0.22395408163265307,0.0,0.0,0.22700255102040817,0.0,0.0,0.9883333444595337,0.06713479663330645,f6ea46d18bfbeaec6a711eff22bed8236ca561ff51bbf06d8476069d955e069c,False,False,,,,0.1082899244776089,9,0.4833833333333334,-8.213545864279588,-15.124156479954891,51.07915148242774,48.83629343541116,-59.29269734670733,-63.96044991536605,0.73896875,d76bb478c1d11dfff28ed0569783a4801cff9615e1b22d9a23e0e12729445662,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38961269845750107,-1.2492471784049763,0.4157137192047315,0.5161083333333333,-1.528502745108139,6.357064332387014,-1.528502745108139,0.34509166666666663,0.38961269785463815,0.048758333333333334,0.0,0.41571371778963034,0.14052248467429587,-2.7884303561484205,0.15232269347054672,0.81615,-63.96044991536606,25.212740548527062,-15.124156479954891,0.11994999999999997,0.1405224829733372,0.41633333333333333,0.0,0.15232268883613453,81.71906524667189,28.897355794906616
2,S2ramp_r,2,2,ramp,,,True,1,3,0.6080833333333333,1.770808038805922,0.10083333333333333,13.219824752807618,0.9545,0.11833333333333333,True,0.20829506714812848,0.1885716629719051,0.25600925490092175,0.30397377636594075,0.18968955441232535,0.41977153470118844,0.5093367346938775,0.0011,0.0,0.2225,0.0,0.0,0.21590561224489796,0.0,0.0,0.21105867346938775,0.0,0.0,0.9775000214576721,0.1048743348198426,ccd15a453829c664c307b05620974e9f8fd7556407b12d83c6e5e98432db9e98,False,False,,,True,0.11078200271043442,9,0.25918425925925925,-10.074437894736123,-14.646060500821294,-10.0,-20.0,-0.07443789473612365,5.353939499178706,,,,,True,0.0,0.3945461609770684,-1.0281658079925893,0.5139519219261292,0.25521666666666665,-1.6705644898495366,1.9626970586544759,-1.6705644898495366,0.22307499999999997,0.39454616097013157,1.6666666666666667e-05,0.0,0.5139519220315449,0.00043432637212404833,-8.192508904732234,0.04999980316170819,0.9993583333333333,-0.07443789473612367,1.765133882780628,-10.074437894736125,5e-05,0.0004343262438972791,0.0025916666666666666,0.0,0.049999480511270525,5.342310143316524,0.21322704081632654,0.20918367346938777,-9.076706494208441,0.0,0.0,-9.107305657164861,0.0,0.0,-1.9149442380369754,True,0.664559759871026,-0.4474696065005106,0.7102246566031137,0.176825,0.6724758911277791,3.7308581300754495,0.6724758911277791,0.5738916666666666,0.6645597598910332,0.00025833333333333334,0.0,0.7102246566179143,0.1412538317897418,-2.4543637737415747,0.1505277310791599,0.8232916666666665,5.353939499178705,12.03483208812026,-14.646060500821292,0.12508333333333332,0.1412538297171394,0.4577666666666667,0.0,0.15052706004669364,20.611715577041686,4.927470684051514
2,S2ramp_r,2,2,ramp,,,True,2,4,0.47165625,1.5155394541000327,0.08666666666666667,4.587211345036825,0.7986666666666666,0.12833333333333333,True,0.1591484107478512,0.6170984623410429,0.1601601908841985,0.5287611029537704,0.21403439180964293,0.7287814343969027,0.21105867346938775,0.0,0.0,0.2107908163265306,0.0,0.0,0.21119897959183673,0.0,0.0,0.2125765306122449,0.0,0.0,0.8341666460037231,0.518999760620988,56d80f1fd9ef6b423cd6c54069712d0b5ff6c07998682af8e53b51c82ccad9ae,False,False,,,,0.0404684210742875,9,0.7809574074074075,-14.646060500821294,-30.35278195893527,-20.0,-30.0,5.353939499178706,-0.3527819589352701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5991066628855655,-0.5618014699065006,0.6399691659018576,0.253875,0.24233971967320742,4.6295163810475195,0.24233971967320742,0.5205,0.5991066628764072,0.0025916666666666666,0.0,0.6399691658705978,0.046107012791640305,-4.646221093928118,0.049645052580331514,0.9411416666666668,-0.35278195893526976,15.038368865413252,-30.35278195893527,0.04064166666666666,0.046107011818389096,0.805175,0.0,0.04964315834282255,24.155735903497522,4.874377727508545
2,S2dyn_5r,2,2,dyn,5,,True,1,3,0.6819583333333333,1.5796549468385055,0.10083333333333333,13.21120724995931,0.9979166666666667,0.11833333333333333,True,0.16093856106514673,0.15962300366178775,0.18771709266972417,0.14950022067447816,0.16951935126295817,0.419060301889355,0.48528061224489794,0.0,0.0,0.21459183673469387,0.0,0.0,0.20970663265306122,0.0,0.0,0.2102423469387755,0.0,0.0,0.971666693687439,0.0964918061381479,477e8bd1187a7b89cecfe0cbace3eb1e46b84041a9dd99521bd9e1b2ebe26df8,False,False,,,True,0.13612481810453017,9,0.3891907407407407,-7.063501347927022,-13.616419810218789,-6.989063453190898,-14.466358063128528,-0.07443789473612365,0.8499382529097396,0.5772291666666667,2d40d4ecf74d5a45a3365bc364c12cdea21f42b77d8de8a627fbe8255a5dd370,True,True,True,0.0,0.3945461609770684,-1.0281658079925893,0.5139519219261292,0.25521666666666665,-1.6705644898495366,1.9626970586544759,-1.6705644898495366,0.22307499999999997,0.39454616097013157,1.6666666666666667e-05,0.0,0.5139519220315449,0.19703403649915172,-1.9424828132136533,0.22219529509401437,0.712675,-0.07443789473612367,1.765133882780628,-7.063501347927022,0.15528333333333333,0.19703403536627692,0.09781666666666666,0.0,0.22219529231960802,5.342310143316524,0.20923469387755103,0.20918367346938777,-4.331786974809988,0.0,0.0,-3.4679995951661953,0.0,0.0,-1.9149442380369754,True,0.6302800465041878,-0.5082651017655186,0.6824834146535796,0.19231666666666666,0.09907620907467397,3.276809243776749,0.09907620907467397,0.527725,0.6302800464257597,0.0003333333333333333,0.0,0.6824834145494444,0.17927542563736318,-2.380792668216333,0.19046818281989197,0.7786166666666667,0.8499382529097393,7.686464681268146,-13.616419810218789,0.15929166666666666,0.17927542400310434,0.39718333333333333,0.0,0.19046817849424244,16.39667003749222,30.98421335220337
2,S2dyn_5r,2,2,dyn,5,,True,2,4,0.5680729166666667,1.2900429763719439,0.09416666666666666,4.507060092290242,0.9221666666666667,0.12833333333333333,True,0.18326699856576548,0.6141492972771326,0.20073706331398472,0.5829527970248212,0.22114311172360127,0.9566350739138821,0.2102423469387755,0.0,0.0,0.20974489795918366,0.0,0.0,0.2097704081632653,0.0,0.0,0.21065051020408163,0.0,0.0,0.9508333206176758,0.22801552655954713,d14d409de85a8c84c1002da61e2e932210e3e46ab76e4eec6fef3314eaf092e0,False,False,,,,0.0628821291013148,9,0.7178518518518519,-13.616419810218789,-25.170576356008596,-14.466358063128528,-21.21276233705661,0.8499382529097396,-3.9578140189519853,0.33271875,5d1e1142cd9bf410541c96bb4e3cc3ab8419ad1d99ab93d84457045a87ac5ab8,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6468612589008231,-0.4845741730255239,0.6891115365344291,0.20544166666666666,0.46569155055253075,4.013099550733782,0.46569155055253075,0.5632416666666668,0.6468612588465212,0.0019,0.0,0.6891115364407737,0.08346985715530245,-3.144006136556664,0.08914908138724219,0.895025,-3.9578140189519853,11.85079976055373,-25.1705763560086,0.07368333333333332,0.0834698557967941,0.6689666666666666,0.0,0.08914907367444198,21.20453785005305,29.854976415634155
2,S2dyn_20r,2,2,dyn,20,,True,1,3,0.23313541666666668,2.7441462948123614,0.10083333333333333,13.229035301208496,0.32025,0.11833333333333333,True,0.17888848125128712,0.1294773087526361,0.10231218524993815,0.07982104119340268,0.2199228359919895,0.4198551014997065,0.6645535714285714,0.9629,0.0,0.41970663265306124,0.8008,0.0,0.36380102040816326,0.79,0.0,0.2577295918367347,0.6453,0.0,0.3499999940395355,1.8170418603549134,76c583561de32155efc13a5d37b8dbceecd8cba186f8bebff540add1e8d9a9a4,False,False,,,True,0.0013541602393270203,9,0.9947712962962962,-94.78070023911013,-98.50625870905736,-94.70626234437401,-99.22926582864747,-0.07443789473612365,0.7230071195901061,0.10744791666666667,fc7b8ef10ebab92d21e77d96f39fac94ef67c6f9674a569b4ca8e8171fd30264,True,True,True,0.0,0.3945461609770684,-1.0281658079925893,0.5139519219261292,0.25521666666666665,-1.6705644898495366,1.9626970586544759,-1.6705644898495366,0.22307499999999997,0.39454616097013157,1.6666666666666667e-05,0.0,0.5139519220315449,0.0010550131359343766,-23.999444372992674,0.002084321915547663,0.9988083333333333,-0.07443789473612367,1.765133882780628,-94.78070023911012,0.0010083333333333333,0.0010550130873918536,0.9931749999999999,0.52,0.001407547671747805,5.342310143316524,0.29801020408163265,0.23979591836734693,-7.991444690546133,0.6965,0.52,-15.487467288832464,0.0,0.0,-1.9149442380369754,True,0.6820127823845084,-0.47340577016350593,0.7281369325709833,0.16250833333333337,0.7316261039815275,2.97334265527868,0.7316261039815275,0.5934083333333332,0.6820127823536595,0.0002916666666666667,0.0,0.7281369325252046,0.002496764173623906,-21.89891219744106,0.0035462365513383503,0.997025,0.7230071195901059,7.564615197491633,-98.50625870905735,0.0022666666666666664,0.0024967641085386276,0.9893,0.44,0.002946906700767649,23.335566846605758,29.30862283706665
2,S2dyn_20r,2,2,dyn,20,,True,2,4,0.27738541666666666,1.9641572335759798,0.1,2.728025248845418,0.3938333333333333,0.12833333333333333,True,0.2008569407583612,0.4587715447026615,0.12335557356315499,0.3398403985192999,0.2101849302125629,0.2880575234303251,0.2577423469387755,0.6454,0.0,0.25755102040816324,0.6385,0.0,0.23450255102040815,0.6284,0.0,0.22610969387755103,0.5252,0.0,0.4308333396911621,1.587050958088476,fa4fe38723155eb52a20e8a4e345121e0a923a48098df5c852ab910a7755318a,False,False,,,,0.003885967086335163,9,0.9870722222222221,-98.50625870905736,-98.58671855914626,-99.22926582864747,-97.92397673534006,0.7230071195901061,-0.6627418238061985,0.110625,108b80f7ec595b8128f9ce6a83d618a0343297c65c6a147a9a10cfc2115d5377,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7001156998850543,-0.417946482759669,0.7380677994505408,0.16666666666666663,1.2230719193736752,3.7400945233065106,1.2230719193736752,0.6244333333333334,0.7001156998351216,0.0011833333333333335,0.0,0.7380677993439632,0.006382224939252639,-18.99333490389875,0.007336058036789428,0.9925833333333334,-0.6627418238061984,11.127071082572868,-98.58671855914625,0.005941666666666667,0.0063822248379389445,0.9796250000000001,0.38,0.006889771641975475,28.61158140245358,26.987645387649536
