arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,hit99,hit999,correct_at_hit_plus_500,hit_plus_500_observed,min_correct_after_hit,switch_step,pin_step,pf_disp_l1,pf_disp_l2,pf_disp_l3,pf_P_same,pf_mv_same,pf_mv_restored
LR,std,0,0,0.001,13,none,0.97654375,1,1,0,0,-9.309742928,51.53509903,-25.3276844,0.4817501009,78.38769805,0,0,-95.25346375,72.05753326,-130.0096436,0.1599999666,83.98782776,14.45822239,2.610824823,1.01682806,2100,2700,1200,1,974,3200,3200,620.3403832,23.93311588,0.9323304308,0,0,0
LR,std,0,0,0.001,14,none,0.9729333333,1,1,0,0,-9.219309807,53.96221161,-24.96289062,0.4862501025,77.79220282,0,0,-106.7147217,79.03317261,-148.5080719,0.1539999694,83.74497754,15.07819271,2.707527399,1.007183075,2300,2700,1200,1,895,3200,3200,771.3954357,27.97757179,0.9897947367,0,0,0
LR,std,0,0,0.001,15,none,0.9741583333,1,1,0,0,-10.39473152,55.65478516,-28.23570442,0.4787501097,77.40778572,0,0,-113.6863861,82.95042419,-157.7997437,0.150249958,82.22863514,15.72473049,2.780811787,1.002200723,2300,2800,1200,1,835,3300,3300,746.9033931,27.57347307,0.9356574415,0,0,0
LR,std,0,0,0.001,16,none,0.9733395833,1,1,0,0,-9.368455887,57.58316422,-29.96411133,0.4765000939,77.98550178,0,0,-118.5410156,86.54141235,-167.6116638,0.1494999528,82.23354907,16.12522125,2.856993914,1.014796257,2300,3600,1200,1,914,4100,4100,535.3752226,20.97720594,0.8793031509,0,0,0
LR,std,0,0,0.001,17,none,0.9727625,1,1,0,0,-10.67860317,59.4440155,-28.92490387,0.4772500694,78.08281442,0,0,-116.6891708,90.70204163,-175.9112701,0.1562499553,82.59242541,16.56103325,2.911417723,0.9548900127,2200,2700,1200,1,872,3200,3200,738.8923562,27.18304553,0.9422868518,0,0,0
LR,std,0,0,0.001,18,none,0.9716416667,1,1,0,0,-10.12860203,58.25147629,-29.62180138,0.4847500622,78.55758876,0,0,-121.8950577,90.38562775,-182.6885681,0.157749936,84.01794704,17.10308266,2.973490477,0.9605110884,2700,2800,1200,1,1002,3300,3300,752.9961655,27.94522739,0.9634878384,0,0,0
LR,std,0,0,0.001,19,none,0.972075,1,1,0,0,-11.74960518,61.95585251,-27.45016098,0.4810001254,78.11597641,0,0,-131.3761597,94.50005341,-215.5769958,0.1479999572,82.86157422,17.60748672,3.062976122,0.9348301291,2400,2700,1199,1,747,3200,3200,788.1715989,27.09031468,0.9982051738,0,0,0
LR,std,0,0,0.001,20,none,0.9731208333,1,1,0,0,-12.51353836,63.40533829,-31.25985718,0.4675001204,78.52278022,0,0,-135.9349823,99.63541412,-231.6929474,0.1509999633,82.82045786,18.00683594,3.104676723,0.957192421,2400,2800,1200,1,840,3300,3300,796.5347057,28.88257136,1.045270149,0,0,0
LR,std,0,0,0.001,21,none,0.9710916667,1,1,0,0,-12.90618515,62.22949982,-28.84752083,0.4705000818,78.10704942,0,0,-138.8997498,101.0552063,-245.2503967,0.1464999616,83.43554509,18.47881317,3.168827534,0.9770071507,2400,3100,1199,1,808,3600,3600,777.0989353,27.41404352,0.9846605581,0,0,0
LR,std,0,0,0.001,22,none,0.97075625,1,1,0,0,-13.31463432,65.08316803,-29.06154442,0.4675001204,77.95874288,0,0,-150.638031,106.6768646,-244.8025513,0.1464999616,81.22504235,18.93357086,3.219191074,1.00276196,2600,2900,1199,1,968,3400,3400,881.2341946,30.6679016,1.045076883,0,0,0
LR,std,0,0,0.001,23,none,0.9718416667,0.8875000477,0.8875000477,0,0,-12.43215084,65.51663971,-32.47885132,0.477250129,78.52602718,0,0,-146.4754181,110.9886017,-261.7856445,0.1524999589,78.52506652,19.16882515,3.234553099,1.062583447,2400,2800,1200,1,781,3300,3300,617.5052803,25.58011039,1.515972653,0,0,0
LR,std,0,0,0.001,24,none,0.9716583333,1,1,0,0,-13.71680069,68.19314575,-32.22079468,0.4720001221,77.95357538,0,0,-160.6681519,116.822403,-305.6554871,0.1397499591,79.32408814,19.67014313,3.298438787,1.092816472,2600,2900,1200,1,779,3400,3400,929.4855487,31.69659737,1.190435278,0,0,0
LR,std,0,0,0.001,25,none,0.9700625,1,1,0,0,-13.44100761,66.89502716,-32.29182053,0.4682501256,78.2950167,0,0,-174.0305481,117.7301025,-332.4472961,0.1329999566,80.10112425,20.20563698,3.371306658,1.125469327,2700,3100,1200,1,885,3600,3600,906.9081909,31.73067962,1.120483728,0,0,0
LR,std,0,0,0.001,26,none,0.9688958333,1,1,0,0,-14.57276249,70.99031067,-34.8793869,0.4690001607,78.35789744,0,0,-186.4192352,127.1997528,-355.0099182,0.1352499574,79.62840876,20.61670113,3.45638299,1.129815698,2800,3100,1200,1,787,3600,3600,1026.267826,34.78628886,1.160491815,0,0,0
LR,std,0,0,0.001,27,none,0.9688583333,1,1,0,0,-15.64426804,72.93894196,-35.53623962,0.4720001221,77.5404035,0,0,-194.1594391,134.9357605,-384.2748413,0.136749953,78.1812447,21.1422863,3.526398659,1.151441574,2900,3200,1200,1,762,3700,3700,997.9131616,34.49546745,1.029876598,0,0,0
LR,std,0,0,0.001,28,none,0.9687041667,1,1,0,0,-15.5955143,72.24795532,-37.81031418,0.4727501571,77.85736623,0,0,-199.5567169,137.5664978,-402.7689209,0.1329999566,78.09348359,21.58495522,3.602541685,1.177793145,2700,3300,1200,1,979,3800,3800,975.5646676,35.0712547,1.13142945,0,0,0
LR,std,0,0,0.001,29,none,0.9652291667,1,1,0,0,-14.83153057,73.06582642,-39.51953888,0.4660000801,78.28418782,0,0,-201.8170929,141.3680725,-445.043396,0.1427499354,78.61813028,21.97954178,3.666182756,1.197288513,3200,3600,1199,1,843,4100,4100,984.0661203,33.05634297,1.079413271,0,0,0
LR,std,0,0,0.001,30,none,0.9662645833,1,1,0,0,-14.83941078,74.26154327,-42.65493011,0.4727501571,78.4056919,0,0,-210.8138275,143.6614227,-408.2874146,0.1397499591,78.80796149,22.35908699,3.740971088,1.208004951,3100,3300,1200,1,934,3800,3800,983.2061196,34.05377791,1.034092036,0,0,0
LR,std,0,0,0.001,31,none,0.9676916667,1,1,0,0,-15.16473389,74.01413727,-39.51309967,0.4675001204,78.59425156,0,0,-199.229187,140.1179657,-422.758606,0.1419999599,80.30988495,22.76325417,3.731046915,1.18795383,2800,3600,1200,1,667,4100,4100,887.8947518,29.4958482,0.911628282,0,0,0
LR,std,0,0,0.001,32,none,0.9637208333,1,1,0,0,-15.41923332,72.85171509,-38.40832901,0.4652501047,78.73752471,0,0,-203.439209,140.4130554,-386.9445801,0.1412499547,80.59477087,23.00472832,3.778666735,1.169199347,3200,3600,1199,1,770,4100,4100,964.0204359,32.01410261,0.8952090418,0,0,0
LR,std,0,0,0.001,33,none,0.9668666667,1,1,0,0,-13.84341145,72.8571701,-38.13285065,0.4765000939,79.22333841,0,0,-213.6598969,144.8828888,-368.9489441,0.1389999539,81.61537399,23.52888107,3.801979303,1.199221492,3000,3300,1200,1,937,3800,3800,1034.422175,33.69363803,1.021011766,0,0,0
LR,std,0,0,0.001,34,none,0.9670604167,1,1,0,0,-15.05060577,76.6739502,-41.33853912,0.4682500958,78.65396859,0,0,-215.2514343,145.0928955,-314.3718262,0.1442499608,82.24038726,23.70635986,3.825278521,1.176816702,2900,3200,1200,1,887,3700,3700,939.558223,30.75666482,0.9038839463,0,0,0
LR,std,0,0,0.001,35,none,0.96526875,1,1,0,0,-14.88546276,76.38024902,-41.02541733,0.4705000818,78.89825065,0,0,-213.9194794,148.2492676,-325.8554077,0.1389999688,81.98013027,23.99868202,3.891467571,1.200838327,3100,3400,1200,1,775,3900,3900,922.5545172,32.73932064,0.9467381673,0,0,0
LR,std,0,0,0.001,36,none,0.9703291667,1,1,0,0,-16.12144661,78.39942932,-39.05161667,0.4652501047,78.46669977,0,0,-230.276413,153.5647583,-358.274292,0.1412499547,80.49045182,24.45845413,3.924718857,1.229272723,2800,3800,1200,1,975,4300,4300,950.0311976,31.36622513,0.955433807,0,0,0
LR,std,0,0,0.001,37,none,0.96625625,1,1,0,0,-16.48633957,79.75627136,-38.59602356,0.4682500958,78.56505687,0,0,-230.8109741,159.6687469,-381.1271973,0.1359999627,81.14312108,24.75144577,3.946460962,1.248979926,3000,3300,1200,1,617,3800,3800,1047.76857,32.35322477,1.032578791,0,0,0
LR,std,0,0,0.001,38,none,0.9661604167,1,1,0,0,-15.56943035,81.31084442,-41.97595215,0.4660000801,79.10289365,0,0,-228.2072449,156.9229584,-354.0718384,0.136749953,80.67494227,25.105299,3.947023392,1.239925504,2900,3500,1200,1,874,4000,4000,1005.409694,31.57076244,0.8750052736,0,0,0
LR,std,0,0,0.001,39,none,0.9663875,1,1,0,0,-19.05693436,81.07878876,-40.86098099,0.4547501206,78.95196376,0,0,-224.0062256,158.4550781,-375.9630737,0.1374999583,81.3955625,25.30846596,3.991117954,1.225331783,2900,3500,1200,1,824,4000,4000,1014.94803,30.63539747,0.906847928,0,0,0
LR,std,0,0,0.001,40,none,0.9676833333,1,1,0,0,-17.99066544,79.92740631,-42.1898613,0.4727500975,79.23225351,0,0,-232.6646881,160.3369446,-385.2402039,0.1374999583,81.88775152,25.69053459,4.030314922,1.251622677,2800,3500,1200,1,720,4000,4000,968.9845893,30.276763,0.9534707444,0,0,0
LR,std,0,0,0.001,41,none,0.96736875,1,1,0,0,-17.19922447,81.347435,-38.76919937,0.463750124,78.40175821,0,0,-243.1560974,165.0537262,-470.7605896,0.1359999627,81.12560529,25.88710403,4.081439495,1.293315291,3000,3600,1200,1,791,4100,4100,992.4429272,32.45514393,1.008821827,0,0,0
LR,std,0,0,0.001,42,none,0.9629458333,1,1,0,0,-18.81860161,83.65398407,-48.09260559,0.4690001607,78.75554429,0,0,-237.7796936,165.8226471,-463.9289551,0.1359999478,80.74802179,26.27078819,4.043753147,1.2550807,3100,3600,1200,1,704,4100,4100,992.5803515,30.31250297,0.8567418971,0,0,0
LR,std,0,0,0.001,43,none,0.9667083333,1,1,0,0,-19.57161331,83.7921524,-44.13182831,0.4525001049,78.5550455,0,0,-241.2342834,173.694458,-412.7131958,0.136749953,81.4487607,26.63207436,4.095143795,1.278671741,3200,3500,1200,1,758,4000,4000,998.251372,31.96484835,1.017100241,0,0,0
LR,std,0,0,0.001,44,none,0.966825,1,1,0,0,-21.17261124,82.89309692,-45.53074265,0.45325014,78.35810137,0,0,-246.5008698,173.4289551,-438.1462097,0.1359999627,79.41425442,26.89818382,4.107440472,1.30360949,3100,3600,1200,1,901,4100,4100,961.9250981,31.22802934,0.9388525651,0,0,0
LR,std,0,0,0.001,45,none,0.96089375,1,1,0,0,-20.05151939,84.47582245,-47.88047791,0.4630000889,78.56560827,0,0,-245.4683838,169.6768494,-413.2432556,0.1382499486,80.56939178,27.02222633,4.116138935,1.315457821,3500,3900,1179,1,789,4400,4400,834.5573506,28.5703293,0.989786246,0,0,0
LR,std,0,0,0.001,46,none,0.9587583333,1,1,0,0,-19.80927849,84.69750977,-47.41047668,0.4600001276,79.05938993,0,0,-256.230957,173.8887634,-446.7125244,0.1329999566,79.58941308,27.30705261,4.124722958,1.317852378,3700,4100,1200,1,781,4600,4600,1064.177307,33.10096123,0.9604540776,0,0,0
LR,std,0,0,0.001,47,none,0.9624354167,1,1,0,0,-20.76134872,85.27707672,-49.31136322,0.4607501328,79.47370568,0,0,-251.8264618,170.6470184,-494.4634399,0.1359999478,80.75134407,27.55604553,4.136545181,1.349158764,3200,3600,1200,1,798,4100,4100,1128.110609,36.09180431,1.169195447,0,0,0
LR,std,0,0,0.001,48,none,0.9609541667,1,1,0,0,-20.14336014,84.10388947,-50.45785904,0.4615001678,79.27953582,0,0,-249.9243774,173.5644531,-433.8527832,0.1389999688,81.24687541,27.80308342,4.166138172,1.37671268,3500,3800,1200,1,896,4300,4300,1034.45123,32.3196186,0.9879550094,0,0,0
LR,std,0,0,0.001,49,none,0.9642291667,1,1,0,0,-20.80609131,84.8441391,-45.26420593,0.4525001049,79.273686,0,0,-263.5708923,174.3970795,-404.5396423,0.1344999671,80.12090586,27.97846031,4.181448936,1.358565331,3100,3600,1200,1,880,4100,4100,1046.844018,32.15813614,0.9263047523,0,0,0
LR,std,0,0,0.001,50,none,0.9639916667,1,1,0,0,-21.57654762,82.09334564,-48.14679337,0.4502500892,79.3251723,0,0,-253.0189667,175.6857605,-426.8779907,0.1352499723,80.02201759,28.26223183,4.235806942,1.391760468,3200,3600,1200,1,853,4100,4100,1061.885215,34.25606704,0.9490557327,0,0,0
LR,std,1,1,0.001,1,none,0.9817333333,1,1,0,0,-1.93086791,15.96608543,-7.461750031,0.5065000653,73.08196738,0,0,-6.360985279,11.92180729,-20.22499275,0.3595000803,75.45490492,3.580106497,0.9872994423,1.243994594,1500,1600,1200,1,815,2100,2100,237.744838,11.53072225,1.412922421,0,0,0
LR,std,1,1,0.001,2,none,0.9810770833,1,1,0,0,-3.699411631,24.03171539,-12.05465889,0.491500169,74.43248415,0,0,-21.58727264,20.525383,-40.0097847,0.2139999717,74.92492111,5.297008991,1.238255978,1.317753673,1700,1800,1200,1,620,2300,2300,295.9785635,13.00398285,1.182467569,0,0,0
LR,std,1,1,0.001,3,none,0.9797104167,1,1,0,0,-4.898530483,28.28361702,-15.46656609,0.4810001254,75.30614196,0,0,-30.96945953,25.03173065,-47.78715515,0.1884999573,76.60686523,6.598442554,1.419040561,1.260769129,1800,2100,1200,1,602,2600,2600,315.4490908,13.75216756,0.8201647839,0,0,0
LR,std,1,1,0.001,4,none,0.9800854167,1,1,0,0,-5.7021451,31.88062286,-17.21504593,0.4847500622,76.28256004,0,0,-37.45582199,30.13389778,-56.50915527,0.1772499532,75.72993553,7.639900208,1.599482417,1.1965909,1600,1700,1200,1,631,2200,2200,369.1703768,16.20051142,0.9465584807,0,0,0
LR,std,1,1,0.001,5,none,0.9783791667,1,1,0,0,-6.776544094,35.62007904,-19.75443649,0.4840001166,76.60287891,0,0,-43.12511063,34.76745605,-68.58620453,0.1824999601,81.18857202,8.719905853,1.716109753,1.171698451,1600,1800,1135,1,795,2300,2300,401.9466692,17.32933783,1.059020745,0,0,0
LR,std,1,1,0.001,6,none,0.9786604167,1,1,0,0,-6.646324158,37.46478271,-23.78219414,0.4780001044,77.66658543,0,0,-49.12288666,39.52729034,-78.53872681,0.1712499559,81.90187266,9.525827408,1.876709223,1.109480023,1700,1900,1200,1,966,2400,2400,463.2846071,20.01298948,1.005199746,0,0,0
LR,std,1,1,0.001,7,none,0.9770645833,1,1,0,0,-8.002977371,40.58609772,-21.3558445,0.4742500782,77.0497851,0,0,-56.11677933,44.51818466,-85.1993866,0.1727499664,83.12351496,10.35026646,1.972299576,1.092916727,2000,2400,1200,1,661,2900,2900,439.4658863,19.05661695,0.7858937185,0,0,0
LR,std,1,1,0.001,8,none,0.9784666667,1,1,0,0,-8.393486023,42.75091934,-25.8060627,0.4765000939,77.3667024,0,0,-57.93221664,48.9297142,-95.71665955,0.1749999523,84.74534667,11.08716488,2.109335423,1.080357432,1900,2100,1200,1,839,2600,2600,544.2841806,21.04111898,0.9162290653,0,0,0
LR,std,1,1,0.001,9,none,0.974575,1,1,0,0,-9.513581276,45.96857071,-26.18774033,0.4735001326,76.9674504,0,0,-70.18768311,54.78376007,-106.2443237,0.1659999639,83.68283114,11.80584812,2.222900629,1.043683052,2100,2300,1198,1,905,2800,2800,562.3201658,21.57348301,0.9829305944,0,0,0
LR,std,1,1,0.001,10,none,0.97553125,1,1,0,0,-10.13702869,46.81916046,-32.18884659,0.4675001204,76.93133274,0,0,-77.4165802,58.22372818,-101.8384628,0.1592499614,82.27737876,12.4927063,2.307101965,1.033899665,2000,2500,1200,1,951,3000,3000,566.7224626,22.14843193,0.8809492364,0,0,0
LR,std,1,1,0.001,11,none,0.9762916667,1,1,0,0,-11.47141457,49.82904434,-30.52731133,0.4690001011,76.83111914,0,0,-84.12146759,64.16031647,-125.9052658,0.1637499481,84.28108873,13.24546337,2.407084465,1.024386287,2100,2400,1200,1,735,2900,2900,634.0800914,24.69678305,0.9771664217,0,0,0
LR,std,1,1,0.001,12,none,0.9759270833,1,1,0,0,-10.25782585,51.60110855,-33.33023071,0.4705000818,77.19511705,0,0,-89.42902374,66.34292603,-123.1012039,0.1599999517,83.88855783,13.90855885,2.527233362,1.03083849,2100,2500,1200,1,966,3000,3000,646.3601593,25.30654658,0.9623904617,0,0,0
LR,std,1,1,0.001,13,none,0.9757875,1,1,0,0,-10.80324554,54.81002045,-31.34505272,0.4712501168,76.76319488,0,0,-101.5559692,73.86296082,-165.4829712,0.1494999677,82.02797808,14.48992634,2.626677275,1.039430976,2200,2600,1199,1,995,3100,3100,687.8156091,26.78363823,1.039546414,0,0,0
LR,std,1,1,0.001,14,none,0.9735041667,1,1,0,0,-11.9833889,55.35777664,-31.76327515,0.4682501256,76.47518396,0,0,-107.4499054,75.26476288,-149.3618317,0.1539999396,82.25958575,15.08154106,2.712283611,1.053864956,2400,2700,1200,1,1008,3200,3200,671.8311247,26.2287952,0.9917051585,0,0,0
LR,std,1,1,0.001,15,none,0.9733666667,1,1,0,0,-13.27707767,57.29517746,-36.70662308,0.4660000801,77.17434429,0,0,-106.2488708,79.73514557,-152.9624329,0.1547499597,83.694705,15.62829876,2.804998875,1.018134713,2300,2800,1200,1,776,3300,3300,666.1878668,24.69477513,0.8082752665,0,0,0
LR,std,1,1,0.001,16,none,0.9735729167,1,1,0,0,-14.94593811,59.31545639,-31.18187904,0.45325014,76.82904636,0,0,-114.8547516,83.55392456,-156.0995941,0.1524999589,83.05006974,16.16207695,2.866312027,1.004128814,2400,3000,1200,1,804,3500,3500,707.6851508,25.22074929,0.9083327253,0,0,0
LR,std,1,1,0.001,17,none,0.9740708333,1,1,0,0,-14.76869869,60.72964859,-34.38986206,0.4532500803,76.88860712,0,0,-115.0473175,86.33499146,-165.1119843,0.1464999616,82.33375854,16.64185333,2.919426441,1.00573647,2200,2700,1200,1,807,3200,3200,720.8825129,25.42159748,0.8837415918,0,0,0
LR,std,1,1,0.001,18,none,0.9730604167,1,1,0,0,-15.00405598,61.78065491,-34.23888397,0.4510000646,77.25990167,0,0,-115.8809128,89.19765472,-174.5882721,0.1614999473,84.1327656,17.14071846,2.961565256,0.9841406345,2300,2700,1200,1,757,3200,3200,754.0076189,27.39952044,0.9933189994,0,0,0
LR,std,1,1,0.001,19,none,0.9716875,1,1,0,0,-16.0256424,61.8218689,-33.00964737,0.4562501013,77.03693267,0,0,-116.596344,90.1796875,-175.0864563,0.1667499542,84.79980904,17.63189697,3.007270336,0.9717715383,2600,2700,1200,1,855,3200,3200,733.7884115,26.45072026,0.8790583115,0,0,0
LR,std,1,1,0.001,20,none,0.9710083333,1,1,0,0,-18.08681679,63.42625046,-34.4680748,0.4465001523,77.30920792,0,0,-122.1146927,96.31295776,-176.5169067,0.1614999473,84.83455189,18.16367722,3.080248833,1.003226399,2700,3200,1200,1,793,3700,3700,790.8082344,27.24870612,0.876708294,0,0,0
LR,std,1,1,0.001,21,none,0.9716875,1,1,0,0,-16.74669456,62.95792389,-39.72906494,0.4495000839,77.69085002,0,0,-126.566803,95.99773407,-167.2091675,0.155499965,83.86396128,18.53729439,3.140905619,0.9639964104,2600,3300,1200,1,950,3800,3800,747.8207245,25.52751555,0.8150755803,0,0,0
LR,std,1,1,0.001,22,none,0.9701395833,1,1,0,0,-17.20818901,62.79471588,-37.34418869,0.4525001049,77.45475323,0,0,-129.2284851,98.36737823,-188.6968079,0.1584999561,84.75820346,18.89050865,3.195714712,0.9860724807,3000,3200,1200,1,715,3700,3700,738.0526729,25.86554709,0.866411159,0,0,0
LR,std,1,1,0.001,23,none,0.9709729167,1,1,0,0,-18.42492485,65.22342682,-36.94023895,0.4435001612,77.48148018,0,0,-137.2634735,102.4152603,-204.1443176,0.1569999456,83.81150357,19.29095459,3.245463371,0.9444488287,2800,3300,1200,1,763,3800,3800,741.5199225,27.04803471,0.8920572562,0,0,0
LR,std,1,1,0.001,24,none,0.97268125,1,1,0,0,-18.7443428,69.07366943,-37.17601013,0.4435001314,77.47100023,0,0,-142.5825806,108.0504456,-189.1984863,0.1532499492,84.26116281,19.65846825,3.29379034,0.9521141648,2700,3000,1200,1,972,3500,3500,822.3714865,28.5408596,1.012804342,0,0,0
LR,std,1,1,0.001,25,none,0.96875,1,1,0,0,-20.48473358,69.00801086,-46.5885849,0.4442501068,77.24158749,0,0,-143.9550018,110.4603424,-226.5979767,0.1524999589,83.58275348,20.05767441,3.331969976,1.029420614,2600,3100,1200,1,824,3600,3600,918.4179418,31.48801177,1.207617621,0,0,0
LR,std,1,1,0.001,26,none,0.9672916667,1,1,0,0,-20.8128624,69.79878235,-50.15737152,0.4435001612,77.09725515,0,0,-145.1884155,110.8749008,-250.0347137,0.1509999633,83.79189568,20.45031548,3.361104488,1.083134651,3000,3200,1200,1,802,3700,3700,968.6366905,32.36680359,1.280686384,0,0,0
LR,std,1,1,0.001,27,none,0.9656916667,1,1,0,0,-20.38005066,73.17991638,-42.701828,0.4472501278,76.99987579,0,0,-158.763916,111.6771927,-267.5860596,0.1487499475,82.03479174,20.80717659,3.387099743,1.059129477,3200,3800,1200,1,725,4300,4300,851.4556315,30.30619378,1.004936601,0,0,0
LR,std,1,1,0.001,28,none,0.9663395833,1,1,0,0,-22.23708534,69.97130585,-50.74816513,0.4375001192,77.44265235,0,0,-157.5329132,115.192215,-277.2006836,0.1479999572,82.42035859,21.13979149,3.417471886,1.090606213,3000,3500,996,1,882,4000,4000,885.5472276,32.05679295,1.262404729,0,0,0
LR,std,1,1,0.001,29,none,0.9627958333,1,1,0,0,-22.29240608,73.37890625,-45.9237175,0.4420001209,77.2589991,0,0,-163.7704773,120.4584274,-259.086792,0.1442499608,82.0684572,21.44074631,3.446386814,1.03559649,3700,4100,1200,1,851,4600,4600,873.557132,30.38748931,0.9051650818,0,0,0
LR,std,1,1,0.001,30,none,0.96635625,1,1,0,0,-23.71699524,75.46161652,-43.11386871,0.4337501228,76.99530351,0,0,-170.2048187,121.7755737,-252.6132355,0.1389999539,81.34057353,21.86771393,3.513685465,1.066936135,3800,3900,1200,1,737,4400,4400,851.3559782,28.70376877,0.9416884002,0,0,0
LR,std,1,1,0.001,31,none,0.9646875,1,1,0,0,-22.67881966,73.10816956,-41.5589447,0.4360000789,77.67162247,0,0,-162.2467804,121.3496323,-255.1091156,0.1464999616,82.87720017,22.07982254,3.482747793,1.095899343,3300,3700,974,1,764,4200,4200,832.7785659,28.74145692,1.288836699,0,0,0
LR,std,1,1,0.001,32,none,0.95715,1,1,0,0,-22.24002457,74.14628601,-43.15686798,0.4352501035,78.36630662,0,0,-167.8852234,119.346611,-293.1739502,0.1442499608,82.18771411,22.50423431,3.522624493,1.082441568,4500,4600,1200,1,881,5100,5100,658.6012975,22.80728736,0.8365880944,0,0,0
