arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
KKT1,std,0,0,0.0001,1,1,5,0.9682892628,1,0.7540000081,1,0,0,0.6860320568,6.912047386,-5.235383511,1.067444324,40.99470765,0,0,2.341192484,6.395167828,-11.63136959,1.19935441,37.57937463,0.9363061786,0.6643333435,0.6480702162,0.08629455417,0.02486242726,0.2395921201,0,1.200000048,0.09299622476,0.02993083932,0.2236635536,0,1.200000048
KKT1,std,0,0,0.0001,2,0,1,0.997588141,1,0.9799999595,1,0,0,-2.070416212,5.276659489,-10.62294769,0.7140274048,39.87962151,0,0,-1.379693389,3.974426985,-9.288691521,0.7362883091,34.98761733,0.9136121869,0.6576567292,0.6624436975,0.1123719364,0.03372194991,0.3073884845,0,1.200000048,0.1530424505,0.04445435107,0.3909730315,0,1.200000048
KKT1,std,0,0,0.0001,3,1,5,0.961943109,1,0.6800000072,1,0,0,-1.496480107,8.149032593,-14.53219986,0.8837448955,45.73171125,0,0,1.451405525,8.385696411,-20.65999031,1.126305103,44.94041832,1.274969816,0.7302288413,0.763648212,0.07140210271,0.01589843817,0.2213320136,0,1.200000048,0.07235289365,0.0198411271,0.1577971131,0,1.200000048
KKT1,std,0,0,0.0001,4,0,1,0.9979487179,1,0.9799999595,1,0,0,-0.5189318657,7.818045139,-8.663357735,0.956017971,42.83970043,0,0,-1.090220094,7.094400883,-19.46530533,0.8872067332,35.68675921,1.276308775,0.7269662619,0.8093253374,0.07648970932,0.02544523962,0.2353112847,0,1.200000048,0.08343830705,0.02010465041,0.2181145996,0,1.200000048
KKT1,std,0,0,0.0001,5,1,5,0.9667588141,1,0.7200000286,1,0,0,-1.655385137,11.58686161,-18.13311768,0.8794224262,52.48962029,0,0,-1.253516316,10.08036709,-19.30542755,0.9563263655,53.84773625,1.523721814,0.7647544146,0.867262125,0.05268292874,0.02241689712,0.1181450114,0,1.200000048,0.06054647639,0.02717444487,0.1296665519,0,1.200000048
KKT1,std,0,0,0.0001,6,0,1,0.9977644231,1,0.969999969,1,0,0,-2.825510979,9.872255325,-14.06795502,0.8205625415,43.68906206,0,0,-4.39646244,8.069802284,-20.60125923,0.6722961664,43.02555735,1.504638791,0.7734340429,0.8723232746,0.06135393679,0.0142705543,0.1482000053,0,1.200000048,0.07462041825,0.03054742701,0.176797986,0,1.200000048
KKT1,std,0,0,0.0001,7,1,5,0.9660096154,1,0.7240000367,1,0,0,-0.4020825028,14.43009949,-4.352493286,0.9935706854,49.77090038,0,0,-4.708297729,14.91086674,-34.02325058,0.853503406,54.01925689,1.812197208,0.8099423051,0.8816108704,0.04244499281,0.0108197052,0.1122367829,0,1.200000048,0.04102285951,0.01921984553,0.07183308899,0,1.200000048
KKT1,std,0,0,0.0001,8,0,1,0.9976282051,1,1,1,0,0,-5.283914089,11.92167377,-24.84369087,0.6906118989,46.44778601,0,0,-4.625246048,10.78132725,-25.60486603,0.7861530185,47.05518418,1.798294425,0.804402113,0.8826867938,0.05079171062,0.01733125933,0.121392183,0,1.200000048,0.05622574314,0.02504376881,0.106551297,0,1.200000048
KKT1,std,0,0,0.0001,9,1,5,0.9414182692,1,0.5480000377,1,0,0,-1.064754725,14.70019245,-9.729563713,0.9631751776,57.6390006,0,0,-3.571078062,13.66637897,-24.70830917,0.9224648476,60.40116376,2.130388498,0.8538013697,0.9319235682,0.04127250612,0.01641375199,0.09126862139,0,1.200000048,0.04326947406,0.01939925365,0.07719070464,0,1.200000048
KKT1,std,0,0,0.0001,10,0,1,0.9974839744,1,0.9899999499,1,0,0,-2.227194548,14.28096676,-14.04365063,0.8986901045,54.19974108,0,0,-1.602824807,13.21694088,-16.66147423,0.9274628162,52.89174024,2.106107712,0.849742651,0.9769845009,0.04175665975,0.01850171201,0.1199537665,0,1.200000048,0.0454999432,0.01691621728,0.09184880555,0,1.200000048
