act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,cap2,0,0.001,4,1,0.9099125,0.9750000238,0.9750000238,0,0,-0.4427241087,0.5272910595,-1.482541323,0.2987499535,79.33387831,0,0,0.1811707616,0.2463546395,0.03057219833,0.7937499881,47.86858004,1.172239065,1.204536319,7.635152817,0,1.129437371,1.154012836,1.175166427,1.198908396,1.999999982,0.006237892343,0.02886535693,0,0,0.9,2632506,1472.604728,1.08363971,1.148174549,1.204713147,1.237823426,1.999999922,0.03126187151,0.130930908,0,0,0.7,2302657,425.462629
LR,cap2,0,0.001,4,2,0.90459375,1,1,0,0,-0.4645097256,0.5290486813,-1.246747613,0.2687499821,78.06942943,0,0,0.26532197,0.261659354,0.08009567857,0.8642500639,47.38585969,1.175964475,1.194022059,11.18068123,0,1.129428318,1.154300988,1.175256656,1.198908451,1.999999929,0.007154288286,0.05145284534,0.1,0,0.98,2538536,1147.993635,1.083786369,1.148343439,1.205432419,1.237823627,2.000000003,0.02582872349,0.1719093695,0.3,0,0.98,2121017,230.5047976
LR,cap2,0,0.001,4,3,0.9005145833,1,1,0,0,-0.502114892,0.5566202998,-1.145783901,0.2597499788,81.26457596,0,0,0.1574334204,0.2858198285,-0.05907042697,0.7307500243,57.38847885,1.173169374,1.215408444,14.07754612,0,1.129437578,1.154142443,1.175256771,1.198908507,1.999999856,0.007116368585,-0.004861102585,0.09,0,0.82,2495844,1184.44513,1.084020807,1.148343428,1.204306442,1.2372871,1.999999935,0.03573868376,0.142095238,0.27,0,0.77,1925746,206.3374369
LR,cap2,0,0.001,4,4,0.9042458333,0.9508333206,0.9508333206,0,0,-0.6462917924,0.5758697987,-1.61162746,0.2147499919,81.59194032,0,0,-0.03523710743,0.2840740979,-0.5076555014,0.4930000305,66.76796032,1.17816329,1.225630879,16.5670433,0,1.129437376,1.154050644,1.175256698,1.198908363,1.999999994,0.007662309899,0.004756117007,0.1,0,0.94,2523166,1194.094669,1.083433983,1.147148011,1.204045315,1.237823416,1.999871487,0.03609518027,0.090217527,0.18,0,0.51,1865976,202.3797519
LR,cap2,0,0.001,4,5,0.9260958333,1,1,0,0,-0.3769236207,0.5663344264,-2.005069494,0.3114999831,78.11838944,0,0,0.260055542,0.2987509966,0.00689526787,0.8229999542,49.50698992,1.170781136,1.221477747,19.20614433,0,1.129418922,1.154301011,1.175256669,1.198908394,2.000000026,0.006467286613,-0.00231410074,0.1,0,0.99,2677712,735.466017,1.084020782,1.148343381,1.205432584,1.237823407,1.999999998,0.03948722649,0.09116605669,0.3,0,1,2229816,136.3120918
LR,cap2,0,0.001,4,6,0.8970604167,1,1,0,0,-0.528599143,0.5551812649,-1.507783055,0.2379999757,82.3885148,0,0,0.003728260286,0.3008877039,-0.4739610255,0.5462499857,66.23861743,1.172220707,1.221109748,20.57533455,0,1.129437414,1.15427531,1.175256537,1.198908416,1.999999912,0.007215170062,-0.05777690746,0.08,0,0.82,2524733,1282.31783,1.083099261,1.14775358,1.205314088,1.237823455,1.999999717,0.03845493892,0.03762346879,0.23,0,0.57,1642326,171.4582984
LR,cap2,0,0.001,4,7,0.8998791667,1,1,0,0,-0.4246053994,0.5566312075,-1.54205811,0.2949999869,80.26359518,0,0,0.1237276718,0.3165762424,-0.1166281775,0.6775000095,59.31430306,1.174123287,1.245387673,22.32995033,0,1.129435845,1.154301074,1.175256633,1.1989053,1.999999939,0.007424588459,-0.08063332364,0.1,0,0.98,2492776,1013.903724,1.084020735,1.148343498,1.205340866,1.23782342,1.999999988,0.04460830429,0.03164010122,0.3,0,0.98,1784329,145.3662652
LR,cap2,0,0.001,4,8,0.9021791667,0.9833333492,0.9833333492,0,0,-0.6127076745,0.5679650903,-1.321871758,0.2244999707,79.12052473,0,0,-0.06282323599,0.2896633446,-0.928260088,0.4494999051,66.31623276,1.176212549,1.242513895,23.71578217,0,1.129429905,1.153874013,1.174579338,1.198908459,1.999999974,0.007452777805,-0.08780980855,0.09,0,0.88,2572297,1134.513433,1.083687024,1.146477158,1.202899801,1.237823529,1.999214809,0.04531611098,0.01179016801,0.2,0,0.42,1748499,149.9466702
LR,cap2,0,0.001,4,9,0.9156833333,0.4950000048,0.4950000048,0,0,-1.153011799,0.5855805278,-3.733687401,0.1157500073,55.03922843,0,0,-0.5535341501,0.305270642,-3.275546789,0.1240000129,34.30324468,1.177009583,1.261440277,24.75562859,0,1.12943735,1.154301002,1.175256488,1.198908287,1.999999991,0.008752370259,-0.1048348099,0.1,0,0.98,2531455,875.9126821,1.058850241,1.133110298,1.197155919,1.237823472,1.989618603,0.05356961788,0.01217735559,0.1,0,0.17,1789896,122.3965183
LR,cap2,0,0.001,4,10,0.90551875,0.9558333158,0.9558333158,0,0,-0.6690244675,0.6045090556,-2.020996094,0.2132499665,82.37482276,0,0,-0.09882326424,0.3104390502,-1.232856631,0.4112499654,67.31697479,1.171343923,1.266253829,25.90192413,0,1.12925514,1.154301053,1.175256727,1.198908529,1.999999984,0.006803491107,-0.0868868567,0.1,0,0.78,2433938,1119.338796,1.083865262,1.145680691,1.202884709,1.233235822,1.997952298,0.04964625421,0.002300622989,0.17,0,0.36,1530125,146.8956355
