arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,hit99,hit999,acc_at_hit_plus_500,min_correct_after_hit
LR,std,2,2,0.001,6,none,0.9929145833,1,1,0,0,-7.216876984,31.65200615,-16.19954872,0.4630000889,76.24501652,0,0,-33.06246567,32.30651474,-62.30197906,0.22299999,78.90174833,8.747226715,1.672706962,1.067609668,600,700,1200,1013
LR,std,2,2,0.001,7,none,0.9937854167,1,1,0,0,-6.895952225,32.67230606,-19.21598625,0.4660001099,76.82697017,0,0,-36.74327469,34.19545364,-59.1368103,0.2109999806,73.45854197,9.284017563,1.740103245,1.009855151,500,600,1200,1065
LR,std,2,2,0.001,8,none,0.99395,1,1,0,0,-8.130354881,34.96639633,-19.36245346,0.4577501118,77.0379564,0,0,-37.07277298,35.82649231,-68.85198975,0.2184999585,77.80689213,9.793203354,1.813720465,1.053440094,600,700,1200,1013
LR,std,2,2,0.001,9,none,0.9944645833,1,1,0,0,-8.139420509,34.7364769,-22.18673706,0.4652500451,77.46700565,0,0,-41.58050919,37.46899414,-73.05613708,0.2124999762,78.06328199,10.27115345,1.850180984,1.000768542,500,700,1200,925
LR,std,2,2,0.001,10,none,0.99474375,1,1,0,0,-9.292939186,35.95968246,-19.12597084,0.4510001242,77.11898585,0,0,-39.78047562,40.10611343,-67.26141357,0.2199999839,78.68432636,10.67773151,1.910320282,0.9825555682,400,500,1200,874
LR,std,2,2,0.001,11,none,0.99531875,1,1,0,0,-9.116991997,36.26338196,-23.31547165,0.4592501521,77.35641215,0,0,-42.15761948,40.59900665,-72.31958771,0.2199999839,78.44800403,11.1279211,1.917298913,0.9785829186,400,500,1200,973
LR,std,2,2,0.001,12,none,0.9950458333,1,1,0,0,-10.11074543,38.41090775,-21.70118141,0.4495000839,77.27505038,0,0,-42.40983582,42.2707634,-70.02207184,0.2192499787,79.63474268,11.61868191,1.99448061,0.9916861653,500,600,1200,1043
LR,std,2,2,0.001,13,none,0.9955875,1,1,0,0,-9.879598618,38.86449814,-24.4121418,0.4660001099,77.26951983,0,0,-42.46195984,43.49957657,-75.920578,0.217749998,75.18058153,12.07206345,2.015450001,1.004477501,400,500,1200,1028
LR,std,2,2,0.001,14,none,0.9954604167,1,1,0,0,-10.82518101,39.54539871,-21.38334656,0.4465000927,76.14397422,0,0,-46.45138931,45.95205307,-81.05793762,0.2079999596,77.62760702,12.44899845,2.041915655,0.9773186445,400,500,1200,917
LR,std,2,2,0.001,15,none,0.9958958333,1,1,0,0,-10.63218784,40.30371094,-24.49219131,0.4510000646,75.62065296,0,0,-45.11619186,45.67890549,-81.02159119,0.2199999839,77.04972245,12.76665974,2.048519611,0.9927681684,300,400,1200,1100
LR,std,2,2,0.001,16,none,0.99595625,1,1,0,0,-9.927008629,40.40667725,-23.73195076,0.4502500892,77.32645067,0,0,-47.34384155,47.57718658,-81.08209991,0.2102499753,77.02861368,13.15528584,2.081485033,1.011621594,300,400,1200,770
LR,std,2,2,0.001,17,none,0.9963291667,1,1,0,0,-10.30893898,41.15864182,-23.99443054,0.454750061,75.1997185,0,0,-54.18230438,49.41543961,-88.28022766,0.1997499615,76.45475419,13.4675951,2.112012148,0.9837639332,400,500,1200,935
LR,std,2,2,0.001,18,none,0.9962416667,1,1,0,0,-11.03838062,43.63685608,-25.82792664,0.4517500997,74.91018645,0,0,-52.77074432,49.95546722,-85.46357727,0.1997499615,75.65810852,13.77344036,2.144735098,1.006593943,400,400,1200,1085
LR,std,2,2,0.001,19,none,0.9962729167,1,1,0,0,-10.79661751,42.97488022,-25.38943672,0.4562501013,75.30505846,0,0,-56.97317886,51.31651688,-102.0899582,0.1974999756,76.33740097,14.05194283,2.17812109,1.011184692,400,600,1200,896
LR,std,2,2,0.001,20,none,0.9963166667,1,1,0,0,-11.12975979,44.37226105,-25.84227562,0.4472500682,75.92393447,0,0,-53.92695999,52.16610718,-97.82443237,0.2019999772,78.8327745,14.31831169,2.188853264,1.027964473,400,400,1200,905
LR,std,2,2,0.001,21,none,0.9966833333,1,1,0,0,-11.13371372,43.70672226,-29.4064827,0.4487501085,75.39191742,0,0,-57.17302704,52.00217819,-89.7651062,0.1899999827,78.07154463,14.6251936,2.190015554,1.022748113,300,400,1200,1034
LR,std,2,2,0.001,22,none,0.9966729167,1,1,0,0,-12.41889286,44.47307205,-26.09490204,0.4450001121,75.80864624,0,0,-54.96723938,52.75032806,-93.65479279,0.1907499731,77.8292226,14.88645554,2.188729286,1.012020111,300,400,1200,1117
LR,std,2,2,0.001,23,none,0.9965479167,1,1,0,0,-12.78987312,45.68955612,-26.65348053,0.4472501278,75.60973815,0,0,-52.9373436,52.26890945,-97.48608398,0.2109999806,80.01620323,15.15753937,2.190775394,1.012055516,300,400,1200,1056
LR,std,2,2,0.001,24,none,0.9966770833,1,1,0,0,-11.85335636,45.80842972,-26.98532486,0.4457501471,77.04541996,0,0,-57.96461868,54.06306076,-98.67761993,0.1847499609,74.90872922,15.46722126,2.21494031,0.9986615181,300,400,1200,960
LR,std,2,2,0.001,25,none,0.9967729167,1,1,0,0,-12.62227058,45.42141724,-25.65440178,0.4457501471,75.7147052,0,0,-57.64577484,54.40340805,-106.6538086,0.1974999607,77.82113947,15.70676327,2.190679073,1.035657167,300,400,1200,866
LR,std,2,2,0.001,26,none,0.9966791667,1,1,0,0,-12.37855721,46.19768524,-30.87014771,0.4442501068,76.64024339,0,0,-55.4679451,51.80555344,-89.23156738,0.1967499852,77.78579356,15.90263653,2.206222773,1.027268767,400,400,1200,853
LR,std,2,2,0.001,27,none,0.99645,1,1,0,0,-11.55631733,46.5230217,-30.97662163,0.4502500594,76.29366514,0,0,-58.53392029,55.41124344,-97.30574799,0.1944999546,77.66327684,16.22417068,2.217336655,1.026601672,300,400,1200,930
LR,std,2,2,0.001,28,none,0.9969291667,1,1,0,0,-12.63666439,46.57051468,-27.90250397,0.4435000718,77.06616149,0,0,-58.62401199,56.28230286,-105.2719269,0.1944999695,77.1289003,16.38723946,2.256678104,1.029039383,300,400,1200,870
LR,std,2,2,0.001,29,none,0.9970020833,1,1,0,0,-12.94575691,47.79728317,-29.55335045,0.4487501085,77.40626982,0,0,-57.81390762,56.56691742,-96.28623962,0.2012499571,76.87725277,16.73430634,2.253843307,1.038707733,300,300,1200,1113
LR,std,2,2,0.001,30,none,0.9967625,1,1,0,0,-12.92233276,47.20817566,-25.96704483,0.4442501068,77.39718933,0,0,-59.95211792,55.04238129,-107.6148453,0.1974999607,79.81732493,16.87067986,2.260050058,1.039135218,300,400,1200,1082
LR,std,2,2,0.001,31,none,0.99693125,1,1,0,0,-12.62970924,47.74191666,-26.09477806,0.4472500682,77.60144527,0,0,-61.10668182,57.02025986,-107.3754425,0.1922499686,77.58909778,17.18404007,2.24129653,1.02117753,300,400,1200,886
LR,std,2,2,0.001,32,none,0.9970854167,1,1,0,0,-12.5852766,47.5851059,-30.11137772,0.4472500682,77.57674488,0,0,-60.63014603,57.86308289,-108.9351425,0.1967499554,79.27536206,17.4295826,2.273125172,1.035762429,300,400,1200,1020
LR,std,2,2,0.001,33,none,0.99709375,1,1,0,0,-12.17866993,50.68350601,-31.75522804,0.4472500682,78.26138821,0,0,-61.75455856,59.32976913,-110.1034241,0.1974999607,78.55928777,17.71082687,2.28731823,1.046696901,300,400,1200,1058
LR,std,2,2,0.001,34,none,0.9972041667,1,1,0,0,-13.14241791,49.47658539,-28.5157299,0.4420001209,78.26399714,0,0,-60.44729233,58.08746719,-112.8286972,0.1892499626,77.01057361,17.93091202,2.29616189,1.038783431,300,400,1200,1094
LR,std,2,2,0.001,35,none,0.9970458333,1,1,0,0,-13.28436565,50.1939888,-33.49774933,0.4442501068,78.22157562,0,0,-66.03455353,59.68572998,-116.0748749,0.1862499863,75.40384636,18.19598007,2.296849966,1.048211932,300,300,1200,995
LR,std,2,2,0.001,36,none,0.9970125,1,1,0,0,-14.00190258,50.8272438,-27.30151176,0.4435001314,77.57506351,0,0,-64.777565,59.1384964,-112.426384,0.1847499609,75.5981798,18.28665543,2.293977261,1.05066812,300,400,1200,990
LR,std,2,2,0.001,37,none,0.9969541667,1,1,0,0,-13.42787838,52.23952866,-33.16778183,0.4495000839,77.43738941,0,0,-66.05529022,60.78620148,-119.5258789,0.1802499741,75.46041734,18.60426331,2.30844903,1.046962619,300,400,1200,1022
LR,std,2,2,0.001,38,none,0.9972729167,1,1,0,0,-14.8332901,52.2073822,-32.42218781,0.4352501035,78.25916654,0,0,-55.84587479,59.20901108,-112.3711472,0.2169999927,79.40686088,18.77873802,2.281147242,1.05508709,300,400,1200,1049
LR,std,2,2,0.001,39,none,0.9972770833,1,1,0,0,-14.76861382,52.54631042,-34.92193985,0.4420000911,78.19834015,0,0,-63.42895508,60.88045883,-124.0493011,0.2019999772,75.90968523,19.03480148,2.279244423,1.088960171,300,500,1200,1007
LR,std,2,2,0.001,40,none,0.9972708333,1,1,0,0,-15.13960457,51.56201172,-37.13952255,0.4390000999,78.32962714,0,0,-62.72280121,58.2722702,-111.3261261,0.209499985,79.61040108,19.1137104,2.29213047,1.062131047,300,400,1200,909
LR,std,2,2,0.001,41,none,0.9972875,1,1,0,0,-15.57488823,52.46523666,-32.78043747,0.4382501245,78.2474256,0,0,-56.67235184,60.56216812,-139.1338654,0.2079999894,74.7366634,19.44684601,2.282182693,1.090661407,300,300,1200,1042
LR,std,2,2,0.001,42,none,0.99725625,1,1,0,0,-15.60882664,51.69321442,-32.82177353,0.4360000789,78.02240783,0,0,-63.81278229,60.79471588,-119.4029999,0.1937499791,79.26280217,19.58875275,2.275658607,1.079622746,300,400,1200,1070
LR,std,2,2,0.001,43,none,0.997375,1,1,0,0,-15.68099499,54.12161636,-31.18774796,0.4367500842,77.95103796,0,0,-62.84925842,62.1633873,-107.2345963,0.1974999607,76.38367095,19.79390907,2.309247017,1.115985751,300,300,1200,1005
LR,std,2,2,0.001,44,none,0.9973041667,1,1,0,0,-15.47920609,53.40234375,-31.93209076,0.4390000999,77.11385875,0,0,-62.37308884,60.88321304,-129.1849365,0.1937499642,78.28612196,20.02856255,2.329767466,1.099592566,300,400,1200,939
LR,std,2,2,0.001,45,none,0.9972270833,1,1,0,0,-14.76745796,53.19153595,-33.23432541,0.4390000999,77.94262294,0,0,-61.48846436,62.76184845,-122.2173615,0.2034999579,77.09238506,20.23774147,2.33259511,1.141813159,300,500,1200,1122
LR,std,2,2,0.001,46,none,0.9974020833,1,1,0,0,-15.70815754,52.95807648,-31.80297661,0.4337501228,77.21079152,0,0,-56.3027153,60.7905426,-107.5761566,0.2072499692,77.0754651,20.33470535,2.33827281,1.116803169,300,300,1200,1000
LR,std,2,2,0.001,47,none,0.9973354167,1,1,0,0,-14.83879566,52.90085602,-34.79483795,0.4322500825,77.44273165,0,0,-60.64656448,62.36671829,-123.3213043,0.1982499808,72.52278836,20.56123734,2.361528397,1.137408853,300,300,1200,1124
LR,std,2,2,0.001,48,none,0.9974625,1,1,0,0,-16.54126358,54.08420563,-34.02994919,0.4375001192,76.4756892,0,0,-67.02198029,60.82814026,-127.7507553,0.1944999546,76.55184902,20.7293148,2.334191322,1.114357233,200,300,1200,1013
LR,std,2,2,0.001,49,none,0.9974166667,1,1,0,0,-15.59729862,55.40709305,-36.6680603,0.4405000806,77.86795819,0,0,-59.62983322,64.75701141,-134.0835114,0.2019999623,75.30010355,20.76723289,2.349419594,1.133362532,300,400,1200,1016
LR,std,2,2,0.001,50,none,0.9975645833,1,1,0,0,-15.98567581,55.50351715,-36.10757065,0.4307501316,77.64211897,0,0,-61.3310318,62.19723129,-112.9177399,0.1937499642,77.75428102,20.9663372,2.32605505,1.127696037,200,400,1200,991
LR,std,3,3,0.001,1,none,0.9818666667,1,1,0,0,-1.946430683,16.52050591,-7.180484295,0.4997501373,72.42699046,0,0,-8.151245117,13.79714108,-20.11034584,0.3557500839,75.62361829,3.682543993,1.002203703,1.297854185,1800,1900,1200,929
LR,std,3,3,0.001,2,none,0.9795395833,1,1,0,0,-3.822339773,25.26821136,-11.81241226,0.4847501218,74.39604949,0,0,-23.054142,21.81401253,-38.98389816,0.2102499753,78.15684309,5.627048492,1.283132553,1.377824783,1400,2600,1200,882
LR,std,3,3,0.001,3,none,0.9874604167,1,1,0,0,-4.501881599,26.48775482,-12.3678484,0.4840001166,76.10536646,0,0,-27.4736557,25.24157524,-48.39088821,0.2162499726,74.35663908,6.643981457,1.413530827,1.261811137,1100,1200,1200,646
LR,std,3,3,0.001,4,none,0.9899666667,1,1,0,0,-4.660979748,29.47464752,-14.33754063,0.4847500622,76.95448536,0,0,-30.78562546,28.24397278,-48.45436859,0.2042499781,66.61366117,7.455180168,1.533640146,1.202041388,800,1000,1200,909
LR,std,3,3,0.001,5,none,0.9919708333,1,1,0,0,-5.102465153,31.5140934,-14.00217152,0.4817501009,76.80703415,0,0,-33.33407593,31.86312866,-56.12762451,0.2109999955,75.7313044,8.173553467,1.606900215,1.146872044,700,800,1200,774
LR,std,3,3,0.001,6,none,0.9925666667,1,1,0,0,-5.565696239,32.84735107,-16.03341293,0.4742500782,77.36050676,0,0,-36.02018356,34.39049911,-65.28375244,0.2117499858,78.92932405,8.788352966,1.71045506,1.136386275,600,700,1200,945
LR,std,3,3,0.001,7,none,0.9938041667,1,1,0,0,-6.59649086,33.33202362,-14.43231201,0.4765000939,77.53594374,0,0,-39.48631668,37.4509201,-61.51999664,0.2109999955,76.77296512,9.395235062,1.760676384,1.057765961,500,600,1200,710
LR,std,3,3,0.001,8,none,0.9943270833,1,1,0,0,-6.544599533,34.26205063,-18.17695045,0.4720001221,78.13013696,0,0,-40.38476181,37.29631042,-61.90029907,0.2184999883,73.81020001,9.989011765,1.834182739,1.060079217,500,700,1200,904
LR,std,3,3,0.001,9,none,0.9947479167,1,1,0,0,-7.845684528,35.4757576,-17.60318756,0.4705001414,78.02096194,0,0,-41.37644577,39.277771,-64.88535309,0.2177499682,74.83099477,10.39679813,1.866587877,1.024589062,500,500,1200,1004
LR,std,3,3,0.001,10,none,0.9942895833,1,1,0,0,-7.625132084,36.51724243,-20.09181404,0.4690001607,77.30688039,0,0,-43.47592545,40.98986816,-69.23712921,0.2102499902,78.68727017,10.8544054,1.921620369,1.006512046,500,600,1200,965
LR,std,3,3,0.001,11,none,0.9952375,1,1,0,0,-7.957670212,36.5504303,-18.52163696,0.4690001607,78.6102632,0,0,-39.45148468,40.82548523,-72.0260849,0.228249982,77.75059302,11.26028538,1.942848682,0.9707961082,500,500,1200,994
LR,std,3,3,0.001,12,none,0.9952645833,1,1,0,0,-8.148156166,39.33918762,-20.56005669,0.4750001132,78.33179831,0,0,-45.6122551,44.50166702,-82.43842316,0.2214999944,78.01373322,11.68010426,2.007484913,0.9878909588,400,600,1200,1012
LR,std,3,3,0.001,13,none,0.99551875,1,1,0,0,-9.500747681,39.30070114,-18.38258934,0.4682500958,77.98305616,0,0,-43.72296143,45.22116852,-75.50065613,0.2245000005,75.07378252,12.09055614,2.042191505,1.025084019,400,500,1200,1018
LR,std,3,3,0.001,14,none,0.9955895833,1,1,0,0,-9.018475533,39.25016403,-22.26052856,0.4697501361,78.19858445,0,0,-46.24034119,46.8779335,-81.29093933,0.22299999,74.28750865,12.48455811,2.070359945,1.005609512,400,400,1200,946
LR,std,3,3,0.001,15,none,0.9961125,1,1,0,0,-9.019166946,40.62779999,-19.52872467,0.4645001292,77.93602059,0,0,-50.37232971,48.5917244,-88.26405334,0.2027499825,78.77075861,12.87328148,2.096523762,0.9775208831,300,400,1200,932
LR,std,3,3,0.001,16,none,0.9960625,1,1,0,0,-9.371548653,41.51438522,-22.53264999,0.4622501135,78.2915707,0,0,-50.16187286,48.63428497,-84.47858429,0.2140000015,79.99934703,13.13532925,2.123484373,1.033708692,400,400,1200,915
LR,std,3,3,0.001,17,none,0.99610625,1,1,0,0,-9.666917801,42.51460648,-18.76265907,0.4570000768,78.02356272,0,0,-52.43315125,50.03284073,-88.67680359,0.2117499709,78.80678512,13.53071594,2.144527912,1.052719355,300,400,1200,953
LR,std,3,3,0.001,18,none,0.9964020833,1,1,0,0,-10.03808594,42.5500946,-23.35606194,0.4570000768,78.1016306,0,0,-47.82540131,49.52561188,-97.57897186,0.2334999889,78.23511079,13.73606586,2.157722235,1.042562008,300,500,1200,853
LR,std,3,3,0.001,19,none,0.9963645833,1,1,0,0,-10.1081686,43.36513519,-21.31215668,0.4630000889,78.71603439,0,0,-51.82941437,52.61882401,-84.77200317,0.2154999524,79.93466809,14.19739914,2.199638367,1.071731687,300,400,1200,920
LR,std,3,3,0.001,20,none,0.9965791667,1,1,0,0,-10.65240192,43.72118759,-22.95034218,0.4622501135,78.5517504,0,0,-51.3883667,53.5599823,-97.58341217,0.2199999839,80.0462897,14.42258263,2.189597607,1.053352356,300,400,1200,999
LR,std,3,3,0.001,21,none,0.996575,1,1,0,0,-9.793861389,43.5843544,-23.45110703,0.4660001099,78.63886592,0,0,-53.13742447,54.31533432,-95.30470276,0.2139999717,78.32969023,14.72531891,2.196565628,1.059895635,300,400,1200,911
LR,std,3,3,0.001,22,none,0.99658125,1,1,0,0,-10.93090248,45.90630722,-24.68344688,0.4585000575,78.56838772,0,0,-51.89236069,55.26286697,-104.8461227,0.2357499748,81.62157823,14.95546436,2.226772785,1.064993739,300,400,1200,1079
LR,std,3,3,0.001,23,none,0.9965,1,1,0,0,-10.75031471,44.33049774,-24.07719803,0.4585000575,78.04646952,0,0,-57.26425934,55.44945526,-110.5423965,0.2162499726,80.18105311,15.26182079,2.218942165,1.081365108,300,400,1200,948
LR,std,3,3,0.001,24,none,0.9964125,1,1,0,0,-11.30003738,46.89290619,-24.22397232,0.4562501013,79.17527469,0,0,-58.49489594,57.08930588,-103.3328094,0.2132499814,81.06481556,15.59074974,2.250692606,1.083398223,300,400,1200,975
LR,std,3,3,0.001,25,none,0.9968041667,1,1,0,0,-10.2177496,46.24269104,-22.67575645,0.4600001276,78.02034529,0,0,-58.01001358,58.44754028,-97.19390869,0.2147499919,77.42598227,15.85732365,2.229937077,1.083405137,300,400,1200,1004
LR,std,3,3,0.001,26,none,0.9967041667,1,1,0,0,-11.82906914,48.95608902,-23.76332283,0.4615001082,78.11298289,0,0,-56.15785217,59.89352036,-108.2246933,0.2147499919,79.96063181,16.12122154,2.295835018,1.117087841,300,300,1200,1078
LR,std,3,3,0.001,27,none,0.9967270833,1,1,0,0,-11.28125477,47.47745514,-25.3299675,0.4585000575,78.57860974,0,0,-59.21427155,59.49456406,-118.8745117,0.217749998,77.33917322,16.44215584,2.28513813,1.116376162,300,400,1200,1018
LR,std,3,3,0.001,28,none,0.9969729167,1,1,0,0,-11.27632332,48.51826096,-24.29019356,0.4562501013,78.34618142,0,0,-57.10113525,59.90393066,-108.0419617,0.228249982,80.03841938,16.69605637,2.310748577,1.109286547,300,400,1200,916
LR,std,3,3,0.001,29,none,0.9969145833,1,1,0,0,-12.14355469,48.34875488,-24.60861969,0.4517500997,78.17493267,0,0,-63.77829742,60.55267715,-99.05912018,0.2034999728,78.73756703,16.92713928,2.312134266,1.148918748,300,400,1200,1054
LR,std,3,3,0.001,30,none,0.9969916667,1,1,0,0,-12.80979729,48.78558731,-24.69199562,0.4517500997,77.971948,0,0,-54.93745422,61.18638992,-115.5320358,0.2297499925,79.60493326,17.18662071,2.318605661,1.099627256,300,500,1200,895
LR,std,3,3,0.001,31,none,0.9970916667,1,1,0,0,-13.71970272,49.14842606,-24.11624146,0.4525001049,77.45233295,0,0,-71.03195953,62.40784454,-126.8113174,0.1937499493,76.04082298,17.44864845,2.330461264,1.087234259,300,400,1200,921
LR,std,3,3,0.001,32,none,0.99704375,1,1,0,0,-11.96721363,49.83930206,-25.3006916,0.4555000961,78.24523395,0,0,-61.25912857,63.69715881,-116.400444,0.2207499743,80.27339094,17.66164207,2.34098959,1.144862056,300,400,1200,884
LR,std,3,3,0.001,33,none,0.9971020833,1,1,0,0,-12.7790432,48.692276,-22.6121788,0.4562501013,79.03157753,0,0,-59.74776077,61.87821579,-131.119812,0.2140000015,77.52147903,17.90857315,2.34327054,1.134238124,300,400,1200,950
LR,std,3,3,0.001,34,none,0.9971895833,1,1,0,0,-12.47552395,50.71878052,-26.1044693,0.4442501068,78.85570235,0,0,-62.9020462,63.01916504,-110.4278183,0.217749998,78.40152486,18.07390785,2.345964193,1.144371986,300,400,1200,1022
LR,std,3,3,0.001,35,none,0.9971854167,1,1,0,0,-12.45853806,50.4707222,-22.87655449,0.4525001049,78.54112762,0,0,-66.29494476,65.42580414,-143.4147949,0.209499985,70.86779548,18.34473801,2.369517088,1.21566081,300,400,1200,1071
LR,std,3,3,0.001,36,none,0.9972208333,1,1,0,0,-12.79747391,50.6631813,-27.72483063,0.4510000646,78.25475301,0,0,-61.61399841,63.96910858,-121.5975266,0.2102499753,75.65147503,18.62594032,2.411425114,1.209303021,300,400,1200,958
LR,std,3,3,0.001,37,none,0.99709375,1,1,0,0,-13.62096691,51.08828354,-25.15187454,0.4465001523,77.85508326,0,0,-59.98876572,65.39332581,-147.0480804,0.2259999663,76.6515732,18.81094742,2.377835751,1.229097843,300,400,1200,981
LR,std,3,3,0.001,38,none,0.9972145833,1,1,0,0,-13.38690567,50.22579575,-25.84405899,0.4420000911,78.54776293,0,0,-59.3351059,63.21628189,-107.5616608,0.2072499692,78.64490191,18.95423126,2.402916193,1.245087624,300,400,1200,1020
LR,std,3,3,0.001,39,none,0.9972645833,1,1,0,0,-14.10091209,51.3323288,-23.77974129,0.4435000718,78.81272821,0,0,-67.0118103,65.90109253,-119.8452606,0.2072499692,77.30465623,19.215868,2.396517515,1.279377103,300,300,1200,1029
LR,std,3,3,0.001,40,none,0.9973208333,1,1,0,0,-14.0535717,51.33355713,-27.25677299,0.4412501156,78.39715141,0,0,-65.04191589,66.4677124,-123.3017883,0.1989999712,77.28678217,19.32510567,2.414354324,1.248568654,300,400,1200,918
LR,std,3,3,0.001,41,none,0.99735,1,1,0,0,-13.82445145,52.4377327,-24.60292244,0.4480001032,78.81147395,0,0,-64.22186279,67.1788559,-133.3110962,0.2004999816,74.7363632,19.5680542,2.421304226,1.294081926,300,300,1200,1152
LR,std,3,3,0.001,42,none,0.9972333333,1,1,0,0,-13.91155338,51.90499115,-29.20578766,0.4450001121,78.66035108,0,0,-64.56906128,67.06410217,-134.0256805,0.2102499753,75.32825787,19.79213715,2.434507608,1.27730608,300,300,1200,1073
LR,std,3,3,0.001,43,none,0.9972875,1,1,0,0,-13.08376026,51.79018021,-25.13137817,0.4502501488,79.47938362,0,0,-70.03870392,68.07219696,-132.8928986,0.2072499841,77.59054482,19.92426491,2.464006186,1.276851058,300,400,1200,1072
LR,std,3,3,0.001,44,none,0.99735,1,1,0,0,-14.90383148,51.95894623,-25.47405243,0.4457501471,78.75999039,0,0,-70.28894806,69.05948639,-132.4825745,0.1922499835,76.60433571,20.08793259,2.461545706,1.296177268,300,300,1200,1026
LR,std,3,3,0.001,45,none,0.9973291667,1,1,0,0,-13.20796108,52.12138367,-25.48101807,0.4510000646,78.7826088,0,0,-66.20406342,67.51047516,-137.7205353,0.2177499682,79.46355185,20.15153694,2.43604207,1.268748999,300,300,1200,1095
LR,std,3,3,0.001,46,none,0.9974916667,1,1,0,0,-15.31045914,54.05376434,-29.76833153,0.4435001314,79.04706114,0,0,-62.39849091,66.86452484,-121.3267441,0.2094999701,79.11299835,20.54465675,2.441042662,1.298374414,300,300,1200,1123
LR,std,3,3,0.001,47,none,0.99738125,1,1,0,0,-14.77246094,54.87061691,-28.63467789,0.4450001121,78.54448731,0,0,-65.71130371,69.3020401,-152.6376343,0.2004999667,76.62052517,20.68447876,2.433502436,1.291361213,300,400,1200,1017
LR,std,3,3,0.001,48,none,0.99740625,1,1,0,0,-13.94848347,53.54377365,-32.9262085,0.4555000961,77.8158292,0,0,-66.52209473,70.97696686,-132.0683441,0.2147499919,71.7240702,20.92152405,2.472633839,1.272017598,400,400,1200,950
LR,std,3,3,0.001,49,none,0.99741875,1,1,0,0,-13.91252327,52.07850647,-30.12255287,0.4442501068,79.24588384,0,0,-63.44537735,69.19535065,-121.9166946,0.2132499814,76.96962389,21.01847649,2.433802366,1.30009234,300,300,1200,1105
LR,std,3,3,0.001,50,none,0.9974479167,1,1,0,0,-15.30158901,55.00336075,-32.95985794,0.4450001121,78.63017182,0,0,-69.86768341,69.7479248,-128.6757507,0.2064999938,75.06949769,21.25034332,2.455630302,1.312683105,200,400,1200,925
LR,std,4,4,0.001,1,none,0.98135625,1,1,0,0,-1.428835392,16.16219139,-4.707997322,0.5095001459,72.61123601,0,0,-7.462558746,13.01299667,-20.92027092,0.361000061,75.16204256,3.631729603,1.002825141,1.321236849,1500,1700,1200,660
LR,std,4,4,0.001,2,none,0.97941875,1,1,0,0,-2.254367352,23.37664986,-9.272681236,0.503500104,75.00138117,0,0,-22.61195183,20.83950615,-37.53753281,0.2132499814,77.50642503,5.59052372,1.271532178,1.362449288,1800,2000,1183,952
LR,std,4,4,0.001,3,none,0.9869666667,1,1,0,0,-2.76759696,25.3488903,-10.29550838,0.4967500865,76.86609439,0,0,-28.36554146,23.84265137,-49.97213745,0.1959999949,67.40795945,6.599073887,1.392180681,1.272288322,1200,1500,1200,647
LR,std,4,4,0.001,4,none,0.9910541667,1,1,0,0,-3.570403814,28.20266533,-9.371296883,0.4952501059,76.69335715,0,0,-29.58820343,26.90760231,-48.65505219,0.2162499726,77.24608098,7.408482552,1.519266248,1.154443502,800,900,1200,738
LR,std,4,4,0.001,5,none,0.99273125,1,1,0,0,-3.552486181,29.17996407,-11.23177242,0.4982501268,77.40153535,0,0,-31.91972733,29.81199265,-55.56062698,0.1974999607,72.88689963,8.044340134,1.587162018,1.103926659,700,700,1200,924
LR,std,4,4,0.001,6,none,0.9928770833,1,1,0,0,-4.603320599,31.09731483,-10.38626289,0.487750113,76.97768857,0,0,-35.9192009,33.22045517,-57.51589203,0.2109999806,75.37747319,8.640983582,1.68743813,1.024517536,600,800,1190,918
LR,std,4,4,0.001,7,none,0.9935145833,1,1,0,0,-4.498514175,31.21227837,-14.20695686,0.4885001183,77.65740113,0,0,-34.50011826,34.5862236,-60.88178635,0.2147499621,74.56147083,9.301353455,1.7333076,1.018046856,500,600,1200,940
LR,std,4,4,0.001,8,none,0.9939583333,1,1,0,0,-4.95527029,32.55228424,-11.96585274,0.4862501025,77.96075376,0,0,-37.00272751,35.95527649,-65.58505249,0.217749998,77.35920193,9.759270668,1.775262952,0.9905283451,500,600,1200,1032
LR,std,4,4,0.001,9,none,0.9944020833,1,1,0,0,-4.437409878,32.47863388,-14.2966671,0.4877501428,78.8240838,0,0,-36.91128159,36.41859436,-69.5581665,0.2184999883,74.03879096,10.22146702,1.846540689,0.9836254716,500,600,1200,888
LR,std,4,4,0.001,10,none,0.9951479167,1,1,0,0,-5.576205254,34.90842056,-12.25829792,0.4802500904,77.92749224,0,0,-39.74708176,39.37257385,-66.54927063,0.22299999,75.16315773,10.63784313,1.867359161,0.964174509,400,600,1200,817
LR,std,4,4,0.001,11,none,0.9953770833,1,1,0,0,-5.975741386,36.12277222,-14.71099949,0.4825001061,78.44466507,0,0,-40.50349045,40.62999725,-69.60288239,0.2169999927,78.57096015,11.15624714,1.933699369,0.9755358696,400,500,1200,733
