seed,task,update,G1,Q1,Q_count1,pair_count1,neff_zero_units1,zero_count1,zero1,dead_unit1,neff1,neff_fraction1,zmean1,zsd1,diag_gdiff1,Wnorm1,bias1,G2,Q2,Q_count2,pair_count2,neff_zero_units2,zero_count2,zero2,dead_unit2,neff2,neff_fraction2,zmean2,zsd2,diag_gdiff2,Wnorm2,bias2,mu2_norm,memo_acc,memo_ce,online_acc,online_ce,major_frac,label_hash,order_hash,finite,arm
0,2,30000,0.48186123201699205,0.36211666666666664,43454,120000,0,795,0.006625000000000001,0.0,586.1268500175651,0.48843904168130425,-2.429770853650221,36.06596713946415,0.0,6.401886129700785,-0.005427987348521128,0.11683459701500744,0.8040416666666667,96485,120000,0,15782,0.13151666666666667,0.0,143.44875458191657,0.11954062881826381,-42.27930729880489,44.17944587950084,0.0,1.6329968292663857,0.023225850763265044,130.08495695266816,1.0,8.969882037490606e-05,0.9616791666666666,0.18315857747395833,0.11083333333333334,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u10r
1,2,30000,0.4644774863556706,0.3803166666666667,45638,120000,0,1150,0.009583333333333334,0.0,564.9704340729111,0.4708086950607593,-3.8712054086689216,36.87327123575598,0.0,6.393317174360808,-0.03510320261644665,0.11197640156266077,0.810325,97239,120000,0,14904,0.1242,0.0,137.5562526259634,0.11463021052163617,-41.98382209078903,43.95907508952759,0.0,1.6135578114771443,0.017226717304438352,130.7419501028367,1.0,9.377239621244371e-05,0.96435,0.17403019205729167,0.11666666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u10r
2,2,30000,0.47267736199385585,0.37394166666666667,44873,120000,0,931,0.007758333333333334,0.0,575.0138364501737,0.47917819704181147,-3.7594285243751053,36.25061395156877,0.0,6.368731133495662,0.033742393105058,0.12563781311942787,0.7885,94620,120000,0,13742,0.11451666666666667,0.0,154.20019287737748,0.1285001607311479,-38.95977447608058,43.77775635289503,0.0,1.615138249444139,0.001231248516123742,123.40692528418789,1.0,0.00014155586541164666,0.9624854166666666,0.1862447265625,0.11333333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u10r
3,2,30000,0.4757328626590272,0.36770833333333336,44125,120000,0,835,0.006958333333333334,0.0,578.7885230677192,0.4823237692230994,-3.002762342375626,35.640802147153686,0.0,6.247735515500958,0.011977265328641807,0.1132619338340643,0.8026166666666666,96314,120000,0,13922,0.11601666666666667,0.0,139.30487963508034,0.11608739969590029,-39.97923313933095,43.360391846261855,0.0,1.6195636570536096,-0.0012912835518363863,125.1270098639753,1.0,0.00010203709098277614,0.9631625,0.18487272135416666,0.11333333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u10r
4,2,30000,0.48417010839093255,0.347875,41745,120000,0,620,0.005166666666666667,0.0,589.5232869503559,0.49126940579196327,-2.1713179129702507,33.432111227201965,0.0,6.152170857393319,-0.0036568118364084514,0.12266864346045286,0.7795583333333334,93547,120000,0,11243,0.09369166666666667,0.0,150.97356231836667,0.12581130193197224,-35.68033687907095,41.641843419515375,0.0,1.5891392975250245,0.017857725124340505,120.85637081514706,1.0,8.262917253887281e-05,0.9642645833333333,0.17865777994791668,0.11666666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u10r
5,2,30000,0.4734390062551858,0.378025,45363,120000,0,1171,0.009758333333333334,0.0,575.5403812508047,0.4796169843756706,-3.499528958570092,37.50144718236763,0.0,6.607518250338065,-0.01152677673555445,0.10372847875345631,0.8258333333333333,99100,120000,0,17635,0.14695833333333333,0.0,127.31726913279311,0.1060977242773276,-46.330413032425184,46.59943417800293,0.0,1.6394378641853558,0.02491609633232656,132.9940075537779,1.0,0.00025376156554557383,0.9615625,0.18782218424479166,0.11,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u10r
6,2,30000,0.4901713514285795,0.35706666666666664,42848,120000,0,780,0.006500000000000001,0.0,595.769269559256,0.49647439129938004,-1.4917380777583498,36.37455498764083,0.0,6.452426817975761,0.007078554974868894,0.10944464846161973,0.8112083333333333,97345,120000,0,13647,0.113725,0.0,134.42434785350227,0.11202028987791857,-40.58168696564395,43.05647325444403,0.0,1.6095689841121172,0.003468616190366447,137.00094621229653,1.0,0.00010049121192423627,0.9626895833333333,0.18525817057291666,0.1175,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u10r
7,2,30000,0.47750648599860795,0.37223333333333336,44668,120000,0,919,0.007658333333333334,0.0,580.3033722967783,0.4835861435806486,-2.8025150332310473,36.984277886544064,0.0,6.524923626104007,0.0010943160066381097,0.10678806961071025,0.8201,98412,120000,0,15813,0.131775,0.0,131.0706807009128,0.10922556725076066,-43.46910669469433,44.344679085301195,0.0,1.6372207934929706,0.006221522492705844,133.32177032265318,1.0,0.0001758154103299603,0.9611416666666667,0.188725390625,0.11833333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u10r
8,2,30000,0.47332248220066,0.381275,45753,120000,0,1211,0.010091666666666667,0.0,575.2466921857173,0.47937224348809776,-3.3458332372429163,38.475593024681174,0.0,6.401489188863941,-0.006596008470514789,0.11124924461125833,0.8084916666666667,97019,120000,0,18145,0.15120833333333333,0.0,136.7898678894701,0.11399155657455841,-45.07310975734069,48.11093935370897,0.0,1.6186454262568708,0.002877137641480658,136.39882116509926,1.0,9.075167326955125e-05,0.962625,0.17749586588541666,0.11416666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u10r
9,2,30000,0.4764294866828196,0.35720833333333335,42865,120000,0,589,0.004908333333333334,0.0,579.6350187227144,0.4830291822689287,-2.522018490198449,34.053778554512185,0.0,6.424508620885729,-0.044383290633559225,0.10773069122026407,0.8143333333333334,97720,120000,0,12226,0.10188333333333334,0.0,132.24769677654874,0.11020641398045729,-39.19576412430016,39.969457669522924,0.0,1.5594558900410829,0.021429129250027473,121.04300427455868,1.0,0.00014354205632116646,0.9662666666666667,0.17195559895833334,0.10583333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,S1u10r
