step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
0,A_w100_T10000_std_lr0.01_bfull_s0,0.31,0.0145455,0.31,7.71624,5.13919,0.180478,0.503232,0,0.774267,35.5195,0.0217984,19.4193,0.102004,9.80356,8.97904,0.31,1.69712
0,A_w100_T10000_std_lr0.01_bfull_s1,0.17,0.0165657,0.15,8.3016,4.94887,0.181948,0.499061,0.00020202,0.529552,22.2724,0.0237762,19.4855,0.101386,9.86333,9.49251,0.17,1.09718
0,A_w100_T10000_std_lr0.01_bfull_s2,0.22,0.00505051,0.2,9.66778,5.11508,0.177063,0.500747,0,4.53032,34.5951,0.130952,19.4815,0.090053,11.1046,10.2498,0.22,2.02406
0,A_w100_T10000_std_lr0.01_bfull_s3,0.21,0.0280808,0.2,7.12447,4.96227,0.180111,0.499111,0,10.6683,12.4594,0.856245,19.4477,0.092348,10.8286,9.93264,0.21,1.07894
0,A_w100_T10000_std_lr0.01_bfull_s4,0.32,0.0230303,0.26,6.83451,5.08018,0.180265,0.499152,0,0.30738,16.7244,0.0183791,19.4668,0.0929686,10.7563,9.62452,0.32,0.902822
1000,A_w100_T10000_std_lr0.01_bfull_s0,0.33,0.0141414,0.32,8.26397,5.29229,0.180838,0.503899,0,0.326727,43.693,0.00747779,19.4161,0.100938,9.90709,8.91298,0.33,0.317596
1000,A_w100_T10000_std_lr0.01_bfull_s1,0.19,0.0147475,0.16,8.77289,5.0772,0.182599,0.499172,0.00020202,0.0446329,19.308,0.00231163,19.4811,0.104014,9.61411,9.01136,0.19,0.228546
1000,A_w100_T10000_std_lr0.01_bfull_s2,0.21,0.00545455,0.2,10.5749,5.34868,0.176791,0.500293,0,0.251005,44.4981,0.00564081,19.4798,0.089804,11.1354,10.2246,0.21,0.448819
1000,A_w100_T10000_std_lr0.01_bfull_s3,0.23,0.0288889,0.21,7.374,5.10416,0.179976,0.499424,0,0.0135252,7.48584,0.00180677,19.4468,0.0922795,10.8366,9.77161,0.23,0.155044
1000,A_w100_T10000_std_lr0.01_bfull_s4,0.33,0.0232323,0.31,7.18354,5.18962,0.180202,0.499273,0,0.0520987,16.4085,0.00317511,19.4575,0.0926116,10.7978,9.61134,0.33,0.271872
2000,A_w100_T10000_std_lr0.01_bfull_s0,0.33,0.0145455,0.33,8.53776,5.37638,0.181093,0.503646,0,0.317841,32.8703,0.00966957,19.4088,0.100944,9.90652,8.89543,0.33,0.135924
2000,A_w100_T10000_std_lr0.01_bfull_s1,0.18,0.0155556,0.16,9.0288,5.11353,0.18294,0.499505,0.00020202,0.0424872,13.7026,0.00310066,19.4778,0.106859,9.35816,8.8373,0.18,0.101298
2000,A_w100_T10000_std_lr0.01_bfull_s2,0.21,0.00666667,0.2,11.1785,5.46442,0.177361,0.500333,0,0.460831,31.7417,0.0145182,19.4584,0.0919884,10.8709,9.82498,0.21,0.158454
2000,A_w100_T10000_std_lr0.01_bfull_s3,0.23,0.0288889,0.21,7.50153,5.16085,0.180043,0.499,0,0.0128973,5.92899,0.00217529,19.4484,0.0925357,10.8066,9.83414,0.23,0.0727033
2000,A_w100_T10000_std_lr0.01_bfull_s4,0.33,0.0238384,0.31,7.43992,5.26779,0.180224,0.499151,0,0.0270372,13.5184,0.00200003,19.4432,0.0949901,10.5274,9.18892,0.33,0.104574
3000,A_w100_T10000_std_lr0.01_bfull_s0,0.33,0.0145455,0.33,8.76506,5.4226,0.181387,0.503505,0,0.714355,18.6438,0.038316,19.4,0.102302,9.77494,8.6974,0.33,0.0583068
3000,A_w100_T10000_std_lr0.01_bfull_s1,0.18,0.0151515,0.16,9.20435,5.17523,0.183135,0.499606,0.00020202,0.0389689,8.43439,0.00462024,19.4767,0.108754,9.19507,8.40164,0.18,0.0480949
3000,A_w100_T10000_std_lr0.01_bfull_s2,0.21,0.00646465,0.2,11.4804,5.54316,0.177839,0.500737,0,0.49659,12.9703,0.0382868,19.438,0.0940351,10.6343,9.55647,0.21,0.0437028
3000,A_w100_T10000_std_lr0.01_bfull_s3,0.24,0.0286869,0.23,7.64407,5.20829,0.180072,0.498909,0,0.0139116,4.43214,0.0031388,19.4488,0.0924917,10.8118,9.78562,0.24,0.0394771
3000,A_w100_T10000_std_lr0.01_bfull_s4,0.32,0.0232323,0.31,7.52151,5.24111,0.180161,0.499111,0,0.0620013,9.12426,0.00679522,19.4382,0.0959004,10.4275,9.1636,0.32,0.055469
4000,A_w100_T10000_std_lr0.01_bfull_s0,0.33,0.0151515,0.33,8.94699,5.45313,0.181713,0.503505,0,0.862752,9.81329,0.0879166,19.3905,0.104168,9.5999,8.47799,0.33,0.0269672
4000,A_w100_T10000_std_lr0.01_bfull_s1,0.19,0.0151515,0.16,9.34527,5.22159,0.1833,0.499505,0.00020202,0.0307224,3.6724,0.00836575,19.4731,0.110331,9.06362,8.45743,0.19,0.0201749
4000,A_w100_T10000_std_lr0.01_bfull_s2,0.21,0.00626263,0.2,11.6474,5.58675,0.178125,0.500737,0,0.481873,3.71588,0.129679,19.4219,0.095119,10.5131,9.43114,0.21,0.0113009
4000,A_w100_T10000_std_lr0.01_bfull_s3,0.23,0.0290909,0.23,7.73815,5.24241,0.180077,0.498859,0,0.0104617,2.92944,0.00357123,19.4478,0.0925983,10.7993,9.90181,0.23,0.0205381
4000,A_w100_T10000_std_lr0.01_bfull_s4,0.32,0.0230303,0.31,7.62812,5.26089,0.180103,0.499202,0,0.02522,5.26848,0.00478696,19.434,0.0961755,10.3977,9.12053,0.32,0.0281487
5000,A_w100_T10000_std_lr0.01_bfull_s0,0.34,0.0147475,0.33,9.11063,5.47553,0.181892,0.503495,0,1.25947,5.78173,0.217836,19.3828,0.105438,9.48427,8.23766,0.34,0.0158495
5000,A_w100_T10000_std_lr0.01_bfull_s1,0.18,0.0151515,0.17,9.44565,5.25293,0.18337,0.499667,0.00020202,0.01347,1.84416,0.00730414,19.4702,0.111433,8.97397,8.20606,0.18,0.00910753
5000,A_w100_T10000_std_lr0.01_bfull_s2,0.21,0.00626263,0.2,11.7447,5.61041,0.178296,0.500808,0,0.13623,0.856761,0.159006,19.4129,0.095733,10.4457,9.36237,0.21,0.00255486
5000,A_w100_T10000_std_lr0.01_bfull_s3,0.24,0.0288889,0.23,7.8341,5.26869,0.180115,0.498879,0,0.00648354,1.74294,0.00371989,19.445,0.0929196,10.762,9.7622,0.24,0.0103349
5000,A_w100_T10000_std_lr0.01_bfull_s4,0.32,0.0228283,0.31,7.71312,5.27294,0.180153,0.499424,0,0.0168548,2.92674,0.0057589,19.4294,0.0964366,10.3695,9.06869,0.32,0.014673
6000,A_w100_T10000_std_lr0.01_bfull_s0,0.35,0.0137374,0.33,9.26183,5.4914,0.182025,0.503707,0,1.3069,3.46886,0.376751,19.3765,0.106394,9.39905,8.08452,0.35,0.0104216
6000,A_w100_T10000_std_lr0.01_bfull_s1,0.17,0.0153535,0.16,9.50272,5.2714,0.183409,0.499667,0.00020202,0.00295301,0.87389,0.00337915,19.4679,0.112117,8.91927,8.25493,0.17,0.00433992
6000,A_w100_T10000_std_lr0.01_bfull_s2,0.21,0.00626263,0.2,11.783,5.61897,0.178387,0.500808,0,0.0380278,0.199142,0.190959,19.4085,0.0960618,10.41,9.32427,0.21,0.000600515
6000,A_w100_T10000_std_lr0.01_bfull_s3,0.23,0.0282828,0.23,7.91518,5.2933,0.18016,0.498879,0,0.00505297,1.02167,0.0049458,19.4429,0.0932088,10.7286,9.84917,0.23,0.00549275
6000,A_w100_T10000_std_lr0.01_bfull_s4,0.32,0.0230303,0.31,7.74138,5.26978,0.180217,0.499424,0,0.0315188,1.63332,0.0192973,19.4259,0.0966733,10.3441,9.02199,0.32,0.00806606
7000,A_w100_T10000_std_lr0.01_bfull_s0,0.35,0.0135354,0.33,9.36344,5.50045,0.182114,0.503707,0,0.986588,1.84411,0.534992,19.3722,0.10699,9.34669,8.0223,0.35,0.00636978
7000,A_w100_T10000_std_lr0.01_bfull_s1,0.19,0.0155556,0.17,9.54526,5.28403,0.183438,0.499556,0.00020202,0.000751302,0.449389,0.00167183,19.4662,0.112552,8.88478,8.31838,0.19,0.00218511
7000,A_w100_T10000_std_lr0.01_bfull_s2,0.21,0.00626263,0.2,11.7982,5.62186,0.178433,0.500808,0,0.0103104,0.0487861,0.211339,19.4065,0.0962234,10.3925,9.30466,0.21,0.000149153
7000,A_w100_T10000_std_lr0.01_bfull_s3,0.23,0.0282828,0.23,7.97389,5.30851,0.180209,0.498879,0,0.00195045,0.601539,0.00324243,19.441,0.0934888,10.6965,9.80825,0.23,0.00304146
7000,A_w100_T10000_std_lr0.01_bfull_s4,0.32,0.0228283,0.31,7.75694,5.26586,0.18025,0.499414,0,0.0247459,1.02114,0.0242337,19.4238,0.0968472,10.3255,8.99269,0.32,0.00454293
8000,A_w100_T10000_std_lr0.01_bfull_s0,0.35,0.0133333,0.33,9.43237,5.50582,0.182171,0.503677,0,0.566272,0.98227,0.576493,19.3693,0.107356,9.31481,7.98433,0.35,0.00341435
8000,A_w100_T10000_std_lr0.01_bfull_s1,0.18,0.0157576,0.16,9.57167,5.28894,0.183473,0.499556,0.00020202,0.000431093,0.244415,0.00176377,19.4645,0.112853,8.86105,8.12293,0.18,0.00121112
8000,A_w100_T10000_std_lr0.01_bfull_s2,0.21,0.00626263,0.2,11.8047,5.6227,0.178456,0.500808,0,0.00258247,0.0111818,0.230953,19.4055,0.0963071,10.3835,9.2946,0.21,3.58642e-05
8000,A_w100_T10000_std_lr0.01_bfull_s3,0.23,0.0276768,0.23,8.02194,5.31933,0.180242,0.498879,0,0.00176404,0.350847,0.00502795,19.4395,0.0937076,10.6715,9.77354,0.23,0.00168684
8000,A_w100_T10000_std_lr0.01_bfull_s4,0.32,0.0230303,0.31,7.76907,5.26297,0.18027,0.499414,0,0.0168965,0.576862,0.0292903,19.4221,0.0969784,10.3116,8.96783,0.32,0.00259961
9000,A_w100_T10000_std_lr0.01_bfull_s0,0.35,0.0131313,0.33,9.46929,5.50845,0.182204,0.503677,0,0.349983,0.514963,0.679628,19.3675,0.107558,9.29728,7.9635,0.35,0.00190117
9000,A_w100_T10000_std_lr0.01_bfull_s1,0.18,0.0157576,0.17,9.59019,5.29078,0.18351,0.499556,0.00020202,0.000452324,0.136005,0.00332579,19.463,0.113088,8.84266,8.10834,0.18,0.000703434
9000,A_w100_T10000_std_lr0.01_bfull_s2,0.21,0.00626263,0.21,11.8075,5.6229,0.178467,0.500808,0,0.000934388,0.00295549,0.316153,19.405,0.0963519,10.3786,9.28933,0.21,9.90683e-06
9000,A_w100_T10000_std_lr0.01_bfull_s3,0.23,0.0274747,0.23,8.05923,5.32712,0.180263,0.498879,0,0.000989114,0.197235,0.00501491,19.4383,0.0938694,10.6531,9.74616,0.23,0.000937803
9000,A_w100_T10000_std_lr0.01_bfull_s4,0.32,0.0230303,0.31,7.78035,5.26126,0.180286,0.499414,0,0.0157495,0.3586,0.0439193,19.4206,0.0970777,10.301,8.94743,0.32,0.00151107
9800,A_w100_T10000_std_lr0.01_bfull_s0,0.35,0.0131313,0.33,9.48591,5.50888,0.182222,0.503768,0,0.17249,0.253579,0.680221,19.3664,0.107657,9.28877,7.95357,0.35,0.000929138
9800,A_w100_T10000_std_lr0.01_bfull_s1,0.19,0.0157576,0.17,9.60295,5.29206,0.183534,0.499556,0.00020202,0.000360333,0.0939126,0.0038369,19.4621,0.113233,8.83138,8.27763,0.19,0.000463118
9800,A_w100_T10000_std_lr0.01_bfull_s2,0.21,0.00626263,0.21,11.8087,5.62293,0.178472,0.500808,0,0.000349418,0.000994848,0.351227,19.4048,0.096371,10.3766,9.28709,0.21,3.37801e-06
9800,A_w100_T10000_std_lr0.01_bfull_s3,0.23,0.0274747,0.23,8.08115,5.33158,0.180271,0.498828,0,0.000410702,0.123615,0.00332244,19.4375,0.093968,10.6419,9.73178,0.23,0.000575006
9800,A_w100_T10000_std_lr0.01_bfull_s4,0.32,0.0230303,0.31,7.78748,5.26003,0.180296,0.499414,0,0.0143756,0.232922,0.0617185,19.4197,0.0971442,10.294,8.93361,0.32,0.00100145
9900,A_w100_T10000_std_lr0.01_bfull_s0,0.35,0.0131313,0.33,9.48735,5.50894,0.182224,0.503768,0,0.151117,0.224347,0.673587,19.3663,0.107667,9.2879,7.95257,0.35,0.000864826
9900,A_w100_T10000_std_lr0.01_bfull_s1,0.18,0.0157576,0.17,9.60437,5.29224,0.183537,0.499556,0.00020202,8.08923e-05,0.0851545,0.000949948,19.462,0.113248,8.83016,8.09834,0.18,0.00043897
9900,A_w100_T10000_std_lr0.01_bfull_s2,0.21,0.00626263,0.21,11.8088,5.62294,0.178472,0.500808,0,0.000311248,0.000875995,0.355308,19.4048,0.0963727,10.3764,9.28689,0.21,2.94719e-06
9900,A_w100_T10000_std_lr0.01_bfull_s3,0.23,0.0274747,0.23,8.08335,5.332,0.180272,0.498828,0,0.000958765,0.112787,0.0085007,19.4374,0.0939798,10.6406,9.73014,0.23,0.000542643
9900,A_w100_T10000_std_lr0.01_bfull_s4,0.32,0.0230303,0.31,7.78815,5.25986,0.180297,0.499414,0,0.0139561,0.212326,0.0657294,19.4196,0.0971519,10.2932,8.93197,0.32,0.000956485
10000,A_w100_T10000_std_lr0.01_bfull_s0,0.35,0.0131313,0.33,9.48886,5.50903,0.182226,0.503768,0,0.148781,0.220297,0.675364,19.3662,0.107676,9.28713,7.95166,0.35,0.000791183
10000,A_w100_T10000_std_lr0.01_bfull_s1,0.18,0.0157576,0.17,9.60576,5.29238,0.183539,0.499556,0.00020202,7.59149e-05,0.0798901,0.000950241,19.4619,0.113264,8.82894,8.09737,0.18,0.000417201
10000,A_w100_T10000_std_lr0.01_bfull_s2,0.21,0.00626263,0.21,11.8089,5.62294,0.178473,0.500808,0,0.000283833,0.000780352,0.363724,19.4048,0.0963744,10.3762,9.28671,0.21,2.62659e-06
10000,A_w100_T10000_std_lr0.01_bfull_s3,0.23,0.0274747,0.23,8.08551,5.33247,0.180273,0.498828,0,0.000695435,0.109519,0.00634991,19.4373,0.0939917,10.6392,9.72864,0.23,0.000508941
10000,A_w100_T10000_std_lr0.01_bfull_s4,0.32,0.0230303,0.31,7.78878,5.25974,0.180299,0.499414,0,0.0134164,0.211593,0.0634068,19.4195,0.0971586,10.2924,8.93041,0.32,0.000901141
10100,A_w100_T10000_std_lr0.01_bfull_s0,0.31,0.0109091,0.28,9.42408,5.07043,0.182421,0.50402,0,1.07077,122.286,0.00875634,19.3591,0.108432,9.2224,7.98285,0.31,0.388811
10100,A_w100_T10000_std_lr0.01_bfull_s1,0.22,0.0185859,0.2,8.88125,5.14724,0.183529,0.499596,0.00020202,0.102033,29.7209,0.00343304,19.4656,0.113047,8.84591,8.11177,0.22,0.105915
10100,A_w100_T10000_std_lr0.01_bfull_s2,0.19,0.00707071,0.17,11.5123,5.26639,0.178551,0.500929,0,0.647328,98.0886,0.00659942,19.4065,0.0963632,10.3774,9.40919,0.19,0.259539
10100,A_w100_T10000_std_lr0.01_bfull_s3,0.25,0.0339394,0.22,7.43157,5.1376,0.180434,0.499051,0,6.20292,44.4518,0.139543,19.4358,0.0942311,10.6122,9.90595,0.25,0.238679
