switch_step,run_id,post_err
10000,A_w10_T10000_std_lr0.01_s0,0.720522
10000,A_w10_T10000_std_lr0.01_s1,0.822032
10000,A_w10_T10000_std_lr0.01_s2,1.85462
10000,A_w10_T10000_std_lr0.01_s3,2.11869
10000,A_w10_T10000_std_lr0.01_s4,2.16172
20000,A_w10_T10000_std_lr0.01_s0,0.79684
20000,A_w10_T10000_std_lr0.01_s1,1.02201
20000,A_w10_T10000_std_lr0.01_s2,1.83157
20000,A_w10_T10000_std_lr0.01_s3,0.694931
20000,A_w10_T10000_std_lr0.01_s4,3.71194
30000,A_w10_T10000_std_lr0.01_s0,1.04097
30000,A_w10_T10000_std_lr0.01_s1,1.93816
30000,A_w10_T10000_std_lr0.01_s2,3.00668
30000,A_w10_T10000_std_lr0.01_s3,1.23346
30000,A_w10_T10000_std_lr0.01_s4,0.948375
40000,A_w10_T10000_std_lr0.01_s0,0.58827
40000,A_w10_T10000_std_lr0.01_s1,4.49799
40000,A_w10_T10000_std_lr0.01_s2,3.32152
40000,A_w10_T10000_std_lr0.01_s3,3.33906
40000,A_w10_T10000_std_lr0.01_s4,1.64519
50000,A_w10_T10000_std_lr0.01_s0,1.89817
50000,A_w10_T10000_std_lr0.01_s1,1.53288
50000,A_w10_T10000_std_lr0.01_s2,2.41724
50000,A_w10_T10000_std_lr0.01_s3,1.76705
50000,A_w10_T10000_std_lr0.01_s4,4.85607
60000,A_w10_T10000_std_lr0.01_s0,1.06889
60000,A_w10_T10000_std_lr0.01_s1,1.18798
60000,A_w10_T10000_std_lr0.01_s2,2.67324
60000,A_w10_T10000_std_lr0.01_s3,1.73685
60000,A_w10_T10000_std_lr0.01_s4,1.54619
70000,A_w10_T10000_std_lr0.01_s0,1.17566
70000,A_w10_T10000_std_lr0.01_s1,1.09638
70000,A_w10_T10000_std_lr0.01_s2,4.27776
70000,A_w10_T10000_std_lr0.01_s3,1.32679
70000,A_w10_T10000_std_lr0.01_s4,3.54588
80000,A_w10_T10000_std_lr0.01_s0,0.969742
80000,A_w10_T10000_std_lr0.01_s1,0.613813
80000,A_w10_T10000_std_lr0.01_s2,1.02137
80000,A_w10_T10000_std_lr0.01_s3,1.55656
80000,A_w10_T10000_std_lr0.01_s4,2.77482
90000,A_w10_T10000_std_lr0.01_s0,2.78758
90000,A_w10_T10000_std_lr0.01_s1,0.91119
90000,A_w10_T10000_std_lr0.01_s2,3.65339
90000,A_w10_T10000_std_lr0.01_s3,1.28222
90000,A_w10_T10000_std_lr0.01_s4,4.11755
100000,A_w10_T10000_std_lr0.01_s0,0.672777
