step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
0,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,65.7841,23.7641,0.178538,0.501712,0,0.809553,53.7805,0.0150529,20.36,0.102948,9.71366,9.71366,0,1.04991
0,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.5214,24.0071,0.17664,0.498923,0,0.935303,53.5025,0.0174815,20.3859,0.0896464,11.1549,11.1549,0,1.15097
0,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,66.2604,24.5326,0.174144,0.4995,0,2.3894,112.769,0.0211885,20.4931,0.0929924,10.7536,10.7536,0,2.13014
0,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,65.4342,23.7672,0.17558,0.499654,0,1.15039,66.4738,0.0173059,20.431,0.0973228,10.2751,10.2751,0,1.1874
0,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,67.2176,24.9401,0.174052,0.498855,0,1.20146,69.9737,0.0171701,20.3978,0.0884129,11.3106,11.3106,0,1.2052
1000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,65.629,23.7128,0.178878,0.501597,0,0.00691229,5.20216,0.00132874,20.3526,0.10282,9.72571,9.72571,0,0.148578
1000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.3715,24.0644,0.176162,0.498596,0,0.00532118,3.3421,0.00159217,20.3966,0.0897485,11.1423,11.1423,0,0.118676
1000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,66.0011,24.4377,0.174186,0.499817,0,0.00523188,4.40013,0.00118903,20.4954,0.0918144,10.8915,10.8915,0,0.11329
1000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,65.2295,23.7407,0.175011,0.499625,0,0.00438029,3.42831,0.00127768,20.4406,0.0971845,10.2897,10.2897,0,0.127527
1000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,67.1187,24.8615,0.174145,0.49899,0,0.00383268,2.92129,0.00131198,20.3978,0.088418,11.3099,11.3099,0,0.107238
2000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,65.6766,23.7878,0.17871,0.501703,0,0.00582891,5.59405,0.00104198,20.3562,0.102477,9.75826,9.75826,0,0.111847
2000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.3821,24.1216,0.17584,0.498336,0,0.00482743,3.22284,0.00149788,20.4034,0.0897166,11.1462,11.1462,0,0.0954795
2000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,66.0019,24.4543,0.174441,0.499471,0,0.00390676,3.77271,0.00103553,20.4939,0.0915905,10.9182,10.9182,0,0.0870101
2000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,65.1978,23.7739,0.174654,0.499596,0,0.00387152,3.2378,0.00119572,20.4484,0.0967348,10.3375,10.3375,0,0.103596
2000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,67.1448,24.89,0.174146,0.499009,0,0.00401728,2.77477,0.00144779,20.3977,0.0883201,11.3225,11.3225,0,0.089093
3000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,65.7729,23.8888,0.17844,0.502703,0,0.00453365,5.33144,0.000850361,20.3631,0.102023,9.80167,9.80167,0,0.0891885
3000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.4426,24.1843,0.175575,0.498422,0,0.00339554,2.94608,0.00115256,20.4092,0.0896399,11.1557,11.1557,0,0.0787666
3000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,66.0716,24.5015,0.174561,0.49999,0,0.00295743,3.20432,0.000922951,20.4946,0.0914891,10.9303,10.9303,0,0.0707158
3000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,65.2169,23.8234,0.174372,0.499529,0,0.00292509,3.03573,0.000963553,20.455,0.096198,10.3952,10.3952,0,0.0846862
3000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,67.2119,24.934,0.174192,0.498788,0,0.0024481,2.57606,0.000950328,20.398,0.088237,11.3331,11.3331,0,0.07582
4000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,65.8831,23.9976,0.17813,0.502607,0,0.00409433,4.81924,0.000849578,20.3719,0.101483,9.85384,9.85384,0,0.0755981
4000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.5275,24.2516,0.17535,0.498451,0,0.00350829,2.6578,0.00132,20.4149,0.0895161,11.1712,11.1712,0,0.0667524
4000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,66.166,24.562,0.174643,0.500058,0,0.00205237,2.7832,0.000737416,20.497,0.0913755,10.9439,10.9439,0,0.0605623
4000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,65.2582,23.8842,0.174184,0.499509,0,0.00333971,2.77452,0.00120371,20.4612,0.0956137,10.4587,10.4587,0,0.0705513
4000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0.01,67.2894,24.9824,0.174256,0.498509,0,0.00208747,2.38604,0.000874869,20.3992,0.0881519,11.3441,11.3441,0,0.0660599
5000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,65.9903,24.1029,0.17783,0.502261,0,0.00421706,4.32794,0.000974381,20.3815,0.100942,9.90665,9.90665,0,0.0672257
5000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.6139,24.318,0.175196,0.498557,0,0.00222448,2.39765,0.000927772,20.4205,0.0893841,11.1877,11.1877,0,0.0577217
5000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,66.2565,24.6231,0.174641,0.499913,0,0.00235609,2.45571,0.000959432,20.5004,0.0912195,10.9626,10.9626,0,0.053691
5000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,65.3059,23.9466,0.174055,0.500029,0,0.00183295,2.48847,0.000736579,20.467,0.0950332,10.5226,10.5226,0,0.0602156
5000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0.01,67.3685,25.0318,0.174284,0.498336,0,0.00191656,2.21829,0.00086398,20.4012,0.0880677,11.3549,11.3549,0,0.0586916
6000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,66.0879,24.2003,0.177494,0.502482,0,0.00280581,3.92428,0.000714987,20.391,0.100396,9.96059,9.96059,0,0.0614123
6000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.7044,24.3862,0.175018,0.498788,0,0.00233423,2.17048,0.00107545,20.4264,0.0892305,11.2069,11.2069,0,0.0512283
6000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,66.3379,24.6787,0.174586,0.499856,0,0.00167448,2.22384,0.000752968,20.5043,0.0910734,10.9802,10.9802,0,0.0488868
6000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,65.351,24.0047,0.173922,0.500654,0,0.00157136,2.25312,0.000697413,20.4727,0.0945015,10.5818,10.5818,0,0.0532891
6000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0.01,67.4397,25.08,0.174279,0.498307,0,0.00179087,2.04149,0.000877235,20.4037,0.0879827,11.3659,11.3659,0,0.0530663
7000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,66.176,24.29,0.177162,0.502213,0,0.00349149,3.61594,0.000965585,20.4002,0.0998672,10.0133,10.0133,0,0.0573626
7000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.7876,24.4501,0.174841,0.498701,0,0.00159429,1.97625,0.000806723,20.4323,0.0890998,11.2234,11.2234,0,0.0464816
7000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,66.4144,24.7324,0.174497,0.499971,0,0.00184069,2.02557,0.000908728,20.5084,0.0909227,10.9984,10.9984,0,0.0453293
7000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,65.3914,24.0575,0.173771,0.500827,0,0.00117101,2.05621,0.000569498,20.4782,0.0940054,10.6377,10.6377,0,0.0484435
7000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,67.5016,25.1249,0.174236,0.498066,0,0.00139814,1.88032,0.000743564,20.4065,0.0878898,11.3779,11.3779,0,0.0486115
8000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,66.257,24.3705,0.17687,0.501876,0,0.00203563,3.32483,0.000612251,20.4085,0.0993638,10.064,10.064,0,0.05425
8000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.8591,24.5073,0.174685,0.498432,0,0.00166351,1.822,0.000913015,20.438,0.0889892,11.2373,11.2373,0,0.0429999
8000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,66.4796,24.7777,0.174415,0.499365,0,0.00112639,1.88746,0.000596773,20.5124,0.0908003,11.0132,11.0132,0,0.0426269
8000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,65.4278,24.1057,0.173637,0.500568,0,0.00119949,1.89714,0.000632264,20.4836,0.0935689,10.6873,10.6873,0,0.0450432
8000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0.01,67.5563,25.1678,0.174181,0.498066,0,0.00127213,1.74237,0.000730117,20.4094,0.0877993,11.3896,11.3896,0,0.0454177
9000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,66.3288,24.4439,0.176608,0.501837,0,0.00173498,3.09545,0.000560492,20.4163,0.0988776,10.1135,10.1135,0,0.0519474
9000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.9266,24.5605,0.174512,0.498403,0,0.00149024,1.70191,0.000875625,20.4436,0.0889021,11.2483,11.2483,0,0.0404586
9000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,66.5405,24.8207,0.174331,0.499375,0,0.00139738,1.76302,0.000792608,20.516,0.0907018,11.0251,11.0251,0,0.0405112
9000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,65.4623,24.15,0.173494,0.500597,0,0.00116956,1.76715,0.000661832,20.4887,0.0931759,10.7324,10.7324,0,0.042475
9000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,67.6031,25.2068,0.174131,0.498134,0,0.00114987,1.62891,0.000705916,20.4123,0.0877075,11.4015,11.4015,0,0.0429514
9800,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,66.3804,24.4961,0.176421,0.50177,0,0.00186438,2.92895,0.000636536,20.4219,0.0985138,10.1509,10.1509,0,0.050394
9800,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.976,24.6003,0.174378,0.498268,0,0.00117351,1.61849,0.000725061,20.448,0.0888428,11.2558,11.2558,0,0.0388914
9800,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,66.5799,24.8482,0.174269,0.499298,0,0.00292121,1.68273,0.00173599,20.5185,0.0906371,11.033,11.033,0,0.0393516
9800,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,65.4867,24.1815,0.173377,0.500597,0,0.0010646,1.67029,0.000637375,20.4926,0.0928763,10.767,10.767,0,0.0408092
9800,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,67.6366,25.2377,0.17409,0.498192,0,0.00102922,1.54317,0.000666951,20.4147,0.087631,11.4115,11.4115,0,0.0412143
9900,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,66.3866,24.5022,0.176401,0.50177,0,0.00219107,2.9155,0.000751525,20.4225,0.0984696,10.1554,10.1554,0,0.0503029
9900,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.9817,24.6048,0.174361,0.498182,0,0.00125424,1.6116,0.00077826,20.4485,0.0888377,11.2565,11.2565,0,0.0387691
9900,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,66.5851,24.8514,0.174262,0.499298,0,0.000853342,1.65865,0.000514479,20.5188,0.0906333,11.0335,11.0335,0,0.0388977
9900,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,65.4901,24.1855,0.173364,0.500597,0,0.000899327,1.66084,0.000541489,20.493,0.0928419,10.771,10.771,0,0.0406015
