step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
0,A_w20_T10000_std_lr0.01_s0,0.3,0,0.3,5.9267,4.34426,0.185765,0.490263,0,44.1791,32.3588,1.36529,16.6194,0.169126,5.91276,5.46413,0.3,5.32244
0,A_w20_T10000_std_lr0.01_s1,0.2,0.00526316,0.15,5.60244,4.13181,0.174232,0.492632,0,44.6321,47.0924,0.947757,16.3575,0.164518,6.07835,5.31489,0.2,5.21983
0,A_w20_T10000_std_lr0.01_s2,0.35,0.0105263,0.35,5.07889,3.60058,0.169258,0.493158,0,28.591,31.9903,0.893739,16.6434,0.155179,6.44417,4.69396,0.35,3.85117
0,A_w20_T10000_std_lr0.01_s3,0.25,0.0210526,0.25,4.57855,3.29736,0.171857,0.485789,0,11.9177,55.5787,0.214429,16.3481,0.159442,6.27187,5.58087,0.25,2.94066
0,A_w20_T10000_std_lr0.01_s4,0.25,0.0263158,0.25,4.73451,4.4955,0.176502,0.487105,0,22.4135,108.802,0.206003,16.2017,0.158024,6.32815,6.00433,0.25,3.0171
1000,A_w20_T10000_std_lr0.01_s0,0.4,0,0.4,6.27788,3.68823,0.186418,0.497895,0,1.37842,18.8309,0.0731997,16.3417,0.175253,5.70602,5.29904,0.4,0.440765
1000,A_w20_T10000_std_lr0.01_s1,0.25,0.0105263,0.25,5.83386,3.22428,0.186935,0.494211,0,7.52722,41.292,0.182292,16.1521,0.189243,5.28421,4.56216,0.25,0.650583
1000,A_w20_T10000_std_lr0.01_s2,0.35,0.0105263,0.35,5.52284,3.51135,0.171195,0.487105,0,0.272669,23.0519,0.0118285,16.4754,0.149382,6.69424,4.84591,0.35,0.64817
1000,A_w20_T10000_std_lr0.01_s3,0.25,0,0.25,7.64641,2.7142,0.168573,0.485,0,2.06817,34.8176,0.0594,15.7959,0.219798,4.54963,3.71804,0.25,0.683119
1000,A_w20_T10000_std_lr0.01_s4,0.45,0.00526316,0.45,6.88877,2.98259,0.184257,0.492105,0,11.117,48.1959,0.230663,15.9295,0.202426,4.94007,3.23477,0.45,0.712517
