step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
0,A_w50_T10000_std_lr0.01_bfull_s0,0.34,0.0171429,0.3,6.44089,4.2751,0.178654,0.501633,0,1.15777,36.8838,0.0313896,18.8484,0.121829,8.20825,7.77842,0.34,1.87536
0,A_w50_T10000_std_lr0.01_bfull_s1,0.1,0.0130612,0.06,8.26847,4.43062,0.182868,0.499592,0,0.757757,16.6916,0.0453976,18.8422,0.125869,7.94478,7.80899,0.1,0.702543
0,A_w50_T10000_std_lr0.01_bfull_s2,0.22,0.0359184,0.2,6.21086,4.26003,0.178801,0.49449,0,16.6456,75.0547,0.22178,18.879,0.115702,8.64291,7.5383,0.22,2.10751
0,A_w50_T10000_std_lr0.01_bfull_s3,0.2,0.0228571,0.1,5.41337,4.53845,0.179541,0.499796,0,2.78417,30.1156,0.0924496,18.9225,0.1185,8.4388,7.66807,0.2,0.92357
0,A_w50_T10000_std_lr0.01_bfull_s4,0.34,0.0204082,0.28,5.35941,4.44169,0.188622,0.500122,0,4.08968,65.3124,0.0626172,18.6499,0.124104,8.05776,6.55169,0.34,2.26663
1000,A_w50_T10000_std_lr0.01_bfull_s0,0.34,0.0163265,0.34,6.59472,4.35869,0.178881,0.501388,0,0.115496,38.3694,0.0030101,18.8531,0.119511,8.36743,7.76836,0.34,0.504941
1000,A_w50_T10000_std_lr0.01_bfull_s1,0.12,0.0130612,0.1,9.24882,5.03012,0.182715,0.498571,0,0.0838581,13.5385,0.00619407,18.8284,0.124733,8.01713,7.58544,0.12,0.272534
1000,A_w50_T10000_std_lr0.01_bfull_s2,0.24,0.0408163,0.22,5.75585,4.41127,0.178369,0.49449,0,0.0257509,33.1601,0.000776564,18.8888,0.114685,8.71952,7.36586,0.24,0.32006
1000,A_w50_T10000_std_lr0.01_bfull_s3,0.14,0.0236735,0.14,5.72968,4.66918,0.179457,0.499959,0,0.217214,47.7639,0.00454767,18.9284,0.119667,8.35651,8.0176,0.14,0.4962
1000,A_w50_T10000_std_lr0.01_bfull_s4,0.32,0.0179592,0.3,5.85484,4.3305,0.188409,0.49951,0,0.0943646,41.507,0.00227346,18.6379,0.124784,8.01384,6.64501,0.32,0.272456
2000,A_w50_T10000_std_lr0.01_bfull_s0,0.34,0.0163265,0.34,6.96615,4.41272,0.178473,0.502041,0,0.131098,41.9554,0.00312469,18.8737,0.121177,8.25241,7.43805,0.34,0.39134
2000,A_w50_T10000_std_lr0.01_bfull_s1,0.1,0.0138776,0.1,9.553,5.08724,0.183171,0.497714,0,0.0550751,14.4738,0.00380517,18.7951,0.127363,7.85159,7.38637,0.1,0.12486
2000,A_w50_T10000_std_lr0.01_bfull_s2,0.24,0.042449,0.22,5.98828,4.50889,0.179132,0.49498,0,0.0415148,39.5582,0.00104946,18.8737,0.114597,8.72621,7.36989,0.24,0.263927
2000,A_w50_T10000_std_lr0.01_bfull_s3,0.14,0.0244898,0.14,6.2491,4.73633,0.181117,0.49951,0,5.66297,69.9251,0.0809863,18.8985,0.12699,7.87462,7.57892,0.14,0.324649
2000,A_w50_T10000_std_lr0.01_bfull_s4,0.32,0.0171429,0.32,6.20236,4.43008,0.188044,0.500122,0,0.356515,27.1602,0.0131264,18.6322,0.126277,7.91909,6.63742,0.32,0.12278
3000,A_w50_T10000_std_lr0.01_bfull_s0,0.34,0.0146939,0.34,7.31911,4.421,0.178466,0.502041,0,0.300628,48.3388,0.00621919,18.8669,0.124464,8.03446,7.03993,0.34,0.279848
3000,A_w50_T10000_std_lr0.01_bfull_s1,0.1,0.0138776,0.1,9.84738,5.10605,0.184023,0.497673,0,0.0268419,9.64541,0.00278286,18.7661,0.129567,7.71804,7.23106,0.1,0.0578636
3000,A_w50_T10000_std_lr0.01_bfull_s2,0.24,0.044898,0.24,6.14423,4.5964,0.179411,0.494694,0,0.093438,43.9525,0.00212589,18.8674,0.114321,8.74733,7.38955,0.24,0.212456
3000,A_w50_T10000_std_lr0.01_bfull_s3,0.14,0.0171429,0.14,7.12814,4.75597,0.18394,0.500367,0,13.5407,60.4121,0.224139,18.819,0.141011,7.09166,6.6723,0.14,0.221921
3000,A_w50_T10000_std_lr0.01_bfull_s4,0.34,0.0163265,0.32,6.26074,4.44086,0.187879,0.499714,0,0.306492,18.7701,0.0163288,18.6211,0.128161,7.8027,6.4499,0.34,0.067122
4000,A_w50_T10000_std_lr0.01_bfull_s0,0.34,0.0138776,0.34,7.60048,4.43545,0.178309,0.502327,0,0.339196,50.6097,0.00670219,18.8448,0.130162,7.68273,6.62325,0.34,0.184285
4000,A_w50_T10000_std_lr0.01_bfull_s1,0.1,0.0138776,0.1,10.0313,5.10972,0.184652,0.498041,0,0.0317455,6.22827,0.00509701,18.7425,0.130845,7.64263,7.14618,0.1,0.0275602
4000,A_w50_T10000_std_lr0.01_bfull_s2,0.24,0.0465306,0.24,6.27238,4.6785,0.179678,0.495143,0,0.0641659,42.7323,0.00150158,18.853,0.115995,8.62107,7.33355,0.24,0.165623
4000,A_w50_T10000_std_lr0.01_bfull_s3,0.14,0.0138776,0.14,8.0541,4.75326,0.187032,0.499347,0,8.23992,35.9585,0.229151,18.7269,0.157381,6.35402,5.88837,0.14,0.114386
4000,A_w50_T10000_std_lr0.01_bfull_s4,0.34,0.0171429,0.34,6.34485,4.4868,0.187881,0.500122,0,0.174666,14.6912,0.0118892,18.6131,0.130507,7.66244,6.33059,0.34,0.0467446
5000,A_w50_T10000_std_lr0.01_bfull_s0,0.34,0.0146939,0.34,7.86766,4.38531,0.178249,0.501674,0,1.29651,35.9934,0.0360207,18.8017,0.136325,7.33542,6.2631,0.34,0.110717
5000,A_w50_T10000_std_lr0.01_bfull_s1,0.1,0.0138776,0.1,10.1495,5.11214,0.185175,0.497918,0,0.0137339,3.44916,0.00398182,18.721,0.131814,7.58644,7.08735,0.1,0.0134199
5000,A_w50_T10000_std_lr0.01_bfull_s2,0.24,0.0473469,0.24,6.41493,4.74934,0.180083,0.495102,0,1.0768,41.1099,0.0261932,18.8256,0.119239,8.38651,7.1738,0.24,0.131709
5000,A_w50_T10000_std_lr0.01_bfull_s3,0.18,0.0122449,0.14,8.56785,4.70763,0.188957,0.499347,0,5.79394,21.1165,0.27438,18.6557,0.170424,5.86773,5.36061,0.18,0.0631743
5000,A_w50_T10000_std_lr0.01_bfull_s4,0.34,0.0179592,0.34,6.44027,4.51056,0.187872,0.500122,0,0.420248,12.0813,0.0347849,18.6035,0.132263,7.56068,6.24625,0.34,0.0372447
6000,A_w50_T10000_std_lr0.01_bfull_s0,0.34,0.0130612,0.34,8.12856,4.34405,0.178571,0.50102,0,5.95173,28.2958,0.21034,18.7506,0.142214,7.03167,5.96497,0.34,0.076488
6000,A_w50_T10000_std_lr0.01_bfull_s1,0.1,0.0138776,0.1,10.207,5.1238,0.185534,0.498449,0,0.0102479,1.64738,0.00622075,18.7058,0.132614,7.54066,7.0406,0.1,0.00589278
6000,A_w50_T10000_std_lr0.01_bfull_s2,0.24,0.0440816,0.24,6.70859,4.82029,0.180412,0.495061,0,6.47674,37.0358,0.174878,18.7948,0.123068,8.12559,6.967,0.24,0.125127
6000,A_w50_T10000_std_lr0.01_bfull_s3,0.2,0.0114286,0.14,8.94351,4.70888,0.189966,0.499347,0,4.0753,13.8482,0.294284,18.617,0.178202,5.61161,5.02493,0.2,0.038221
6000,A_w50_T10000_std_lr0.01_bfull_s4,0.34,0.0179592,0.34,6.53507,4.51304,0.187911,0.499878,0,0.818226,10.5795,0.0773406,18.5926,0.134343,7.44365,6.14527,0.34,0.031507
7000,A_w50_T10000_std_lr0.01_bfull_s0,0.34,0.0122449,0.34,8.46989,4.33241,0.17889,0.500735,0,7.95207,19.9479,0.398641,18.7022,0.147421,6.78329,5.73212,0.34,0.0566006
7000,A_w50_T10000_std_lr0.01_bfull_s1,0.1,0.0138776,0.1,10.2497,5.13258,0.185804,0.498449,0,0.00166115,0.794859,0.00208986,18.695,0.13329,7.50241,7.00314,0.1,0.00246898
7000,A_w50_T10000_std_lr0.01_bfull_s2,0.24,0.0359184,0.24,7.12896,4.89532,0.180545,0.494571,0,9.032,33.6177,0.268668,18.7618,0.127147,7.86493,6.75197,0.24,0.107206
7000,A_w50_T10000_std_lr0.01_bfull_s3,0.22,0.00979592,0.14,9.18846,4.72071,0.190639,0.499184,0,3.10421,9.46856,0.327844,18.5912,0.182426,5.48168,4.81642,0.22,0.0258452
7000,A_w50_T10000_std_lr0.01_bfull_s4,0.34,0.0163265,0.34,6.64808,4.50953,0.188006,0.499673,0,1.17235,9.18209,0.127678,18.5813,0.136595,7.32089,6.03689,0.34,0.0277543
8000,A_w50_T10000_std_lr0.01_bfull_s0,0.34,0.00816326,0.34,8.69921,4.32626,0.179227,0.500327,0,7.90022,14.627,0.540113,18.6629,0.151256,6.6113,5.57329,0.34,0.0416494
8000,A_w50_T10000_std_lr0.01_bfull_s1,0.1,0.0138776,0.1,10.282,5.13974,0.185981,0.498449,0,0.00079315,0.331038,0.00239595,18.6876,0.133869,7.46998,6.97218,0.1,0.00104206
8000,A_w50_T10000_std_lr0.01_bfull_s2,0.24,0.0277551,0.24,7.57518,4.94974,0.180743,0.494245,0,8.89236,27.4781,0.323616,18.7243,0.131526,7.60304,6.52742,0.24,0.0828349
8000,A_w50_T10000_std_lr0.01_bfull_s3,0.2,0.00979592,0.14,9.33589,4.72691,0.191223,0.499184,0,1.97542,6.19805,0.318717,18.5711,0.185498,5.3909,4.73507,0.2,0.0166977
8000,A_w50_T10000_std_lr0.01_bfull_s4,0.34,0.0155102,0.34,6.77556,4.49532,0.188164,0.499673,0,1.63295,8.35832,0.195368,18.5681,0.139338,7.17678,5.90819,0.34,0.0251738
9000,A_w50_T10000_std_lr0.01_bfull_s0,0.34,0.00734694,0.34,8.90321,4.31512,0.17948,0.500327,0,7.0414,11.319,0.622088,18.6332,0.154196,6.48527,5.46318,0.34,0.0338173
9000,A_w50_T10000_std_lr0.01_bfull_s1,0.1,0.0138776,0.1,10.3016,5.14399,0.186088,0.498449,0,0.000515497,0.15463,0.00333374,18.6828,0.13427,7.44769,6.95086,0.1,0.000457629
9000,A_w50_T10000_std_lr0.01_bfull_s2,0.24,0.0253061,0.24,7.94569,4.96706,0.181207,0.494694,0,11.3542,24.8686,0.456567,18.6849,0.135762,7.36581,6.31986,0.24,0.0771861
9000,A_w50_T10000_std_lr0.01_bfull_s3,0.22,0.00816326,0.14,9.44308,4.7324,0.191687,0.499714,0,1.93196,4.92318,0.39242,18.5538,0.187983,5.31963,4.57203,0.22,0.0135397
9000,A_w50_T10000_std_lr0.01_bfull_s4,0.34,0.0146939,0.34,6.87868,4.46809,0.188381,0.499633,0,1.91483,7.17377,0.26692,18.554,0.142009,7.0418,5.78856,0.34,0.022505
9800,A_w50_T10000_std_lr0.01_bfull_s0,0.34,0.00653061,0.34,9.04323,4.30444,0.17965,0.500694,0,6.97892,9.99668,0.698124,18.6139,0.155994,6.41052,5.39896,0.34,0.0302196
9800,A_w50_T10000_std_lr0.01_bfull_s1,0.1,0.0138776,0.1,10.3084,5.14461,0.186137,0.498449,0,0.000997663,0.0826885,0.0120653,18.6804,0.134502,7.43486,6.93861,0.1,0.000248158
9800,A_w50_T10000_std_lr0.01_bfull_s2,0.24,0.0228571,0.24,8.17542,4.97273,0.181526,0.494408,0,7.77709,17.5301,0.443642,18.656,0.13876,7.2067,6.17955,0.24,0.0542801
9800,A_w50_T10000_std_lr0.01_bfull_s3,0.22,0.00734694,0.16,9.54142,4.73712,0.192004,0.499714,0,2.57457,4.5481,0.566075,18.5405,0.189674,5.27221,4.53159,0.22,0.014209
9800,A_w50_T10000_std_lr0.01_bfull_s4,0.34,0.0146939,0.34,6.96526,4.44907,0.188552,0.499633,0,2.18296,6.67216,0.327175,18.5423,0.144175,6.93603,5.69385,0.34,0.0208457
9900,A_w50_T10000_std_lr0.01_bfull_s0,0.34,0.00653061,0.34,9.05848,4.29871,0.179672,0.500694,0,7.3256,10.3753,0.706061,18.6118,0.156186,6.40261,5.39201,0.34,0.0306717
9900,A_w50_T10000_std_lr0.01_bfull_s1,0.1,0.0138776,0.1,10.309,5.14447,0.186141,0.498449,0,0.00040975,0.0732787,0.00559167,18.6802,0.134524,7.43362,6.93743,0.1,0.000229213
9900,A_w50_T10000_std_lr0.01_bfull_s2,0.24,0.0228571,0.24,8.20036,4.97401,0.181564,0.494408,0,7.77822,17.3566,0.448142,18.6526,0.139103,7.1889,6.16386,0.24,0.0518826
9900,A_w50_T10000_std_lr0.01_bfull_s3,0.22,0.00734694,0.16,9.55608,4.73608,0.192039,0.499714,0,1.95975,3.97393,0.493151,18.5389,0.189859,5.26708,4.52721,0.22,0.011723
9900,A_w50_T10000_std_lr0.01_bfull_s4,0.34,0.0146939,0.34,6.9755,4.44769,0.188572,0.499633,0,2.14846,6.46471,0.332337,18.5409,0.14445,6.92282,5.68196,0.34,0.020627
10000,A_w50_T10000_std_lr0.01_bfull_s0,0.34,0.00653061,0.36,9.07828,4.30019,0.179696,0.500694,0,6.75017,9.49539,0.710889,18.6096,0.156385,6.39446,5.38506,0.34,0.028874
10000,A_w50_T10000_std_lr0.01_bfull_s1,0.1,0.0138776,0.1,10.3095,5.14437,0.186145,0.498449,0,0.000553883,0.0707764,0.00782582,18.68,0.134545,7.43245,6.93631,0.1,0.000213524
10000,A_w50_T10000_std_lr0.01_bfull_s2,0.24,0.0220408,0.24,8.22999,4.97273,0.181599,0.494408,0,9.55019,17.9879,0.530923,18.6491,0.139437,7.1717,6.14863,0.24,0.0572917
10000,A_w50_T10000_std_lr0.01_bfull_s3,0.22,0.00734694,0.16,9.56986,4.73671,0.192072,0.499714,0,2.11492,4.27711,0.494473,18.5373,0.190046,5.26189,4.52277,0.22,0.0120699
10000,A_w50_T10000_std_lr0.01_bfull_s4,0.34,0.0146939,0.34,6.98619,4.44473,0.188592,0.499633,0,2.09493,6.43052,0.32578,18.5394,0.144724,6.90971,5.67013,0.34,0.0202712
10100,A_w50_T10000_std_lr0.01_bfull_s0,0.28,0.00244898,0.28,10.8489,5.14679,0.180104,0.501592,0,0.341286,223.009,0.00153037,18.5927,0.15432,6.48003,5.62285,0.28,0.612863
10100,A_w50_T10000_std_lr0.01_bfull_s1,0.06,0.0130612,0.04,10.0257,4.96772,0.185492,0.498694,0,0.0638612,56.8612,0.00112311,18.7071,0.134209,7.45107,7.37675,0.06,0.208192
10100,A_w50_T10000_std_lr0.01_bfull_s2,0.2,0.0138776,0.2,8.27837,4.51443,0.181035,0.494286,0,0.295873,102.898,0.00287541,18.6697,0.137929,7.25009,6.39221,0.2,0.268878
10100,A_w50_T10000_std_lr0.01_bfull_s3,0.2,0.00816326,0.14,9.15856,4.78922,0.191739,0.499184,0,0.0496407,32.546,0.00152525,18.5525,0.19,5.26316,5.13985,0.2,0.0786679
10100,A_w50_T10000_std_lr0.01_bfull_s4,0.36,0.0138776,0.26,6.87449,4.34394,0.188291,0.500082,0,1.93131,77.3462,0.0249696,18.5708,0.142965,6.99472,5.64183,0.36,0.213202
10200,A_w50_T10000_std_lr0.01_bfull_s0,0.28,0.00244898,0.28,10.9349,5.11859,0.180694,0.501429,0,0.219179,139.168,0.00157492,18.5825,0.153355,6.52082,5.61494,0.28,0.362081
10200,A_w50_T10000_std_lr0.01_bfull_s1,0.06,0.0146939,0.06,9.95166,4.92491,0.18543,0.498122,0,0.0512897,41.9471,0.00122272,18.7045,0.134105,7.45682,7.37505,0.06,0.152189
10200,A_w50_T10000_std_lr0.01_bfull_s2,0.22,0.0138776,0.2,8.24933,4.45062,0.180867,0.494286,0,0.663052,76.02,0.00872208,18.6722,0.136895,7.30489,6.34184,0.22,0.192411
