switch_step,run_id,post_err
10000,A_w5_T10000_std_lr0.01_s0,1.48406
10000,A_w5_T10000_std_lr0.01_s1,0.990919
10000,A_w5_T10000_std_lr0.01_s2,1.6177
10000,A_w5_T10000_std_lr0.01_s3,1.96237
10000,A_w5_T10000_std_lr0.01_s4,0.525417
20000,A_w5_T10000_std_lr0.01_s0,0.996387
20000,A_w5_T10000_std_lr0.01_s1,0.495032
20000,A_w5_T10000_std_lr0.01_s2,1.08601
20000,A_w5_T10000_std_lr0.01_s3,1.86359
20000,A_w5_T10000_std_lr0.01_s4,0.410741
30000,A_w5_T10000_std_lr0.01_s0,3.38844
30000,A_w5_T10000_std_lr0.01_s1,0.627839
30000,A_w5_T10000_std_lr0.01_s2,0.929193
30000,A_w5_T10000_std_lr0.01_s3,3.50333
30000,A_w5_T10000_std_lr0.01_s4,0.839829
40000,A_w5_T10000_std_lr0.01_s0,1.55759
40000,A_w5_T10000_std_lr0.01_s1,1.40765
40000,A_w5_T10000_std_lr0.01_s2,0.783496
40000,A_w5_T10000_std_lr0.01_s3,1.18312
40000,A_w5_T10000_std_lr0.01_s4,1.34201
50000,A_w5_T10000_std_lr0.01_s0,2.27094
50000,A_w5_T10000_std_lr0.01_s1,1.73021
50000,A_w5_T10000_std_lr0.01_s2,1.16235
50000,A_w5_T10000_std_lr0.01_s3,1.44153
50000,A_w5_T10000_std_lr0.01_s4,3.0344
60000,A_w5_T10000_std_lr0.01_s0,2.04155
60000,A_w5_T10000_std_lr0.01_s1,0.639965
60000,A_w5_T10000_std_lr0.01_s2,0.992256
60000,A_w5_T10000_std_lr0.01_s3,1.87149
60000,A_w5_T10000_std_lr0.01_s4,6.69037
70000,A_w5_T10000_std_lr0.01_s0,0.818853
70000,A_w5_T10000_std_lr0.01_s1,1.81213
70000,A_w5_T10000_std_lr0.01_s2,1.39672
70000,A_w5_T10000_std_lr0.01_s3,0.686598
70000,A_w5_T10000_std_lr0.01_s4,1.34347
80000,A_w5_T10000_std_lr0.01_s0,0.922729
80000,A_w5_T10000_std_lr0.01_s1,0.686694
80000,A_w5_T10000_std_lr0.01_s2,4.75469
80000,A_w5_T10000_std_lr0.01_s3,1.13058
80000,A_w5_T10000_std_lr0.01_s4,1.24206
90000,A_w5_T10000_std_lr0.01_s0,1.61645
90000,A_w5_T10000_std_lr0.01_s1,1.23745
90000,A_w5_T10000_std_lr0.01_s2,0.236803
90000,A_w5_T10000_std_lr0.01_s3,0.86906
90000,A_w5_T10000_std_lr0.01_s4,0.329841
100000,A_w5_T10000_std_lr0.01_s0,2.03611
100000,A_w5_T10000_std_lr0.01_s1,1.58634
100000,A_w5_T10000_std_lr0.01_s2,1.94657
100000,A_w5_T10000_std_lr0.01_s3,1.41891
100000,A_w5_T10000_std_lr0.01_s4,1.23624
110000,A_w5_T10000_std_lr0.01_s0,1.76663
110000,A_w5_T10000_std_lr0.01_s1,3.68295
110000,A_w5_T10000_std_lr0.01_s2,1.97967
110000,A_w5_T10000_std_lr0.01_s3,1.1199
110000,A_w5_T10000_std_lr0.01_s4,0.998877
120000,A_w5_T10000_std_lr0.01_s0,0.863382
