step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
0,A_w50_T10000_std_lr0.01_s0,0.34,0.0179592,0.3,6.42274,4.27752,0.178656,0.501633,0,3.06592,39.58,0.0774613,18.8484,0.121821,8.20878,7.77848,0.34,2.04705
0,A_w50_T10000_std_lr0.01_s1,0.12,0.0130612,0.06,8.25855,4.42006,0.182872,0.499592,0,0.237572,16.8797,0.0140744,18.843,0.125903,7.9426,7.69422,0.12,0.670268
0,A_w50_T10000_std_lr0.01_s2,0.22,0.0334694,0.2,6.14352,4.2161,0.178767,0.494286,0,50.1372,87.3241,0.574152,18.8777,0.115566,8.65304,7.54875,0.22,3.04543
0,A_w50_T10000_std_lr0.01_s3,0.2,0.0220408,0.1,5.42778,4.54397,0.1796,0.500286,0,5.46914,30.4962,0.179338,18.9222,0.118443,8.44285,7.66968,0.2,0.993787
0,A_w50_T10000_std_lr0.01_s4,0.34,0.0204082,0.28,5.41115,4.44464,0.188636,0.500122,0,39.9616,59.8987,0.667153,18.6503,0.124195,8.05187,6.54401,0.34,4.13246
1000,A_w50_T10000_std_lr0.01_s0,0.36,0.00163265,0.36,11.3724,4.26417,0.180887,0.502204,0,0.994009,33.7696,0.0294351,18.7656,0.120801,8.27808,6.89905,0.36,0.554894
1000,A_w50_T10000_std_lr0.01_s1,0.18,0.00163265,0.14,12.7419,5.17925,0.186199,0.496286,0,1.06982,11.1189,0.0962171,18.7271,0.12831,7.79365,7.04589,0.18,0.328464
1000,A_w50_T10000_std_lr0.01_s2,0.28,0.00979592,0.24,8.60688,4.36928,0.178985,0.496,0,12.9805,29.5058,0.439931,18.8508,0.112628,8.87876,7.23906,0.28,0.620259
1000,A_w50_T10000_std_lr0.01_s3,0.2,0.00163265,0.18,13.5406,5.57829,0.182353,0.499673,0,0.451207,20.0702,0.0224814,18.8404,0.122878,8.13814,7.68327,0.2,0.54484
1000,A_w50_T10000_std_lr0.01_s4,0.34,0.000816327,0.32,10.6322,4.65259,0.191458,0.499224,0,10.9013,29.6964,0.36709,18.4944,0.133713,7.47868,6.03793,0.34,0.40595
2000,A_w50_T10000_std_lr0.01_s0,0.36,0.000816327,0.36,12.7227,4.28416,0.181154,0.502204,0,3.01728,26.3207,0.114635,18.7391,0.127376,7.85075,6.53905,0.36,0.522677
2000,A_w50_T10000_std_lr0.01_s1,0.18,0.00163265,0.14,14.1441,5.47703,0.187472,0.496327,0,0.664268,10.5371,0.0630411,18.6672,0.131836,7.58516,6.82759,0.18,0.166957
2000,A_w50_T10000_std_lr0.01_s2,0.28,0.00897959,0.24,9.59923,3.91916,0.179158,0.496939,0,2.8627,24.4702,0.116987,18.8544,0.112092,8.92124,7.64858,0.28,0.356041
2000,A_w50_T10000_std_lr0.01_s3,0.2,0.00244898,0.2,13.6327,5.35648,0.183667,0.500531,0,4.75854,36.3735,0.130825,18.8097,0.125907,7.94235,7.36903,0.2,0.574993
2000,A_w50_T10000_std_lr0.01_s4,0.34,0.000816327,0.34,11.3959,4.77144,0.190231,0.498776,0,0.47855,14.089,0.0339661,18.4887,0.13353,7.48898,6.15455,0.34,0.119744
