switch_step,run_id,post_err
10000,A_w50_T10000_std_lr0.01_bfull_s0,3.41342
10000,A_w50_T10000_std_lr0.01_bfull_s1,0.825907
10000,A_w50_T10000_std_lr0.01_bfull_s2,4.12357
10000,A_w50_T10000_std_lr0.01_bfull_s3,0.772235
10000,A_w50_T10000_std_lr0.01_bfull_s4,0.810095
20000,A_w50_T10000_std_lr0.01_bfull_s0,3.41356
20000,A_w50_T10000_std_lr0.01_bfull_s1,4.48362
20000,A_w50_T10000_std_lr0.01_bfull_s2,1.74022
20000,A_w50_T10000_std_lr0.01_bfull_s3,3.94615
20000,A_w50_T10000_std_lr0.01_bfull_s4,2.07501
30000,A_w50_T10000_std_lr0.01_bfull_s0,2.36738
30000,A_w50_T10000_std_lr0.01_bfull_s1,2.80774
30000,A_w50_T10000_std_lr0.01_bfull_s2,0.956157
30000,A_w50_T10000_std_lr0.01_bfull_s3,1.24954
30000,A_w50_T10000_std_lr0.01_bfull_s4,1.36953
40000,A_w50_T10000_std_lr0.01_bfull_s0,2.61468
40000,A_w50_T10000_std_lr0.01_bfull_s1,5.07714
40000,A_w50_T10000_std_lr0.01_bfull_s2,0.68614
40000,A_w50_T10000_std_lr0.01_bfull_s3,1.4844
40000,A_w50_T10000_std_lr0.01_bfull_s4,12.4426
50000,A_w50_T10000_std_lr0.01_bfull_s0,1.4234
50000,A_w50_T10000_std_lr0.01_bfull_s1,0.995037
50000,A_w50_T10000_std_lr0.01_bfull_s2,4.36951
50000,A_w50_T10000_std_lr0.01_bfull_s3,5.07451
50000,A_w50_T10000_std_lr0.01_bfull_s4,1.29801
60000,A_w50_T10000_std_lr0.01_bfull_s0,4.77852
60000,A_w50_T10000_std_lr0.01_bfull_s1,0.970368
60000,A_w50_T10000_std_lr0.01_bfull_s2,3.90244
60000,A_w50_T10000_std_lr0.01_bfull_s3,1.51882
60000,A_w50_T10000_std_lr0.01_bfull_s4,1.00891
70000,A_w50_T10000_std_lr0.01_bfull_s0,1.10312
70000,A_w50_T10000_std_lr0.01_bfull_s1,5.44378
70000,A_w50_T10000_std_lr0.01_bfull_s2,2.47187
