act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss
SNA,shell,0.001,2,0,W1,2,78400,33.28556724,5.769364544,5.769364544,1,1,0,0.03328556724,0,0,0,0
SNA,shell,0.001,2,0,b1,1,100,0.03917904257,0.1979369661,0.1979369661,1,1,0,3.917904257e-05,0,0,0,0
SNA,shell,0.001,2,0,W2,2,10000,33.34772312,5.774748749,5.774748749,1,1,0,0.03334772312,0,0,1.480936401e-17,0
SNA,shell,0.001,2,0,b2,1,100,0.3913900213,0.6256117176,0.6256117176,1,1,0,0.0003913900213,0,0,8.690604264e-20,0
SNA,shell,0.001,2,0,W3,2,1000,3.383801633,1.839511248,1.839511248,1,1,0,0.003383801633,0,0,0,0
SNA,shell,0.001,2,0,b3,1,10,0.02096416063,0.1447900571,0.1447900571,1,1,0,2.096416063e-05,0,0,-9.30995753e-21,0
SNA,shell,0.001,2,1,W1,2,78400,155.8668138,12.48466314,5.769364544,2.163958101,0.08153651602,13.31940176,0.1558668138,0.1774064633,0.04509523529,0.132311228,0.04509523529
SNA,shell,0.001,2,1,b1,1,100,0.3087455771,0.5556487894,0.1979369661,2.807200697,0.2434584756,0.5425604303,0.0003087455771,0.0002943718206,0.0001279577485,0.0001664140721,0.0001279577485
SNA,shell,0.001,2,1,W2,2,10000,82.35753381,9.075105168,5.774748749,1.571515154,0.313956254,9.09937306,0.08235753381,0.08279859008,0.01089235249,0.07190623759,0.01089235249
SNA,shell,0.001,2,1,b2,1,100,0.7183247284,0.8475403993,0.6256117176,1.354738691,0.3139342717,0.881362159,0.0007183247284,0.0007767992553,4.925233973e-05,0.0007275469156,4.925233973e-05
SNA,shell,0.001,2,1,W3,2,1000,30.92113471,5.56067754,1.839511248,3.022910322,0.7649129765,4.31931192,0.03092113471,0.01865645546,0.01384707857,0.00480937689,0.01384707857
SNA,shell,0.001,2,1,b3,1,10,0.03331643708,0.1825279077,0.1447900571,1.260638412,0.01294528788,0.2315088675,3.331643708e-05,5.359635572e-05,1.424145367e-06,5.217221035e-05,1.424145367e-06
SNA,shell,0.001,2,2,W1,2,78400,212.4658541,14.57620849,5.769364544,2.526484223,0.01959067149,15.57101308,0.2124658541,0.2424564482,0.07756050038,0.1648959479,0.07756050038
SNA,shell,0.001,2,2,b1,1,100,0.2607962937,0.5106821846,0.1979369661,2.580024311,0.03982900751,0.5402992453,0.0002607962937,0.0002919232745,9.780957169e-05,0.0001941137028,9.780957169e-05
SNA,shell,0.001,2,2,W2,2,10000,103.4236854,10.16974363,5.774748749,1.761071185,0.1509682129,10.9105166,0.1034236854,0.1190393724,0.01931597996,0.09972339242,0.01931597996
SNA,shell,0.001,2,2,b2,1,100,0.6563067226,0.8101275965,0.6256117176,1.294936737,0.1148473032,0.9650293789,0.0006563067226,0.0009312817022,3.404610955e-05,0.0008972355926,3.404610955e-05
SNA,shell,0.001,2,2,W3,2,1000,38.01242517,6.165421735,1.839511248,3.351662971,0.5959041251,5.280103905,0.03801242517,0.02787949725,0.01871350154,0.00916599571,0.01871350154
SNA,shell,0.001,2,2,b3,1,10,0.03407502388,0.1845942141,0.1447900571,1.274909464,0.4785749988,0.1716305543,3.407502388e-05,2.945704716e-05,1.584370916e-06,2.787267624e-05,1.584370916e-06
SNA,shell,0.001,2,3,W1,2,78400,184.6581463,13.58889791,5.769364544,2.355354356,0.007477870356,14.72315163,0.1846581463,0.2167711939,0.06114510202,0.1556260919,0.06114510202
SNA,shell,0.001,2,3,b1,1,100,0.3190694301,0.5648623108,0.1979369661,2.853748452,-0.1105669213,0.6188479728,0.0003190694301,0.0003829728134,0.0001346342085,0.0002483386049,0.0001346342085
SNA,shell,0.001,2,3,W2,2,10000,123.2628808,11.10238176,5.774748749,1.922573993,0.0723482151,12.13810588,0.1232628808,0.1473336144,0.02838367351,0.1189499408,0.02838367351
SNA,shell,0.001,2,3,b2,1,100,0.7429256825,0.8619313676,0.6256117176,1.377741726,0.07939451775,1.024056248,0.0007429256825,0.001048691199,5.584697696e-05,0.0009928442223,5.584697696e-05
SNA,shell,0.001,2,3,W3,2,1000,44.57490245,6.676443848,1.839511248,3.629466171,0.4954662517,5.982363414,0.04457490245,0.03578867202,0.02339591697,0.01239275505,0.02339591697
SNA,shell,0.001,2,3,b3,1,10,0.04822204819,0.2195951916,0.1447900571,1.516645522,-0.01411181602,0.2647330445,4.822204819e-05,7.008358486e-05,5.595808156e-06,6.44877767e-05,5.595808156e-06
SNA,shell,0.001,2,4,W1,2,78400,186.6175988,13.6608052,5.769364544,2.367817998,0.000990647419,14.8238663,0.1866175988,0.219747012,0.0622748357,0.1574721763,0.0622748357
SNA,shell,0.001,2,4,b1,1,100,0.3283479163,0.5730165061,0.1979369661,2.894944372,-0.08110932964,0.6212294146,0.0003283479163,0.0003859259856,0.0001406846613,0.0002452413242,0.0001406846613
SNA,shell,0.001,2,4,W2,2,10000,129.5147502,11.38045475,5.774748749,1.970727254,0.03500217879,12.58021615,0.1295147502,0.1582618383,0.03142393973,0.1268378986,0.03142393973
SNA,shell,0.001,2,4,b2,1,100,0.6746523553,0.8213722392,0.6256117176,1.312910574,0.2003240355,0.9274509797,0.0006746523553,0.0008601653198,3.83221818e-05,0.000821843138,3.83221818e-05
SNA,shell,0.001,2,4,W3,2,1000,46.87558466,6.846574667,1.839511248,3.72195314,0.4402180119,6.258663266,0.04687558466,0.03917086588,0.02507068407,0.01410018181,0.02507068407
SNA,shell,0.001,2,4,b3,1,10,0.03978027748,0.1994499373,0.1447900571,1.377511283,-0.3942715958,0.2889918311,3.978027748e-05,8.351627843e-05,2.987702503e-06,8.052857592e-05,2.987702503e-06
SNA,shell,0.001,2,5,W1,2,78400,215.1157407,14.66682449,5.769364544,2.542190632,0.001820537913,15.75097478,0.2151157407,0.2480932065,0.07916479357,0.1689284129,0.07916479357
SNA,shell,0.001,2,5,b1,1,100,0.2935448707,0.5417978135,0.1979369661,2.737223996,-0.1247757489,0.5995717379,0.0002935448707,0.0003594862689,0.0001182402823,0.0002412459866,0.0001182402823
SNA,shell,0.001,2,5,W2,2,10000,138.0068974,11.74763369,5.774748749,2.034310791,0.01706110752,13.00152999,0.1380068974,0.169039782,0.03567535456,0.1333644274,0.03567535456
