act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,shell,0.001,0.001,2,1,0.9580375,1,1,0,0,-0.2235196382,0.8167771101,-1.4485116,0.8208248615,70.47505573,0,0,0.5272609591,0.713588953,0.03414128721,1.389394641,49.48163296,1.296396136,0.9069814682,1.765200734,0.7515153289,0.3781196177,3,0.05999999866,1.200000048,0.8521836996,0.4094843566,3,0.03999999911,1.200000048,0.07001330059,0.2702058691,0.2799862763,0.07001330059
SNA,shell,0.001,0.001,2,2,0.96343125,0.9691666961,0.9691666961,0,0,-0.9215352535,1.198726892,-4.772264957,0.6225944757,70.10126157,0,0,-0.4010048509,1.213922024,-3.526165009,0.7656948566,60.85314895,1.506200433,0.9979618788,1.94323051,0.5336955786,0.3599019945,3,0.009999999776,1.200000048,0.533501029,0.2385617942,3,0.07999999821,1.200000048,0.1157234219,0.3548531427,0.3906279799,0.1157234219
SNA,shell,0.001,0.001,2,3,0.9667,0.8725000024,0.8725000024,0,0,-0.5936326385,1.201532483,-7.824306488,0.7562637329,62.69216771,0,0,-1.316891313,2.104307413,-8.643470764,0.6690660715,61.99296969,1.381540656,1.103340745,2.111004591,0.5172285438,0.2692282498,3,0.01999999955,1.200000048,0.2791307867,0.1236109808,3,0.03999999911,1.200000048,0.1131207695,0.3536061467,0.4013952279,0.1131207695
SNA,shell,0.001,0.001,2,4,0.9681104167,1,1,0,0,-0.5377690196,1.268845677,-15.4981041,0.8651440144,57.06334315,0,0,-1.568734884,2.591180563,-7.417678833,0.6717013717,62.12375506,1.329030871,1.149528027,2.165206432,0.4779497683,0.1404653192,3,0.01999999955,1.200000048,0.2361434102,0.1143010706,3,0.01999999955,1.200000048,0.118951454,0.3640507143,0.4185093238,0.118951454
SNA,shell,0.001,0.001,2,5,0.9687125,1,1,0,0,-0.5593575835,1.303679228,-12.43000698,0.7704746723,61.93191574,0,0,-1.748757482,2.57006073,-6.072735786,0.6315849423,63.91444212,1.469483614,1.177142739,2.166410685,0.4709866643,0.1680698842,3,0.009999999776,1.200000048,0.2414700985,0.1289522499,3,0.03999999911,1.200000048,0.1401845906,0.4011944812,0.4592481801,0.1401845906
SNA,shell,0.001,0.001,2,6,0.9678770833,0.9916666746,0.9916666746,0,0,-0.2381345183,1.26977706,-13.21695328,0.9458711743,58.3939635,0,0,-2.795481682,2.910679102,-8.708667755,0.6310248375,64.38930301,1.346479058,1.128939629,2.187428236,0.4814355075,0.1635665298,3,0.009999999776,1.200000048,0.2132739127,0.1150804386,3,0.009999999776,1.200000048,0.1215413526,0.3692598443,0.4296440811,0.1215413526
SNA,shell,0.001,0.001,2,7,0.96908125,0.9350000024,0.9350000024,0,0,-0.7172977924,1.329419613,-12.61485863,0.7115029693,61.07904322,0,0,-2.332621574,2.674845219,-6.605180264,0.6049651504,64.45244453,1.535713673,1.189064384,2.194704533,0.4704691768,0.1773195267,2.752393246,0,1.200000048,0.236355707,0.129614383,0.8047685027,0,1.200000048,0.1499101598,0.4174033354,0.4791629123,0.1499101598
SNA,shell,0.001,0.001,2,8,0.9696395833,0.9300000072,0.9300000072,0,0,-0.3893077075,1.275326252,-10.90864944,0.8423359394,62.19113701,0,0,-2.230516434,2.667021513,-6.753839016,0.6269965768,65.8372266,1.392085075,1.140509486,2.16952157,0.4921655655,0.1947112381,2.436020374,0,1.200000048,0.224276498,0.1293690503,0.7887791991,0,1.200000048,0.1269678094,0.3787885691,0.4405021242,0.1269678094
SNA,shell,0.001,0.001,2,9,0.96853125,1,1,0,0,-0.3478819728,1.37824893,-13.55313492,0.8424761295,59.39423599,0,0,-2.802308321,3.152938128,-7.838746548,0.6270911694,63.60507334,1.454706073,1.23202455,2.233709812,0.445947051,0.1573600769,3,0.009999999776,1.200000048,0.1949724853,0.1159370467,3,0.01999999955,1.200000048,0.1518145022,0.4215324596,0.4848679555,0.1518145022
SNA,shell,0.001,0.001,2,10,0.9701125,1,1,0,0,-0.297668606,1.263368249,-11.58955383,0.9486792088,57.98349764,0,0,-2.333677053,2.908917427,-9.013408661,0.638830781,62.04548632,1.396507263,1.167647481,2.190670252,0.4837263525,0.1872198433,3,0.009999999776,1.200000048,0.2115873545,0.1099941432,3,0.02999999933,1.200000048,0.1259421274,0.3773634683,0.4400426252,0.1259421274
SNA,shell,0.001,0.001,2,11,0.9686583333,1,1,0,0,-0.322776854,1.273107171,-12.69879723,0.8800480962,60.33466099,0,0,-2.745673418,2.875148058,-6.919557095,0.5997431278,62.57408042,1.409359932,1.143163681,2.144791365,0.4792158306,0.1717179716,2.778203011,0,1.200000048,0.2147189975,0.1099559367,0.9129299521,0,1.200000048,0.1294119722,0.383108944,0.449211631,0.1294119722
SNA,shell,0.001,0.001,2,12,0.9693375,1,1,0,0,-0.6922419667,1.436508536,-9.339472771,0.7392694354,66.34151292,0,0,-1.875485659,2.648040771,-5.894081116,0.6622892618,66.56594894,1.543148637,1.198141813,2.182014465,0.4258105457,0.2234525532,1.881603718,0,1.200000048,0.235516265,0.1469252855,2.447271347,0,1.200000048,0.160463255,0.4352335555,0.5007155001,0.160463255
SNA,shell,0.001,0.001,2,13,0.9659979167,1,1,0,0,-0.5289876461,1.468452215,-16.17592812,0.8340025544,58.03421092,0,0,-3.275121927,3.35845089,-8.831566811,0.6078233719,63.21811358,1.483855605,1.217807651,2.260762691,0.4168236256,0.1437426805,3,0.01999999955,1.200000048,0.1837103367,0.1124187186,0.952350378,0,1.200000048,0.1596009554,0.4344824305,0.4992549925,0.1596009554
SNA,shell,0.001,0.001,2,14,0.96829375,1,1,0,0,-0.6795750856,1.376712203,-10.23393726,0.7971214056,63.5481637,0,0,-2.087691307,2.700381994,-7.296972752,0.6469034553,66.30048985,1.465942025,1.145940781,2.213102341,0.437201649,0.2170839757,2.39652133,0,1.200000048,0.2272166163,0.1250607818,2.190995216,0,1.200000048,0.1470335953,0.4130368048,0.478267743,0.1470335953
SNA,shell,0.001,0.001,2,15,0.9677145833,1,1,0,0,-0.4102988839,1.329864502,-12.04474545,0.9005226493,59.2695812,0,0,-2.728524208,2.911532402,-7.279975414,0.6083675027,64.48021835,1.440643549,1.155049086,2.191998243,0.4605657458,0.1847188771,2.214055538,0,1.200000048,0.2116892189,0.1142888144,0.470949471,0,1.200000048,0.1350280421,0.3930011482,0.4588647179,0.1350280421
