arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
R,raw,100,0,0.0001,1,1,5,0.5572115385,0.6495999694,0.6660000086,0.6495999694,0.4099999964,0.4099999964,2.62672019,1.722436428,-3.432984352,0.9303999543,3.469007688,0.3700000048,0.3700000048,1.468884706,1.584810495,-12.36890316,0.8931999803,2.986859126,0.7249586582,0.5924990177,0.5968276858
R,raw,100,0,0.0001,2,0,1,0.9834535256,1,1,1,0.4499999881,0.4499999881,-0.8186055422,0.9802296758,-4.897222042,0.006000000052,3.122586589,0.3999999762,0.3999999762,-0.3358870447,1.293305635,-10.80013466,0.08000000566,2.160034885,0.6504347324,0.5922777057,0.6191940904
R,raw,100,0,0.0001,3,1,5,0.4735576923,0.6119999886,0.6120000482,0.6119999886,0.5999999642,0.5999999642,-1.302005649,1.704253912,-8.75790596,0,3.633280721,0.3400000036,0.3400000036,0.7974767089,1.420402288,-12.17091084,0.8799999952,3.682256571,0.6968920231,0.6009646058,0.6795962453
R,raw,100,0,0.0001,4,0,1,0.9264022436,1,1,1,0.6999999881,0.6999999881,-1.696001053,1.471653819,-8.013183594,0,2.771200792,0.3599999845,0.3599999845,-0.2505390048,0.9973127842,-9.112466812,0.1240000054,2.416408094,0.6959465146,0.6099634767,0.7679492831
R,raw,100,0,0.0001,5,1,5,0.4865384615,0.6024000049,0.5640000105,0.6024000049,0.5699999928,0.5699999928,-1.943134308,1.881705999,-9.217493057,0,3.754670405,0.1799999923,0.1799999923,1.385263681,1.399677277,-8.724649429,0.885199964,4.755029329,0.7076909542,0.6139612198,0.899982214
R,raw,100,0,0.0001,6,0,1,0.9603365385,1,1,1,0.7299999595,0.7299999595,-2.424168587,1.286389947,-7.260215759,0,2.254884515,0.3100000024,0.3100000024,-0.3723184764,0.9400450587,-7.410393238,0.1240000054,2.168032876,0.7115582824,0.618342042,0.9480679035
R,raw,100,0,0.0001,7,1,5,0.3680689103,0.4855999947,0.4600000083,0.4855999947,0.6100000143,0.6100000143,-3.046040535,1.603236437,-11.68884277,0,3.247041831,0.3100000024,0.3100000024,-0.2474319041,1.237830043,-8.272911072,0.3243999779,3.849833222,0.7176678777,0.6199650764,1.040122151
R,raw,100,0,0.0001,8,0,1,0.931650641,1,1,1,0.8299999833,0.8299999833,-5.09079504,1.932500958,-20.19011497,0,1.680574203,0.4199999869,0.4199999869,-1.23933506,0.9769618511,-10.97045326,0.00400000019,1.690979705,0.713760972,0.618714869,1.104922652
R,raw,100,0,0.0001,9,1,5,0.3351362179,0.5123999715,0.4720000327,0.5123999715,0.5899999738,0.5899999738,-2.221538544,1.925433755,-12.70833111,0,4.477025575,0.1599999964,0.1599999964,-0.7563604116,1.173648,-8.335149765,0.2211999893,5.94904789,0.717635572,0.6251551509,1.268764496
R,raw,100,0,0.0001,10,0,1,0.9465544872,1,1,1,0.6200000048,0.6200000048,-3.469317436,1.745866418,-10.7361908,0,3.184504742,0.4099999964,0.4099999964,-1.810592175,1.469123602,-14.87949276,0.006000000052,2.392763998,0.7209438682,0.6245388985,1.324500918
R,raw,100,0,0.0001,11,1,5,0.3953125,0.5536000133,0.5340000391,0.5536000133,0.6499999762,0.6499999762,-3.932213545,2.119452715,-19.59067726,0,3.124307555,0.3799999952,0.3799999952,-2.820922136,1.462252498,-15.21189976,0.002399999881,3.191585832,0.737852037,0.6318355203,1.426984429
R,raw,100,0,0.0001,12,0,1,0.9290464744,1,1,1,0.6800000072,0.6800000072,-3.793140411,1.70466423,-18.92720413,0,2.727107441,0.4499999881,0.4499999881,-2.16031456,1.29288125,-15.0138998,0.00400000019,2.121605837,0.737852037,0.6354249716,1.462128162
R,raw,100,0,0.0001,13,1,5,0.2974358974,0.4195999801,0.4360000193,0.4195999801,0.6399999857,0.6399999857,-3.738635063,1.996191382,-19.42293358,0,3.493773845,0.3199999928,0.3199999928,-2.653630018,1.193122983,-13.89465618,0.001999999862,3.844279411,0.7406643629,0.6374332309,1.558524966
R,raw,100,0,0.0001,14,0,1,0.9298878205,1,1,1,0.719999969,0.719999969,-4.386392593,1.757089019,-17.19768524,0,3.099312586,0.5,0.5,-2.483231544,1.206854343,-13.38957977,0,2.728814444,0.7406643629,0.6389623284,1.602541327
R,raw,100,0,0.0001,15,1,5,0.2929887821,0.423999995,0.454000026,0.423999995,0.6399999857,0.6399999857,-4.51987505,1.883380413,-17.26146889,0,3.303616973,0.4199999869,0.4199999869,-3.038021326,1.296932697,-14.42140007,0.0007999999798,3.45351612,0.7406643629,0.6389623284,1.695761919
R,raw,100,0,0.0001,16,0,1,0.9334134615,1,1,1,0.7299999595,0.7299999595,-5.345251083,2.093452454,-21.66222,0,2.40951726,0.5899999738,0.5899999738,-3.39659071,1.528861523,-14.25359726,0,2.24716949,0.7406643629,0.6399153471,1.738185287
R,raw,100,0,0.0001,17,1,5,0.4803685897,0.6119999886,0.5900000334,0.6119999886,0.5999999642,0.5999999642,-4.97456789,2.504864931,-20.42693329,0,3.590287041,0.4799999893,0.4799999893,-4.023217678,1.969835401,-15.17030907,0.0003999999899,3.530175414,0.765519321,0.6446472406,1.741405606
R,raw,100,0,0.0001,18,0,1,0.9135817308,1,1,1,0.719999969,0.719999969,-4.38556385,1.806311607,-17.81793785,0,2.969331554,0.6299999952,0.6299999952,-2.887183189,1.273223519,-13.8589344,0,2.436603788,0.765519321,0.6446618438,1.805165768
R,raw,100,0,0.0001,19,1,5,0.4573717949,0.6211999655,0.6220000386,0.6211999655,0.5999999642,0.5999999642,-4.183868885,2.167367935,-17.36065674,0,3.799710798,0.4599999785,0.4599999785,-5.104785919,2.248940706,-21.48032188,0.0003999999899,4.057520394,0.7795794606,0.6482213736,1.879356503
R,raw,100,0,0.0001,20,0,1,0.9405448718,1,1,1,0.6299999952,0.6299999952,-4.348866463,1.939275265,-17.68899918,0,3.110871515,0.6100000143,0.6100000143,-4.622337341,1.67357111,-17.11725426,0,2.237904061,0.7865975499,0.6522399187,1.912956357
R,raw,100,0,0.0001,21,1,5,0.3969951923,0.534799993,0.5440000296,0.534799993,0.5899999738,0.5899999738,-5.365517616,2.263921499,-18.00281525,0,3.434720471,0.5,0.5,-6.545490265,2.48675251,-21.82715607,0,3.349676443,0.7932689786,0.6524912119,1.976883173
R,raw,100,0,0.0001,22,0,1,0.9267227564,1,1,1,0.6899999976,0.6899999976,-5.154194355,1.982054472,-19.22068596,0,2.52340863,0.7299999595,0.7299999595,-5.021994114,1.731060505,-18.04928207,0,1.932503032,0.7932689786,0.656650722,2.025817156
R,raw,100,0,0.0001,23,1,5,0.5042467949,0.6747999787,0.6400000453,0.6747999787,0.5899999738,0.5899999738,-4.246030807,2.878460884,-20.5868988,0,4.407581639,0.3799999952,0.3799999952,-5.04460001,2.764015436,-20.81238937,0.001199999941,4.804951666,0.8400787115,0.6584025621,2.105599165
R,raw,100,0,0.0001,24,0,1,0.9238782051,1,1,1,0.7400000095,0.7400000095,-4.963415146,1.771406054,-23.92000961,0,3.026272281,0.6599999666,0.6599999666,-3.933193922,1.367782116,-20.23664856,0,2.498894102,0.8397928476,0.663454473,2.143975019
R,raw,100,0,0.0001,25,1,5,0.3681089744,0.5151999593,0.4880000353,0.5151999593,0.5899999738,0.5899999738,-4.069761753,2.611585617,-25.04665565,0,3.940302169,0.5399999619,0.5399999619,-7.04843092,2.193230391,-21.59633446,0,3.434411733,0.8395004869,0.6643922925,2.213629246
R,raw,100,0,0.0001,26,0,1,0.9220352564,1,1,1,0.6399999857,0.6399999857,-3.15947175,2.154365301,-18.43516159,0,3.625111565,0.6399999857,0.6399999857,-4.510167122,1.671439409,-19.0468998,0,2.464002287,0.8329738975,0.6651895046,2.247549534
R,raw,100,0,0.0001,27,1,5,0.2416266026,0.4684000015,0.4100000262,0.4684000015,0.5999999642,0.5999999642,-4.613036156,2.673490524,-24.91207504,0,3.514636117,0.5699999928,0.5699999928,-6.319776535,2.336257458,-18.86999321,0,3.090615794,0.8440341949,0.6665676832,2.326681376
R,raw,100,0,0.0001,28,0,1,0.9104967949,1,1,1,0.5999999642,0.5999999642,-3.961449862,2.344601631,-21.44458008,0,4.24272136,0.6399999857,0.6399999857,-7.068255901,2.577005148,-18.52595711,0,2.756727737,0.8786205053,0.6684638858,2.380351782
R,raw,100,0,0.0001,29,1,5,0.4299278846,0.5795999765,0.5980000496,0.5795999765,0.6399999857,0.6399999857,-6.469491959,3.048394918,-28.61804581,0,2.868699419,0.6999999881,0.6999999881,-10.33008671,3.543536425,-29.48092651,0,2.827156587,0.8440341949,0.6716327667,2.448040485
R,raw,100,0,0.0001,30,0,1,0.8951923077,1,1,1,0.6800000072,0.6800000072,-4.932258129,1.997424006,-21.86978531,0,2.787589273,0.7599999905,0.7599999905,-7.840032578,2.430371284,-23.86600876,0,2.126131781,0.8440341949,0.6725833416,2.485848665
R,raw,101,1,0.0001,1,1,5,0.4655849359,0.5371999741,0.4860000312,0.5371999741,0.4199999869,0.4199999869,1.945812225,1.444629908,-1.698840618,0.9551999569,3.282946842,0.3700000048,0.3700000048,0.6725545526,1.283268929,-7.292113781,0.8331999779,2.798322908,0.7092983723,0.5862128735,0.5904708505
R,raw,101,1,0.0001,2,0,1,0.9778044872,1,1,1,0.4099999964,0.4099999964,-1.069868684,1.63538599,-6.619908333,0.01000000071,1.884439539,0.4899999797,0.4899999797,-1.166674376,3.971392155,-16.83992958,0.002000000095,1.35409351,0.6718272567,0.5961432457,0.6242723465
R,raw,101,1,0.0001,3,1,5,0.2838141026,0.3531999886,0.3600000143,0.3531999886,0.5999999642,0.5999999642,-2.676198959,1.574765444,-8.062500954,0,2.351226826,0.2899999917,0.2899999917,0.1734975576,1.096999645,-8.891325951,0.5699999928,2.30275173,0.6674823165,0.5974541903,0.7269206643
R,raw,101,1,0.0001,4,0,1,0.9232371795,1,1,1,0.7999999523,0.7999999523,-2.717075825,1.285146236,-8.105108261,0,2.043911359,0.3400000036,0.3400000036,0.3179241419,0.9524281025,-9.155416489,0.9240000248,1.740299114,0.6674823165,0.5965684652,0.801543057
R,raw,101,1,0.0001,5,1,5,0.5600160256,0.7436000109,0.7300000191,0.7436000109,0.5699999928,0.5699999928,-3.151065588,1.755654573,-10.76727962,0,3.932272804,0.2199999988,0.2199999988,1.283043504,1.370515108,-6.395671844,0.8223999739,5.072938666,0.6881791353,0.6061493754,0.936975956
R,raw,101,1,0.0001,6,0,1,0.9685496795,1,1,1,0.7899999619,0.7899999619,-3.928039551,1.638683677,-12.23032856,0,2.125412821,0.4099999964,0.4099999964,-0.5430557132,0.9837752581,-6.980141163,0.02200000174,1.929505446,0.6892276406,0.6058490872,0.9753375649
R,raw,101,1,0.0001,7,1,5,0.346875,0.5076000094,0.4940000176,0.5076000094,0.6999999881,0.6999999881,-4.012275696,1.763761997,-11.89832592,0,2.942932165,0.25,0.25,-0.8906550407,1.042384148,-7.894360542,0.1367999911,3.484454548,0.6902788281,0.6081408858,1.116255164
R,raw,101,1,0.0001,8,0,1,0.925,1,1,1,0.8399999738,0.8399999738,-3.660004139,1.471369743,-10.74892998,0,2.142259209,0.3999999762,0.3999999762,0.07997183502,1.018770814,-7.686923981,0.6340000033,2.144653915,0.6902992725,0.6092818975,1.170815706
R,raw,101,1,0.0001,9,1,5,0.4594951923,0.5995999575,0.5940000415,0.5995999575,0.6800000072,0.6800000072,-3.626773834,1.855743408,-11.6970129,0,3.046796237,0.3199999928,0.3199999928,-1.573104024,1.492676139,-9.249659538,0.0055999998,3.507827714,0.6899545193,0.6162956953,1.280656099
R,raw,101,1,0.0001,10,0,1,0.9413862179,1,1,1,0.7999999523,0.7999999523,-3.725092888,1.390674233,-12.2807045,0,2.722116704,0.3700000048,0.3700000048,-1.6679672,1.09632647,-10.98433208,0.01400000043,3.025282219,0.6899532676,0.6177096963,1.333607554
R,raw,101,1,0.0001,11,1,5,0.4528445513,0.5776000023,0.5700000525,0.5776000023,0.6200000048,0.6200000048,-4.155714512,2.039351463,-13.8907156,0,3.273020597,0.3100000024,0.3100000024,-1.408754468,1.350570798,-12.92191887,0.03639999777,3.865084631,0.6986656785,0.6255861521,1.471085787
R,raw,101,1,0.0001,12,0,1,0.9155849359,1,1,1,0.7099999785,0.7099999785,-3.300035954,1.595881701,-16.02971458,0,3.55663807,0.4599999785,0.4599999785,-2.501338005,1.434116483,-10.74920654,0.002000000095,2.734355195,0.6986656785,0.6274675727,1.535959482
R,raw,101,1,0.0001,13,1,5,0.4383012821,0.5835999846,0.5860000253,0.5835999846,0.6100000143,0.6100000143,-3.975835085,2.270425797,-13.82459354,0,4.087923448,0.349999994,0.349999994,-2.257476807,1.563325763,-12.98252583,0.003199999919,4.309747152,0.6997229457,0.6315125227,1.646403193
R,raw,101,1,0.0001,14,0,1,0.9210737179,1,1,1,0.7799999714,0.7799999714,-4.152073383,1.810612679,-13.00829697,0,2.070929853,0.5899999738,0.5899999738,-2.716809988,1.168114781,-14.1049614,0,1.725994812,0.7017900944,0.6311074495,1.705227494
R,raw,101,1,0.0001,15,1,5,0.4413060897,0.5636000037,0.5420000553,0.5636000037,0.5899999738,0.5899999738,-3.721304893,2.328000546,-15.00903988,0,4.727541346,0.3599999845,0.3599999845,-3.15408659,1.744625568,-13.0064764,0.001199999941,4.962509767,0.7093282342,0.6368874907,1.789792538
R,raw,101,1,0.0001,16,0,1,0.9305689103,1,1,1,0.719999969,0.719999969,-3.962969542,1.709607959,-15.27379322,0,2.747299732,0.5399999619,0.5399999619,-2.94235754,1.267268419,-13.60854053,0,2.353588967,0.7093282342,0.6400958896,1.834602594
R,raw,101,1,0.0001,17,1,5,0.3503605769,0.4912,0.4840000272,0.4912,0.6200000048,0.6200000048,-3.828930855,2.221102953,-15.68144608,0,3.841788325,0.5899999738,0.5899999738,-5.673254013,2.211534262,-19.52182961,0,3.35044363,0.7093282342,0.6406348348,1.879282951
R,raw,101,1,0.0001,18,0,1,0.9118589744,1,1,1,0.6599999666,0.6599999666,-3.908550501,2.195562601,-18.79647636,0,3.984545234,0.5399999619,0.5399999619,-4.592021465,1.829344034,-16.85274696,0,3.220711079,0.7093282342,0.6407853961,1.923045754
R,raw,101,1,0.0001,19,1,5,0.3385416667,0.4639999866,0.4220000207,0.4639999866,0.6399999857,0.6399999857,-5.141543865,2.675531149,-24.01340485,0,3.199219554,0.6399999857,0.6399999857,-5.763474941,2.080203772,-17.97211266,0,2.899561206,0.7093282342,0.6410632133,1.978762031
R,raw,101,1,0.0001,20,0,1,0.9193910256,1,1,1,0.7099999785,0.7099999785,-4.408355713,2.492647409,-20.79678535,0,3.089012826,0.6499999762,0.6499999762,-5.71769762,2.561539412,-20.26916122,0,2.273558415,0.7114271522,0.6430312991,2.001538992
R,raw,101,1,0.0001,21,1,5,0.4788461538,0.6611999869,0.6740000248,0.6611999869,0.6299999952,0.6299999952,-4.419369221,2.500760317,-22.27887535,0,3.789333973,0.5199999809,0.5199999809,-6.526632786,2.793363571,-19.4248085,0,3.799612217,0.7114271522,0.6464505792,2.087422848
R,raw,101,1,0.0001,22,0,1,0.9196314103,1,1,1,0.6800000072,0.6800000072,-5.782072544,2.596012354,-25.20026588,0,2.992481668,0.6299999952,0.6299999952,-6.417693615,2.506631613,-19.78611374,0,2.20505086,0.7114271522,0.6455925703,2.143407106
R,raw,101,1,0.0001,23,1,5,0.3703525641,0.5256000161,0.5260000229,0.5256000161,0.6800000072,0.6800000072,-4.994517803,2.195281267,-20.39083481,0,3.837029765,0.4899999797,0.4899999797,-4.770700932,2.395701885,-18.23150635,0.0003999999899,4.595870477,0.7114271522,0.6488134265,2.201903105
R,raw,101,1,0.0001,24,0,1,0.9282051282,1,1,1,0.6499999762,0.6499999762,-5.216735363,3.281134367,-22.22718239,0,2.966048282,0.5500000119,0.5500000119,-5.557630062,3.000830889,-23.0486927,0,2.301637934,0.7118529677,0.6488134265,2.270501137
R,raw,101,1,0.0001,25,1,5,0.3598157051,0.5036000013,0.5020000339,0.5036000013,0.719999969,0.719999969,-6.279626369,2.604558706,-22.12592506,0,3.136108825,0.6100000143,0.6100000143,-6.787507534,2.447319031,-18.87683487,0,2.913624519,0.7118529677,0.6523612142,2.323034525
