arm,cond,seed,lr,task,fresh_online_acc,continual_online_acc,fresh_gap
R,raw,100,0.0001,29,0.5579727564,0.4299278846,0.1280448718
R,raw,101,0.0001,29,0.4739983974,0.3796474359,0.09435096154
R,raw,102,0.0001,29,0.5022836538,0.329286859,0.1729967949
