act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
R,l2init,0.001,0.001,9,1,0.9523625,0.9966666698,0.9966666698,0.1099999994,0.1099999994,-0.3843899369,0.8510015607,-3.274798393,0.3425000012,63.61121405,0,0,0.5439057946,0.4270379245,-0.3792966008,0.9033333063,40.6234031,1.501941919,1.099431872,2.832910538,0.2878654978,0.4042046773,0.2878654978,0.1491422256
R,l2init,0.001,0.001,9,2,0.9586895833,1,1,0.05999999866,0.05999999866,-0.3602562249,0.8093416095,-2.600973606,0.2941666543,51.77990049,0,0,0.6852690578,0.3754745424,0.2329590619,0.9791666865,31.21149141,1.336173892,1.047256351,2.918992519,0.2637759415,0.3756476362,0.2637759415,0.1341411503
R,l2init,0.001,0.001,9,3,0.956875,1,1,0.1299999952,0.1299999952,-0.516812861,0.8729847074,-2.896422148,0.2558333278,52.23417756,0,0,0.5831059813,0.4024216235,-0.5972866416,0.9375,35.22764779,1.470795393,1.101051331,2.948774338,0.297666797,0.409193328,0.297666797,0.1530864464
R,l2init,0.001,0.001,9,4,0.9585083333,1,1,0.009999999776,0.009999999776,-0.3120346367,0.7483950257,-0.7009218335,0.3050000072,50.82726683,0,0,0.6693121195,0.3660588861,-0.4657084048,0.9766666889,31.13325988,1.212322116,1.058423162,2.897969961,0.2403979842,0.3497754943,0.2403979842,0.1203256854
R,l2init,0.001,0.001,9,5,0.9587729167,1,1,0.1400000006,0.1400000006,-0.4214586318,0.8128798604,-2.130056858,0.2816666663,48.67665669,0,0,0.6857224107,0.4085037708,-0.3733565509,0.9700000286,31.89820127,1.356000543,1.078746796,2.94677949,0.2781732241,0.3888576793,0.2781732241,0.1414894619
R,l2init,0.001,0.001,9,6,0.9531458333,1,1,0.03999999911,0.03999999911,-0.3339029551,0.8025676608,-1.638426661,0.3208333254,51.20449619,0,0,0.711401403,0.3984921873,-0.3909457028,0.9750000238,31.64044014,1.356008053,1.086639643,2.888442516,0.2609406699,0.3710319101,0.2609406699,0.1309653564
R,l2init,0.001,0.001,9,7,0.95896875,1,1,0.1199999973,0.1199999973,-0.3717122376,0.8389068246,-2.306438446,0.287499994,51.64769449,0,0,0.6825164557,0.4104229212,-0.1920077056,0.9599999785,33.15999116,1.372947574,1.116614103,2.917371273,0.2786095592,0.3892829658,0.2786095592,0.1415601265
R,l2init,0.001,0.001,9,8,0.96200625,1,1,0.05000000075,0.05000000075,-0.2767758965,0.7405477762,-1.121153355,0.3041666746,48.15896009,0,0,0.689446032,0.3832551837,0.3587900698,0.9791666865,29.61618832,1.234642982,1.056963921,2.888067484,0.2434788,0.3531615434,0.2434788,0.1216431198
R,l2init,0.001,0.001,9,9,0.95631875,1,1,0.03999999911,0.03999999911,-0.3358957171,0.7376565337,-1.493983746,0.3083333373,49.96242653,0,0,0.6331729293,0.3649465442,-0.5244631767,0.9758333564,30.35470062,1.264731884,1.067700624,2.906770468,0.241769785,0.3513779993,0.241769785,0.1211411552
R,l2init,0.001,0.001,9,10,0.9572291667,1,1,0.01999999955,0.01999999955,-0.3239142299,0.7651140094,-0.9355806708,0.2841666639,46.35780567,0,0,0.7204084992,0.3963905871,-0.6217448711,0.9758333564,29.49814552,1.366772294,1.075033665,2.868547678,0.2589769288,0.3668845742,0.2589769288,0.1289240981
R,l2init,0.001,0.001,9,11,0.95528125,1,1,0.0700000003,0.0700000003,-0.3799159825,0.8098360896,-2.047667027,0.3158333302,50.18536267,0.009999999776,0.009999999776,0.6770353913,0.4210368395,-0.8353689313,0.9624999762,31.90584437,1.423991203,1.072176576,2.880067825,0.27769799,0.3871652554,0.27769799,0.1400196738
R,l2init,0.001,0.001,9,12,0.9570375,1,1,0,0,-0.3154363632,0.761090219,-0.7805359364,0.3091666698,51.13516315,0,0,0.7354211211,0.386030525,-0.3614445627,0.9791666865,30.41430366,1.282978177,1.058717012,2.865932941,0.2494464812,0.3577917503,0.2494464812,0.1239709185
R,l2init,0.001,0.001,9,13,0.9610875,1,1,0.02999999933,0.02999999933,-0.289855659,0.7501048446,-0.85874331,0.3241666555,49.4355846,0,0,0.750209868,0.3823398352,-0.254352212,0.9825000167,29.24538533,1.266584158,1.042910576,2.835406065,0.2451710276,0.3530544023,0.2451710276,0.1212552562
R,l2init,0.001,0.001,9,14,0.9549375,0.9841666818,0.9841666818,0.1199999973,0.1199999973,-0.5983423591,0.8665142655,-2.864161015,0.226666674,57.05876369,0,0,0.5034844279,0.3835664392,0.01231493987,0.9133333564,38.82016797,1.467193246,1.099175334,2.943511009,0.3015168745,0.4127975584,0.3015168745,0.1549224415
R,l2init,0.001,0.001,9,15,0.9622291667,0.8791666627,0.8791666627,0.1400000006,0.1400000006,-0.729093194,0.8889288902,-3.381830692,0.2033333331,58.43112493,0,0,0.3213351071,0.3572951853,-0.01665659063,0.8033333421,46.14637082,1.434438229,1.107218146,2.947944641,0.2960985863,0.408956474,0.2960985863,0.1528357685
R,l2init,0.001,0.001,9,16,0.95979375,1,1,0.009999999776,0.009999999776,-0.263962388,0.7228254676,-0.7263321877,0.3300000131,56.62832322,0,0,0.6918979883,0.3530902565,-0.4265941679,0.9833333492,30.39206444,1.24185586,1.047001958,2.85725975,0.2407024306,0.3481555938,0.2407024306,0.1185965336
R,l2init,0.001,0.001,9,17,0.9591104167,1,1,0.0700000003,0.0700000003,-0.3520876169,0.7355738282,-1.372378588,0.2816666663,46.94825609,0.009999999776,0.009999999776,0.6451090574,0.3432680964,-0.7934436202,0.9775000215,28.91742933,1.238034487,1.029018164,2.954928875,0.2501374434,0.3590163413,0.2501374434,0.125650666
R,l2init,0.001,0.001,9,18,0.95215,1,1,0.1299999952,0.1299999952,-0.391385287,0.8135639429,-2.032307625,0.2916666567,52.7106132,0,0,0.6432978511,0.4100612104,-0.6264085174,0.9541666508,32.81047762,1.439925671,1.039766431,2.915384769,0.2884725326,0.3974376796,0.2884725326,0.145972584
R,l2init,0.001,0.001,9,19,0.9568770833,1,1,0.009999999776,0.009999999776,-0.3507028818,0.7985195518,-1.141517282,0.2949999869,54.386414,0,0,0.7159416676,0.3807734549,-0.5546959639,0.9816666842,30.71770511,1.343367338,1.029016495,2.869968891,0.2616199666,0.3702509275,0.2616199666,0.1308586831
R,l2init,0.001,0.001,9,20,0.9580833333,1,1,0.009999999776,0.009999999776,-0.2749182582,0.7309489846,-0.8600535989,0.3091666698,50.883143,0,0,0.6985111237,0.3806052506,0.2656143308,0.9833333492,30.36034352,1.234669089,1.063922524,2.895784616,0.2434110177,0.352473687,0.2434110177,0.1214152729
R,l2init,0.001,0.001,9,21,0.9604958333,1,1,0.03999999911,0.03999999911,-0.3102025986,0.755095005,-1.321410894,0.3174999952,49.83137582,0,0,0.7158860564,0.3800761998,0.3075223267,0.9800000191,30.37228295,1.351914763,1.063792109,2.850730181,0.2505253797,0.3598499865,0.2505253797,0.1247796096
R,l2init,0.001,0.001,9,22,0.9559916667,1,1,0.1199999973,0.1199999973,-0.4697813988,0.8532460928,-2.450743198,0.2891666591,53.48125654,0,0,0.5931179523,0.4106639028,-0.3201649785,0.9366666675,35.9253775,1.517110825,1.151775002,2.943606853,0.2980163441,0.4095052033,0.2980163441,0.1530364025
