seed,env,checkpoint,layer,branch,task,step,ce,acc,online_ce,online_acc
0,RL,10,1,A,11,0,5.665879726409912,0.09083333611488342,,
0,RL,10,1,B20,11,0,5.665879726409912,0.09083333611488342,,
0,RL,10,1,C20,11,0,5.665879726409912,0.09083333611488342,,
0,RL,10,1,D20,11,0,5.665879726409912,0.09083333611488342,,
0,RL,10,1,C5,11,0,5.665879726409912,0.09083333611488342,,
0,RL,10,1,D5,11,0,5.665879726409912,0.09083333611488342,,
0,RL,10,1,C10,11,0,5.665879726409912,0.09083333611488342,,
0,RL,10,1,D10,11,0,5.665879726409912,0.09083333611488342,,
0,RL,10,1,RB20,11,0,5.665879726409912,0.09083333611488342,,
0,RL,10,1,RC20,11,0,5.665879726409912,0.09083333611488342,,
0,RL,10,1,RD20,11,0,5.665879726409912,0.09083333611488342,,
1,RL,10,1,A,11,0,3.7064974308013916,0.09333333373069763,,
1,RL,10,1,B20,11,0,3.7064974308013916,0.09333333373069763,,
1,RL,10,1,C20,11,0,3.7064974308013916,0.09333333373069763,,
1,RL,10,1,D20,11,0,3.7064974308013916,0.09333333373069763,,
1,RL,10,1,C5,11,0,3.7064974308013916,0.09333333373069763,,
1,RL,10,1,D5,11,0,3.7064974308013916,0.09333333373069763,,
1,RL,10,1,C10,11,0,3.7064974308013916,0.09333333373069763,,
1,RL,10,1,D10,11,0,3.7064974308013916,0.09333333373069763,,
1,RL,10,1,RB20,11,0,3.7064974308013916,0.09333333373069763,,
1,RL,10,1,RC20,11,0,3.7064974308013916,0.09333333373069763,,
1,RL,10,1,RD20,11,0,3.7064974308013916,0.09333333373069763,,
2,RL,10,1,A,11,0,5.851452827453613,0.09583333879709244,,
2,RL,10,1,B20,11,0,5.851452827453613,0.09583333879709244,,
2,RL,10,1,C20,11,0,5.851452827453613,0.09583333879709244,,
2,RL,10,1,D20,11,0,5.851452827453613,0.09583333879709244,,
2,RL,10,1,C5,11,0,5.851452827453613,0.09583333879709244,,
2,RL,10,1,D5,11,0,5.851452827453613,0.09583333879709244,,
2,RL,10,1,C10,11,0,5.851452827453613,0.09583333879709244,,
2,RL,10,1,D10,11,0,5.851452827453613,0.09583333879709244,,
2,RL,10,1,RB20,11,0,5.851452827453613,0.09583333879709244,,
2,RL,10,1,RC20,11,0,5.851452827453613,0.09583333879709244,,
2,RL,10,1,RD20,11,0,5.851452827453613,0.09583333879709244,,
0,RL,10,1,A,11,75,2.328238010406494,0.10083333402872086,3.088550567626953,0.09916666895151138
0,RL,10,1,B20,11,75,2.328238010406494,0.10083333402872086,3.088550567626953,0.09916666895151138
0,RL,10,1,C20,11,75,2.328238010406494,0.10083333402872086,3.088550567626953,0.09916666895151138
0,RL,10,1,D20,11,75,2.328238010406494,0.10083333402872086,3.088550567626953,0.09916666895151138
0,RL,10,1,C5,11,75,2.328238010406494,0.10083333402872086,3.088550567626953,0.09916666895151138
0,RL,10,1,D5,11,75,2.328238010406494,0.10083333402872086,3.088550567626953,0.09916666895151138
0,RL,10,1,C10,11,75,2.328238010406494,0.10083333402872086,3.088550567626953,0.09916666895151138
0,RL,10,1,D10,11,75,2.328238010406494,0.10083333402872086,3.088550567626953,0.09916666895151138
0,RL,10,1,RB20,11,75,2.328238010406494,0.10083333402872086,3.088550567626953,0.09916666895151138
0,RL,10,1,RC20,11,75,2.328238010406494,0.10083333402872086,3.088550567626953,0.09916666895151138
0,RL,10,1,RD20,11,75,2.328238010406494,0.10083333402872086,3.088550567626953,0.09916666895151138
1,RL,10,1,A,11,75,2.3311469554901123,0.10500000417232513,2.785818099975586,0.10333333909511566
1,RL,10,1,B20,11,75,2.3311469554901123,0.10500000417232513,2.785818099975586,0.10333333909511566
1,RL,10,1,C20,11,75,2.3311469554901123,0.10500000417232513,2.785818099975586,0.10333333909511566
1,RL,10,1,D20,11,75,2.3311469554901123,0.10500000417232513,2.785818099975586,0.10333333909511566
1,RL,10,1,C5,11,75,2.3311469554901123,0.10500000417232513,2.785818099975586,0.10333333909511566
1,RL,10,1,D5,11,75,2.3311469554901123,0.10500000417232513,2.785818099975586,0.10333333909511566
1,RL,10,1,C10,11,75,2.3311469554901123,0.10500000417232513,2.785818099975586,0.10333333909511566
1,RL,10,1,D10,11,75,2.3311469554901123,0.10500000417232513,2.785818099975586,0.10333333909511566
1,RL,10,1,RB20,11,75,2.3311469554901123,0.10500000417232513,2.785818099975586,0.10333333909511566
1,RL,10,1,RC20,11,75,2.3311469554901123,0.10500000417232513,2.785818099975586,0.10333333909511566
1,RL,10,1,RD20,11,75,2.3311469554901123,0.10500000417232513,2.785818099975586,0.10333333909511566
2,RL,10,1,A,11,75,2.291839599609375,0.11666666716337204,3.0117228031158447,0.10333333909511566
2,RL,10,1,B20,11,75,2.291839599609375,0.11666666716337204,3.0117228031158447,0.10333333909511566
2,RL,10,1,C20,11,75,2.291839599609375,0.11666666716337204,3.0117228031158447,0.10333333909511566
2,RL,10,1,D20,11,75,2.291839599609375,0.11666666716337204,3.0117228031158447,0.10333333909511566
2,RL,10,1,C5,11,75,2.291839599609375,0.11666666716337204,3.0117228031158447,0.10333333909511566
2,RL,10,1,D5,11,75,2.291839599609375,0.11666666716337204,3.0117228031158447,0.10333333909511566
2,RL,10,1,C10,11,75,2.291839599609375,0.11666666716337204,3.0117228031158447,0.10333333909511566
2,RL,10,1,D10,11,75,2.291839599609375,0.11666666716337204,3.0117228031158447,0.10333333909511566
2,RL,10,1,RB20,11,75,2.291839599609375,0.11666666716337204,3.0117228031158447,0.10333333909511566
2,RL,10,1,RC20,11,75,2.291839599609375,0.11666666716337204,3.0117228031158447,0.10333333909511566
2,RL,10,1,RD20,11,75,2.291839599609375,0.11666666716337204,3.0117228031158447,0.10333333909511566
0,RL,10,1,A,11,375,2.2801079750061035,0.12000000476837158,2.467452049255371,0.1066666692495346
0,RL,10,1,B20,11,375,2.2801079750061035,0.12000000476837158,2.467452049255371,0.1066666692495346
0,RL,10,1,C20,11,375,2.2801079750061035,0.12000000476837158,2.467452049255371,0.1066666692495346
0,RL,10,1,D20,11,375,2.2801079750061035,0.12000000476837158,2.467452049255371,0.1066666692495346
0,RL,10,1,C5,11,375,2.2801079750061035,0.12000000476837158,2.467452049255371,0.1066666692495346
0,RL,10,1,D5,11,375,2.2801079750061035,0.12000000476837158,2.467452049255371,0.1066666692495346
0,RL,10,1,C10,11,375,2.2801079750061035,0.12000000476837158,2.467452049255371,0.1066666692495346
0,RL,10,1,D10,11,375,2.2801079750061035,0.12000000476837158,2.467452049255371,0.1066666692495346
0,RL,10,1,RB20,11,375,2.2801079750061035,0.12000000476837158,2.467452049255371,0.1066666692495346
0,RL,10,1,RC20,11,375,2.2801079750061035,0.12000000476837158,2.467452049255371,0.1066666692495346
0,RL,10,1,RD20,11,375,2.2801079750061035,0.12000000476837158,2.467452049255371,0.1066666692495346
1,RL,10,1,A,11,375,2.293637752532959,0.10500000417232513,2.4159584045410156,0.10633333027362823
1,RL,10,1,B20,11,375,2.293637752532959,0.10500000417232513,2.4159584045410156,0.10633333027362823
1,RL,10,1,C20,11,375,2.293637752532959,0.10500000417232513,2.4159584045410156,0.10633333027362823
1,RL,10,1,D20,11,375,2.293637752532959,0.10500000417232513,2.4159584045410156,0.10633333027362823
1,RL,10,1,C5,11,375,2.293637752532959,0.10500000417232513,2.4159584045410156,0.10633333027362823
1,RL,10,1,D5,11,375,2.293637752532959,0.10500000417232513,2.4159584045410156,0.10633333027362823
1,RL,10,1,C10,11,375,2.293637752532959,0.10500000417232513,2.4159584045410156,0.10633333027362823
1,RL,10,1,D10,11,375,2.293637752532959,0.10500000417232513,2.4159584045410156,0.10633333027362823
1,RL,10,1,RB20,11,375,2.293637752532959,0.10500000417232513,2.4159584045410156,0.10633333027362823
1,RL,10,1,RC20,11,375,2.293637752532959,0.10500000417232513,2.4159584045410156,0.10633333027362823
1,RL,10,1,RD20,11,375,2.293637752532959,0.10500000417232513,2.4159584045410156,0.10633333027362823
2,RL,10,1,A,11,375,2.2720065116882324,0.12916666269302368,2.429183006286621,0.11316666752099991
2,RL,10,1,B20,11,375,2.2720065116882324,0.12916666269302368,2.429183006286621,0.11316666752099991
2,RL,10,1,C20,11,375,2.2720065116882324,0.12916666269302368,2.429183006286621,0.11316666752099991
2,RL,10,1,D20,11,375,2.2720065116882324,0.12916666269302368,2.429183006286621,0.11316666752099991
2,RL,10,1,C5,11,375,2.2720065116882324,0.12916666269302368,2.429183006286621,0.11316666752099991
2,RL,10,1,D5,11,375,2.2720065116882324,0.12916666269302368,2.429183006286621,0.11316666752099991
2,RL,10,1,C10,11,375,2.2720065116882324,0.12916666269302368,2.429183006286621,0.11316666752099991
2,RL,10,1,D10,11,375,2.2720065116882324,0.12916666269302368,2.429183006286621,0.11316666752099991
2,RL,10,1,RB20,11,375,2.2720065116882324,0.12916666269302368,2.429183006286621,0.11316666752099991
2,RL,10,1,RC20,11,375,2.2720065116882324,0.12916666269302368,2.429183006286621,0.11316666752099991
2,RL,10,1,RD20,11,375,2.2720065116882324,0.12916666269302368,2.429183006286621,0.11316666752099991
0,RL,10,1,A,11,1500,2.249056100845337,0.12333333492279053,2.327160120010376,0.10824999958276749
