arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3
SW1,4,0.001,18,none,0.6848604167,1,1,0,0,-4.659071445,2.028072596,-18.93955231,-0.02043330297,-0.01149358135,3.924318424,0,0,-5.518282413,1.779164433,-9.041380882,-0.02921362594,-0.01679287478,12.40228496,0,0,-0.8926686645,0.9000421762,-3.535058737,0.2131245285,47.16705075,0,0,-6.610925198,2.701049089,-26.63503075,-0.01705952734,69.24065079,3.331655025,11.7050581,31.19818115,10.82328033,37.11748123
SW1,4,0.001,19,none,0.6874854167,1,1,0,0,-5.771407127,2.368639708,-21.06783295,-0.01805779152,-0.01030821819,4.41779585,0,0,-5.456550598,1.590026975,-9.016077995,-0.03024792485,-0.01687287353,12.38993749,0,0,-1.015978575,0.9850549698,-5.319430351,0.1767254472,36.61313735,0.02999999933,0,-6.601509571,2.726172924,-33.10087967,-0.01745943725,68.17615993,3.351578474,12.13900852,32.14899445,11.40955544,46.43846893
SW1,4,0.001,20,none,0.7934645833,1,1,0,0,-5.53222847,2.464927197,-17.52979279,-0.01532271411,-0.00768477004,4.599108131,0,0,-5.743341446,1.578278065,-7.674300194,-0.02509395964,-0.0151587287,12.1096454,0,0,-0.8553245068,0.8905445933,-4.677289009,0.2290681452,36.61459028,0.01999999955,0,-6.479214668,2.729359388,-34.28613281,-0.01703625545,72.06102319,3.524922371,12.16881561,33.05758667,11.90297985,54.00720596
SW1,4,0.001,21,none,0.1109875,0.1099999994,0.1099999994,0,0,-8.367840767,3.454332829,-21.37865257,-0.008981730789,-0.005815756042,3.448883806,0,0,-4.31837368,1.014463186,-8.435542107,-0.04669762403,-0.03424716368,8.021817802,0,0,-9.112660408,2.417767286,-28.82743263,-0.000256428495,4.14824295,0.969999969,0.05999999866,-122.9119034,18.26525307,-333.1459045,-1.432742757e-21,2.236000827,3.979303122,12.01828766,33.25566864,11.86639309,54.03803635
SW1,4,0.001,22,none,0.1179479167,0.1183333397,0.1183333397,0,0,-7.656349659,3.113764048,-25.79411507,-0.0071406262,-0.004302419722,3.300254736,0,0,-3.698343992,0.9753443003,-9.862398148,-0.06035900116,-0.0445587337,8.296897441,0,0,-10.62138176,2.460529327,-30.10372162,-4.285621253e-05,3.520891236,1,0.07999999821,-137.4037628,22.3134594,-362.9077759,-1.1147322e-27,1.688207293,3.917966127,11.84560204,33.36830139,11.861022,54.05724716
SW1,4,0.001,23,none,0.1189895833,0.1191666722,0.1191666722,0,0,-9.150006294,3.421271801,-26.61413002,-0.005563046318,-0.003253094153,3.614632272,0,0,-3.793301582,0.9754779935,-9.122083664,-0.05133539438,-0.03901311383,8.87196972,0.009999999776,0,-10.38996696,2.230386257,-33.5799408,-5.973467523e-06,3.65152069,1,0.3299999833,-155.0597229,18.23300743,-395.7636108,-1.796642814e-35,1.005189218,4.019547939,11.82692432,33.48195648,11.861022,54.03881073
SW1,4,0.001,24,none,0.1187208333,0.1191666722,0.1191666722,0,0,-11.12727737,4.1048069,-29.57193375,-0.005667913239,-0.002625145484,3.379086106,0,0,-5.448422909,1.250355005,-12.73882961,-0.02664815448,-0.0162168853,8.265009391,0,0,-7.193237305,1.816381931,-24.56671715,-9.228415001e-05,3.943434223,1,0.2199999988,-125.8220062,15.94079018,-325.3449707,-1.849945049e-31,1.000053861,3.967212677,11.76177502,33.55397034,11.80805969,53.97560883
SW1,4,0.001,25,none,0.1114166667,0.1116666719,0.1116666719,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,26,none,0.11885625,0.1191666722,0.1191666722,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,27,none,0.1080770833,0.1083333343,0.1083333343,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,28,none,0.1132125,0.1150000021,0.1150000021,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,29,none,0.11296875,0.113333337,0.113333337,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,30,none,0.1116666667,0.1116666719,0.1116666719,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,31,none,0.1114166667,0.1116666719,0.1116666719,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,32,none,0.1008416667,0.1066666692,0.1066666692,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,33,none,0.1105125,0.1108333394,0.1108333394,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,34,none,0.10944375,0.1108333394,0.1108333394,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,35,none,0.1216291667,0.1216666698,0.1216666698,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,36,none,0.1059020833,0.1075000018,0.1075000018,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,37,none,0.1113291667,0.1116666719,0.1116666719,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,38,none,0.11475,0.1150000021,0.1150000021,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,39,none,0.1114395833,0.1116666719,0.1116666719,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,40,none,0.1088395833,0.1091666669,0.1091666669,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,41,none,0.11161875,0.1116666719,0.1116666719,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,42,none,0.1140125,0.1141666695,0.1141666695,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,43,none,0.115,0.1150000021,0.1150000021,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,44,none,0.1129229167,0.113333337,0.113333337,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,45,none,0.11978125,0.1200000048,0.1200000048,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,46,none,0.1113458333,0.1116666719,0.1116666719,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,47,none,0.1181833333,0.1183333397,0.1183333397,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,48,none,0.1190020833,0.1191666722,0.1191666722,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,49,none,0.1225,0.1225000024,0.1225000024,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
SW1,4,0.001,50,none,0.1177270833,0.1183333397,0.1183333397,0,0,-12.69977665,3.762799501,-30.15181732,-0.004506147932,-0.002705678111,2.720244752,0,0,-4.550884724,0.9679087996,-7.06423378,-0.05084292591,-0.03791833296,9.585619859,0.009999999776,0,-9.644412994,1.61734271,-25.01685333,-3.384261845e-06,2.648453528,1,0.7400000095,-155.3183899,12.8976965,-396.8087463,0,1.140238632,4.003324986,11.81836319,33.73516464,11.82203102,53.97502518
