registered,arm,seed,pred_kind,target_mu_norm,n_units,med_d_wmu,med_d_b,share_of_medians,med_share_unit,share_of_medians_ff,med_share_unit_ff,share_of_medians_incl_nodesc,med_pred,med_pred_meanrecip,med_pred_ff,med_t_sub,med_win_len,frac_routes_same_sign,frac_share_outside01,n_units_ff,n_ok,n_never_submerged,n_submerged_at_start,n_degenerate_denom,n_no_descent
0,E_a0p001_1216,0,oracle,3.041,69,-1.4139071492265387,-0.14480464440146523,0.09290020451081782,0.09696250575241175,0.11848691636192842,0.09183507461340881,0.09290020451081782,0.09758305318051957,0.09758305318051957,0.09758305318051957,41000.0,41.0,0.9855072463768116,0.014492753623188406,69,69,0,31,0,0
0,E_a0p001_1216,1,oracle,3.041,85,-1.5877720610087387,-0.14573068063242545,0.08406717631981211,0.09890415271022855,0.10222722233643843,0.09933357721255062,0.08406717631981211,0.09758305318051957,0.09758305318051957,0.09758305318051957,41000.0,41.0,0.9529411764705882,0.047058823529411764,85,85,0,15,0,0
0,E_a0p001_1216,2,oracle,3.041,80,-1.340906934405024,-0.11295366423957853,0.07769222464993025,0.08293620427766121,0.1173105902593131,0.10080069488386736,0.07769222464993025,0.09758305318051957,0.09758305318051957,0.09758305318051957,61000.0,61.0,0.925,0.075,80,80,0,20,0,0
0,E_a0p001_1216,3,oracle,3.041,77,-1.5548434525404513,-0.15895920879367242,0.0927523409666836,0.09010184419701593,0.10669149524563494,0.09905871883307828,0.0927523409666836,0.09758305318051957,0.09758305318051957,0.09758305318051957,41000.0,41.0,0.961038961038961,0.03896103896103896,77,77,0,23,0,0
0,E_a0p001_1216,4,oracle,3.041,74,-1.679021576489042,-0.17025428067996629,0.09206537792614813,0.08698815215768363,0.08932532905422982,0.09581920562153713,0.09206537792614813,0.09758305318051957,0.09758305318051957,0.09758305318051957,41000.0,41.0,0.972972972972973,0.02702702702702703,74,74,0,26,0,0
0,E_a0p001_1216,5,oracle,3.041,80,-1.4109202121866726,-0.1313347460300296,0.08515760985582499,0.0949451396848886,0.1057121318767585,0.1009233998505025,0.08515760985582499,0.09758305318051957,0.09758305318051957,0.09758305318051957,31000.0,31.0,0.95,0.05,80,80,0,20,0,0
0,E_a0p001_1216,6,oracle,3.041,78,-1.7921373385092778,-0.19390162380413045,0.09763233626507861,0.1005317542772006,0.11782195031222628,0.10397656854886515,0.09763233626507861,0.09758305318051957,0.09758305318051957,0.09758305318051957,41000.0,41.0,0.9871794871794872,0.01282051282051282,78,78,0,22,0,0
0,E_a0p001_1216,7,oracle,3.041,69,-1.4585305285103232,-0.1402912573884878,0.08774665108132745,0.09301383109288651,0.09002659830804656,0.0969095765891999,0.08774665108132745,0.09758305318051957,0.09758305318051957,0.09758305318051957,31000.0,31.0,1.0,0.0,69,69,0,31,0,0
0,E_a0p001_1216,8,oracle,3.041,79,-1.3938922078493348,-0.15216711896544766,0.09842256136376405,0.08914937184746151,0.08162822851548733,0.09834683063151438,0.09842256136376405,0.09758305318051957,0.09758305318051957,0.09758305318051957,41000.0,41.0,0.9746835443037974,0.02531645569620253,79,79,0,21,0,0
0,E_a0p001_1216,9,oracle,3.041,75,-1.6933455096909995,-0.19107761463957296,0.10139846628524678,0.10054887257890013,0.0890931028011497,0.10141731206650102,0.10139846628524678,0.09758305318051957,0.09758305318051957,0.09758305318051957,31000.0,31.0,0.9866666666666667,0.013333333333333334,75,75,0,25,0,0
0,E_a0p01_1216,0,oracle,3.041,69,-1.4963698434951826,-0.16647770950439877,0.10011603842101614,0.09530802689184464,0.11686363819179144,0.09532098284758539,0.10011603842101614,0.09758305318051957,0.09758305318051957,0.09758305318051957,41000.0,41.0,0.9855072463768116,0.014492753623188406,69,69,0,31,0,0
0,E_a0p01_1216,1,oracle,3.041,85,-1.4856559390176187,-0.1429029189432418,0.0877480836782113,0.09764656486550298,0.09684464801164579,0.09955637724812567,0.0877480836782113,0.09758305318051957,0.09758305318051957,0.09758305318051957,51000.0,51.0,0.9647058823529412,0.03529411764705882,85,85,0,15,0,0
0,E_a0p01_1216,2,oracle,3.041,80,-1.291378225538121,-0.09990440673899403,0.0718074131174054,0.08523532394197231,0.15809255445424517,0.10447298695348559,0.0718074131174054,0.09758305318051957,0.09758305318051957,0.09758305318051957,51000.0,51.0,0.95,0.05,80,80,0,20,0,0
0,E_a0p01_1216,3,oracle,3.041,77,-1.620475988886028,-0.17237635784206873,0.09614643289317748,0.09896099553592061,0.12527907259847132,0.09914675640421809,0.09614643289317748,0.09758305318051957,0.09758305318051957,0.09758305318051957,41000.0,41.0,0.961038961038961,0.03896103896103896,77,77,0,23,0,0
0,E_a0p01_1216,4,oracle,3.041,74,-1.5500691829825932,-0.153361245554541,0.09003082426221776,0.08894891223130029,0.07790299970083565,0.09590782972496323,0.09003082426221776,0.09758305318051957,0.09758305318051957,0.09758305318051957,41000.0,41.0,0.972972972972973,0.02702702702702703,74,74,0,26,0,0
0,E_a0p01_1216,5,oracle,3.041,80,-1.5599104344683843,-0.15889010112792867,0.09244243170590126,0.09400508384917002,0.14029502860108028,0.10343504645549526,0.09244243170590126,0.09758305318051957,0.09758305318051957,0.09758305318051957,31000.0,31.0,0.9625,0.0375,80,80,0,20,0,0
0,E_a0p01_1216,6,oracle,3.041,78,-1.7607344504575897,-0.19063962902519282,0.09769507088857224,0.09924836185056202,0.1115704641867883,0.10760826566823752,0.09769507088857224,0.09758305318051957,0.09758305318051957,0.09758305318051957,31000.0,31.0,1.0,0.0,78,78,0,22,0,0
0,E_a0p01_1216,7,oracle,3.041,69,-1.559249336205693,-0.15528871335710637,0.09057175103037486,0.09405495873781575,0.10213508861758692,0.09771206614002606,0.09057175103037486,0.09758305318051957,0.09758305318051957,0.09758305318051957,31000.0,31.0,1.0,0.0,69,69,0,31,0,0
